MDTU,link
2,1.88169
3,1.61412
4,1.4766
5,1.37898
6,1.31844
7,1.31844
8,1.26146
9,1.20531
10,1.1751
11,1.14652
12,1.14652
13,1.12595
14,1.10817
15,1.08993
16,1.08194
17,1.07593
18,1.05176
19,1.04602
20,1.0317
21,1.0317
22,1.01045
23,1.01674
24,1.01768
25,1.02227
26,1.01732
27,1.01754
28,1.01987
29,1.01183
30,0.997041
31,0.997041
32,1.00789
33,0.99491
34,0.999552
35,1.00371
36,1.01673
37,1.02563
38,1.02563
39,1.02563
40,1.02464
41,1.02377
42,1.02377
43,1.02313
44,1.01902
45,1.01891
46,1.01905
47,1.01905
48,1.01905
49,1.00543
50,1.0049
51,1.0049
52,1.01458
53,1.01564
54,1.02607
55,1.02607
56,1.02207
57,1.00636
58,1.01488
59,1.03067
60,1.03067
61,1.03223
62,1.0266
63,1.01943
64,1.02352
65,1.014
66,1.00862
67,1.0097
68,1.0074
69,1.01197
70,1.01337
71,1.00758
72,1.00598
73,1.01415
74,1.01111
75,1.00429
76,1.00429
77,1.00429
78,1.00429
79,1.01873
80,1.02364
81,1.02372
82,1.02372
83,1.02476
84,1.02043
85,1.029
86,1.02374
87,1.01311
88,1.00518
89,0.994605
90,1.0017
91,1.01367
92,1.00168
93,1.00105
94,1.00105
95,1.00631
96,1.00244
97,1.00244
98,0.997348
99,1.00782
100,1.01189
101,1.01157
102,1.00315
103,0.993297
104,0.993297
105,0.995098
106,1.00711
107,0.999634
108,1.01071
109,1.00061
110,0.997479
111,0.994656
112,0.994656
113,0.99531
114,0.993718
115,0.982613
116,0.990912
117,0.990912
118,0.98811
119,0.999055
120,1.00374
121,0.99202
122,1.00266
123,0.993134
124,0.979102
125,0.987478
126,0.983381
127,0.99223
128,0.992087
129,0.994872
130,0.989493
131,0.987987
132,0.981758
133,0.981758
134,0.980812
135,0.980812
136,0.968455
137,0.974824
138,0.985326
139,0.994886
140,0.993318
141,0.983086
142,0.983086
143,0.993132
144,1.00507
145,1.00041
146,1.00041
147,1.0072
148,1.00158
149,1.00158
150,1.00982
151,1.00982
152,1.01685
153,1.01787
154,1.01787
155,1.01926
156,1.01926
157,1.01434
158,1.01555
159,1.01555
160,1.0252
161,1.0299
162,1.0299
163,1.0236
164,1.03411
165,1.02704
166,1.02011
167,1.02011
168,1.02011
169,1.03302
170,1.02299
171,1.01774
172,1.01109
173,0.99734
174,1.00132
175,1.0095
176,0.997659
177,1.00745
178,1.01052
179,1.0082
180,1.0082
181,1.01631
182,1.02581
183,1.01776
184,1.01776
185,1.01776
186,1.01776
187,1.01279
188,1.01243
189,1.00042
190,1.00042
191,1.00042
192,0.996255
193,1.01381
194,1.01103
195,1.01032
196,1.01192
197,1.02169
198,1.03168
199,1.03168
200,1.02422
201,1.0284
202,1.02126
203,1.02551
204,1.02901
205,1.01568
206,1.01033
207,1.01188
208,1.02406
209,1.02313
210,1.01212
211,1.01102
212,1.00591
213,1.00031
214,1.00251
215,1.00086
216,0.999156
217,0.99487
218,1.01026
219,1.00717
220,1.01054
221,1.01054
222,1.01678
223,1.00395
224,0.998551
225,0.999042
226,1.00535
227,1.00782
228,1.01294
229,1.01172
230,1.01254
231,1.00519
232,1.00519
233,1.01168
234,1.01168
235,1.03071
236,1.02513
237,1.03723
238,1.03202
239,1.02875
240,1.02798
241,1.03777
242,1.03777
243,1.02626
244,1.03835
245,1.03835
246,1.02718
247,1.02718
248,1.02344
249,1.01753
250,1.01504
251,0.999772
252,1.0056
253,1.0045
254,1.0045
255,1.0045
256,1.0045
257,1.0045
258,1.0045
259,1.00762
260,1.01126
261,1.0174
262,1.01063
263,1.01376
264,1.01527
265,1.00486
266,1.00486
267,0.998282
268,1.00047
269,1.0101
270,1.00425
271,0.994515
272,1.00423
273,1.00423
274,0.999102
275,0.992793
276,0.992793
277,0.986718
278,0.989892
279,0.987367
280,0.985956
281,0.976792
282,0.988269
283,0.986541
284,0.986541
285,0.986541
286,0.986541
287,0.984777
288,0.991154
289,1.00477
290,1.00565
291,1.01197
292,1.01269
293,1.00758
294,1.02126
295,1.02092
296,1.02092
297,1.01496
298,1.01524
299,1.01651
300,1.01697
301,1.02261
302,1.01817
303,1.0192
304,1.00961
305,1.01959
306,1.02725
307,1.02725
308,1.02301
309,1.01605
310,1.0095
311,1.00579
312,1.00222
313,1.00222
314,1.00205
315,1.00322
316,1.01437
317,1.01117
318,1.01734
319,1.01734
320,1.01983
321,1.01963
322,1.01043
323,1.01151
324,1.02805
325,1.02111
326,1.01692
327,1.00584
328,1.00584
329,1.00473
330,1.00316
331,1.014
332,1.00151
333,0.999758
334,1.00122
335,0.998387
336,0.998387
337,0.988138
338,0.998237
339,1.0097
340,1.00612
341,1.00676
342,1.00028
343,1.00028
344,1.01032
345,1.01032
346,1.00779
347,1.00202
348,1.00477
349,1.00609
350,1.00094
351,1.00916
352,1.00816
353,1.00816
354,0.996968
355,0.996968
356,0.997944
357,1.00093
358,1.00093
359,0.992357
360,0.990259
361,0.987982
362,0.990631
363,0.991907
364,0.996208
365,1.00137
366,1.0202
367,1.00984
368,1.01845
369,1.00322
370,1.01974
371,1.00853
372,1.00853
373,1.00853
374,0.993174
375,1.00449
376,1.00449
377,0.994623
378,0.994953
379,0.996324
380,0.996541
381,0.996508
382,0.999753
383,1.00596
384,1.00596
385,1.00601
386,0.996804
387,0.996804
388,1.00008
389,1.01552
390,1.021
391,1.00838
392,1.00263
393,1.00187
394,1.01082
395,1.01072
396,1.00925
397,1.00576
398,1.00576
399,1.00557
400,1.00285
401,1.00471
402,0.998255
403,1.00638
404,1.00533
405,1.00445
406,1.00379
407,1.0043
408,1.0043
409,1.01369
410,1.01668
411,1.02874
412,1.01202
413,1.00835
414,1.02593
415,1.02452
416,1.0367
417,1.02825
418,1.01998
419,1.01998
420,1.0171
421,1.00527
422,0.999416
423,0.990147
424,0.990906
425,1.00142
426,1.00182
427,1.00182
428,1.00343
429,1.00683
430,0.998046
431,1.00506
432,1.01076
433,1.0067
434,1.00856
435,1.02143
436,1.02436
437,1.02436
438,1.01562
439,1.01799
440,1.02175
441,1.01992
442,1.01526
443,1.01526
444,1.01082
445,1.00409
446,0.99661
447,0.994031
448,0.994031
449,0.99617
450,0.989545
451,0.986325
452,0.999466
453,0.99135
454,0.99135
455,0.99135
456,0.997874
457,1.01648
458,1.01316
459,1.01798
460,1.01798
461,1.01967
462,1.01415
463,1.00365
464,1.00626
465,1.01828
466,1.01709
467,1.01709
468,1.01077
469,1.01077
470,1.00584
471,1.01154
472,1.00883
473,1.00347
474,0.995856
475,0.995253
476,0.993857
477,0.999157
478,0.994906
479,0.99666
480,0.998399
481,1.00668
482,1.00691
483,1.01129
484,1.01673
485,1.0216
486,1.0216
487,1.0216
488,1.0216
489,1.01202
490,1.00537
491,0.999155
492,0.999155
493,1.00244
494,0.999199
495,0.995713
496,0.996698
497,0.998279
498,0.998279
499,0.999743
500,0.992432
501,0.998766
502,0.996196
503,0.996196
504,1.00242
505,0.992997
506,0.99319
507,0.993115
508,0.989925
509,0.989925
510,0.990701
511,0.981703
512,0.979812
513,0.974891
514,0.975384
515,0.974943
516,0.982016
517,0.979121
518,0.986835
519,0.991109
520,0.991109
521,0.991109
522,0.988525
523,0.987409
524,0.998034
525,0.993539
526,0.983965
527,0.989205
528,0.989205
529,0.989205
530,0.98371
531,0.999808
532,0.995177
533,0.995177
534,1.00343
535,1.00653
536,1.00821
537,0.989854
538,1.00142
539,1.008
540,1.008
541,1.00388
542,0.995975
543,0.984712
544,0.984712
545,0.982144
546,0.974854
547,0.974854
548,0.973753
549,0.973753
550,0.999245
551,0.977201
552,0.981546
553,0.975152
554,0.977212
555,0.977212
556,0.977212
557,0.969503
558,0.982818
559,0.993373
560,0.992528
561,1.0106
562,1.00743
563,1.0161
564,1.01975
565,1.02335
566,1.00934
567,1.01473
568,1.00284
569,1.00284
570,0.99809
571,0.99809
572,1.00859
573,1.00403
574,0.994986
575,0.998677
576,0.998677
577,1.00064
578,0.993831
579,1.01755
580,1.01025
581,1.01025
582,1.00553
583,0.99096
584,1.00188
585,1.00188
586,1.00973
587,0.992063
588,0.994487
589,0.999918
590,0.999707
591,1.00244
592,1.00244
593,0.990174
594,0.99085
595,0.987419
596,1.00235
597,0.986971
598,0.994722
599,0.995001
600,0.99156
601,0.99156
602,0.98986
603,1.00153
604,1.00652
605,0.993337
606,0.994704
607,0.999401
608,1.0006
609,0.987432
610,0.987432
611,0.990771
612,0.994558
613,0.991487
614,1.013
615,1.013
616,1.00445
617,1.01303
618,1.01206
619,1.01697
620,1.02042
621,1.02042
622,1.02042
623,1.01226
624,1.01226
625,1.02683
626,1.02266
627,1.03611
628,1.02733
629,1.01993
630,1.0235
631,1.02032
632,1.00953
633,1.00953
634,1.00953
635,1.02439
636,1.02867
637,1.02867
638,1.00981
639,1.02601
640,1.02519
641,1.03308
642,1.03308
643,1.02883
644,1.02883
645,1.02623
646,1.02623
647,1.02466
648,1.03405
649,1.03514
650,1.02595
651,1.01828
652,1.01828
653,1.02285
654,1.017
655,1.017
656,1.017
657,1.02207
658,1.02042
659,1.01155
660,1.00243
661,1.01345
662,1.00158
663,1.00041
664,1.00825
665,1.01448
666,1.01448
667,1.0169
668,1.0169
669,1.01888
670,1.01254
671,1.01256
672,1.00536
673,1.01006
674,1.01242
675,1.0127
676,1.00308
677,1.00308
678,1.00308
679,0.994643
680,0.999172
681,0.999941
682,1.00189
683,1.00189
684,1.00189
685,1.00745
686,0.995288
687,1.0019
688,1.0019
689,1.0019
690,1.00533
691,1.01124
692,1.01243
693,1.00234
694,1.01387
695,1.00857
696,1.01284
697,1.0112
698,1.00509
699,1.00355
700,0.999895
701,0.999895
702,1.01624
703,1.01667
704,1.00697
705,1.01266
706,1.02458
707,1.03253
708,1.01355
709,1.01704
710,1.01953
711,1.01953
712,1.01953
713,1.0239
714,1.0239
715,1.0239
716,1.01321
717,1.01321
718,1.01724
719,1.02195
720,1.02195
721,1.02195
722,1.00974
723,1.00974
724,1.01574
725,1.01574
726,1.02637
727,1.02538
728,1.01321
729,1.02316
730,1.02316
731,1.02316
732,1.02316
733,1.02038
734,1.02824
735,1.02824
736,1.02974
737,1.01772
738,1.01671
739,1.01671
740,1.01019
741,1.01773
742,1.01585
743,1.01585
744,1.00718
745,1.00164
746,0.996838
747,0.987609
748,0.997428
749,0.988427
750,0.984793
751,0.997633
752,1.00148
753,0.998212
754,1.00323
755,1.01355
756,1.01294
757,1.01294
758,1.01294
759,1.00132
760,1.00132
761,1.00132
