t,e^(-dS)
1,1.99711
2,0.790966
3,0.741559
4,0.83527
5,0.956237
6,0.905652
7,0.952381
8,0.931918
9,1.05365
10,0.849506
11,0.914672
12,0.863985
13,1.152
14,0.931695
15,0.883027
16,0.910583
17,1.11896
18,0.967471
19,1.07922
20,1.13349
21,0.794375
22,0.725641
23,0.97695
24,0.916521
25,1.20069
26,0.808641
27,1.31719
28,1.06632
29,0.966987
30,0.812532
31,0.779112
32,1.19997
33,1.85726
34,1.00806
35,1.18673
36,0.58943
37,2.19131
38,0.554826
39,0.612136
40,1.4789
41,1.1814
42,0.454662
43,1.25433
44,2.47317
45,0.652725
46,0.991092
47,0.424646
48,0.521628
49,1.22838
50,2.35302
51,0.473218
52,0.472697
53,1.06405
54,0.811558
55,0.723757
56,0.383659
57,2.30504
58,0.458406
59,2.40344
60,0.375649
61,1.51437
62,0.707866
63,1.57098
64,0.747142
65,0.380488
66,0.570353
67,1.48097
68,0.423077
69,0.873017
70,1.17246
71,1.16941
72,0.346456
73,0.740448
74,1.3971
75,1.27099
76,0.830606
77,0.865022
78,0.484761
79,1.18282
80,1.03714
81,0.540317
82,0.244388
83,1.31193
84,2.82356
85,0.643521
86,3.11429
87,0.7403
88,1.23368
89,0.844847
90,1.11438
91,4.21226
92,0.986285
93,1.5124
94,0.547934
95,0.523248
96,1.34434
97,0.732055
98,0.479697
99,1.65599
100,2.83772
101,1.51452
102,0.85633
103,0.601397
104,0.640184
105,1.58582
106,1.25245
107,0.518871
108,1.04319
109,1.1781
110,0.812207
111,1.1155
112,0.679499
113,1.57617
114,0.536709
115,0.687358
116,0.580712
117,0.804528
118,1.20527
119,1.2946
120,1.52379
121,0.793025
122,1.00715
123,1.26504
124,0.769203
125,0.47941
126,1.0611
127,0.779814
128,1.42362
129,0.914992
130,0.64185
131,1.00822
132,0.739338
133,0.65777
134,1.97388
135,0.724191
136,0.794375
137,1.46185
138,0.905761
139,1.2031
140,1.08088
141,1.83125
142,0.199488
143,0.70497
144,1.34125
145,2.00011
146,0.50758
147,0.748638
148,2.98023
149,0.482777
150,0.726876
151,0.471942
152,0.783879
153,1.92476
154,0.663186
155,1.05724
156,0.38973
157,0.432315
158,0.325954
159,0.400356
160,0.500524
161,2.80107
162,0.364219
163,1.33469
164,3.68769
165,1.97329
166,1.61818
167,0.835187
168,0.38767
169,0.857443
170,0.213099
171,0.541507
172,0.613362
173,0.889763
174,1.66646
175,0.749987
176,0.571495
177,0.874503
178,0.370241
179,0.91664
180,0.474402
181,0.956342
182,0.327915
183,1.18507
184,0.714194
185,0.645455
186,0.580422
187,0.745798
188,1.283
189,1.85299
190,0.883115
191,0.603989
192,0.344728
193,0.703913
194,0.547332
195,1.68135
196,0.9907
197,0.784272
198,0.363491
199,0.310057
200,0.644681
201,0.751338
202,0.376213
203,0.921963
204,0.670454
205,1.39612
206,0.628324
207,1.9802
208,1.66213
209,0.785684
210,0.529141
211,0.392154
212,0.400156
213,0.48355
214,1.1266
215,1.37287
216,0.727894
217,1.19818
218,0.872319
219,1.89914
220,1.03873
221,0.37206
222,1.12738
223,1.61236
224,0.97872
225,0.374786
226,2.09196
227,0.618845
228,0.502178
229,0.929025
230,1.80688
231,0.831603
232,0.20763
233,1.94158
234,0.208253
235,0.713837
236,0.369132
237,2.76765
238,0.728914
239,0.312547
240,0.831769
241,0.653378
242,0.334874
243,0.433181
244,0.651551
245,0.210557
246,1.67515
247,0.427159
248,1.61737
249,0.701524
250,1.27214
251,0.684751
252,1.58281
253,0.370093
254,0.774529
255,0.783879
256,0.698794
257,0.290254
258,0.470058
259,0.615205
260,0.48355
261,1.33723
262,1.37232
263,0.237402
264,1.10905
265,0.994974
266,0.381021
267,1.32273
268,0.845692
269,0.800835
270,1.07501
271,1.66929
272,0.774142
273,0.535101
274,0.715767
275,1.01597
276,0.77275
277,0.494751
278,0.394238
279,0.663584
280,1.3383
281,0.901586
282,2.13144
283,0.583857
284,0.508597
285,0.362402
286,0.611036
287,0.837194
288,0.559395
289,2.63583
290,1.55364
291,1.30174
292,0.367144
293,1.5388
294,0.874328
295,0.412632
296,0.690527
297,0.945123
298,1.28377
299,1.42732
300,0.924789
301,1.34044
302,0.685847
303,3.59304
304,1.78944
305,1.22851
306,1.06531
307,0.487337
308,0.559507
309,2.44489
310,0.650119
311,0.638394
312,1.65384
313,0.473738
314,1.83052
315,1.99591
316,3.38719
317,0.956629
318,0.309437
319,0.719283
320,1.13883
321,0.80751
322,0.882762
323,1.34824
324,1.19447
325,0.675772
326,0.528559
327,1.19387
328,0.774142
329,0.557886
330,0.812938
331,1.67682
332,1.04616
333,1.4887
334,0.795488
335,0.745649
336,0.472083
337,1.26693
