MDTU,susyTrans,Im(bilin)
2260,0.0184054,-4.43935e-06
2270,-0.0179506,-3.13262e-06
2280,0.00145789,5.4799e-06
2290,0.0136832,1.83506e-08
2300,-0.00216927,1.0775e-05
2310,0.00419055,9.27256e-06
2320,0.00192304,-1.95187e-06
2330,-0.00335508,2.24313e-06
2340,0.00681262,5.60203e-06
2350,-0.00938901,1.01777e-05
2360,-0.0161346,-4.47957e-06
2370,0.0145764,-7.30981e-06
2380,0.00234739,-1.925e-06
2390,-0.0167025,3.7041e-06
2400,0.00349931,4.97158e-06
2410,-0.00888401,4.53017e-06
2420,-0.0428924,-3.29296e-06
2430,-0.016906,3.13141e-06
2440,0.0066433,4.06407e-08
2450,0.0125874,8.09361e-08
2460,-0.00603527,3.76441e-06
2470,-0.025228,1.31261e-05
2480,0.00625676,2.00817e-06
2490,-0.00881912,-1.29931e-05
2500,0.00658594,6.61772e-06
2510,-0.0169761,1.55689e-06
2520,-0.0138291,-8.48553e-06
2530,-0.0302963,-5.26123e-07
2540,-0.0143991,-2.60243e-06
2550,0.00748179,-1.48183e-06
2560,-0.00232185,6.93559e-07
2570,0.00376996,1.33852e-05
2580,0.0101187,-1.06464e-05
2590,-0.0177466,7.51647e-06
2600,-0.0096286,-1.12846e-05
2610,-0.0138757,-1.33417e-06
2620,-0.0114911,7.69266e-06
2630,-0.00850699,-3.02157e-06
2640,0.026417,-2.33634e-06
2650,-0.0361561,-8.84967e-06
2660,0.00892339,4.71403e-06
2670,0.00692992,-2.91605e-07
2680,-0.00892239,-1.02836e-05
2690,-0.00457908,6.24387e-06
2700,-0.00164541,-5.24828e-07
2710,-0.0132775,-5.49051e-06
2720,-0.0253052,2.7494e-06
2730,0.0197151,-7.2785e-06
2740,0.0132266,4.46672e-06
2750,0.0311602,1.89978e-06
2760,-0.0130815,-3.51639e-06
2770,0.0229178,-1.2687e-06
2780,-0.00982588,-9.04336e-06
2790,-0.000477676,9.86576e-07
2800,0.00849562,2.83984e-06
2810,-0.000728291,8.74019e-06
2820,-0.0197463,-4.95914e-06
2830,-0.00858429,-3.39599e-06
2840,-0.010474,4.00757e-06
2850,-0.0175482,-9.40802e-06
2860,-0.042927,6.00945e-07
2870,-0.0418288,4.86654e-06
2880,-0.0272891,2.09294e-06
2890,-0.0219234,-3.51269e-06
2900,0.00448698,1.03398e-05
2910,-0.00425135,4.19149e-06
2920,-0.01617,4.00077e-06
2930,-0.00991555,-3.55466e-06
2940,-0.0115782,1.9449e-06
2950,-0.0194343,-5.72667e-07
2960,-0.0018599,-1.01821e-05
2970,-0.010093,9.10158e-06
2980,0.000152008,5.09135e-07
2990,0.00133382,-9.83647e-07
3000,0.0209549,-4.3009e-06
3010,-0.00710992,-1.78499e-06
3020,-0.0215342,-1.65815e-06
3030,-0.00857579,3.66467e-06
3040,-0.013088,2.34314e-06
3050,0.00613406,6.41548e-07
3060,-0.00222396,1.6906e-08
3070,-0.0214218,-3.72472e-06
3080,0.00165037,9.31958e-07
3090,0.0138343,-3.36603e-06
3100,-0.0182871,-3.08445e-06
3110,-0.0302322,2.56504e-06
3120,-0.00489988,1.49505e-06
3130,-0.0205172,6.65693e-07
3140,-0.0124911,2.28021e-06
3150,0.032346,-6.51588e-06
3160,-0.0184147,-1.91757e-06
3170,-0.0242448,3.18606e-06
3180,-0.0281298,-9.88514e-07
3190,-0.0121803,-3.84959e-06
3200,-0.00225856,6.72547e-06
3210,0.0156798,8.41865e-06
3220,-0.0212034,-1.49634e-06
3230,0.00943352,1.19784e-05
3240,0.00517689,-4.46207e-07
3250,-0.00210998,5.01013e-06
3260,0.00504806,1.35292e-05
3270,-0.00747673,1.06578e-05
3280,-0.0222717,-1.04054e-05
3290,0.0184299,1.03542e-05
3300,-0.0149139,5.0528e-06
3310,-0.000532868,9.0308e-07
3320,-0.0116941,1.33906e-06
3330,-0.0249927,7.61613e-06
3340,0.0014934,-7.71924e-06
3350,-0.00188977,-7.06683e-07
3360,0.0130366,1.39513e-06
3370,-0.00168726,5.46598e-06
3380,-0.00880661,6.77901e-08
3390,-0.00663536,-5.21313e-06
3400,0.0262887,1.61194e-06
3410,0.00641516,-7.97559e-06
3420,-0.00594721,-7.38033e-06
3430,0.00321712,-3.29139e-06
3440,0.0169576,6.72909e-06
3450,-0.0083802,-6.38158e-06
3460,0.0129474,5.03087e-06
3470,0.0189096,-5.49974e-06
3480,-0.00652092,6.65055e-06
3490,0.00391913,3.84882e-07
3500,0.000981187,5.10546e-06
