ReTr(Lx),ImTr(Lx)
1410.58,331.442
1410.58,331.442
189.505,57.0288
60.1325,8.39042
28.0272,3.95382
9.64808,-10.1643
9.64808,-10.1643
3.6786,-5.23539
2.95697,-3.77224
1.12347,-2.05661
0.767005,-2.25085
0.767005,-2.25085
0.646135,-1.22434
0.819184,-0.496573
0.794917,0.00429261
0.658222,0.0607535
0.33448,0.490476
0.202263,0.32068
-0.00289036,0.333977
0.118618,0.295103
0.118618,0.295103
0.0293342,0.214252
0.0103686,0.203285
-0.0235394,0.238052
-0.071484,0.277178
0.00881142,0.327276
-0.0411404,0.246883
-0.152617,0.221604
0.0241646,0.211745
0.0769718,0.187612
0.0769718,0.187612
0.116833,0.145223
0.0794104,0.1826
-0.0280765,0.207565
-0.0640915,0.16863
-0.230089,0.124747
-0.204815,0.171135
-0.204815,0.171135
-0.204815,0.171135
-0.264396,0.267119
-0.264969,0.237218
-0.264969,0.237218
-0.319951,0.105127
-0.238818,0.178442
-0.232553,0.213448
-0.250954,0.146525
-0.250954,0.146525
-0.250954,0.146525
-0.243025,0.208018
-0.128708,0.180439
-0.128708,0.180439
-0.209316,0.100267
-0.317469,0.0566903
-0.221846,0.157146
-0.221846,0.157146
-0.316753,0.0926658
-0.082735,0.291733
-0.136625,0.268512
-0.0380338,0.319797
-0.0380338,0.319797
-0.036849,0.334477
0.163268,0.19728
0.208757,0.145412
0.311513,0.0673246
0.0820933,0.214642
0.134989,0.16835
0.140434,0.10663
0.238112,0.112438
0.22002,-0.0552805
0.0483558,-0.226068
0.184398,-0.187237
0.193324,-0.09392
0.272407,0.121088
0.154565,0.155322
0.251646,0.0255017
0.251646,0.0255017
0.251646,0.0255017
0.251646,0.0255017
0.309608,-0.0338603
0.324079,-0.007739
0.332979,0.18387
0.332979,0.18387
0.301606,-0.0502168
0.339345,0.14778
0.24135,0.221567
0.0904133,0.225112
0.206668,0.182648
0.288367,0.124094
0.119554,0.138104
0.142818,0.214199
0.232063,0.0716196
0.194867,0.141039
0.108945,0.135602
0.108945,0.135602
0.227263,0.0744927
0.183535,-0.0486745
0.183535,-0.0486745
0.118531,-0.0986542
0.173822,-0.18231
0.078768,-0.230865
0.0323457,-0.213856
0.107535,-0.186993
-0.0492737,-0.181152
-0.0492737,-0.181152
0.0549593,-0.228858
0.0258698,-0.30119
0.0322081,-0.206337
-0.128044,-0.19058
-0.152042,-0.145847
-0.179768,-0.101191
-0.147446,0.0586522
-0.147446,0.0586522
-0.173738,-0.110489
-0.0812012,-0.0973425
-0.0999708,-0.0595273
-0.138233,-0.00595476
-0.138233,-0.00595476
-0.162249,0.04522
-0.191232,0.0625088
-0.187814,0.119867
-0.196178,0.0599568
-0.198109,-0.0622072
-0.12638,-0.0596627
-0.0823159,-0.135031
-0.137349,-0.0686426
-0.087825,-0.128351
-0.0981683,-0.155562
-0.140772,-0.0601671
-0.18435,0.0143541
-0.138293,0.0480794
-0.143423,-0.0202479
-0.128638,-0.0696196
-0.128638,-0.0696196
-0.117828,-0.100458
-0.117828,-0.100458
-0.115617,-0.0171446
-0.098635,-0.00972383
-0.156966,-0.0813868
-0.15014,-0.0471569
-0.139222,0.0448072
-0.0586999,0.123424
-0.0586999,0.123424
-0.016366,0.145305
0.00638513,0.179196
-0.0516182,0.224234
-0.0516182,0.224234
-0.00784637,0.213455
0.0987175,0.114164
0.0987175,0.114164
0.0719082,0.192625
0.0719082,0.192625
0.229771,0.0461398
0.01496,0.188042
0.01496,0.188042
0.0136587,0.231025
0.0136587,0.231025
-0.0999533,0.217386
-0.0316512,0.163838
-0.0316512,0.163838
-0.0841375,0.183112
-0.133526,0.21142
-0.133526,0.21142
-0.221702,0.212761
-0.306465,0.0252923
-0.15285,0.226096
-0.159655,0.218789
-0.159655,0.218789
-0.159655,0.218789
-0.186972,0.269815
0.106147,0.267411
0.021312,0.260366
0.0153413,0.222549
-0.0021457,0.221328
-0.00831884,0.237881
-0.0567019,0.196232
-0.0590152,0.207291
0.0623751,0.223702
-0.030936,0.200389
-0.0800417,0.189168
-0.0800417,0.189168
-0.189609,0.188052
-0.244322,0.233389
-0.215688,0.119422
-0.215688,0.119422
-0.215688,0.119422
-0.215688,0.119422
-0.277468,0.0200217
-0.288659,0.0336152
-0.214379,-0.0567503
-0.214379,-0.0567503
-0.214379,-0.0567503
-0.140217,-0.174098
-0.277575,-0.145218
-0.171176,-0.13213
-0.168552,-0.0971208
-0.17464,-0.0465011
-0.260959,-0.0725931
-0.258226,0.255076
-0.258226,0.255076
-0.245404,0.115573
-0.235383,0.154179
-0.123978,0.167172
-0.190289,0.233565
-0.232658,0.0526794
-0.223994,0.14923
-0.170309,0.0582739
-0.224568,-0.0189519
-0.198167,-0.207105
-0.190482,-0.205742
-0.131313,-0.223342
-0.00803222,-0.238307
-0.0643276,-0.215456
-0.1064,-0.188593
-0.140244,-0.121504
-0.054181,-0.199123
-0.18062,-0.206224
-0.0829121,-0.151105
-0.0249428,-0.228681
0.0692907,-0.124991
0.0548333,-0.218723
0.0548333,-0.218723
0.116243,-0.205257
0.0389664,-0.245877
0.0398867,-0.186204
-0.0707553,-0.182219
-0.117545,-0.267554
-0.0368443,-0.204363
-0.111373,-0.294964
0.00333848,-0.304323
0.17453,-0.215779
0.222381,-0.145773
0.222381,-0.145773
0.177204,-0.171054
0.177204,-0.171054
0.0323432,-0.272478
-0.0641285,-0.336845
-0.2213,-0.35135
-0.277806,-0.218833
-0.166021,-0.345268
-0.161549,-0.357604
0.017466,-0.410138
0.017466,-0.410138
0.121433,-0.314648
0.234652,-0.227358
0.234652,-0.227358
0.0872417,-0.309106
0.0872417,-0.309106
0.239753,-0.133028
0.294231,-0.0801098
0.312752,0.0831468
0.270689,-0.0654128
0.270427,-0.156528
0.220195,-0.0691438
0.220195,-0.0691438
0.220195,-0.0691438
0.220195,-0.0691438
0.220195,-0.0691438
0.220195,-0.0691438
0.210845,-0.156532
0.238267,-0.0606983
0.277996,-0.0587759
0.0958367,-0.203173
0.244616,-0.132117
0.143751,-0.251918
0.117169,-0.173297
0.117169,-0.173297
0.129276,-0.147102
0.159087,-0.101534
0.255774,-0.0223373
0.14797,0.00429514
0.18228,-0.00462784
0.145661,-0.0315445
0.145661,-0.0315445
0.184511,-0.0126826
0.145891,-0.0616514
0.145891,-0.0616514
0.0437639,-0.176452
0.0608168,-0.178237
-0.0446399,-0.152293
-0.0028848,-0.168618
-0.087135,-0.18858
-0.150151,-0.174109
-0.125937,-0.146198
-0.125937,-0.146198
-0.125937,-0.146198
-0.125937,-0.146198
-0.0311022,-0.151512
0.127601,-0.146176
0.150966,-0.0539391
0.200109,0.00583931
0.180788,0.0710048
0.175665,0.0441873
0.125033,0.185206
0.128236,0.151148
0.0548437,0.358509
0.0548437,0.358509
0.0909142,0.189712
0.104673,0.286179
0.0833608,0.200143
0.0653679,0.251958
0.233712,0.141357
0.201178,-0.00107673
0.231005,-0.0444194
0.195038,-0.0662123
0.228261,-0.119515
0.317022,0.0459825
0.317022,0.0459825
0.214787,-0.0687045
0.212143,-0.00776712
0.189907,-0.0294884
0.218713,0.0915142
0.165057,-0.0355586
0.165057,-0.0355586
0.243645,-0.0184592
0.162165,-0.148797
0.347277,-0.120372
0.2831,0.0246685
0.256532,0.164
0.256532,0.164
0.199471,0.263213
0.073599,0.304701
-0.0858117,0.274947
-0.183069,0.126723
-0.189365,0.204615
-0.280737,0.145017
-0.177987,0.121387
-0.224208,0.146387
-0.224208,0.146387
-0.0788944,0.152011
-0.0924483,0.158082
-0.162307,0.138498
-0.146924,0.125588
-0.151265,0.108828
-0.178631,0.0790787
-0.179747,0.110764
-0.179747,0.110764
-0.106979,0.09865
-0.149161,0.143536
-0.1914,0.0324774
-0.203897,0.0905317
-0.150827,0.101372
-0.229014,0.0319106
-0.229014,0.0319106
-0.172208,-0.177427
-0.172208,-0.177427
-0.170701,-0.124905
-0.162832,-0.112028
-0.172981,0.00743159
-0.151743,0.0238179
-0.187772,0.066501
-0.16375,0.0511541
-0.155033,0.103013
-0.155033,0.103013
-0.115508,0.106182
-0.115508,0.106182
-0.135924,0.0958992
-0.181687,-0.0202411
-0.181687,-0.0202411
-0.177722,-0.0091875
-0.206147,0.0556333
-0.160481,0.0531986
-0.186608,0.0297271
-0.171454,0.0490913
-0.233395,-0.0053478
-0.193373,0.107683
-0.327211,0.0800726
-0.132807,0.20131
-0.0435276,0.204658
-0.119793,0.169136
-0.162446,0.22885
-0.0525482,0.324974
-0.0525482,0.324974
-0.0525482,0.324974
-0.000729014,0.151907
-0.138368,0.143229
