t,eps_f,eps_g
2240,0.00714286,0.000119048
2250,0.00714286,0.000119048
2260,0.00714286,0.000119048
2270,0.00714286,0.000119048
2280,0.00714286,0.000119048
2290,0.00714286,0.000119048
2300,0.00714286,0.000119048
2310,0.00714286,0.000119048
2320,0.00714286,0.000119048
2330,0.00714286,0.000119048
2340,0.00714286,0.000119048
2350,0.00714286,0.000119048
2360,0.00714286,0.000119048
2370,0.00714286,0.000119048
2380,0.00714286,0.000119048
2390,0.00714286,0.000119048
2400,0.00714286,0.000119048
2410,0.00714286,0.000119048
2420,0.00714286,0.000119048
2430,0.00714286,0.000119048
2440,0.00714286,0.000119048
2450,0.00714286,0.000119048
2460,0.00714286,0.000119048
2470,0.00714286,0.000119048
2480,0.00714286,0.000119048
2490,0.00714286,0.000119048
2500,0.00714286,0.000119048
2510,0.00714286,0.000119048
2520,0.00714286,0.000119048
2530,0.00714286,0.000119048
2540,0.00714286,0.000119048
2550,0.00714286,0.000119048
2560,0.00714286,0.000119048
2570,0.00714286,0.000119048
2580,0.00714286,0.000119048
2590,0.00714286,0.000119048
2600,0.00714286,0.000119048
2610,0.00714286,0.000119048
2620,0.00714286,0.000119048
2630,0.00714286,0.000119048
2640,0.00714286,0.000119048
2650,0.00714286,0.000119048
2660,0.00714286,0.000119048
2670,0.00714286,0.000119048
2680,0.00714286,0.000119048
2690,0.00714286,0.000119048
2700,0.00714286,0.000119048
2710,0.00714286,0.000119048
2720,0.00714286,0.000119048
2730,0.00714286,0.000119048
2740,0.00714286,0.000119048
2750,0.00714286,0.000119048
2760,0.00714286,0.000119048
2770,0.00714286,0.000119048
2780,0.00714286,0.000119048
2790,0.00714286,0.000119048
2800,0.00714286,0.000119048
2810,0.00714286,0.000119048
2820,0.00714286,0.000119048
2830,0.00714286,0.000119048
2840,0.00714286,0.000119048
2850,0.00714286,0.000119048
2860,0.00714286,0.000119048
2870,0.00714286,0.000119048
2880,0.00714286,0.000119048
2890,0.00714286,0.000119048
2900,0.00714286,0.000119048
2910,0.00714286,0.000119048
2920,0.00714286,0.000119048
2930,0.00714286,0.000119048
2940,0.00714286,0.000119048
2950,0.00714286,0.000119048
2960,0.00714286,0.000119048
2970,0.00714286,0.000119048
2980,0.00714286,0.000119048
2990,0.00714286,0.000119048
3000,0.00714286,0.000119048
3010,0.00714286,0.000119048
3020,0.00714286,0.000119048
3030,0.00714286,0.000119048
3040,0.00714286,0.000119048
3050,0.00714286,0.000119048
3060,0.00714286,0.000119048
3070,0.00714286,0.000119048
3080,0.00714286,0.000119048
3090,0.00714286,0.000119048
3100,0.00714286,0.000119048
3110,0.00714286,0.000119048
3120,0.00714286,0.000119048
3130,0.00714286,0.000119048
3140,0.00714286,0.000119048
3150,0.00714286,0.000119048
3160,0.00714286,0.000119048
3170,0.00714286,0.000119048
3180,0.00714286,0.000119048
3190,0.00714286,0.000119048
3200,0.00714286,0.000119048
3210,0.00714286,0.000119048
3220,0.00714286,0.000119048
3230,0.00714286,0.000119048
3240,0.00714286,0.000119048
3250,0.00714286,0.000119048
3260,0.00714286,0.000119048
3270,0.00714286,0.000119048
3280,0.00714286,0.000119048
3290,0.00714286,0.000119048
3300,0.00714286,0.000119048
3310,0.00714286,0.000119048
3320,0.00714286,0.000119048
3330,0.00714286,0.000119048
3340,0.00714286,0.000119048
3350,0.00714286,0.000119048
3360,0.00714286,0.000119048
3370,0.00714286,0.000119048
3380,0.00714286,0.000119048
3390,0.00714286,0.000119048
3400,0.00714286,0.000119048
3410,0.00714286,0.000119048
3420,0.00714286,0.000119048
3430,0.00714286,0.000119048
3440,0.00714286,0.000119048
3450,0.00714286,0.000119048
3460,0.00714286,0.000119048
3470,0.00714286,0.000119048
3480,0.00714286,0.000119048
3490,0.00714286,0.000119048
3500,0.00714286,0.000119048
