MDTU,plaq
1,3.53856
2,3.53856
3,2.60168
4,2.17619
5,1.89813
6,1.73322
7,1.73322
8,1.5835
9,1.44911
10,1.37091
11,1.31053
12,1.31053
13,1.2592
14,1.21703
15,1.17703
16,1.158
17,1.14508
18,1.09033
19,1.07672
20,1.05024
21,1.05024
22,1.00541
23,1.01499
24,1.01868
25,1.03101
26,1.0238
27,1.02049
28,1.02551
29,1.00696
30,0.979974
31,0.979974
32,0.999423
33,0.975928
34,0.98421
35,0.990916
36,1.02009
37,1.03624
38,1.03624
39,1.03624
40,1.0393
41,1.03711
42,1.03711
43,1.03569
44,1.02591
45,1.02692
46,1.0244
47,1.0244
48,1.0244
49,1.00265
50,0.995985
51,0.995985
52,1.01291
53,1.02043
54,1.03679
55,1.03679
56,1.03222
57,1.00191
58,1.01865
59,1.04892
60,1.04892
61,1.05157
62,1.03593
63,1.02547
64,1.0347
65,1.01246
66,1.00151
67,1.00032
68,1.00341
69,1.00769
70,1.01173
71,1.00247
72,0.996511
73,1.01764
74,1.00701
75,0.995718
76,0.995718
77,0.995718
78,0.995718
79,1.02541
80,1.0366
81,1.0381
82,1.0381
83,1.03731
84,1.03213
85,1.04541
86,1.03153
87,1.0156
88,1.00159
89,0.975284
90,0.993008
91,1.01451
92,0.99128
93,0.985329
94,0.985329
95,0.999716
96,0.988804
97,0.988804
98,0.974889
99,1.00217
100,1.00928
101,1.00671
102,0.991794
103,0.972261
104,0.972261
105,0.980305
106,1.00464
107,0.985043
108,1.00684
109,0.988145
110,0.981158
111,0.971018
112,0.971018
113,0.976887
114,0.967533
115,0.945259
116,0.962378
117,0.962378
118,0.961619
119,0.98305
120,0.992554
121,0.971934
122,0.99052
123,0.96629
124,0.944457
125,0.957935
126,0.951452
127,0.970325
128,0.967148
129,0.975298
130,0.960349
131,0.958808
132,0.946995
133,0.946995
134,0.946842
135,0.946842
136,0.923028
137,0.930234
138,0.95903
139,0.971696
140,0.96715
141,0.950421
142,0.950421
143,0.967851
144,0.992397
145,0.987251
146,0.987251
147,0.998373
148,0.984577
149,0.984577
150,1.00283
151,1.00283
