MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,7.12722,7.12498,0.178717
2,7.12722,7.12498,0.178717
3,4.67807,4.66888,0.293035
4,3.63871,3.57325,0.687114
5,2.94781,2.89371,0.562128
6,2.66615,2.60395,0.5725
7,2.66615,2.60395,0.5725
8,2.45318,2.39741,0.520123
9,2.02868,1.97947,0.444084
10,2.06716,2.04173,0.323235
11,1.76398,1.76378,0.0267372
12,1.76398,1.76378,0.0267372
13,1.80535,1.80313,-0.0896412
14,1.77957,1.77516,-0.125133
15,1.69685,1.66157,-0.344223
16,1.69798,1.57409,-0.636677
17,1.67398,1.51768,-0.706286
18,1.63461,1.53681,-0.55692
19,1.63585,1.54619,-0.53412
20,1.52103,1.2621,-0.848904
21,1.52103,1.2621,-0.848904
22,1.4608,1.2669,-0.727261
23,1.5265,1.38872,-0.633766
24,1.50574,1.44913,-0.409014
25,1.48124,1.37944,-0.539633
26,1.40928,1.38261,-0.272891
27,1.47739,1.46194,-0.213085
28,1.48582,1.48533,-0.0380318
29,1.47975,1.4793,0.0362857
30,1.38295,1.37289,-0.166518
31,1.38295,1.37289,-0.166518
32,1.45985,1.45125,-0.158223
33,1.37351,1.3576,-0.208457
34,1.40697,1.40243,-0.112966
35,1.45496,1.40097,-0.392667
36,1.4518,1.45143,-0.0331076
37,1.51477,1.49908,-0.217457
38,1.51477,1.49908,-0.217457
39,1.51477,1.49908,-0.217457
40,1.4256,1.36815,-0.400624
41,1.43048,1.27438,-0.649793
42,1.43048,1.27438,-0.649793
43,1.43527,1.34694,-0.495732
44,1.44056,1.31958,-0.577878
45,1.41903,1.25909,-0.654477
46,1.46384,1.34333,-0.581629
47,1.46384,1.34333,-0.581629
48,1.46384,1.34333,-0.581629
49,1.31386,1.2132,-0.504356
50,1.41129,1.37661,-0.310923
51,1.41129,1.37661,-0.310923
52,1.48851,1.47692,-0.185377
53,1.41117,1.40241,-0.156965
54,1.5268,1.4979,-0.295632
55,1.5268,1.4979,-0.295632
56,1.45193,1.43166,-0.241744
57,1.36649,1.35635,-0.16624
58,1.40563,1.4055,0.0195748
59,1.50312,1.50229,-0.0500781
60,1.50312,1.50229,-0.0500781
61,1.51922,1.51404,-0.125307
62,1.56091,1.55845,0.0876531
63,1.4655,1.45509,0.174343
64,1.4703,1.46545,0.119367
65,1.47623,1.46551,0.177598
66,1.45583,1.42193,0.312331
67,1.50786,1.47558,0.310322
68,1.38216,1.37168,0.169858
69,1.47679,1.47328,0.101857
70,1.46314,1.455,0.15411
71,1.40326,1.40289,0.0322835
72,1.44299,1.44177,-0.0594091
73,1.3992,1.39839,0.0474237
74,1.45882,1.45842,0.0339945
75,1.39472,1.37814,0.214414
76,1.39472,1.37814,0.214414
77,1.39472,1.37814,0.214414
78,1.39472,1.37814,0.214414
79,1.43638,1.42055,0.212669
80,1.43228,1.41863,0.197223
81,1.41279,1.41208,0.044764
82,1.41279,1.41208,0.044764
83,1.47065,1.46966,-0.0538235
84,1.38714,1.38706,0.0147287
85,1.48984,1.48767,0.0803349
86,1.52158,1.51456,-0.145975
87,1.39302,1.37789,-0.204783
88,1.31882,1.30312,-0.202887
89,1.37297,1.33949,-0.301348
90,1.33635,1.29177,-0.342265
91,1.42851,1.37039,-0.403309
92,1.36514,1.27137,-0.497219
93,1.44027,1.42263,-0.224701
94,1.44027,1.42263,-0.224701
95,1.3994,1.39469,-0.11477
96,1.43831,1.41357,-0.265648
97,1.43831,1.41357,-0.265648
98,1.47262,1.46066,-0.187254
99,1.4174,1.40281,-0.202837
100,1.45,1.44766,-0.0822625
101,1.47699,1.47395,-0.0946965
102,1.41409,1.37913,-0.312495
103,1.37693,1.3481,-0.280307
104,1.37693,1.3481,-0.280307
105,1.3061,1.2613,-0.339176
106,1.34298,1.28649,-0.385397
107,1.39594,1.2816,-0.553318
108,1.44388,1.20986,-0.788046
109,1.38043,1.06402,-0.879453
110,1.38581,1.03099,-0.926033
111,1.43887,1.15086,-0.863633
112,1.43887,1.15086,-0.863633
113,1.37725,1.0823,-0.851739
114,1.46058,1.23904,-0.773337
115,1.41574,1.24134,-0.68073
116,1.44385,1.24059,-0.738671
117,1.44385,1.24059,-0.738671
118,1.36258,1.22715,-0.592221
119,1.40839,1.28431,-0.57802
120,1.42049,1.24999,-0.67477
121,1.33174,1.06174,-0.803899
122,1.41544,1.16344,-0.806149
123,1.45819,1.26246,-0.72973
124,1.32083,1.12151,-0.697722
125,1.3957,1.10862,-0.847909
126,1.35643,1.1018,-0.791166
127,1.37373,1.16159,-0.733366
128,1.41156,1.22968,-0.693103
129,1.38561,1.21545,-0.665274
130,1.42216,1.26036,-0.658802
131,1.39482,1.21315,-0.688337
132,1.37023,1.16524,-0.720938
133,1.37023,1.16524,-0.720938
134,1.3404,1.05086,-0.832083
135,1.3404,1.05086,-0.832083
136,1.29301,1.03006,-0.781572
137,1.38411,1.01735,-0.938487
138,1.30841,1.02862,-0.808626
139,1.43711,1.19997,-0.790791
140,1.44995,1.13169,-0.906438
141,1.36203,1.09114,-0.81519
142,1.36203,1.09114,-0.81519
143,1.43835,0.981001,-1.0519
144,1.47374,1.04407,-1.04011
145,1.39279,0.888083,-1.07292
146,1.39279,0.888083,-1.07292
147,1.45251,0.84315,-1.18274
148,1.46436,0.987915,-1.08092
149,1.46436,0.987915,-1.08092
150,1.48496,0.946305,-1.14438
151,1.48496,0.946305,-1.14438
152,1.48796,0.858855,-1.21507
153,1.55933,0.821817,-1.32518
154,1.55933,0.821817,-1.32518
155,1.49041,0.713907,-1.30831
156,1.49041,0.713907,-1.30831
157,1.48983,0.519581,-1.39629
158,1.56401,0.440421,-1.50071
159,1.56401,0.440421,-1.50071
160,1.57156,0.541483,-1.47533
161,1.57474,0.471243,-1.50258
162,1.57474,0.471243,-1.50258
163,1.46429,0.292712,-1.43473
164,1.52556,0.508676,-1.43825
165,1.53047,0.450114,-1.46279
166,1.49662,0.459828,-1.42423
167,1.49662,0.459828,-1.42423
168,1.49662,0.459828,-1.42423
169,1.49767,0.539061,-1.39729
170,1.47106,0.290576,-1.44208
171,1.4702,0.0633355,-1.46883
172,1.42724,-0.229338,-1.4087
173,1.33768,-0.0138537,-1.33761
174,1.36786,0.165174,-1.35785
175,1.45225,-0.0158877,-1.45216
176,1.35762,-0.24074,-1.3361
177,1.41118,-0.402458,-1.35257
178,1.48652,-0.344889,-1.44596
179,1.45803,-0.145639,-1.45074
180,1.45803,-0.145639,-1.45074
181,1.43953,-0.0705343,-1.43781
182,1.46145,-0.0677784,-1.45988
183,1.49363,-0.123161,-1.48854
184,1.49363,-0.123161,-1.48854
185,1.49363,-0.123161,-1.48854
186,1.49363,-0.123161,-1.48854
187,1.42602,-0.230373,-1.40729
188,1.40302,-0.416781,-1.33969
189,1.3796,-0.528791,-1.27424
190,1.3796,-0.528791,-1.27424
191,1.3796,-0.528791,-1.27424
192,1.36005,-0.592841,-1.22404
193,1.39442,-0.69494,-1.20891
194,1.47185,-0.827114,-1.21747
195,1.49606,-0.990539,-1.12117
196,1.509,-0.994495,-1.13492
197,1.47221,-0.894571,-1.16925
198,1.47524,-1.00901,-1.07621
199,1.47524,-1.00901,-1.07621
200,1.50151,-0.878793,-1.21747
201,1.50284,-0.871616,-1.22425
202,1.55536,-0.871399,-1.28833
203,1.48898,-0.751776,-1.28526
204,1.5725,-0.800151,-1.3537
205,1.44321,-0.501102,-1.35342
206,1.498,-0.583574,-1.37966
207,1.46071,-0.524671,-1.36323
208,1.49622,-0.416873,-1.43698
209,1.49556,-0.619351,-1.36129
210,1.43747,-0.503684,-1.34634
211,1.43758,-0.56736,-1.32089
212,1.4147,-0.539737,-1.3077
213,1.3931,-0.598389,-1.25804
214,1.43489,-0.712278,-1.24562
215,1.406,-0.65167,-1.24586
216,1.31641,-0.591668,-1.17595
217,1.39065,-0.534104,-1.28399
218,1.42566,-0.50342,-1.33382
219,1.52971,-0.482732,-1.45154
220,1.45191,-0.377154,-1.40207
221,1.45191,-0.377154,-1.40207
222,1.47151,-0.335302,-1.4328
223,1.37901,-0.226428,-1.36029
224,1.38669,0.0736174,-1.38473
225,1.38851,0.0690844,-1.38679
226,1.33458,0.223374,-1.31575
227,1.41097,0.162254,-1.40161
228,1.36568,0.0769166,-1.36351
229,1.38252,0.155565,-1.37374
230,1.41433,0.138842,-1.4075
231,1.36974,0.0916926,-1.36667
232,1.36974,0.0916926,-1.36667
233,1.41625,0.205944,-1.4012
234,1.41625,0.205944,-1.4012
235,1.53398,0.360153,-1.49111
236,1.42543,0.479182,-1.34248
237,1.49974,0.30168,-1.46909
238,1.48572,0.234505,-1.46709
239,1.43524,0.20581,-1.42041
240,1.41506,-0.0572132,-1.4139
241,1.481,-0.0291528,-1.48071
242,1.481,-0.0291528,-1.48071
243,1.46782,0.0392656,-1.4673
244,1.55471,0.0367835,-1.55427
245,1.55471,0.0367835,-1.55427
246,1.50318,0.0704217,-1.50152
247,1.50318,0.0704217,-1.50152
248,1.48277,-0.0941531,-1.47977
249,1.43078,-0.130848,-1.42478
250,1.3592,0.212529,-1.34248
251,1.33818,0.15648,-1.329
252,1.33384,0.278853,-1.30436
253,1.40246,0.535475,-1.29621
254,1.40246,0.535475,-1.29621
255,1.40246,0.535475,-1.29621
256,1.40246,0.535475,-1.29621
257,1.40246,0.535475,-1.29621
258,1.40246,0.535475,-1.29621
