MDTU,min_ave,max_ave
1,0.297068,0.336732
2,0.297068,0.336732
3,0.209116,0.260334
4,0.169095,0.221637
5,0.132745,0.187622
6,0.10416,0.165194
7,0.10416,0.165194
8,0.0834186,0.142092
9,0.0614332,0.121733
10,0.0510454,0.110492
11,0.037076,0.0954846
12,0.037076,0.0954846
13,0.0277484,0.0841442
14,0.0182516,0.0774484
15,0.0103104,0.0761592
16,0.00472279,0.0674203
17,0.00456613,0.0625308
18,-0.0110857,0.0537267
19,-0.0146118,0.0527937
20,-0.0229921,0.0420014
21,-0.0229921,0.0420014
22,-0.0281679,0.032229
23,-0.0326139,0.0363166
24,-0.0282421,0.038096
25,-0.0231818,0.037332
26,-0.0290237,0.0409589
27,-0.0314425,0.0411781
28,-0.0264331,0.0385896
29,-0.0336867,0.0334896
30,-0.0372867,0.0309077
31,-0.0372867,0.0309077
32,-0.0296516,0.0253685
33,-0.0389784,0.0244012
34,-0.0383381,0.0294699
35,-0.0351438,0.0306279
36,-0.0267845,0.0329242
37,-0.0210734,0.0409743
38,-0.0210734,0.0409743
39,-0.0210734,0.0409743
40,-0.0215561,0.0404749
41,-0.0246077,0.0422247
42,-0.0246077,0.0422247
43,-0.0248129,0.0420127
44,-0.026866,0.0394597
45,-0.0294607,0.0386222
46,-0.0274477,0.0388188
47,-0.0274477,0.0388188
48,-0.0274477,0.0388188
49,-0.0338454,0.0287755
50,-0.0375624,0.0315182
51,-0.0375624,0.0315182
52,-0.0312462,0.0335443
53,-0.0336787,0.0393215
54,-0.0234903,0.0405115
55,-0.0234903,0.0405115
56,-0.0283653,0.0388914
57,-0.0365364,0.0380568
58,-0.032493,0.0376036
59,-0.0237294,0.0454883
60,-0.0237294,0.0454883
61,-0.0215207,0.0490345
62,-0.0260862,0.0445086
63,-0.0252317,0.0410234
64,-0.025699,0.0402106
65,-0.0349685,0.0379313
66,-0.0331063,0.0319501
67,-0.0354364,0.0304569
68,-0.0307898,0.0321415
69,-0.0309041,0.0353195
70,-0.0305143,0.0337911
71,-0.0366699,0.0343529
72,-0.0362109,0.0327421
73,-0.031925,0.0384535
74,-0.0281424,0.0329304
75,-0.0381373,0.037367
76,-0.0381373,0.037367
77,-0.0381373,0.037367
78,-0.0381373,0.037367
79,-0.0267199,0.034875
80,-0.0220704,0.0398342
81,-0.0239642,0.0412674
82,-0.0239642,0.0412674
83,-0.0233839,0.0382508
84,-0.0252292,0.0376992
85,-0.0220615,0.0393747
86,-0.0287875,0.0376372
87,-0.0298945,0.035545
88,-0.0340439,0.0307945
89,-0.0374946,0.0237868
90,-0.031453,0.0265166
91,-0.0253871,0.0321985
92,-0.0340172,0.0279337
93,-0.0352773,0.0249799
94,-0.0352773,0.0249799
95,-0.0346359,0.0330444
96,-0.0340325,0.027021
97,-0.0340325,0.027021
98,-0.0402413,0.0252423
99,-0.036711,0.0356285
100,-0.0294954,0.0350904
101,-0.0316066,0.0390208
102,-0.0377433,0.026589
103,-0.0389549,0.0257648
104,-0.0389549,0.0257648
105,-0.0387024,0.025483
106,-0.03057,0.0309659
107,-0.0386162,0.0288638
108,-0.0295562,0.0307564
109,-0.034318,0.0268328
110,-0.0376925,0.0274521
111,-0.0414233,0.0240262
112,-0.0414233,0.0240262
113,-0.0427279,0.0295231
114,-0.038361,0.0233813
115,-0.0434556,0.0197607
116,-0.0426973,0.0226318
117,-0.0426973,0.0226318
118,-0.039982,0.0213338
119,-0.0401422,0.0296812
120,-0.0357593,0.033003
121,-0.0387671,0.0248905
122,-0.0355389,0.0328002
123,-0.0454527,0.0225155
124,-0.0486379,0.0198253
125,-0.0490914,0.0225706
126,-0.0486613,0.0209368
127,-0.0410737,0.0228262
128,-0.0412166,0.02203
129,-0.0387802,0.025049
130,-0.0465288,0.0224097
131,-0.0425822,0.0203242
132,-0.0506617,0.0216957
133,-0.0506617,0.0216957
134,-0.0480956,0.0184479
135,-0.0480956,0.0184479
136,-0.0535706,0.0107055
137,-0.0526678,0.0134515
138,-0.0459848,0.0204114
139,-0.0457267,0.0259936
140,-0.0443577,0.0248115
141,-0.0428215,0.0185818
142,-0.0428215,0.0185818
143,-0.0416357,0.0263848
144,-0.0380945,0.0315047
145,-0.0395817,0.0319904
146,-0.0395817,0.0319904
147,-0.0354425,0.0332795
148,-0.0350514,0.0278638
149,-0.0350514,0.0278638
150,-0.0334882,0.03638
151,-0.0334882,0.03638
152,-0.0304032,0.0365965
153,-0.0280716,0.0395791
154,-0.0280716,0.0395791
155,-0.0245694,0.0367007
156,-0.0245694,0.0367007
157,-0.0331811,0.0354205
158,-0.0304962,0.0355349
159,-0.0304962,0.0355349
160,-0.0232018,0.0390164
161,-0.019257,0.0412667
162,-0.019257,0.0412667
163,-0.0275367,0.0414918
164,-0.0169213,0.0449268
165,-0.025436,0.0428808
166,-0.0334243,0.0425851
167,-0.0334243,0.0425851
168,-0.0334243,0.0425851
169,-0.0243899,0.039482
170,-0.0234563,0.0381444
171,-0.0308663,0.0388017
172,-0.032102,0.0374351
173,-0.0333889,0.0259382
174,-0.0321708,0.0282757
175,-0.0319531,0.0315205
176,-0.0348312,0.0269245
177,-0.030502,0.0292619
178,-0.0289959,0.0328451
179,-0.0309193,0.0321792
180,-0.0309193,0.0321792
181,-0.0252978,0.0337094
182,-0.0232301,0.0404743
183,-0.0286367,0.0354829
184,-0.0286367,0.0354829
185,-0.0286367,0.0354829
186,-0.0286367,0.0354829
187,-0.033866,0.0357625
188,-0.0357994,0.03591
189,-0.0394477,0.0316016
190,-0.0394477,0.0316016
191,-0.0394477,0.0316016
192,-0.0407573,0.0258853
193,-0.0304016,0.0360095
194,-0.0284107,0.030861
195,-0.0335316,0.0310835
196,-0.0280022,0.0307691
197,-0.0228726,0.0340135
198,-0.0159817,0.0429517
199,-0.0159817,0.0429517
200,-0.0228776,0.0406271
201,-0.0202427,0.0415687
202,-0.0262216,0.0348587
203,-0.0282249,0.0398446
204,-0.0226541,0.0420973
205,-0.0264271,0.0355594
206,-0.0320999,0.035648
207,-0.0312648,0.0327715
208,-0.0227809,0.0411114
209,-0.0250314,0.0399431
210,-0.0296697,0.0402994
211,-0.0279555,0.0343922
212,-0.0335886,0.0277121
213,-0.0360116,0.0302261
214,-0.0353731,0.0264023
215,-0.0363787,0.0292877
216,-0.0346184,0.0299876
217,-0.0393502,0.022771
218,-0.0291445,0.033293
219,-0.0349637,0.0276832
220,-0.034147,0.0357144
221,-0.034147,0.0357144
222,-0.022366,0.0359582
223,-0.0348293,0.032099
224,-0.0377086,0.0232926
225,-0.0326919,0.0281542
226,-0.0353458,0.0325509
227,-0.0290565,0.0289898
228,-0.0298068,0.0316991
229,-0.0321228,0.0370622
230,-0.0300596,0.0371344
231,-0.0424402,0.0331146
232,-0.0424402,0.0331146
233,-0.0269541,0.0341109
234,-0.0269541,0.0341109
235,-0.0191043,0.041672
236,-0.0210506,0.0421863
237,-0.0195621,0.0488916
238,-0.020718,0.0425145
239,-0.022438,0.0437456
240,-0.0188501,0.0428134
241,-0.0165306,0.0500565
242,-0.0165306,0.0500565
243,-0.0266535,0.0392787
244,-0.0162861,0.0433568
245,-0.0162861,0.0433568
246,-0.02478,0.0448378
247,-0.02478,0.0448378
248,-0.0243912,0.0395678
249,-0.0281683,0.0368141
250,-0.0250762,0.0340264
251,-0.0371277,0.0306434
252,-0.0334397,0.034635
253,-0.0375865,0.0307598
254,-0.0375865,0.0307598
255,-0.0375865,0.0307598
256,-0.0375865,0.0307598
257,-0.0375865,0.0307598
258,-0.0375865,0.0307598
259,-0.033501,0.0318924
260,-0.0334027,0.0318767
261,-0.0243713,0.0330117
262,-0.0311649,0.0315452
263,-0.0282424,0.0354014
264,-0.0299285,0.0344952
265,-0.0333508,0.031669
266,-0.0333508,0.031669
267,-0.0357001,0.0285769
268,-0.0367109,0.0263252
269,-0.0302387,0.0348716
270,-0.0362173,0.0309176
271,-0.0442471,0.032966
272,-0.0359059,0.0280566
273,-0.0359059,0.0280566
274,-0.037145,0.0235103
275,-0.0405309,0.0236582
276,-0.0405309,0.0236582
277,-0.0408979,0.0209901
278,-0.042568,0.0230798
279,-0.0423204,0.0202533
280,-0.0434905,0.0199366
281,-0.0461952,0.0172722
282,-0.0385096,0.0239546
283,-0.0439593,0.0228321
284,-0.0439593,0.0228321
285,-0.0439593,0.0228321
286,-0.0439593,0.0228321
287,-0.0473416,0.0219632
288,-0.0450711,0.0259636
289,-0.0356784,0.0274754
290,-0.0317954,0.0294666
291,-0.0302824,0.0326082
292,-0.0273848,0.0321933
