MDTU,min_min,min_max,max_min,max_max5
1,0.284684,0.309866,0.321232,0.352885
2,0.284684,0.309866,0.321232,0.352885
3,0.189853,0.228164,0.241077,0.279852
4,0.145182,0.192545,0.198843,0.24401
5,0.103305,0.160831,0.165033,0.21031
6,0.071471,0.134616,0.134475,0.197196
7,0.071471,0.134616,0.134475,0.197196
8,0.0417539,0.124936,0.103655,0.180432
9,0.0340351,0.0887083,0.091192,0.152449
10,0.00191464,0.100006,0.0669731,0.154763
11,0.0109657,0.0634443,0.0637147,0.127512
12,0.0109657,0.0634443,0.0637147,0.127512
13,-0.0180515,0.0724604,0.0378146,0.130613
14,-0.0302565,0.0667564,0.0241574,0.131997
15,-0.042477,0.0629676,0.0302765,0.123544
16,-0.0570259,0.0632885,0.015983,0.11894
17,-0.0545958,0.0635627,0.00602558,0.11656
18,-0.0807811,0.0571559,-0.00708032,0.115272
19,-0.0839213,0.0528478,-0.00962304,0.116073
20,-0.0825332,0.0361883,-0.0218201,0.104876
21,-0.0825332,0.0361883,-0.0218201,0.104876
22,-0.0932604,0.0379131,-0.0353756,0.100051
23,-0.110833,0.0443454,-0.0353283,0.106583
24,-0.103481,0.0448098,-0.0243035,0.0981561
25,-0.0880326,0.0402492,-0.0231607,0.0970332
26,-0.0910004,0.0327499,-0.00991812,0.0918197
27,-0.0948233,0.0310652,-0.023939,0.107485
28,-0.0954955,0.0405937,-0.0226171,0.100347
29,-0.0985335,0.033129,-0.0343204,0.100378
30,-0.103919,0.0299576,-0.0313142,0.0934799
31,-0.103919,0.0299576,-0.0313143,0.0934799
32,-0.0992846,0.0404979,-0.0435817,0.0929373
33,-0.107841,0.0284119,-0.0367173,0.0876138
34,-0.110775,0.0343383,-0.0305643,0.0888458
35,-0.106147,0.0352322,-0.0366832,0.0972655
36,-0.0885466,0.0354119,-0.0253907,0.0927925
37,-0.0908752,0.0470756,-0.0228557,0.104294
38,-0.0908752,0.0470756,-0.0228557,0.104294
39,-0.0908752,0.0470756,-0.0228557,0.104294
40,-0.077492,0.0342123,-0.0100347,0.0914647
41,-0.0821268,0.034143,-0.0112182,0.0938615
42,-0.0821268,0.034143,-0.0112182,0.0938615
43,-0.0857035,0.0352493,-0.0157537,0.0994996
44,-0.0916,0.0373187,-0.0171333,0.0958431
45,-0.0883405,0.0305337,-0.0161026,0.0929235
46,-0.0928728,0.0361141,-0.0236432,0.0995548
47,-0.0928728,0.0361141,-0.0236432,0.0995548
48,-0.0928728,0.0361141,-0.0236432,0.0995548
49,-0.0853385,0.0166214,-0.0188442,0.0779064
50,-0.108395,0.02895,-0.033904,0.0949997
51,-0.108395,0.02895,-0.033904,0.0949997
52,-0.103924,0.0413734,-0.0298783,0.0980942
53,-0.09624,0.0288386,-0.00831835,0.0871245
54,-0.0961244,0.0480447,-0.0205538,0.101132
55,-0.0961244,0.0480447,-0.0205538,0.101132
56,-0.089262,0.0303793,-0.0172092,0.0943563
57,-0.10286,0.0294338,-0.0124445,0.0884483
58,-0.0916333,0.0281449,-0.0161756,0.0922036
59,-0.0871182,0.0391272,-0.0130316,0.102381
60,-0.0871182,0.0391272,-0.0130316,0.102381
61,-0.0858647,0.0416206,-0.0107932,0.107633
62,-0.0947518,0.0409471,-0.0223666,0.110479
63,-0.0877888,0.0359873,-0.0258649,0.108095
64,-0.0934423,0.0392809,-0.0169899,0.0980991
65,-0.105709,0.0355071,-0.0270783,0.102689
66,-0.103523,0.0381051,-0.0313828,0.0940305
67,-0.116263,0.0413704,-0.0381125,0.0991158
