MDTU,0,2,4,6,8,10
10,0.0684893,0.0685155,0.0707325,0.070737,0.0721979,0.0722666
20,0.0618917,0.0619617,0.0632651,0.0632702,0.0637975,0.0638111
30,0.0566844,0.0567743,0.0575604,0.0575789,0.0603784,0.0605533
40,0.0606264,0.0606401,0.0617854,0.0618906,0.062821,0.0628894
50,0.0570007,0.0570598,0.0592585,0.0593433,0.0596008,0.0597282
60,0.0625521,0.0625959,0.0640741,0.06414,0.0641952,0.0642149
70,0.0619354,0.0619826,0.0634124,0.0634477,0.0642336,0.0648439
80,0.0556437,0.0556918,0.0576462,0.0576523,0.0594152,0.059725
90,0.0579482,0.0579684,0.0596114,0.0596205,0.0605363,0.0605454
100,0.0590667,0.0590925,0.059678,0.059705,0.0609969,0.0610373
110,0.0604805,0.0606182,0.0607993,0.0608631,0.0610531,0.0610776
120,0.0583506,0.0584419,0.0593919,0.0594031,0.0608046,0.0608469
130,0.0587589,0.0587784,0.0606991,0.0607173,0.0610234,0.0610689
140,0.0594833,0.0595221,0.0622434,0.0623114,0.0625837,0.0626326
150,0.0638137,0.0639391,0.0652093,0.0652714,0.0653794,0.0655112
160,0.0630879,0.0631647,0.0644748,0.0645262,0.0655443,0.0656526
170,0.0610881,0.0611059,0.0619058,0.0619987,0.0625066,0.0626668
180,0.0576294,0.0576633,0.059595,0.0596661,0.0604146,0.0604174
190,0.0592178,0.0592406,0.0602859,0.0603163,0.0612978,0.0615096
200,0.059875,0.0599585,0.0616494,0.0617552,0.0625895,0.0626638
210,0.0603312,0.0605934,0.0622857,0.0623772,0.062494,0.0625194
220,0.0616026,0.0616681,0.0628797,0.0629756,0.0630771,0.0630882
230,0.058622,0.0586944,0.0609159,0.0609344,0.0610099,0.0610507
240,0.0608885,0.0609881,0.0618163,0.0618334,0.0630222,0.0632472
250,0.0583463,0.0583818,0.0601399,0.0601598,0.0604461,0.0605144
260,0.059769,0.0598644,0.0608805,0.0608924,0.0616666,0.0617283
270,0.0625997,0.0626219,0.0641651,0.0642632,0.0643087,0.0643819
280,0.0574558,0.0576,0.0590806,0.059304,0.05941,0.0594369
290,0.0614752,0.0616005,0.0623677,0.0624449,0.0638978,0.0639542
300,0.0562106,0.0562404,0.0580316,0.0580328,0.059651,0.0596974
310,0.0617408,0.061748,0.0625728,0.0625929,0.0640086,0.0642412
320,0.0613986,0.0615115,0.062103,0.0621119,0.0630809,0.0631994
330,0.0611963,0.0612126,0.0618551,0.0620376,0.0626621,0.0628012
340,0.0607553,0.0607953,0.0611771,0.0611906,0.062444,0.0624921
350,0.0582542,0.0583051,0.0596291,0.0596502,0.0614903,0.0615339
360,0.0564814,0.0565598,0.0590444,0.0590996,0.0593379,0.0594363
370,0.0625791,0.0626382,0.0636462,0.0636577,0.0639177,0.0640598
380,0.0592758,0.0593124,0.0596811,0.0597474,0.0618077,0.0618506
390,0.0613246,0.061386,0.0624991,0.062565,0.0628212,0.0628298
400,0.0583173,0.0583493,0.0606096,0.0606424,0.061084,0.0616659
410,0.0586372,0.0586396,0.0604953,0.0605137,0.0609527,0.0610309
420,0.0601162,0.0603126,0.0609844,0.0611085,0.0625843,0.0626557
430,0.0601798,0.06036,0.0615796,0.0616075,0.0628283,0.0629394
440,0.0604919,0.0605463,0.0619046,0.0619188,0.0625256,0.0625287
450,0.0571461,0.0571776,0.0592701,0.0593294,0.0614171,0.0617805
460,0.0619042,0.0620778,0.062951,0.0630406,0.0632429,0.0633494
470,0.0609514,0.0611123,0.0618411,0.0618678,0.0620227,0.0621658
480,0.0606506,0.0606676,0.0621591,0.0621789,0.0622643,0.0622842
490,0.0587448,0.0587826,0.0604805,0.0605489,0.0625337,0.0626343
500,0.0545042,0.0545142,0.0581099,0.0581633,0.0587134,0.0587673
510,0.0601,0.0601165,0.0622619,0.0622763,0.0624644,0.0624756
520,0.0597303,0.0598435,0.0624327,0.0625291,0.0630635,0.0633155
530,0.0591411,0.0592282,0.0602202,0.0602421,0.0609264,0.0609799
540,0.0613925,0.0614045,0.0625383,0.0626144,0.0628981,0.0629453
550,0.0585048,0.0585301,0.0599444,0.0599956,0.0602462,0.0604465
560,0.057841,0.05793,0.060033,0.0601505,0.0611776,0.0612408
570,0.0585084,0.058536,0.0602594,0.0602908,0.0612377,0.0613121
580,0.0612237,0.061341,0.0624932,0.0626215,0.0634357,0.0634925
590,0.0590808,0.0590983,0.060153,0.0601698,0.0612425,0.061343
600,0.0611841,0.0613225,0.0628941,0.0630104,0.0645762,0.0648689
610,0.0596913,0.0598387,0.060833,0.0609785,0.0611303,0.0612403
620,0.0639935,0.0640854,0.0643514,0.0645405,0.0652609,0.0652722
630,0.0605068,0.0605631,0.0626628,0.0627232,0.0630095,0.0630856
640,0.060927,0.0609488,0.0615644,0.0616125,0.063193,0.0632469
650,0.0585998,0.0587769,0.059486,0.0594975,0.0605526,0.0607245
660,0.0594989,0.0595739,0.0616213,0.0617106,0.0617504,0.0617723
670,0.0595956,0.0596902,0.0607685,0.0608026,0.0619496,0.0621083
680,0.058093,0.0581653,0.0592485,0.059286,0.0604533,0.0610378
690,0.0605934,0.0607429,0.0621114,0.0622071,0.0622328,0.0623254
