t,|deltaS|
258,0.7549
259,0.4858
260,0.7266
261,0.2906
262,0.3165
263,1.438
264,0.1035
265,0.005039
266,0.9649
267,0.2797
268,0.1676
269,0.2221
270,0.07233
271,0.5124
272,0.256
273,0.6253
274,0.3344
275,0.01584
276,0.2578
277,0.7037
278,0.9308
279,0.4101
280,0.2914
281,0.1036
282,0.7568
283,0.5381
284,0.6761
285,1.015
286,0.4926
287,0.1777
288,0.5809
289,0.9692
290,0.4406
291,0.2637
292,1.002
293,0.431
294,0.1343
295,0.8852
296,0.3703
297,0.05644
298,0.2498
299,0.3558
300,0.07819
301,0.293
302,0.3771
303,1.279
304,0.5819
305,0.2058
306,0.06327
307,0.7188
308,0.5807
309,0.894
310,0.4306
311,0.4488
312,0.5031
313,0.7471
314,0.6046
315,0.6911
316,1.22
317,0.04434
318,1.173
319,0.3295
320,0.13
321,0.2138
322,0.1247
323,0.2988
324,0.1777
325,0.3919
326,0.6376
327,0.1772
328,0.256
329,0.5836
330,0.2071
331,0.5169
332,0.04513
333,0.3979
334,0.2288
335,0.2935
336,0.7506
337,0.2366
338,0.01663
339,0.6065
340,0.2565
341,0.8595
342,0.3119
343,0.3693
344,0.05457
345,0.919
346,0.592
347,0.1987
348,0.3621
349,0.07516
350,0.2123
351,0.1675
352,0.3742
353,0.0472
354,0.09484
355,0.7423
356,0.03202
357,0.01535
358,0.2639
359,0.001718
360,0.4785
361,0.1363
362,0.8268
363,0.1173
364,0.1506
365,0.7427
366,0.9848
367,0.4516
368,0.4669
369,1.032
370,0.3074
371,0.9362
372,0.8831
373,0.7688
374,0.7763
375,0.9407
376,0.5399
377,0.4812
378,0.4384
379,0.1766
380,0.2107
381,0.2199
382,0.3862
383,1.272
384,1.193
385,0.3824
386,0.2426
387,0.5592
388,0.2744
389,1.11
390,0.1245
391,0.6922
392,0.6709
393,0.4027
394,0.2314
395,1.007
396,0.3524
397,0.1237
398,0.4557
399,0.06157
400,0.4859
401,0.2572
402,0.3215
403,0.05657
404,0.1219
405,0.8218
406,0.6948
407,1.009
408,0.8103
409,0.4968
410,0.3249
411,0.3223
412,0.2236
413,0.2181
414,0.4614
415,0.01948
416,0.001627
417,0.3493
418,0.3184
419,0.341
420,0.1488
421,0.284
422,0.7334
423,0.01608
424,0.4294
425,0.4419
426,0.286
427,0.1365
428,0.1615
429,0.7791
430,0.3514
431,0.1527
432,1.039
433,0.9407
434,0.1152
435,0.03935
436,0.0008455
437,1.246
438,0.22
439,0.4693
440,0.466
441,0.336
442,0.08566
443,0.7366
444,0.1164
445,0.08232
446,0.4352
447,0.07288
448,0.7853
449,0.1104
450,0.5474
451,0.4814
452,0.5248
453,0.3939
454,0.4071
455,0.2054
456,0.1358
457,1.019
458,0.4096
459,0.1279
460,0.9968
461,0.7966
462,0.08235
463,0.2949
464,0.3841
465,0.1737
466,0.02343
467,0.796
468,0.1453
469,0.322
470,0.4665
471,0.2507
472,0.2316
473,0.06967
474,0.1393
475,0.5437
476,0.2018
477,0.4124
478,0.228
479,0.3315
480,0.1519
481,0.1854
482,0.533
483,0.3862
484,0.01463
485,0.4379
486,0.8952
487,0.2599
488,0.2495
489,0.2325
490,0.3391
491,0.2749
492,0.5802
493,0.06857
494,0.3655
495,0.2859
496,0.647
497,0.2554
498,0.1087
499,0.6521
500,0.5021
501,0.07897
502,0.07485
503,0.577
504,0.1272
505,0.5176
506,0.2289
507,1.343
508,0.02789
509,0.4854
510,0.4257
511,0.1036
512,0.08151
513,0.1858
514,0.1574
515,0.1559
516,0.2522
517,0.1467
518,0.3533
519,0.4139
520,0.617
521,0.2958
522,0.5891
523,0.8489
524,0.451
525,0.4269
526,0.4512
527,0.2131
528,0.8625
529,0.1896
530,0.1719
531,0.03866
532,0.5452
533,0.7374
534,0.1818
535,0.4724
536,0.7655
537,0.9028
538,0.3097
539,0.006839
540,1.038
541,0.2895
542,0.4499
543,0.5654
544,0.815
545,0.5036
546,0.04296
547,0.4954
548,0.7241
549,0.6324
550,0.7838
551,0.05049
552,0.189
553,0.05269
554,0.05056
555,0.8552
556,0.5546
557,0.5524
558,0.4613
559,0.1112
560,1.017
561,0.07846
562,0.5198
563,0.6054
564,0.5866
565,0.3736
566,0.1638
567,0.1788
568,1.094
569,0.8401
570,0.4363
571,0.2677
572,0.5949
573,0.4496
574,0.175
575,0.3393
576,0.5634
577,0.9513
578,0.2037
579,0.3985
580,0.4418
581,0.144
582,0.4159
583,0.3262
584,0.1194
585,1.265
586,0.5992
587,0.09932
588,0.1996
589,1.612
590,0.5345
591,0.6795
592,0.366
593,0.3802
594,0.1756
595,0.8692
596,0.08953
597,0.4434
598,0.1623
599,0.01549
600,0.3465
601,0.7298
602,0.07007
603,0.03199
604,0.5098
605,0.1476
606,0.09065
607,0.1301
608,0.2892
609,0.3721
610,0.5955
611,0.0157
612,0.1861
613,0.08013
614,0.1172
615,0.2293
616,0.5813
617,0.3785
618,0.01713
619,0.2515
620,0.2318
621,0.9263
622,0.6102
623,0.3758
624,0.5526
625,0.6613
626,1.034
627,0.06379
628,0.3362
629,0.3935
630,0.5013
631,0.7373
632,0.5772
633,0.8092
634,1.635
635,0.8999
636,0.4822
637,0.969
638,0.138
639,0.03419
640,0.2699
641,0.3913
642,0.7065
643,0.8393
644,1.569
645,0.768
646,1.58
647,0.5773
648,0.03166
649,0.375
650,1.005
651,0.1167
652,0.2809
653,0.07861
654,1.251
655,0.6926
656,0.6065
657,0.3852
658,0.4052
659,0.1405
660,0.06761
661,0.1435
662,0.531
663,0.4107
664,0.47
665,0.3944
666,0.3166
667,0.1088
668,0.4508
669,0.8001
670,0.584
671,0.09727
672,0.2039
673,0.5955
674,0.4612
675,1.031
676,0.1163
677,0.2592
678,0.2023
679,1.062
680,0.3992
681,0.1109
682,0.1926
683,1.001
684,0.4283
685,0.03065
686,0.06981
687,0.002289
688,0.2361
689,0.9913
690,0.2749
691,0.4258
692,0.1352
693,0.09029
694,1.033
695,0.668
696,0.1656
697,0.3029
698,0.4973
699,0.01356
700,0.5123
701,0.5518
702,0.09931
703,0.9733
704,0.05933
705,0.4124
706,0.1301
707,0.3139
708,0.5124
709,0.4263
710,0.2365
711,0.8553
712,1.051
713,0.1258
714,0.756
715,0.3099
716,0.7926
717,0.3788
718,0.5984
719,0.01738
720,0.4351
721,0.6129
722,0.4474
723,0.1527
724,0.3852
725,0.8703
726,0.7041
727,0.09709
728,1.021
729,0.6346
730,0.8552
731,0.4358
732,1.244
733,0.205
734,0.5828
735,1.088
736,0.4456
737,0.1795
738,0.1602
739,1.179
740,0.5056
741,0.475
742,0.5214
743,0.5103
744,0.04086
745,0.3383
746,0.4179
747,0.07981
748,0.7103
749,0.2966
750,0.5194
751,0.2869
752,0.02905
753,0.7754
754,0.3169
755,0.3074
756,0.4695
757,0.8809
758,0.42
759,0.4857
760,0.539
761,0.5597
762,0.05681
763,0.1309
764,0.09469
765,0.4189
766,0.04755
767,0.1526
768,0.6077
769,0.1863
770,0.4841
771,0.5843
772,0.2116
773,0.2448
774,0.2651
775,0.1006
776,0.2291
777,0.09831
778,0.2592
779,0.4233
780,0.4852
781,0.3776
782,0.1036
783,0.39
784,0.2651
785,0.3855
786,0.6426
787,0.7466
788,0.1118
789,0.4145
790,0.09027
791,0.1655
792,0.02507
793,0.2849
794,0.7264
795,0.9337
796,0.6772
797,0.802
798,0.5177
799,0.8784
800,0.08067
801,0.7196
802,0.1548
803,1.333
804,0.3385
805,0.5763
806,1.34
807,0.3847
808,0.1905
809,1.049
810,0.4223
811,0.09391
812,0.2256
813,0.9028
814,0.08685
815,0.6731
816,0.3862
817,1.003
818,0.3288
819,0.5841
820,0.04985
821,0.5187
822,1.659
823,0.271
824,0.5613
825,0.1271
826,0.2549
827,0.3263
828,0.7261
829,0.3846
830,0.0195
831,0.2497
832,0.7824
833,0.7001
834,0.267
835,0.2644
836,0.7343
837,0.4656
838,0.534
839,0.3214
840,0.8133
841,0.4249
842,0.4095
843,0.1695
844,0.05069
845,0.07631
846,0.6245
847,0.0005985
848,0.5488
849,0.3542
850,0.3963
851,0.8138
852,0.03845
853,1.679
854,1.149
855,1.21
856,0.06819
857,0.3532
858,0.9719
859,0.3149
860,0.4731
861,0.322
862,0.576
863,0.09222
864,0.5606
865,1.28
866,0.1856
867,0.5273
868,0.04374
869,0.07348
870,0.2712
871,0.3922
872,0.5959
873,0.4543
874,0.3913
875,0.629
876,0.001875
877,0.4054
878,0.487
879,0.9526
880,0.1346
881,0.3592
882,0.4466
883,0.03441
884,0.7486
885,0.1873
886,0.1388
887,1.549
888,0.7219
889,0.04541
890,0.3928
891,0.4848
892,0.3885
893,0.792
894,0.6249
895,0.1576
896,0.4488
897,0.08677
898,0.4683
899,1.426
900,0.3104
901,0.1082
902,1.215
903,0.6822
904,0.06483
905,0.5416
906,0.7066
907,0.4626
908,0.3183
909,0.2267
910,0.5625
911,0.008335
912,0.1841
913,0.345
914,1.359
915,0.2409
916,0.2384
917,0.1043
918,0.2429
919,0.04499
920,0.1108
921,0.3027
922,0.8401
923,0.21
924,0.1568
925,0.1868
926,0.3673
927,0.4831
928,0.1842
929,0.8476
930,0.05354
931,0.1516
932,0.1631
933,0.6122
934,0.5437
935,0.4758
936,0.2223
937,0.8406
938,0.1219
939,0.2515
940,0.5117
941,0.8769
942,0.1589
943,0.2542
944,0.6538
945,0.8196
946,0.8205
947,0.6579
948,0.3995
949,1.001
950,0.9033
951,0.1763
952,0.5911
953,0.1551
954,0.5099
955,0.1758
956,0.1763
957,0.875
958,0.8691
959,0.2448
960,0.1806
961,0.6252
962,0.4107
963,0.04378
964,0.9936
965,0.933
966,0.537
967,1.213
968,0.1683
969,0.4228
970,0.6795
971,0.6168
972,0.3177
973,0.3527
974,0.2362
975,0.3509
976,0.2735
977,0.4723
978,0.2871
979,0.4557
980,0.5297
981,0.6627
982,0.1173
983,0.3481
984,0.6886
985,0.7807
986,0.1259
987,0.439
988,0.6061
989,0.4659
990,0.01996
991,0.5351
992,0.156
993,0.7401
994,0.5044
995,0.3617
996,0.07255
997,0.1789
998,0.354
999,0.5918
1000,0.226
1001,0.4623
1002,1.083
1003,0.4761
1004,0.3064
1005,0.5425
1006,0.05497
1007,1.045
1008,0.1242
1009,0.5989
1010,0.4408
1011,0.03612
1012,1.189
1013,0.3366
1014,0.4072
1015,0.6845
1016,0.3595
1017,0.4382
1018,0.1015
1019,0.5083
1020,0.7157
1021,0.8392
1022,0.7924
1023,0.2609
1024,0.5297
1025,0.4905
1026,0.9614
1027,0.6953
1028,0.1423
1029,0.2845
1030,0.03582
1031,0.3764
1032,0.958
1033,0.9474
1034,0.08969
1035,1.051
1036,1.449
1037,0.5808
1038,0.28
1039,1.321
1040,0.008428
1041,0.5644
1042,0.02355
1043,0.9924
1044,0.02769
1045,0.5507
1046,0.3143
1047,0.6259
1048,0.01141
1049,1.108
1050,0.5556
1051,0.2376
1052,0.4876
1053,0.6048
1054,0.1506
1055,0.5291
1056,0.2954
1057,0.205
1058,0.1149
1059,0.1197
1060,0.2563
1061,0.6857
1062,1.792
1063,0.4404
1064,0.6643
1065,0.7272
1066,0.4314
1067,0.1795
1068,0.7469
1069,0.06699
1070,0.4737
1071,0.363
1072,0.3939
1073,0.8537
1074,0.6998
1075,0.3247
1076,0.3885
1077,0.02273
1078,0.3703
1079,0.7849
1080,0.08063
1081,0.3439
1082,0.3996
1083,0.1652
1084,0.1236
1085,0.244
1086,0.08561
1087,0.4991
1088,0.1003
1089,0.01883
1090,0.1187
1091,0.4936
1092,0.4044
1093,0.1788
1094,0.2531
1095,0.3269
1096,1.319
1097,0.007857
1098,0.5013
1099,0.5893
1100,0.06739
1101,1.129
1102,0.3627
1103,0.1357
1104,0.3917
1105,0.4342
1106,0.2086
1107,0.6621
1108,0.4059
1109,0.2893
1110,0.06742
1111,0.5826
1112,0.5664
1113,0.2583
1114,1.322
1115,0.2509
1116,0.7057
1117,0.08753
1118,0.09389
1119,0.4024
1120,0.06447
1121,0.5191
1122,0.08932
1123,0.1128
1124,0.113
1125,0.4259
1126,0.2994
1127,0.3226
1128,0.336
1129,0.03585
1130,0.2572
1131,0.2232
1132,0.2722
1133,0.4392
1134,0.5098
1135,1.458
1136,0.3826
1137,0.7623
1138,0.4365
1139,0.08075
1140,0.6223
1141,0.1095
1142,0.236
1143,0.2433
1144,0.4097
1145,1.012
1146,1.539
1147,0.5324
1148,0.1207
1149,0.2721
1150,0.5196
1151,0.5766
1152,0.5628
1153,0.8009
1154,0.2692
1155,0.5608
1156,0.4085
1157,0.4284
1158,1.143
1159,1.409
1160,0.2348
1161,0.1025
1162,0.04934
1163,0.3602
1164,0.3329
1165,0.1147
1166,0.01104
1167,0.1682
1168,0.168
1169,0.06897
1170,0.138
1171,0.8291
1172,0.2331
1173,0.06324
1174,0.2738
1175,0.3078
1176,0.4143
1177,0.1856
1178,0.09262
1179,0.07319
1180,0.2919
1181,0.3696
1182,0.5023
1183,1.176
1184,0.002825
1185,0.2597
1186,1.284
1187,0.5
1188,1.21
1189,0.8268
1190,1.001
1191,0.04725
1192,0.7031
1193,1.413
1194,0.1556
1195,0.659
1196,0.7709
1197,0.491
1198,0.2288
1199,0.3052
1200,0.2676
1201,0.7926
1202,0.203
1203,0.4873
1204,0.2963
1205,0.5693
1206,0.3923
1207,0.04102
1208,0.6479
1209,0.03888
1210,0.1885
1211,1.359
1212,0.01495
1213,0.627
1214,0.3845
1215,0.4411
1216,0.1205
1217,1.105
1218,0.5563
1219,1.011
1220,1.074
1221,0.8965
1222,0.2903
1223,0.07014
1224,0.394
1225,0.2324
1226,0.2375
1227,0.1133
1228,1.396
1229,0.7114
1230,0.1431
1231,0.08869
1232,0.8806
1233,0.6659
1234,0.1066
1235,0.7802
1236,0.9548
1237,0.3573
1238,0.5143
1239,0.1278
1240,0.5334
1241,0.3906
1242,0.5909
1243,0.2537
1244,0.3512
1245,0.005513
1246,0.483
1247,0.02923
1248,0.922
1249,0.2397
1250,0.3727
1251,0.07973
1252,0.1213
1253,0.8863
1254,0.2226
1255,0.2747
1256,0.2202
1257,0.1642
1258,0.06538
1259,0.6029
1260,0.1077
1261,0.4403
1262,0.156
1263,0.6367
1264,0.4655
1265,0.7435
1266,0.7333
1267,0.06459
1268,1.31
1269,0.7962
1270,1.289
1271,0.5184
1272,0.7856
1273,0.469
1274,0.4048
1275,0.482
1276,0.6937
1277,0.6581
1278,1.154
1279,0.2343
1280,0.9818
1281,0.5008
1282,0.412
1283,0.2227
1284,1.088
1285,0.2329
1286,0.3095
1287,1.435
1288,0.5284
1289,0.132
1290,0.3211
1291,0.1468
1292,0.09
1293,0.6614
1294,0.1449
1295,0.226
1296,0.2429
1297,0.1684
1298,0.8294
1299,0.1285
1300,0.03595
1301,0.2229
1302,0.1261
1303,0.7229
1304,0.1006
1305,0.1038
1306,0.1029
1307,0.04367
1308,0.0851
1309,0.7188
1310,0.7133
1311,0.6781
1312,0.1333
1313,1.471
1314,0.4956
1315,0.3403
1316,0.07665
1317,0.6111
1318,0.8874
1319,0.2175
1320,0.002209
1321,0.3233
1322,0.1112
1323,0.2758
1324,0.05166
1325,0.6186
1326,1.238
1327,0.674
1328,1.422
1329,0.3396
1330,0.007856
1331,0.155
1332,0.7433
1333,0.476
1334,0.8744
1335,0.5115
1336,0.6218
1337,0.5506
1338,0.1898
1339,0.1889
1340,1.054
1341,0.1217
1342,0.06856
1343,0.2763
1344,0.2353
1345,0.996
1346,0.1639
1347,0.1219
1348,0.9082
1349,0.4973
1350,0.1323
1351,0.6109
1352,0.03631
1353,0.4078
1354,0.2613
1355,0.5085
1356,0.4599
1357,0.07518
1358,0.009635
1359,0.103
1360,0.004374
1361,0.284
1362,0.0894
1363,0.2291
1364,0.9468
1365,0.06101
1366,0.4948
1367,0.5188
1368,0.4686
1369,0.002568
1370,0.1781
1371,0.3669
1372,0.37
1373,0.4007
1374,0.2238
1375,0.6181
1376,0.9293
1377,0.1989
1378,0.1663
1379,0.03958
1380,0.5438
1381,0.5713
1382,0.4485
1383,0.09816
1384,0.431
1385,0.431
1386,0.3689
1387,0.5883
1388,0.06507
1389,1.044
1390,0.5569
1391,0.2232
1392,0.2741
1393,0.08469
1394,0.4508
1395,0.1099
1396,0.2478
1397,0.2945
1398,0.4457
1399,0.2444
1400,0.6924
1401,0.2443
1402,0.794
1403,1.117
1404,0.3769
1405,0.4438
1406,0.3392
1407,0.5827
1408,0.08801
1409,0.5797
1410,0.2454
1411,0.1186
1412,0.06406
1413,0.4673
1414,0.2578
1415,0.7819
1416,0.03486
1417,0.3786
1418,0.1219
1419,0.6441
1420,0.4133
1421,0.7236
1422,0.1663
1423,0.5005
1424,0.032
1425,0.2441
1426,0.8729
1427,0.7815
1428,0.7314
1429,0.86
1430,0.355
1431,0.611
1432,0.625
1433,0.2165
1434,0.6281
1435,0.1618
1436,0.09317
1437,0.3633
1438,0.5148
1439,0.08139
1440,0.9601
1441,0.2732
1442,0.05723
1443,1.077
1444,0.2843
1445,0.5581
1446,0.5462
1447,0.2398
1448,0.717
1449,0.2212
1450,1.14
1451,0.1582
1452,0.8561
1453,0.2394
1454,0.5389
1455,1.098
1456,0.3936
1457,0.2619
1458,0.1995
1459,0.02598
1460,0.7698
1461,0.4938
1462,0.07307
1463,0.3035
1464,0.7697
1465,1.079
1466,0.04299
1467,0.1555
1468,0.527
1469,0.2364
1470,0.7676
1471,0.259
1472,0.1116
1473,0.1808
1474,0.9938
1475,1.266
1476,0.1213
1477,0.2841
1478,0.1845
1479,0.01307
1480,0.6052
1481,0.397
1482,0.5727
1483,0.07646
1484,0.8821
1485,0.04025
1486,0.3005
1487,0.04186
1488,0.6788
1489,0.717
1490,0.1172
1491,0.2517
1492,0.9106
1493,0.3148
1494,0.8343
1495,0.3864
1496,0.5095
1497,0.152
1498,0.1918
1499,0.9198
1500,1.26
1501,0.925
1502,0.1339
1503,0.3694
1504,0.6159
1505,0.04678
1506,0.01181
1507,0.102
1508,0.1131
1509,0.7843
1510,0.05956
1511,0.8145
1512,0.3742
1513,0.04885
1514,1.225
1515,0.163
1516,0.2278
1517,0.5675
1518,0.7359
1519,0.632
1520,0.5005
1521,0.1185
1522,0.4376
1523,0.4704
1524,0.3501
1525,0.3887
1526,0.6437
1527,0.7334
1528,0.655
1529,0.00917
1530,0.1582
1531,0.5066
1532,0.01992
1533,0.4021
1534,0.3091
1535,0.003485
1536,0.618
1537,0.4486
1538,0.08704
1539,0.05483
1540,0.4295
1541,0.865
1542,0.1301
1543,0.1838
1544,0.804
1545,0.4713
1546,0.3579
1547,0.3913
1548,0.8458
1549,0.01813
1550,0.2043
1551,1.282
1552,0.03119
1553,0.7993
1554,0.03863
1555,0.1786
1556,0.01811
1557,0.4143
1558,0.8414
1559,0.6222
1560,1.04
1561,0.03699
1562,0.2615
1563,0.3122
1564,0.4874
1565,0.6585
1566,0.3829
1567,0.4334
1568,0.1342
1569,0.388
1570,0.4002
1571,0.1359
1572,0.4514
1573,0.3063
1574,0.05426
1575,0.9787
1576,0.07957
1577,0.05738
1578,1.044
1579,0.4207
1580,0.2957
1581,0.04023
1582,1.28
1583,0.02301
1584,0.04653
1585,0.03048
1586,0.4488
1587,0.1403
1588,0.2248
1589,0.2624
1590,0.02016
1591,0.1936
1592,0.1656
1593,0.7729
1594,0.012
1595,0.6107
1596,0.02214
1597,0.2623
1598,0.1047
1599,0.03647
1600,0.9422
1601,0.3628
1602,0.3592
1603,0.8836
1604,0.5693
1605,0.4128
1606,0.4218
1607,0.07406
1608,0.8832
1609,0.4718
1610,0.3809
1611,0.3937
1612,0.6842
1613,0.8251
1614,1.544
1615,0.775
1616,0.003696
1617,0.3418
1618,0.3336
1619,0.6764
1620,0.03031
1621,0.091
1622,0.0261
1623,1.373
1624,0.1117
1625,0.2693
1626,0.1758
1627,0.5017
1628,0.4338
1629,0.3713
1630,0.2613
1631,0.3844
1632,1.048
1633,0.008831
1634,0.8365
1635,0.3153
1636,0.2456
1637,0.6939
1638,0.1663
1639,0.04255
1640,0.05536
1641,0.2942
1642,0.8234
1643,0.07826
1644,0.4658
1645,0.3482
1646,0.933
1647,0.2503
1648,0.3498
1649,0.01665
1650,0.7206
1651,0.1385
1652,0.1599
1653,1.208
1654,0.6776
1655,0.2258
1656,0.02774
1657,0.406
1658,0.2363
1659,0.7581
1660,0.6423
1661,0.5354
1662,0.2878
1663,0.3656
1664,0.6298
1665,0.4376
1666,0.5191
1667,0.08304
1668,0.2942
1669,0.5038
1670,0.4934
1671,0.5033
1672,0.3976
1673,0.441
1674,0.3632
1675,0.1566
1676,0.5666
1677,0.0008503
1678,0.5288
1679,0.2891
1680,0.3335
1681,0.133
1682,0.1051
1683,0.2234
1684,0.199
1685,0.307
1686,0.6836
1687,0.3549
1688,0.1971
1689,0.149
1690,0.3546
1691,0.3288
1692,0.5993
1693,0.342
1694,0.1709
1695,0.153
1696,0.4329
1697,0.4652
1698,0.9978
1699,0.3387
1700,0.7802
1701,0.326
1702,0.07029
1703,0.5105
1704,0.6696
1705,0.5277
1706,0.3084
1707,0.5053
1708,1.082
1709,0.03506
1710,0.4488
1711,0.6822
1712,0.1783
1713,0.0874
1714,0.5123
1715,0.1279
1716,0.0543
1717,0.6668
1718,0.2553
1719,0.4756
1720,0.9239
1721,0.742
1722,0.1991
1723,0.4383
1724,0.06288
1725,0.1076
1726,0.7644
1727,0.7543
1728,0.1941
1729,0.6158
1730,0.7249
1731,0.5321
1732,0.6971
1733,0.967
1734,1.462
1735,0.3634
1736,0.2775
1737,0.4862
1738,0.7567
1739,0.21
1740,1.126
1741,0.5294
1742,0.05942
1743,0.4278
1744,0.3436
1745,0.335
1746,1.071
1747,1.281
1748,0.1292
1749,0.7535
1750,0.5762
1751,0.2176
1752,0.2291
1753,0.158
1754,0.1864
1755,0.829
1756,0.09719
1757,0.2409
1758,0.03959
1759,1.136
1760,1.05
1761,0.0776
1762,0.3981
1763,0.3676
1764,0.08132
1765,0.5816
1766,1.166
1767,0.8405
1768,0.1183
1769,0.002578
1770,0.1971
1771,0.6452
1772,0.02125
1773,0.3208
1774,0.07619
1775,0.6832
1776,1.224
1777,0.2637
1778,0.7294
1779,0.4185
1780,0.9322
1781,0.4169
1782,0.9778
1783,0.94
1784,0.1098
1785,0.08304
1786,0.4949
1787,0.6667
1788,0.5117
1789,0.105
1790,0.7866
1791,0.5237
1792,0.4426
1793,0.8598
1794,0.2683
1795,1.159
1796,0.1645
1797,0.376
1798,0.4299
1799,0.6365
1800,0.2219
1801,0.1421
1802,0.01343
1803,0.2689
1804,0.1214
1805,0.003971
1806,0.4501
1807,0.2736
1808,0.2637
1809,1.294
1810,0.5873
1811,1.446
1812,0.2285
1813,0.1514
1814,0.4867
1815,0.5922
1816,0.001277
1817,0.1081
1818,0.1644
1819,0.2193
1820,0.1836
1821,0.05546
1822,0.3097
1823,0.6272
1824,0.2338
1825,0.2532
1826,0.9491
1827,0.1936
1828,0.3235
1829,0.4634
1830,0.2891
1831,0.906
1832,0.2666
1833,0.2892
1834,0.2602
1835,0.834
1836,0.1708
1837,0.04213
1838,0.1954
1839,0.1037
1840,0.4254
1841,1.088
1842,0.7719
1843,0.0445
1844,0.305
1845,0.751
1846,0.1173
1847,0.3285
1848,0.3562
1849,0.6213
1850,0.2764
1851,0.5395
1852,0.3367
1853,0.3378
1854,0.4891
1855,0.4833
1856,0.4504
1857,0.1753
1858,0.06073
1859,0.5054
1860,0.05201
1861,0.4153
1862,0.4581
1863,0.6923
1864,0.9028
1865,0.3433
1866,0.04147
1867,0.2295
1868,0.08799
1869,1.274
1870,0.09553
1871,0.9436
1872,0.2827
1873,0.2526
1874,0.6465
1875,1.483
1876,0.1413
1877,0.06251
1878,0.06913
1879,0.03809
1880,0.333
1881,0.1039
1882,0.1037
1883,0.1139
1884,0.1141
1885,0.3978
1886,0.4024
1887,0.04765
1888,0.1668
1889,0.7457
1890,0.3174
1891,0.5559
1892,0.2049
1893,0.4405
1894,0.2803
1895,0.8687
1896,0.2582
1897,0.05175
1898,0.4781
1899,0.05722
1900,0.3349
1901,0.3827
1902,0.3216
1903,1.203
1904,0.4176
1905,0.2444
1906,0.3562
1907,0.7228
1908,0.6265
1909,0.3853
1910,0.2552
