MDTU,plaq
1,1.011
2,1.02825
3,1.01484
4,1.025
5,1.02135
6,1.01018
7,1.01766
8,1.01779
9,1.01203
10,1.00437
11,1.00394
12,1.00838
13,0.992822
14,0.990464
15,1.01161
16,1.02165
17,1.02165
18,1.02159
19,1.00878
20,1.00729
21,1.00729
22,1.00729
23,1.01745
24,1.01171
25,0.999958
26,1.00196
27,0.995375
28,0.979042
29,0.984968
30,0.988474
31,0.996463
32,0.994799
33,0.997915
34,1.00263
35,1.02013
36,1.02071
37,1.00964
38,1.00464
39,0.995766
40,1.00429
41,1.00286
42,1.00243
43,0.999532
44,1.0147
45,1.01589
46,1.00585
47,1.00782
48,1.02947
49,1.02078
50,1.02267
51,1.02267
52,1.02341
53,1.00767
54,1.01153
55,1.01153
56,1.00694
57,1.00893
58,1.03278
59,1.01201
60,1.03188
61,1.03004
62,1.01228
63,1.02753
64,1.02573
65,1.00758
66,1.00298
67,1.01503
68,0.998053
69,1.0023
70,1.01217
71,1.01496
72,1.00957
73,1.02119
74,1.02723
75,1.02953
76,1.02912
77,1.02912
78,1.03744
79,1.04263
80,1.05367
81,1.0411
82,1.02971
83,1.02364
84,1.03037
85,1.02359
86,1.02703
87,1.01303
88,1.0051
89,1.00675
90,1.0047
91,1.01151
92,1.01176
93,0.999061
94,0.999061
95,1.00416
96,1.00988
97,1.00348
98,0.989741
99,1.01382
100,1.01808
101,1.00915
102,1.01217
103,1.02495
104,1.02495
105,1.02492
106,1.01415
107,1.00494
108,1.00581
109,1.00242
110,1.00337
111,1.01109
112,1.0287
113,1.01387
114,1.01666
115,1.01615
116,1.03257
117,1.02794
118,1.00926
119,1.01126
120,1.01725
121,1.02501
122,1.02449
123,1.00847
124,1.0217
125,1.01664
126,1.01664
127,1.02753
128,1.01822
129,1.03036
130,1.04325
131,1.02673
132,1.02387
133,1.0233
134,1.02362
135,1.01084
136,1.0109
137,1.01668
138,1.01183
139,1.00344
140,1.00861
141,1.01691
142,1.01082
143,1.02889
144,1.02956
145,1.02245
146,1.01074
147,1.02326
148,1.00529
149,1.00051
150,0.98058
151,0.98058
152,0.987511
153,0.986267
154,0.990469
155,1.00133
156,1.00866
157,1.01285
158,1.01359
159,1.00573
160,1.01901
161,1.0135
162,1.01849
163,1.01849
164,1.0095
165,1.0182
166,1.02204
167,1.01911
168,1.02875
169,1.03728
170,1.02112
171,1.02552
172,1.02106
173,1.02629
174,1.01572
175,1.02395
176,1.00887
177,1.02162
178,1.01349
179,0.988246
180,1.00425
181,1.03089
182,1.00552
183,1.00126
184,1.01154
185,1.01478
186,0.999605
187,0.997581
188,0.987186
189,0.968283
190,0.970079
191,1.00179
192,0.994976
193,0.991095
194,1.00163
195,0.993936
196,0.995451
197,0.989588
198,0.982357
199,0.98414
200,0.988401
201,0.993145
202,0.981397
203,0.985845
204,0.986143
205,0.986143
206,0.97303
207,0.973073
208,0.985453
209,0.998123
210,1.0004
211,0.982633
212,0.98641
213,1.00269
214,1.00564
215,1.03588
216,1.02515
217,1.00504
218,1.0288
219,1.02611
220,1.01509
221,1.05018
222,1.05148
223,1.04552
224,1.04212
225,1.03929
226,1.03929
227,1.03379
228,1.03837
229,1.01856
230,1.01439
231,1.00965
232,1.024
233,1.0289
234,1.0156
235,1.01986
236,1.02223
237,1.01627
238,1.02881
239,1.02969
240,1.01873
241,1.02436
242,1.03248
243,1.01779
244,1.03678
245,1.03615
246,1.01457
247,1.01301
248,1.02136
249,1.00717
250,1.0102
251,0.994576
252,1.00721
253,0.995436
254,1.00984
255,1.011
256,1.011
257,1.0301
258,1.02538
259,1.0046
260,1.01025
261,1.01672
262,1.01796
263,1.02126
264,1.01704
265,1.01704
266,1.01704
267,0.995658
268,1.01191
269,1.00795
270,1.00295
271,1.0073
272,0.98908
273,0.991383
274,0.994559
275,1.01386
276,1.02914
277,1.02233
278,0.997799
279,1.00152
280,1.00268
281,1.01327
282,1.00946
283,1.00238
284,0.992193
285,0.99461
286,0.989081
287,0.981804
288,0.983178
289,0.994138
290,0.991368
291,1.00302
292,1.01006
293,1.01123
294,1.004
295,1.00978
296,1.01442
297,1.01509
298,1.01494
299,1.00331
300,1.02385
301,1.02051
302,0.998894
303,1.01329
304,1.01382
305,1.00654
306,1.00151
307,1.01132
308,0.985659
309,0.994399
310,1.00383
311,1.01474
312,0.994644
313,1.00123
314,1.00782
315,1.03087
316,1.02535
317,1.03372
318,1.03381
319,1.03381
320,1.02757
321,1.01543
322,1.02351
323,1.03586
324,1.04474
325,1.05341
326,1.053
327,1.053
328,1.053
329,1.04254
330,1.03857
331,1.02108
332,1.03342
333,1.0272
334,1.00403
335,1.03448
336,1.02561
337,1.00683
338,1.0104
339,1.01908
340,1.00694
341,1.00567
342,1.00125
343,1.00125
344,1.02983
345,1.02285
346,1.01906
347,1.01376
348,1.01071
349,1.03
350,1.02853
351,1.03164
352,1.03567
353,1.03567
354,1.01164
355,1.0048
356,1.00885
357,1.00667
358,1.01598
359,1.02849
360,1.0261
361,1.02385
362,1.02385
363,1.02385
364,1.0306
365,1.0306
366,1.04161
367,1.0421
368,1.02853
369,1.00705
370,1.0144
371,0.996945
372,0.996691
373,1.01215
374,1.0128
375,1.02509
376,1.02195
377,1.03204
378,1.01309
379,1.00617
380,0.999813
381,0.994494
382,0.995103
383,1.00084
384,1.00084
385,0.996243
386,1.01693
387,1.03188
388,1.02284
