MDTU,|Tr(Lx)|
1,0.642929
2,0.807781
3,0.715009
4,0.796798
5,0.713631
6,0.761065
7,0.741187
8,0.779937
9,0.647968
10,0.718964
11,0.739038
12,0.744397
13,0.711491
14,0.639154
15,0.816342
16,0.766011
17,0.766011
18,0.735167
19,0.66099
20,0.589438
21,0.589438
22,0.589438
23,0.594741
24,0.712726
25,0.699169
26,0.659153
27,0.740967
28,0.787384
29,0.755271
30,0.756389
31,0.709125
32,0.648053
33,0.771136
34,0.745567
35,0.719284
36,0.712332
37,0.779361
38,0.76517
39,0.800239
40,0.811052
41,0.790422
42,0.755699
43,0.738204
44,0.713315
45,0.645936
46,0.662157
47,0.793964
48,0.744469
49,0.781534
50,0.795201
51,0.795201
52,0.670679
53,0.749986
54,0.701575
55,0.701575
56,0.749482
57,0.660257
58,0.786615
59,0.659092
60,0.657831
61,0.78074
62,0.715394
63,0.716213
64,0.767909
65,0.800649
66,0.732281
67,0.592207
68,0.72537
69,0.731389
70,0.831224
71,0.824987
72,0.769048
73,0.764338
74,0.679468
75,0.705615
76,0.763917
77,0.763917
78,0.744106
79,0.662334
80,0.709521
81,0.677362
82,0.6644
83,0.695704
84,0.707067
85,0.823033
86,0.691701
87,0.660651
88,0.736045
89,0.69551
90,0.810144
91,0.755448
92,0.760468
93,0.78385
94,0.78385
95,0.768309
96,0.74817
97,0.618859
98,0.731467
99,0.746919
100,0.787244
101,0.752303
102,0.735749
103,0.762147
104,0.762147
105,0.815755
106,0.784433
107,0.742715
108,0.746672
109,0.725235
110,0.637832
111,0.754359
112,0.760475
113,0.757693
114,0.73269
115,0.723046
116,0.759494
117,0.780962
118,0.687065
119,0.751953
120,0.764064
121,0.76909
122,0.742007
123,0.752603
124,0.742159
125,0.717777
126,0.717777
127,0.717077
128,0.745064
129,0.758053
130,0.779283
131,0.771141
132,0.773982
133,0.777849
134,0.79332
135,0.760771
136,0.754809
137,0.692962
138,0.646426
139,0.681946
140,0.747067
141,0.724487
142,0.797825
143,0.773993
144,0.800041
145,0.770668
146,0.806689
147,0.75832
148,0.760055
149,0.715187
150,0.770593
151,0.770593
152,0.793643
153,0.777046
154,0.666477
155,0.663454
156,0.702644
157,0.654472
158,0.791885
159,0.706199
160,0.763257
161,0.76649
162,0.803702
163,0.803702
164,0.785862
165,0.762095
166,0.792121
167,0.787345
168,0.691574
169,0.796861
170,0.65921
171,0.763063
172,0.755342
173,0.771934
174,0.680465
175,0.715961
176,0.728077
177,0.665808
178,0.712464
179,0.770129
180,0.710829
181,0.775121
182,0.611437
183,0.790549
184,0.760652
185,0.714278
186,0.73626
187,0.757875
188,0.798832
189,0.777905
190,0.67907
191,0.624136
192,0.647245
193,0.663035
194,0.638454
195,0.788022
196,0.694917
197,0.696088
198,0.739317
199,0.805721
200,0.704549
201,0.675568
202,0.742963
203,0.788271
204,0.691225
205,0.691225
206,0.71734
207,0.701047
208,0.675298
209,0.773497
210,0.692771
211,0.656053
212,0.738086
213,0.721737
214,0.583221
215,0.604133
216,0.594866
217,0.695028
218,0.702562
219,0.779416
220,0.814064
221,0.779155
222,0.733972
223,0.798092
224,0.731216
225,0.725834
226,0.725834
227,0.742081
228,0.742286
229,0.78404
230,0.731348
231,0.81707
232,0.781882
233,0.776933
234,0.698475
235,0.712818
236,0.775387
237,0.762617
238,0.811285
239,0.705697
240,0.731643
241,0.663284
242,0.683579
243,0.690284
244,0.71147
245,0.729134
246,0.766784
247,0.656418
248,0.801991
249,0.65961
250,0.706621
251,0.736474
252,0.701732
253,0.683568
254,0.7513
255,0.733234
256,0.733234
257,0.720809
258,0.75528
259,0.72402
260,0.666442
261,0.772098
262,0.676348
263,0.814093
264,0.670342
265,0.670342
266,0.670342
267,0.686367
268,0.731828
269,0.715841
270,0.730381
271,0.729301
272,0.67446
273,0.764221
274,0.723795
275,0.773248
276,0.774858
277,0.728916
278,0.756894
279,0.704041
280,0.747514
281,0.762545
282,0.718437
283,0.764138
284,0.698421
285,0.683774
286,0.736307
287,0.798605
288,0.637135
289,0.713285
290,0.626335
291,0.752113
292,0.77706
293,0.806828
294,0.809649
295,0.709677
296,0.637738
297,0.816598
298,0.72382
299,0.751619
300,0.792775
301,0.738602
302,0.731043
303,0.72057
304,0.766538
305,0.778908
306,0.794079
307,0.779518
308,0.765874
309,0.764418
310,0.710413
311,0.750151
312,0.700081
313,0.757202
314,0.812314
315,0.783208
316,0.754123
317,0.698629
318,0.728708
319,0.728708
320,0.7346
321,0.717727
322,0.817205
323,0.797586
324,0.678986
325,0.713612
326,0.718602
327,0.718602
328,0.718602
329,0.784375
330,0.762998
331,0.757704
332,0.64732
333,0.714192
334,0.773399
335,0.725837
336,0.792853
337,0.70599
338,0.717583
339,0.758515
340,0.676949
341,0.731394
342,0.693992
343,0.693992
344,0.688178
345,0.750686
346,0.779668
347,0.775673
348,0.714824
349,0.741623
350,0.718129
351,0.713799
352,0.739849
353,0.739849
354,0.711657
355,0.724875
356,0.700827
357,0.687048
358,0.74981
359,0.781016
360,0.758822
361,0.769215
362,0.769215
363,0.769215
364,0.775446
365,0.775446
366,0.66395
367,0.776039
368,0.811837
369,0.747385
370,0.723814
371,0.743932
372,0.748601
373,0.661188
374,0.75421
375,0.661709
376,0.727573
377,0.749242
378,0.749827
379,0.706083
380,0.72883
381,0.735235
382,0.660453
383,0.690298
384,0.690298
385,0.768301
386,0.76558
387,0.797099
388,0.76949
389,0.732485
390,0.752884
391,0.75435
392,0.739203
393,0.724832
394,0.736049
395,0.703007
396,0.716929
397,0.775684
398,0.681562
399,0.67479
400,0.7173
401,0.674649
402,0.79086
403,0.680375
404,0.736787
405,0.692738
406,0.785493
407,0.823996
408,0.806277
409,0.770364
410,0.696283
411,0.764513
412,0.764513
413,0.724307
414,0.660716
415,0.660716
416,0.660716
417,0.722166
418,0.713613
419,0.785124
420,0.79514
421,0.672582
422,0.788921
423,0.716224
424,0.716224
425,0.681201
426,0.66813
427,0.731956
428,0.651261
429,0.646996
430,0.792152
431,0.745777
432,0.794783
433,0.633723
434,0.57767
435,0.800001
436,0.713915
437,0.735625
438,0.653852
439,0.753838
440,0.700391
441,0.728997
442,0.675574
443,0.718048
444,0.698205
445,0.662688
446,0.767315
447,0.625027
448,0.750487
449,0.753733
450,0.742132
451,0.664536
452,0.697052
453,0.703145
454,0.74363
455,0.684173
456,0.762842
457,0.786531
458,0.76689
459,0.719192
460,0.722586
461,0.74901
462,0.80705
463,0.741613
464,0.794803
465,0.771674
466,0.771581
467,0.771581
468,0.689277
469,0.577527
470,0.577527
471,0.571141
472,0.662524
473,0.791953
474,0.697771
475,0.806585
476,0.815774
477,0.781482
478,0.781482
479,0.657214
480,0.674699
481,0.681536
482,0.773226
483,0.77721
484,0.821556
485,0.688914
486,0.769857
487,0.769857
488,0.77314
489,0.733495
490,0.691691
491,0.715371
492,0.79341
493,0.75137
494,0.739551
495,0.73553
496,0.689071
497,0.767482
498,0.786493
499,0.731484
500,0.676916
501,0.675021
502,0.775836
503,0.59806
504,0.638488
505,0.664499
506,0.664508
507,0.673814
508,0.670735
509,0.69028
510,0.669546
511,0.74024
512,0.772602
513,0.644087
514,0.668232
515,0.668232
516,0.723304
517,0.730493
518,0.621363
519,0.804649
520,0.696411
521,0.653904
522,0.687865
523,0.7119
524,0.790874
525,0.830693
526,0.6903
527,0.678402
528,0.701988
529,0.701988
530,0.701988
531,0.735701
532,0.70947
533,0.718931
534,0.833173
535,0.750514
536,0.774299
537,0.763858
538,0.655793
539,0.746971
540,0.774259
541,0.654792
542,0.59159
543,0.791675
544,0.791675
545,0.72509
546,0.693064
547,0.783647
548,0.715679
549,0.728922
550,0.753782
551,0.77966
552,0.749784
553,0.749784
554,0.742945
555,0.742352
556,0.703637
557,0.686565
558,0.776705
559,0.765204
560,0.748317
561,0.792978
562,0.81758
563,0.692432
564,0.63825
565,0.63825
566,0.749611
567,0.79909
568,0.763656
569,0.744902
570,0.663021
571,0.746033
572,0.747667
573,0.686999
574,0.620576
575,0.758448
576,0.758448
577,0.705457
