MDTU,min_min,min_max,max_min,max_max5
1,-0.0803147,0.000842076,-0.0024689,0.0772155
2,-0.0715726,-0.00444813,0.00686778,0.0791197
3,-0.0772641,0.00400482,0.00719263,0.0752445
4,-0.066114,-0.00354627,0.0211982,0.0729688
5,-0.0859946,0.0115491,-0.00178284,0.0852553
6,-0.0758104,0.00245262,-0.000165651,0.0792259
7,-0.0804375,0.00712201,0.0108938,0.0773764
8,-0.0821742,0.00460277,0.00564843,0.0752852
9,-0.0812937,0.00797885,0.000779292,0.0815108
10,-0.0771877,-0.00122582,-0.00139218,0.0699655
11,-0.0820364,-0.000396627,0.00251779,0.0673017
12,-0.0832019,0.000497333,0.000590657,0.0790676
13,-0.0748894,-0.010658,0.00649692,0.0705807
14,-0.0928501,0.00625264,-0.00345083,0.0710179
15,-0.0817209,0.00637585,0.0125333,0.0770551
16,-0.0757895,0.00345835,0.00460805,0.0774485
17,-0.0757895,0.00345835,0.00460805,0.0774485
18,-0.069025,0.00378159,0.0121459,0.0702769
19,-0.0845103,0.0133548,0.00195144,0.080626
20,-0.0713637,-0.0050465,0.00702538,0.065497
21,-0.0713637,-0.0050465,0.00702539,0.065497
22,-0.0713637,-0.0050465,0.00702539,0.065497
23,-0.076147,0.00729302,0.00158061,0.0880422
24,-0.0639834,-0.00411065,0.0120722,0.069519
25,-0.0810042,0.00434413,-0.000453676,0.071328
26,-0.0757876,0.00596121,-0.00680913,0.0812633
27,-0.079164,0.00160545,-0.00166844,0.0677103
28,-0.0908701,8.10083e-06,-0.00285685,0.0734662
29,-0.0827383,-0.00774734,0.00100153,0.0706842
30,-0.0848838,-0.00396712,0.00247862,0.0715572
31,-0.0807921,-0.00204589,0.00236588,0.0718593
32,-0.0814246,-0.00240616,-0.00252013,0.0768937
33,-0.0775004,-0.012635,0.00534153,0.0774723
34,-0.0782404,-0.00212288,-0.000249331,0.0682056
35,-0.0700115,0.00410041,0.00889252,0.0781369
36,-0.0737796,0.00725301,-0.000248612,0.0795111
37,-0.0843092,0.0102184,-0.00469074,0.0836062
38,-0.0735558,-0.0104872,0.00813056,0.073723
39,-0.0885604,0.00045807,-0.0055491,0.0753428
40,-0.0800046,-0.000583565,0.00949041,0.0729168
41,-0.0953469,0.00857103,0.0024502,0.0813221
42,-0.0771167,-0.000333207,-0.00232339,0.0746646
43,-0.0825705,0.000850568,-0.000249854,0.0710256
44,-0.0707523,0.00390102,-0.00263888,0.0781004
45,-0.0876965,0.0148695,0.00208726,0.0771941
46,-0.0886563,0.00236748,0.00359114,0.0792133
47,-0.0790538,-0.00335905,0.00578294,0.0756754
48,-0.0633937,0.00361397,0.0119174,0.0754468
49,-0.0831671,0.00832108,-0.000711142,0.0905719
50,-0.0697904,-0.0019149,0.0149918,0.0780882
51,-0.0697904,-0.0019149,0.0149918,0.0780882
52,-0.0765197,0.00870415,0.00803454,0.0720382
53,-0.0823914,-0.00130107,0.00958725,0.0711846
54,-0.0825836,0.00741824,-0.00492557,0.0783011
55,-0.0825836,0.00741824,-0.00492557,0.0783011
56,-0.0689791,-0.0133352,0.00946919,0.0645652
57,-0.0875498,0.00961886,-0.00836072,0.0770703
58,-0.0651648,-0.000581394,0.0186547,0.0767099
59,-0.0746789,0.00343983,0.00110463,0.0793158
60,-0.0599101,-0.00766983,0.0126205,0.0747213
61,-0.0707166,0.00887098,0.00649497,0.0854573
62,-0.0747879,0.00487753,0.00736394,0.0775889
63,-0.0665259,0.000396727,0.00671056,0.0751024
64,-0.0750889,-0.000230091,0.00723792,0.0808936
65,-0.0819676,-0.00563915,0.000783007,0.0766273
66,-0.0781598,-0.00409341,0.00701647,0.0676019
67,-0.0782511,0.0078945,-0.000573305,0.0837267
68,-0.0691264,-0.000851882,0.00396511,0.0730314
69,-0.0852458,0.0034797,-0.00201024,0.0884138
70,-0.0771346,0.00141159,0.00704816,0.0847596
71,-0.0741645,0.00363079,0.00838142,0.0749021
72,-0.073086,0.00164149,0.00623898,0.0771436
73,-0.0759694,-0.0105168,0.00990667,0.0742374
74,-0.0620726,0.00279361,0.013088,0.0726378
75,-0.0692694,-0.00628294,0.0148719,0.0752576
76,-0.0647103,-0.000273916,0.0117432,0.0765541
77,-0.0647103,-0.000273916,0.0117432,0.0765541
78,-0.0694018,0.0132364,0.00738194,0.0835928
79,-0.0539805,0.00615738,0.0224028,0.0716657
80,-0.0649056,0.00760257,0.00629499,0.089473
81,-0.0731052,0.00871111,0.0161473,0.0792246
82,-0.0641417,0.00367689,0.011806,0.0812747
83,-0.0782382,0.00559859,0.00591944,0.0854631
84,-0.074165,0.00820835,0.00875676,0.0840107
85,-0.0722428,0.00281831,0.0121604,0.0858032
86,-0.0810162,0.018215,-0.000401738,0.0810285
87,-0.0780942,0.00641732,0.00724515,0.0721757
88,-0.084279,0.00243492,0.00209428,0.0785587
89,-0.0765874,-0.00364486,0.00513167,0.0693266
90,-0.0709477,-0.010832,0.0147228,0.0614081
91,-0.0695968,0.000642788,0.00851241,0.0717311
92,-0.0765122,0.00601297,0.00695758,0.0728123
93,-0.0859933,0.00666318,-0.00428512,0.0750914
94,-0.0859933,0.00666318,-0.00428512,0.0750914
95,-0.0739851,-0.00721704,0.00598784,0.0691977
96,-0.0796436,9.62873e-05,-0.00519148,0.0829893
97,-0.0864879,0.00451076,-0.000781837,0.0823657
