MDTU,plaq,Re(det),Im(det),link
1,0.0243105,0.0275868,0.0139884,0.0660378
2,0.0231907,0.0311658,0.0166187,0.0608561
3,0.022349,0.0257515,0.0142297,0.0620246
4,0.0215551,0.0278435,0.0143234,0.0534362
5,0.0275294,0.0343592,0.0155185,0.0807804
6,0.0228062,0.0246604,0.0143522,0.0703945
7,0.03021,0.0350777,0.0154174,0.0659543
8,0.0220131,0.0262572,0.0132697,0.0675164
9,0.0228583,0.0253766,0.0141247,0.0723912
10,0.0218454,0.0223005,0.0126527,0.0619301
11,0.0258873,0.0274781,0.0118577,0.0552649
12,0.0243043,0.0253436,0.0138128,0.070738
13,0.0172244,0.0152484,0.0111443,0.0525084
14,0.0163651,0.0149092,0.0111987,0.0724551
15,0.022176,0.0249201,0.0139948,0.0647157
16,0.0199181,0.0241444,0.0141564,0.0632098
17,0.0199181,0.0241444,0.0141564,0.0632098
18,0.017768,0.0219573,0.0141496,0.0555139
19,0.0191052,0.0207629,0.013008,0.0793355
20,0.0193247,0.0203162,0.0135549,0.048305
21,0.0193247,0.0203162,0.0135549,0.048305
22,0.0193247,0.0203162,0.0135549,0.048305
23,0.0153984,0.0171478,0.0150469,0.0747414
24,0.0169782,0.0187968,0.013026,0.0480497
25,0.0265313,0.0250547,0.0128423,0.0660863
26,0.0205817,0.0205331,0.0123469,0.0705099
27,0.0260054,0.0246019,0.0108181,0.0605987
28,0.0286837,0.0226428,0.00946252,0.0686423
29,0.0366845,0.0305574,0.011517,0.0616491
30,0.0394727,0.0336874,0.00967822,0.0612244
31,0.0268943,0.0258138,0.0119306,0.0603938
32,0.0224534,0.0210867,0.0113195,0.0660518
33,0.0168669,0.0162074,0.0120523,0.0522766
34,0.0191033,0.0196165,0.0120075,0.0638496
35,0.0230793,0.0286185,0.01534,0.0593719
36,0.0176149,0.0212061,0.0157587,0.0666726
37,0.0196586,0.0209604,0.0134019,0.0791944
38,0.017234,0.0179386,0.0122784,0.0492601
39,0.0246114,0.0222862,0.0104537,0.0682367
40,0.0174404,0.0184586,0.0124701,0.0630774
41,0.0284436,0.0287483,0.0117834,0.0772759
42,0.0314503,0.031434,0.0124619,0.0665295
43,0.0284179,0.0271751,0.0123903,0.0643885
44,0.0263099,0.0304468,0.0138249,0.0692178
45,0.0216239,0.0255566,0.0152808,0.0744511
46,0.0185561,0.0196754,0.0120804,0.0693563
47,0.0289319,0.0308925,0.01234,0.055648
48,0.0312591,0.0417636,0.0156297,0.0546602
49,0.016956,0.0208553,0.0163585,0.0786234
50,0.0179816,0.0229001,0.0148405,0.0521595
51,0.0179815,0.0229001,0.0148405,0.0521595
52,0.020926,0.0261045,0.0157169,0.0650328
53,0.0180891,0.0191089,0.0136355,0.0588281
54,0.0236325,0.0262157,0.0149319,0.0716546
55,0.0236325,0.0262157,0.0149319,0.0716546
56,0.0230765,0.0253979,0.0131764,0.0437213
57,0.0303238,0.0333655,0.0132138,0.0769969
58,0.0284829,0.0386614,0.0180003,0.0510214
59,0.0211492,0.0234843,0.0133923,0.0666693
60,0.0300295,0.0402935,0.0165832,0.044702
61,0.0263595,0.0363674,0.0165196,0.0652389
62,0.0189212,0.0208963,0.0153476,0.0640226
63,0.0311707,0.0397964,0.0167423,0.056982
64,0.0282753,0.0366442,0.0159275,0.0625487
65,0.0306781,0.0322811,0.0132175,0.0631419
66,0.0273546,0.0279146,0.0113556,0.0543923
67,0.0256115,0.0295248,0.0152453,0.0711136
68,0.0184241,0.0179099,0.0127387,0.0560695
69,0.0224118,0.022124,0.0125294,0.0756698
70,0.0280311,0.0315879,0.0137322,0.0680207
71,0.0297423,0.0335823,0.0163966,0.0582843
72,0.0291027,0.0320372,0.0142473,0.060756
73,0.0239233,0.0300115,0.0150955,0.0509074
74,0.0226607,0.0292125,0.0169118,0.0542065
75,0.026222,0.035263,0.0176693,0.0417948
76,0.0170639,0.0233064,0.0165144,0.0489689
77,0.0170639,0.0233064,0.0165144,0.0489689
78,0.0162676,0.0244448,0.0182203,0.0695738
79,0.0160126,0.0250875,0.0198944,0.044373
80,0.0158645,0.0271177,0.0207309,0.0652774
81,0.0207986,0.031171,0.0205941,0.0651017
82,0.0216855,0.0299049,0.0161665,0.053303
83,0.0201783,0.0255433,0.0162594,0.0715064
84,0.0189766,0.0256551,0.0175213,0.0662705
85,0.0201756,0.0232669,0.0168382,0.0591345
86,0.0188346,0.0246149,0.0151821,0.0795311
87,0.0207959,0.0232819,0.0152459,0.0621877
88,0.0201682,0.02068,0.0119064,0.0708933
89,0.0270217,0.0288954,0.0126558,0.0560332
90,0.0232447,0.0242341,0.0118705,0.0464458
91,0.0236451,0.026706,0.0143711,0.0613603
92,0.0270016,0.0306807,0.0143977,0.062117
93,0.0287505,0.0291439,0.0110615,0.0687606
94,0.0287505,0.0291439,0.0110615,0.0687606
95,0.0236107,0.0235728,0.0130343,0.0520848
96,0.0208893,0.0224362,0.0147972,0.0745879
97,0.020199,0.0209733,0.0132802,0.0705577
98,0.0170682,0.0144859,0.0113209,0.0584576
99,0.0174442,0.0208789,0.0148877,0.0679532
100,0.0259211,0.030487,0.0150099,0.0735657
101,0.0294,0.0320476,0.015334,0.0652225
102,0.0336799,0.0382516,0.014456,0.0559666
103,0.0397583,0.0516779,0.0147969,0.0703698
104,0.0397583,0.0516779,0.0147969,0.0703698
105,0.0300826,0.0396975,0.0163073,0.0484713
106,0.0328294,0.0378636,0.014299,0.0664611
107,0.0238707,0.0245386,0.0143357,0.0732495
108,0.022093,0.0230979,0.0134745,0.0666075
109,0.0168433,0.0171415,0.012257,0.0571086
110,0.0200965,0.0210212,0.0141196,0.063721
111,0.0184019,0.0204704,0.0138195,0.0563579
112,0.0257901,0.0352682,0.0176927,0.0568039
113,0.0232809,0.026087,0.0152368,0.0488126
114,0.0201671,0.0235728,0.0168415,0.0679305
115,0.0179038,0.0208079,0.0144749,0.0524314
116,0.0227423,0.0319763,0.0170965,0.0536168
117,0.019498,0.0253412,0.0162209,0.0591992
118,0.0202563,0.0216569,0.0155315,0.0699998
119,0.021039,0.0230067,0.0132863,0.0616314
120,0.0172095,0.0194503,0.0174387,0.0643528
121,0.0279763,0.0347298,0.0154824,0.0669518
122,0.0272356,0.034314,0.0164286,0.072062
123,0.0167853,0.0190244,0.0137065,0.0488634
124,0.0189053,0.0231944,0.0154454,0.0769645
125,0.0267759,0.0318416,0.0151217,0.0415332
126,0.0267759,0.0318416,0.0151217,0.0415332
127,0.0252033,0.0333176,0.014414,0.0661772
128,0.0206871,0.0250265,0.0146721,0.0710107
129,0.0190455,0.0264788,0.0177332,0.0616194
130,0.0228032,0.0362768,0.0194998,0.0583242
131,0.0182844,0.0235055,0.0154878,0.0490387
132,0.0221404,0.0282984,0.0169415,0.0369218
133,0.0194397,0.0249726,0.0154698,0.0621448
134,0.0215409,0.0279905,0.0160222,0.0514493
135,0.0205723,0.0227999,0.0136599,0.05024
136,0.0258369,0.0288598,0.0139725,0.0561742
137,0.0192668,0.0231288,0.0152075,0.0659144
138,0.0239188,0.0270939,0.0130469,0.0682365
139,0.0247198,0.0250964,0.0134045,0.0700134
140,0.0270843,0.0288636,0.0132979,0.0696181
141,0.0237029,0.0281504,0.0145954,0.0585854
142,0.0250386,0.0280241,0.0142935,0.0632893
143,0.0257113,0.0330082,0.0169006,0.0637274
144,0.0224326,0.0310095,0.0178402,0.0644112
145,0.0213961,0.0258541,0.0162827,0.0498223
146,0.0186723,0.0207386,0.0141875,0.0488678
147,0.0177089,0.0229234,0.0137829,0.0489926
148,0.0175997,0.0179493,0.0111856,0.06792
149,0.0191141,0.0183787,0.012681,0.0564047
150,0.0171322,0.013414,0.0103075,0.0757914
151,0.0171322,0.013414,0.0103075,0.0757914
152,0.0207877,0.0185588,0.0102798,0.0616984
153,0.0266742,0.0230091,0.010423,0.0564805
154,0.0269155,0.0236828,0.0101261,0.0620139
155,0.0223863,0.0218413,0.0141717,0.0666992
156,0.0210472,0.0238031,0.0148865,0.0439974
157,0.026269,0.0301167,0.0148616,0.072767
158,0.0214711,0.0246289,0.0147709,0.0631971
159,0.0283682,0.0303062,0.0127797,0.0692673
160,0.0224082,0.0267729,0.0148473,0.0659666
161,0.0255467,0.0296655,0.0144827,0.0756551
162,0.0210101,0.0251297,0.0166854,0.0601316
163,0.0210101,0.0251297,0.0166854,0.0601316
164,0.0206644,0.0226534,0.014661,0.0716161
165,0.0235606,0.0282454,0.0150741,0.0639395
166,0.0227442,0.0277407,0.0151855,0.0628858
167,0.0214955,0.0256984,0.0141305,0.0652497
168,0.0210568,0.0280187,0.0161926,0.0547137
169,0.0260197,0.0378772,0.0190087,0.0606339
170,0.0185485,0.0234521,0.0148471,0.0616553
171,0.0227117,0.0298289,0.0174067,0.0618427
172,0.0177946,0.0219395,0.015558,0.0812674
173,0.0238813,0.0307416,0.0175088,0.0651244
174,0.0225241,0.0259398,0.0146438,0.0643877
175,0.0231306,0.031844,0.0166709,0.0521383
176,0.0281567,0.0311308,0.0141296,0.0569127
177,0.0260662,0.0319078,0.0161608,0.0636496
178,0.0295262,0.0336329,0.0146235,0.0650872
179,0.0185956,0.015972,0.0111796,0.0795921
180,0.0182667,0.019028,0.0144566,0.0609886
181,0.0224853,0.0308824,0.016377,0.0598972
182,0.0205933,0.0213726,0.014266,0.0667728
183,0.0209639,0.0209679,0.0124305,0.0617787
184,0.0218712,0.0236596,0.0148361,0.0637473
185,0.0217386,0.0246532,0.013319,0.0644
186,0.0187362,0.0181228,0.0129576,0.0759364
187,0.0268863,0.0253948,0.0121493,0.0733854
188,0.0289906,0.0244814,0.00910497,0.0601892
189,0.0248579,0.0168625,0.00795773,0.0680892
190,0.0208957,0.014623,0.00818162,0.0795371
191,0.0226011,0.0228017,0.0118069,0.0711028
192,0.0238554,0.0219695,0.0109511,0.0754238
193,0.0261252,0.0229115,0.011595,0.0591838
194,0.0330643,0.0332559,0.0141412,0.0832883
195,0.0295879,0.0277265,0.0109008,0.0728105
196,0.0283214,0.0266843,0.0129214,0.0818671
197,0.0292544,0.024478,0.00994339,0.0690188
198,0.0204171,0.0163717,0.0100739,0.0725128
199,0.0195071,0.016147,0.00976791,0.0768341
200,0.02502,0.0210499,0.0107161,0.0517835
201,0.0235615,0.0212391,0.0111153,0.0561471
202,0.0189774,0.0156673,0.00995926,0.0708639
203,0.0211507,0.0180246,0.00980775,0.0536434
204,0.0223352,0.0179634,0.0102582,0.0745681
205,0.0223352,0.0179634,0.0102582,0.0745681
206,0.0246133,0.0174079,0.0078551,0.0672291
207,0.0319065,0.0235554,0.00816312,0.0763477
208,0.0240596,0.0197326,0.0099775,0.0597596
209,0.0224248,0.021701,0.0109632,0.070431
210,0.0182419,0.017994,0.0137636,0.0690483
211,0.0188389,0.0151918,0.0105666,0.0821992
212,0.0212329,0.0180122,0.0116363,0.0810829
213,0.0176449,0.0179171,0.0122979,0.0841048
214,0.0206843,0.0210153,0.014196,0.0628418
215,0.023657,0.0338098,0.0184911,0.0596806
216,0.0234485,0.0294398,0.0155344,0.0629106
217,0.0226408,0.0238354,0.0124234,0.0708487
218,0.0166195,0.0224092,0.0161901,0.0608638
219,0.0191459,0.0248762,0.0166027,0.0815129
220,0.0217677,0.025364,0.015109,0.0536069
221,0.0225253,0.0377961,0.0204849,0.0763824
222,0.0256251,0.0424013,0.0213219,0.0378138
223,0.018863,0.0306382,0.0201983,0.0624788
224,0.0220504,0.0342601,0.0180499,0.0494655
225,0.0251464,0.0373807,0.019784,0.0540139
226,0.0251464,0.0373807,0.019784,0.0540139
227,0.0203197,0.0294572,0.0173389,0.0715727
228,0.023468,0.0347802,0.0176759,0.049088
229,0.021043,0.0257276,0.0133307,0.0735907
230,0.0195356,0.0222383,0.0147181,0.0527106
231,0.0194615,0.0213556,0.0138878,0.0584567
232,0.0166614,0.0203531,0.0168937,0.0665587
233,0.0172536,0.0232841,0.0173035,0.0432769
234,0.0201598,0.0235499,0.0145692,0.0590299
235,0.0213945,0.026166,0.01537,0.0657728
236,0.021016,0.0256456,0.0155468,0.0656271
237,0.0176063,0.0204217,0.0146728,0.0572928
238,0.021444,0.0285217,0.014921,0.0547523
239,0.0226446,0.0318101,0.017506,0.0587817
240,0.0194083,0.0235268,0.014858,0.0539964
241,0.0197686,0.025274,0.0162414,0.0565578
242,0.0222556,0.0316719,0.0171164,0.0571794
243,0.0185228,0.0221976,0.0141716,0.0468712
244,0.0286076,0.0417107,0.0186874,0.0693159
245,0.0282041,0.0412299,0.0185112,0.0588529
246,0.025756,0.028808,0.013154,0.0535494
247,0.0201489,0.0229704,0.0144193,0.0810309
248,0.0231412,0.0290082,0.0148398,0.0472709
249,0.0182175,0.0187114,0.0138295,0.0609772
250,0.0214021,0.0239206,0.0132599,0.0579779
251,0.0210795,0.0191016,0.0115838,0.0600266
252,0.022088,0.0237862,0.0129401,0.0540501
253,0.0171211,0.0160014,0.0108362,0.0762068
254,0.0191111,0.0205245,0.013831,0.0664691
255,0.0219418,0.0238414,0.0136047,0.059944
256,0.0219418,0.0238414,0.0136047,0.059944
257,0.0182026,0.0248438,0.0170932,0.0606172
258,0.0225556,0.0294486,0.0178038,0.0476145
259,0.0207739,0.0207837,0.013122,0.0593384
260,0.0190675,0.0201449,0.0132497,0.0711366
261,0.0229247,0.0271269,0.0147344,0.070833
262,0.0273754,0.0323719,0.0138867,0.0683065
263,0.0224581,0.0270936,0.0164201,0.0640573
264,0.0163467,0.0190227,0.0157213,0.0638976
265,0.0163467,0.0190227,0.0157213,0.0638976
266,0.0163467,0.0190227,0.0157213,0.0638976
267,0.0231901,0.0220425,0.0116115,0.0818636
268,0.0184017,0.0206454,0.012683,0.0690918
269,0.0235075,0.024981,0.0123176,0.0649993
270,0.0244369,0.0247006,0.0123112,0.0652654
271,0.0245628,0.0258853,0.0132744,0.0645799
272,0.0300228,0.0264887,0.010623,0.0557576
273,0.0231399,0.0203579,0.0111418,0.0656557
274,0.0286437,0.026631,0.0124367,0.0502799
275,0.0161759,0.0179625,0.0142995,0.0698844
276,0.0249629,0.0335981,0.017369,0.0476117
277,0.0205147,0.0260898,0.0151881,0.071975
278,0.01828,0.0177082,0.0127892,0.0518611
279,0.0191489,0.0186665,0.0135167,0.0674127
280,0.0211831,0.0210522,0.012974,0.0596095
281,0.0195281,0.0218172,0.0157416,0.0543497
282,0.0252282,0.0277658,0.0125707,0.0737719
283,0.024567,0.0243634,0.0131057,0.073178
284,0.0300498,0.027459,0.010449,0.065114
285,0.025948,0.0235521,0.0124378,0.0415252
286,0.028522,0.0245059,0.0102258,0.0708092
287,0.0230664,0.0181061,0.00996604,0.0617626
288,0.0336043,0.0273841,0.00964068,0.0658317
289,0.0343261,0.0331929,0.0113562,0.0595205
