MDTU,0,2,4,6,8,10
10,0.0544888,0.054535,0.055487,0.0555351,0.0566306,0.0568786
20,0.0550063,0.0552626,0.056584,0.0566712,0.0576362,0.0580239
30,0.055409,0.0554647,0.0563449,0.0564326,0.0566872,0.0567603
40,0.0547284,0.0547585,0.0559086,0.0559533,0.0565713,0.0565853
50,0.0544792,0.054575,0.0552844,0.0553388,0.0571763,0.0574762
60,0.0532108,0.0532128,0.0548179,0.0548688,0.0560765,0.0563473
70,0.0538176,0.0538288,0.0553014,0.0553478,0.0564875,0.056625
80,0.0552341,0.0553473,0.0565191,0.0565743,0.0567153,0.0568422
90,0.0512439,0.051284,0.0534814,0.0535762,0.0543498,0.0545109
100,0.0523159,0.0523769,0.0541329,0.05414,0.0546837,0.054727
110,0.0516391,0.0517986,0.0541827,0.0543391,0.055062,0.0551053
120,0.056855,0.0570338,0.0581254,0.0583847,0.0588644,0.0589712
130,0.0544588,0.0547536,0.0557931,0.0558952,0.0584822,0.05877
140,0.0562565,0.056335,0.0571214,0.0572488,0.0581109,0.0582632
150,0.0520523,0.052077,0.0539873,0.053992,0.0551519,0.0552924
160,0.0543917,0.0545882,0.0556962,0.0558393,0.0561492,0.0563184
170,0.0573062,0.0574139,0.0578165,0.0579065,0.0589504,0.0589985
180,0.0542337,0.0543061,0.0550152,0.0551463,0.0568021,0.0569757
190,0.0559487,0.0560694,0.0569577,0.0569881,0.0571265,0.0572665
200,0.0527359,0.0529092,0.0543968,0.0544044,0.0549652,0.0550064
210,0.0535622,0.0535918,0.0546333,0.0546676,0.0557517,0.0557609
220,0.0503415,0.0504934,0.0530521,0.0531477,0.0535333,0.0535522
230,0.0539674,0.0540561,0.0545336,0.0545535,0.0567599,0.0572789
240,0.051906,0.0520123,0.0537368,0.053761,0.054368,0.054405
250,0.0560987,0.0562703,0.0579418,0.0580318,0.0581051,0.0581511
260,0.0545587,0.0546552,0.0564456,0.0564735,0.0572453,0.0574595
270,0.050964,0.0510776,0.052688,0.0527505,0.0548073,0.0549544
280,0.0510152,0.0512056,0.0523253,0.0525257,0.0548092,0.0553112
290,0.0556003,0.055618,0.0568366,0.0569382,0.0572905,0.0577612
300,0.05406,0.0542938,0.0554868,0.0555284,0.0556867,0.0559095
310,0.0548563,0.0550272,0.0570727,0.0571086,0.0582581,0.0583907
320,0.0537048,0.0539224,0.0551177,0.0553425,0.0567143,0.0568685
330,0.0545921,0.0546857,0.0556442,0.0557227,0.0569376,0.0570157
340,0.0540526,0.0540556,0.0553043,0.0553406,0.0562364,0.0563133
350,0.0537452,0.0539163,0.056684,0.056862,0.0574618,0.0576208
360,0.053086,0.0530893,0.0552548,0.0553484,0.056824,0.0568576
370,0.0542309,0.0543196,0.0545282,0.0545884,0.0564947,0.0568091
380,0.0527069,0.052729,0.0544157,0.0544969,0.0550159,0.0550284
390,0.0563591,0.0564724,0.0576084,0.0577433,0.0590399,0.0592037
400,0.0540504,0.0541488,0.0557449,0.0557787,0.056036,0.0561091
410,0.0534959,0.0535477,0.0551349,0.0552459,0.0553049,0.0553417
420,0.0530943,0.0531225,0.0535572,0.0536314,0.0555368,0.0557342
430,0.0538228,0.0538887,0.0555106,0.0555813,0.0573991,0.0576443
440,0.055519,0.0555517,0.0570096,0.0572061,0.0581795,0.0582133
450,0.0536153,0.053654,0.055284,0.0554655,0.0560141,0.0561029
460,0.0551168,0.0552466,0.0559065,0.0560247,0.0570993,0.0573975
470,0.0549102,0.0550463,0.0564674,0.0565876,0.0568888,0.0569674
480,0.055192,0.0553227,0.056387,0.0563913,0.0581043,0.0582075
490,0.0536326,0.0537736,0.0554682,0.0555392,0.0555954,0.055658
500,0.0498883,0.0499405,0.0519872,0.0520919,0.054057,0.0540843
510,0.0528896,0.0530246,0.0554834,0.0555332,0.0559592,0.0560162
520,0.0503724,0.0504285,0.0521848,0.0523427,0.0525086,0.052596
530,0.0502748,0.0502848,0.0527513,0.0527829,0.0540451,0.0541435
540,0.0493937,0.0495135,0.0503964,0.0504496,0.0529361,0.0529482
550,0.0555878,0.055609,0.0573341,0.0574034,0.057544,0.057703
560,0.0535512,0.0535977,0.0552998,0.055388,0.0564207,0.0564589
570,0.0542804,0.0543471,0.0569851,0.0570181,0.0576989,0.0577861
580,0.0512227,0.051264,0.0523136,0.0523236,0.0541337,0.054248
590,0.0523025,0.0523193,0.0552001,0.0552477,0.0558733,0.0560491
600,0.052291,0.0524668,0.0543657,0.0544122,0.0553505,0.0554091
610,0.0567997,0.0568085,0.0577161,0.0577921,0.0579827,0.0580209
620,0.0539881,0.0540146,0.0549779,0.0550929,0.0571856,0.057618
630,0.050083,0.0501553,0.051767,0.0520992,0.0527572,0.0528141
640,0.0546413,0.0546744,0.0572107,0.0573401,0.0577751,0.0578044
650,0.0540124,0.0540557,0.0551893,0.0553331,0.0563111,0.0563966
660,0.0552534,0.0552817,0.0567605,0.056789,0.057208,0.0574575
670,0.0526043,0.0526671,0.0532671,0.0534723,0.0540393,0.0540927
680,0.0510895,0.0511505,0.0538525,0.0540214,0.0553054,0.0553359
690,0.0567698,0.0568368,0.0578978,0.0580292,0.0580537,0.058178
700,0.0545165,0.0545747,0.0564407,0.0565995,0.0576497,0.0578777
710,0.0542411,0.0543706,0.0547029,0.0548038,0.0558048,0.0558752
720,0.0578624,0.0579993,0.059252,0.059314,0.059996,0.0602632
730,0.0534129,0.0535161,0.0548489,0.0551827,0.0561393,0.0561577
740,0.056215,0.0562388,0.0576151,0.0577748,0.058837,0.0593658
750,0.0533023,0.0533791,0.0550664,0.0551233,0.0557219,0.0557776
760,0.0524836,0.0524947,0.0550193,0.0550472,0.0552739,0.0555057
770,0.0565462,0.0566554,0.0571803,0.0571841,0.057358,0.057462
780,0.0537609,0.0539251,0.0545155,0.0546085,0.055768,0.056164
790,0.0539259,0.0540184,0.0562461,0.0562864,0.0566253,0.0566835
800,0.0539266,0.0539479,0.0551707,0.0551812,0.0566877,0.0567366
810,0.0498951,0.0499852,0.0521361,0.0522402,0.0531944,0.0532065
820,0.0560942,0.056173,0.056939,0.0570268,0.057179,0.0572619
830,0.0545572,0.0546351,0.0563542,0.0563675,0.0566307,0.0567069
840,0.0537784,0.0538685,0.0545435,0.05456,0.055793,0.0562465
850,0.0529222,0.0532378,0.0552688,0.0553151,0.0561261,0.0562645
860,0.0537925,0.0538202,0.0554849,0.0555576,0.0569355,0.0573545
870,0.0525792,0.0527078,0.054736,0.0548889,0.0560049,0.0561895
880,0.0536165,0.0537653,0.0549765,0.0550067,0.0567158,0.0568043
890,0.0553167,0.0555021,0.0563884,0.0564955,0.0578035,0.0579095
900,0.0509646,0.0509924,0.0542596,0.0543354,0.055074,0.0550799
910,0.0551366,0.0551402,0.0562548,0.0563237,0.0576368,0.0576655
920,0.0550781,0.0553749,0.0559346,0.0559607,0.0565839,0.0567021
930,0.0535198,0.0536873,0.0545252,0.0545633,0.0558256,0.0563278
940,0.0569787,0.0570076,0.058634,0.0587138,0.0587682,0.0591301
950,0.052016,0.0521285,0.0540709,0.0541372,0.0546087,0.0546837
960,0.0524582,0.0524829,0.0545097,0.0545655,0.0547665,0.0549896
970,0.05485,0.0549056,0.0551789,0.0552678,0.0569993,0.0570299
980,0.0522086,0.0524591,0.0536152,0.053688,0.0538179,0.0538699
990,0.0522209,0.0523664,0.055098,0.0551901,0.0552881,0.055775
1000,0.0563506,0.0563914,0.0576007,0.0577559,0.0591377,0.0593953
1010,0.0554223,0.0556184,0.0559231,0.0561581,0.0568644,0.0570618
1020,0.0540839,0.0542266,0.0565876,0.0566028,0.0567475,0.0572216
1030,0.0512454,0.0512772,0.0544642,0.054469,0.0550747,0.055155
1040,0.0556226,0.0557616,0.0561407,0.0563241,0.0572633,0.0574343
1050,0.0548915,0.0549655,0.0557567,0.0558185,0.0576257,0.0578302
1060,0.0543757,0.0544226,0.0555259,0.0556503,0.0567911,0.0569254
1070,0.0512223,0.0512848,0.0538747,0.0538854,0.0550828,0.0553145
1080,0.0540423,0.0541752,0.0553449,0.0554928,0.0570445,0.0575492
1090,0.0529984,0.0530565,0.0532968,0.0534592,0.0547157,0.0550474
1100,0.0528925,0.0529847,0.0550065,0.0550536,0.05639,0.0565906
1110,0.0545901,0.0545952,0.0564027,0.0564363,0.0567047,0.0574706
1120,0.055573,0.0556099,0.0575508,0.0576019,0.0581128,0.058249
1130,0.0557454,0.0557677,0.0574615,0.0575168,0.057922,0.0579703
1140,0.0509018,0.0509065,0.0533681,0.0534789,0.0552483,0.0552998
1150,0.0554656,0.0555372,0.0560995,0.0562492,0.058267,0.0584422
1160,0.0510809,0.0511082,0.0535141,0.0535256,0.0549786,0.0549955
1170,0.0517485,0.0517655,0.0532342,0.0533504,0.0552412,0.0558996
1180,0.0565056,0.0565478,0.0577526,0.057818,0.0586187,0.0587093
1190,0.0522412,0.052347,0.0545541,0.054654,0.0551818,0.05544
1200,0.0518858,0.0521113,0.0539829,0.0539867,0.0545502,0.0548906
1210,0.0537802,0.0537821,0.0555319,0.0555606,0.0564418,0.0565449
1220,0.0556667,0.0557796,0.0568513,0.0569519,0.0572374,0.0574223
1230,0.0535717,0.0536066,0.055394,0.0554444,0.0560083,0.0560454
1240,0.0570413,0.0571388,0.0584472,0.0585562,0.0587444,0.0588656
1250,0.0544988,0.0546447,0.0571207,0.0572024,0.0576791,0.0578023
1260,0.0510581,0.0511232,0.0529784,0.0530792,0.0550211,0.0553819
1270,0.052637,0.0527376,0.0552865,0.055403,0.0560364,0.0560575
1280,0.0539252,0.0540839,0.0553747,0.0553868,0.057163,0.0574965
1290,0.0536013,0.0536796,0.0554707,0.0554865,0.0563445,0.0564378
1300,0.0561976,0.0562542,0.0577763,0.0579007,0.0585961,0.0588691
1310,0.0544077,0.0546161,0.0563503,0.0563597,0.056467,0.0567235
1320,0.0538193,0.0538675,0.0551695,0.0552364,0.0555673,0.0556742
1330,0.0526808,0.0528533,0.055404,0.0554855,0.0556578,0.0557311
1340,0.0556631,0.0557634,0.0563561,0.056438,0.0567815,0.0568103
1350,0.0525956,0.0527005,0.0552537,0.055416,0.0558138,0.0559862
1360,0.0531471,0.0533302,0.0547751,0.0548588,0.0553787,0.0555969
1370,0.0528964,0.0531525,0.0548553,0.0550591,0.0561389,0.0562255
1380,0.053502,0.0535972,0.0552082,0.0552737,0.0558441,0.0559945
1390,0.0535381,0.0537598,0.0545105,0.0548156,0.0559668,0.0565762
1400,0.0532037,0.0532184,0.0542716,0.054351,0.0551087,0.0551618
1410,0.0565342,0.0566839,0.0574833,0.0576453,0.0577969,0.057936
1420,0.0531922,0.0532194,0.0553117,0.0554396,0.0559825,0.0560221
1430,0.0555408,0.0555634,0.0566602,0.0566788,0.0567726,0.05769
1440,0.0510565,0.0511127,0.0536481,0.0537167,0.0552726,0.0553004
1450,0.0538805,0.0539205,0.0552955,0.055308,0.0559118,0.0560219
1460,0.0554347,0.0556505,0.0576943,0.0578008,0.0580619,0.0583453
1470,0.0561408,0.0562155,0.0573916,0.0575399,0.0580345,0.058159
1480,0.0561242,0.0562781,0.0566959,0.0569462,0.0575639,0.0576533
1490,0.052008,0.0520221,0.0541948,0.0542974,0.0558977,0.0561923
1500,0.0514119,0.051445,0.0536484,0.0536825,0.0545537,0.05462
1510,0.0500925,0.0502798,0.0513666,0.0514998,0.0529032,0.0530798
1520,0.0537574,0.0538989,0.0543436,0.0543523,0.0565696,0.0567562
1530,0.0507508,0.0510092,0.0539979,0.0541008,0.0553211,0.0554488
1540,0.0491118,0.0491384,0.0520452,0.0520519,0.0521185,0.0522073
1550,0.0553634,0.0555721,0.0566005,0.0566099,0.05721,0.0572475
1560,0.0538843,0.0539971,0.0552953,0.0553541,0.0554806,0.0556733
1570,0.0523199,0.052449,0.0540886,0.0541021,0.0542069,0.0542094
1580,0.0537524,0.053812,0.0551481,0.0552451,0.0554446,0.0554872
1590,0.053718,0.0537357,0.055477,0.0555036,0.0566129,0.0566311
1600,0.0546035,0.0546402,0.0561059,0.0561334,0.0571783,0.0572972
1610,0.0575112,0.0576413,0.0588806,0.0590172,0.0596758,0.0596946
1620,0.0549829,0.0550362,0.0565572,0.0566221,0.0570451,0.057077
1630,0.0542564,0.0544153,0.0565088,0.0565395,0.0570198,0.0575019
1640,0.0520738,0.0520826,0.0543599,0.0545723,0.0546316,0.0546754
1650,0.0518643,0.0519108,0.052731,0.0528376,0.0537551,0.0538891
1660,0.0544825,0.0546696,0.0552712,0.0553426,0.0558411,0.0559491
1670,0.0537446,0.0537547,0.0559411,0.0559464,0.0560979,0.056181
1680,0.0520096,0.0520254,0.0529915,0.0532237,0.0553028,0.0555442
1690,0.0529962,0.0531718,0.0546905,0.0547309,0.0568516,0.0570029
1700,0.052754,0.0528658,0.0537128,0.0537546,0.0550295,0.0551441
1710,0.0539482,0.0540373,0.05587,0.0559017,0.056069,0.0561078
1720,0.0529231,0.0530687,0.0555146,0.0555552,0.0568838,0.0569624
1730,0.0531719,0.0532459,0.0558163,0.0558401,0.0563761,0.0564613
1740,0.0507581,0.0508571,0.0537953,0.053833,0.0541324,0.0544852
1750,0.054786,0.0548171,0.0565354,0.0565835,0.0568754,0.056994
1760,0.0521284,0.0521427,0.0539871,0.0541261,0.0558183,0.0560372
1770,0.0532916,0.0533265,0.0548134,0.0549207,0.0563593,0.056372
1780,0.0534683,0.0535826,0.055327,0.0553299,0.0560511,0.0561935
1790,0.0533817,0.0534454,0.0545179,0.0545636,0.0560983,0.0561577
1800,0.0524829,0.0525527,0.054805,0.0548172,0.0552049,0.0553248
1810,0.0555327,0.0556596,0.0566108,0.056721,0.0569133,0.0570693
1820,0.0542039,0.0542311,0.05553,0.0556585,0.0568837,0.0571254
1830,0.0538731,0.0541937,0.0548059,0.0550026,0.0564523,0.0568512
1840,0.055175,0.0552901,0.05733,0.0573968,0.0578542,0.0578993
1850,0.0547294,0.0548443,0.0562226,0.0562674,0.057047,0.0571146
1860,0.0556515,0.0557573,0.0575598,0.0575956,0.0584232,0.0585267
1870,0.0529452,0.0532398,0.0539561,0.0539685,0.0551153,0.055216
1880,0.0534663,0.0535157,0.0542263,0.0542888,0.0560955,0.0561683
1890,0.0549121,0.0549252,0.0565935,0.0567923,0.0575216,0.0578747
1900,0.0532185,0.0533054,0.0545354,0.0546133,0.0562411,0.0564729
1910,0.0515083,0.0515584,0.054547,0.0546676,0.0549021,0.0549061
1920,0.054097,0.0541519,0.0557238,0.0557707,0.057685,0.0581726
1930,0.0536452,0.0537731,0.056558,0.0566648,0.0570923,0.0571502
1940,0.0518253,0.051861,0.0526446,0.0526773,0.0544176,0.0549337
1950,0.0556636,0.0557498,0.0570938,0.0571077,0.0572665,0.0574612
1960,0.052477,0.052508,0.0539579,0.0540952,0.0554487,0.0557877
1970,0.0522936,0.0524755,0.0543196,0.0544635,0.0546268,0.0547592
1980,0.0549127,0.0549747,0.0576555,0.0576808,0.0578281,0.0580083
1990,0.0526,0.0526099,0.055209,0.0553089,0.0568106,0.0569014
2000,0.0561326,0.0562822,0.0568647,0.0568809,0.0571243,0.0571357
2010,0.0510985,0.0511025,0.0532829,0.0532928,0.0535502,0.053595
2020,0.056038,0.0561472,0.0569445,0.0569779,0.0570246,0.0571168
2030,0.0545451,0.0545506,0.0558715,0.0559768,0.0562223,0.056283
2040,0.0551067,0.055254,0.0570141,0.0572297,0.0577515,0.0579469
2050,0.0526544,0.0526967,0.054414,0.0545318,0.0560986,0.0562137
2060,0.0555195,0.0556451,0.056254,0.0563848,0.0571893,0.0573409
2070,0.0541848,0.0542895,0.0549009,0.0550467,0.0552923,0.0553944
2080,0.0511515,0.0513708,0.052363,0.0524983,0.0540466,0.0543503
2090,0.0530546,0.0532186,0.0546558,0.0548177,0.0560488,0.0564158
2100,0.0537582,0.053793,0.0553624,0.055367,0.0559309,0.0561373
2110,0.0577279,0.0578888,0.0584415,0.0586528,0.0597918,0.0598485
2120,0.0549543,0.0550909,0.0564493,0.0565648,0.0584881,0.0586897
2130,0.0568934,0.057079,0.0579582,0.0582641,0.0584223,0.0584793
2140,0.0528419,0.0530163,0.0552179,0.0553141,0.0553662,0.0553915
2150,0.0540807,0.054085,0.0548013,0.0550754,0.0556173,0.0557918
2160,0.0553881,0.0556444,0.0575216,0.0575932,0.0576329,0.0577211
2170,0.0553103,0.0554998,0.0565386,0.0567391,0.0575311,0.0579282
2180,0.0531353,0.0532149,0.0548614,0.0549739,0.0552513,0.0552664
2190,0.0521634,0.0521799,0.0537719,0.0538955,0.0546563,0.0546675
2200,0.0519885,0.052,0.0541007,0.054227,0.054232,0.0542506
2210,0.0550504,0.0551237,0.0562137,0.0562258,0.0584164,0.0585814
2220,0.0541713,0.0541972,0.0561191,0.0561868,0.056716,0.0567667
2230,0.0561124,0.0562889,0.0574049,0.0574586,0.0587228,0.0589882
2240,0.0545642,0.0546265,0.0568357,0.05685,0.0570698,0.057091
2250,0.0511767,0.0513241,0.0540379,0.0540538,0.0545909,0.0547647
2260,0.0534894,0.0536644,0.0550758,0.0551021,0.0567946,0.0569992
2270,0.0548228,0.0548516,0.056389,0.0564475,0.0565521,0.0566674
2280,0.0544399,0.0545837,0.055749,0.0559029,0.0565145,0.0570075
