t,cond_num
10,5.00889
20,5.00141
30,4.98946
40,5.00651
50,5.02262
60,5.0454
70,5.03624
80,5.01382
90,5.06972
100,5.05309
110,5.05604
120,4.98026
130,5.02851
140,4.98153
150,5.04843
160,5.02083
170,4.96474
180,5.0195
190,4.96917
200,5.04205
210,5.03222
220,5.0941
230,5.0273
240,5.06129
250,4.9889
260,5.00739
270,5.06803
280,5.07573
290,4.97657
300,5.03631
310,5.00318
320,5.02646
330,5.0323
340,5.02119
350,5.03491
360,5.04735
370,5.02212
380,5.0385
390,4.9809
400,4.99086
410,5.01628
420,5.03202
430,5.01767
440,5.00226
450,5.03362
460,5.02495
470,5.01368
480,4.99624
490,5.02469
500,5.08378
510,5.02933
520,5.08187
530,5.07158
540,5.10186
550,4.98995
560,5.03846
570,5.01794
580,5.05933
590,5.05147
600,5.05947
610,4.962
620,5.01645
630,5.09095
640,5.01763
650,5.02371
660,5.00003
670,5.04932
680,5.07208
690,4.97739
700,5.01306
710,5.00421
720,4.95086
730,5.02271
740,4.98644
750,5.04424
760,5.04782
770,4.9621
780,5.01526
790,5.02135
800,5.02595
810,5.10725
820,4.98819
830,4.99924
840,5.03261
850,5.03349
860,5.02643
870,5.03486
880,5.03531
890,5.00186
900,5.09163
910,5.01705
920,5.01071
930,5.025
940,4.94773
950,5.06401
960,5.03607
970,4.99639
980,5.04085
990,5.0306
1000,4.96644
1010,4.98905
1020,5.01683
1030,5.07029
1040,4.99449
1050,5.00748
1060,5.01333
1070,5.06258
1080,5.03393
1090,5.02997
1100,5.03194
1110,4.99661
1120,5.00254
1130,4.99193
1140,5.08049
1150,4.99269
1160,5.06535
1170,5.05714
1180,4.97649
1190,5.04576
1200,5.06647
1210,5.0292
1220,4.99967
1230,5.04145
1240,4.97545
1250,5.02103
1260,5.05828
1270,5.03866
1280,5.01048
1290,5.02748
1300,4.97281
1310,5.00543
1320,5.00758
1330,5.04627
1340,4.96791
1350,5.04921
1360,5.03811
1370,5.04015
1380,5.02965
1390,5.03411
1400,5.04719
1410,4.97844
1420,5.03167
1430,4.99263
1440,5.06715
1450,5.01399
1460,4.9961
1470,4.97687
1480,4.97065
1490,5.06085
1500,5.05952
1510,5.08236
1520,4.99568
1530,5.08462
1540,5.11359
1550,4.98692
1560,5.00983
1570,5.0463
1580,5.0205
1590,5.01305
1600,5.01167
1610,4.96698
1620,5.01881
1630,5.01977
1640,5.05217
1650,5.04935
1660,5.00348
1670,5.02222
1680,5.06431
1690,5.03565
1700,5.06455
1710,5.00903
1720,5.04702
1730,5.06312
1740,5.07031
1750,4.99165
1760,5.05258
1770,5.03763
1780,5.05948
1790,5.03548
1800,5.0519
1810,4.99175
1820,5.02065
1830,5.01037
1840,4.99656
1850,5.03004
1860,5.00837
1870,5.02468
1880,5.02421
1890,4.97562
1900,5.03598
1910,5.05687
1920,5.00673
1930,5.03115
1940,5.05269
1950,5.00758
1960,5.0391
1970,5.04344
1980,5.00431
1990,5.04774
2000,4.98208
2010,5.07261
2020,4.97273
2030,5.02342
2040,5.00139
2050,5.06186
2060,5.00187
2070,5.00394
2080,5.07301
2090,5.03455
2100,5.0282
2110,4.95762
2120,5.00879
2130,4.97542
2140,5.0447
2150,5.02963
2160,4.99491
2170,4.99045
2180,5.04332
2190,5.04574
2200,5.047
2210,5.0069
2220,5.03753
2230,4.99849
2240,5.00193
2250,5.06265
2260,5.01783
2270,5.00567
2280,5.01445
2290,5.00462
2300,5.03662
2310,5.02795
2320,5.01301
2330,5.06068
2340,5.0334
2350,5.02702
2360,5.01537
2370,5.01271
2380,5.00991
2390,4.94623
2400,4.98579
2410,4.98594
2420,5.04261
2430,5.0172
2440,5.02102
2450,5.03717
2460,5.08233
2470,4.99393
2480,5.11164
2490,4.99498
2500,4.98498
2510,5.08859
2520,5.00016
2530,5.01913
2540,5.06272
2550,4.99993
2560,4.96962
2570,4.99868
2580,5.00887
2590,4.9901
2600,5.00002
2610,5.01303
2620,4.9863
2630,5.04955
2640,5.00419
2650,5.02614
2660,4.99983
2670,5.0492
2680,5.0215
2690,5.01272
2700,5.04439
2710,5.00288
2720,4.9771
2730,5.0198
2740,5.04782
2750,5.04245
2760,5.0435
2770,5.01574
2780,5.035
2790,5.03484
2800,4.99701
2810,5.04258
2820,5.05002
2830,4.97974
2840,5.0228
2850,5.0234
2860,5.00081
2870,5.03636
2880,5.06511
2890,4.99637
2900,5.0564
2910,5.07085
2920,4.99165
2930,5.02248
2940,5.01236
2950,4.99081
2960,5.02182
2970,5.02971
2980,5.01568
2990,4.97472
3000,5.00613
3010,5.01334
3020,5.02993
3030,5.01917
3040,4.99958
3050,4.97203
3060,4.99563
3070,4.9774
3080,5.02985
3090,5.05176
3100,4.97352
3110,5.00755
3120,4.98409
3130,5.04086
3140,5.03572
3150,5.03931
3160,5.01402
3170,5.0566
3180,5.04107
3190,5.01759
3200,4.97941
3210,5.06639
3220,5.04321
3230,5.00384
3240,5.00524
3250,5.00172
3260,5.01546
3270,5.00026
3280,5.04042
3290,5.01989
3300,4.98496
3310,5.0159
3320,5.00152
3330,4.9932
3340,5.10981
3350,5.04185
3360,4.98764
3370,5.01966
3380,5.08324
3390,5.01752
3400,4.99671
3410,4.9923
3420,5.0264
3430,5.08111
3440,5.03963
3450,4.97798
3460,5.03179
3470,5.07353
3480,5.02135
3490,4.98813
3500,4.98534
