ReTr(L),ImTr(L)
1.23179,-0.00128921
1.24206,0.0510048
1.21743,0.143565
1.19792,0.191988
1.25933,0.343496
1.21366,0.309682
1.18205,0.391619
1.12879,0.536958
1.13443,0.551513
1.02024,0.644446
0.948305,0.706063
0.893581,0.87097
0.779645,0.852579
0.872254,0.855784
0.850479,0.888132
0.797831,0.950052
0.797831,0.950052
0.791293,0.917228
0.803437,0.993554
0.697631,0.933439
0.697631,0.933439
0.697631,0.933439
0.884809,0.926049
0.738352,0.90741
0.781815,0.93063
0.708886,1.01371
0.660559,0.986006
0.604776,1.02095
0.596134,1.01267
0.653745,0.978767
0.680766,0.973068
0.537771,1.08017
0.449918,1.07358
0.567186,1.0722
0.733042,0.982366
0.821476,0.94524
0.832613,0.972145
0.707077,0.92651
0.588859,1.0621
0.741353,0.95814
0.653078,1.08129
0.624033,1.0507
0.700544,0.983588
0.721908,1.02228
0.640646,1.09752
0.51471,1.12791
0.662369,0.992655
0.783583,0.941107
0.825139,1.00587
0.781433,0.918575
0.781433,0.918575
0.728606,1.01625
0.814612,0.884279
0.875127,0.898375
0.875127,0.898375
0.780046,0.84057
0.758704,1.01608
0.386108,1.15251
0.418979,1.16603
0.596086,1.03442
0.642706,1.08885
0.480746,1.1289
0.491893,1.12451
0.62665,1.07708
0.588515,1.06858
0.572781,1.02986
0.521738,1.15018
0.423974,1.09719
0.508944,1.1512
0.499272,1.13863
0.287374,1.17637
0.404081,1.14209
0.254806,1.17119
0.130703,1.21077
-0.0474324,1.17894
-0.210405,1.18723
-0.210405,1.18723
-0.394031,1.22833
-0.451043,1.1185
-0.400871,1.2394
-0.471816,1.19132
-0.37977,1.1603
-0.245273,1.25392
-0.369735,1.21272
-0.365547,1.17605
-0.332661,1.26548
-0.406753,1.15481
-0.31236,1.20377
-0.155578,1.17835
-0.175557,1.13782
-0.256663,1.19072
-0.0243473,1.2204
0.004739,1.22246
0.004739,1.22246
0.0377907,1.17118
-0.0308195,1.26513
0.0237212,1.2388
0.202593,1.15382
0.352637,1.19438
0.555857,1.14224
0.677935,1.02045
0.600936,1.03752
0.754477,1.02838
0.754477,1.02838
0.703487,0.961709
0.575471,1.09952
0.663328,1.05711
0.547012,1.09964
0.55428,1.05136
0.687182,0.996021
0.484835,1.09622
0.501977,1.12037
0.30826,1.13429
0.257138,1.2244
0.105316,1.18822
0.193105,1.21019
0.280007,1.20879
0.165921,1.23633
0.00321514,1.22353
-0.0746514,1.23941
-0.0659706,1.25887
0.000599564,1.27993
-0.196276,1.15625
-0.000283584,1.29215
0.0983752,1.15034
0.0983752,1.15034
0.136232,1.25688
-0.0916945,1.26264
-0.273769,1.21818
-0.390407,1.20249
-0.174081,1.18672
-0.378319,1.08983
-0.450489,1.15858
-0.347799,1.15346
-0.359858,1.12266
-0.285821,1.16468
-0.483825,1.14945
-0.639356,1.06406
-0.434222,1.15941
-0.38991,1.18129
-0.295823,1.17953
-0.200256,1.20683
-0.285647,1.2206
-0.424429,1.18461
-0.36677,1.13884
-0.269521,1.14164
-0.274082,1.15984
-0.327723,1.18592
-0.36094,1.12228
-0.568962,1.07501
-0.568962,1.07501
-0.452561,1.08467
-0.353848,1.10282
-0.447691,1.09832
-0.534978,1.09479
-0.418872,1.07187
-0.55021,1.13539
-0.440053,1.14668
-0.286766,1.20188
-0.452386,1.16123
-0.377914,1.21476
-0.389488,1.15866
-0.389488,1.15866
-0.55383,1.12036
-0.380576,1.1766
-0.22314,1.22319
-0.22547,1.22596
-0.363646,1.16712
-0.383351,1.19849
-0.370809,1.17941
-0.380772,1.18313
-0.35748,1.25961
-0.308571,1.21825
-0.373491,1.17452
-0.37413,1.14829
-0.340371,1.14888
-0.401165,1.17683
-0.554285,1.10177
-0.659107,1.04798
-0.682422,0.991474
-0.73367,1.00502
-0.919756,0.804981
-0.988335,0.682022
-0.992673,0.715906
-0.939135,0.802152
-1.01796,0.727484
-0.890043,0.859868
-0.737933,0.907059
-0.784407,0.869208
-0.851849,0.866
-0.894666,0.857298
-1.02073,0.712253
-1.07105,0.489288
-1.15782,0.552478
-1.13758,0.469037
-1.19202,0.416896
-1.19644,0.17855
-1.18874,0.21703
-1.19809,0.268685
-1.12544,0.204897
-1.15346,0.184989
-1.18584,0.187116
-1.14326,0.0481358
-1.21985,0.119505
-1.21985,0.119505
-1.17124,0.0630607
-1.2018,0.100465
-1.16074,0.107401
-1.2257,-0.00490533
-1.22412,0.0555741
-1.24638,0.00366169
-1.23009,-0.195549
-1.28025,-0.138086
-1.19607,-0.202333
-1.24168,-0.190781
-1.19566,-0.364182
-1.16283,-0.437399
-1.17714,-0.411689
-1.21186,-0.527449
-1.01974,-0.623441
-1.21263,-0.579058
-1.11816,-0.442365
-1.09888,-0.657511
-0.971056,-0.747889
-0.791586,-0.946742
-0.791586,-0.946742
-0.874008,-0.957396
-0.892727,-0.820462
-0.920299,-0.884037
-0.74218,-0.932455
-0.894792,-0.808187
-1.04715,-0.696612
-0.989239,-0.650563
-1.07937,-0.562344
-1.16119,-0.45699
-1.24012,-0.147423
-1.18794,-0.219546
-1.21852,-0.110964
-1.23641,-0.0800294
-1.18723,-0.182153
-1.15883,-0.3974
-1.18128,-0.358173
-1.05888,-0.513661
-1.17772,-0.527721
-1.04635,-0.683196
-0.930198,-0.74928
-0.943998,-0.884964
-0.750738,-0.916105
-0.635751,-1.02877
-0.642291,-1.01815
-0.693391,-0.963488
-0.754344,-0.916047
-0.769675,-0.982579
-0.669239,-1.03549
-0.699313,-0.989303
-0.699313,-0.989303
-0.734804,-1.00715
-0.692892,-0.968747
-0.699736,-0.969445
-0.703038,-1.0353
-0.722602,-1.03576
-0.555434,-1.12241
-0.72178,-1.01688
-0.582038,-1.09048
-0.582038,-1.09048
-0.582038,-1.09048
-0.593899,-1.11955
-0.585106,-1.10239
-0.432908,-1.14178
-0.461717,-1.12193
-0.429434,-1.14395
-0.297332,-1.12028
-0.233538,-1.17685
-0.295793,-1.10884
-0.342073,-1.20245
-0.265086,-1.17095
-0.379209,-1.22041
-0.607087,-0.986217
-0.499861,-1.11646
-0.637988,-1.01019
-0.498505,-1.08493
-0.534482,-1.1439
-0.476575,-1.14912
-0.532757,-1.07591
-0.440329,-1.0285
-0.332201,-1.16874
-0.328199,-1.12292
-0.40478,-1.119
-0.463304,-1.0855
-0.393593,-1.12145
-0.434627,-1.1554
-0.637766,-1.04982
-0.661213,-1.00727
-0.6315,-1.02599
-0.468477,-1.10409
-0.462201,-1.1064
-0.528812,-1.1242
-0.340893,-1.21328
-0.313411,-1.12986
-0.23342,-1.19688
-0.34535,-1.17617
-0.325386,-1.18374
-0.308686,-1.14964
-0.447505,-1.10481
-0.488392,-1.1207
-0.626489,-0.964568
-0.838075,-0.907238
-0.883848,-0.747036
-0.883389,-0.727666
-1.00032,-0.699686
-1.06416,-0.636661
-1.02867,-0.66887
-0.993719,-0.608197
-1.08067,-0.625017
-1.0559,-0.675636
-1.03971,-0.756124
-1.10383,-0.702323
-1.08661,-0.69261
-1.08661,-0.69261
-1.11814,-0.556061
-1.0667,-0.661019
-1.0921,-0.635099
-1.12622,-0.608214
-1.10236,-0.609448
-1.21709,-0.425085
-1.18473,-0.447296
-1.18473,-0.447296
-1.18473,-0.447296
-1.22078,-0.526255
-1.1567,-0.497476
-1.13451,-0.508914
-1.16449,-0.410877
-1.20133,-0.184019
-1.15294,-0.125377
-1.22489,-0.202093
-1.19534,-0.185531
-1.12355,-0.259558
-1.20104,-0.238442
-1.2099,-0.158524
-1.22414,0.0134026
-1.20538,0.0754345
-1.28533,0.20793
-1.28533,0.20793
-1.24411,0.217086
-1.13006,0.425477
-1.13564,0.418127
-1.12031,0.468363
-1.17844,0.505811
-1.09326,0.548619
-1.09484,0.599576
-1.0629,0.560243
-0.974583,0.797319
-0.974583,0.797319
-0.941951,0.768811
