MDTU,link
1,1.0078
2,1.01611
3,1.0096
4,1.01393
5,1.01388
6,1.00757
7,1.01105
8,1.01117
9,1.00838
10,1.00409
11,1.00357
12,1.00672
13,0.99769
14,0.997996
15,1.00781
16,1.01269
17,1.01269
18,1.01212
19,1.00737
20,1.00471
21,1.00471
22,1.00471
23,1.01137
24,1.00687
25,1.00226
26,1.00361
27,0.999572
28,0.991958
29,0.994667
30,0.996043
31,0.999958
32,0.999637
33,1.00039
34,1.00337
35,1.01176
36,1.01258
37,1.00804
38,1.00345
39,1.00034
40,1.00439
41,1.00458
42,1.00351
43,1.00192
44,1.00971
45,1.01079
46,1.00541
47,1.00559
48,1.01619
49,1.01335
50,1.01274
51,1.01274
52,1.01388
53,1.00555
54,1.0083
55,1.0083
56,1.00446
57,1.00749
58,1.0175
59,1.00824
60,1.0167
61,1.0171
62,1.00813
63,1.01534
64,1.0146
65,1.00598
66,1.00306
67,1.01008
68,1.00067
69,1.00411
70,1.00838
71,1.00916
72,1.00671
73,1.01185
74,1.01509
75,1.01554
76,1.01574
77,1.01574
78,1.02087
79,1.02206
80,1.02853
81,1.02259
82,1.01609
83,1.01418
84,1.01729
85,1.0135
86,1.01649
87,1.00853
88,1.00531
89,1.00493
90,1.00359
91,1.00761
92,1.00788
93,1.00214
94,1.00214
95,1.00347
96,1.00765
97,1.00435
98,0.996517
99,1.00922
100,1.01183
101,1.00683
102,1.00774
103,1.01497
104,1.01497
105,1.01363
106,1.00927
107,1.00514
108,1.00511
109,1.00295
110,1.00399
111,1.00707
112,1.01606
113,1.00817
114,1.01072
115,1.00949
116,1.01771
117,1.01558
118,1.00709
119,1.0078
120,1.01082
121,1.01465
122,1.01473
123,1.00551
124,1.01379
125,1.00923
126,1.00923
127,1.01599
128,1.01161
129,1.01698
130,1.02318
131,1.01456
132,1.01279
133,1.01364
134,1.01311
135,1.00674
136,1.007
137,1.01065
138,1.00828
139,1.00415
140,1.0067
141,1.01
142,1.00754
143,1.0164
144,1.01672
145,1.01243
146,1.00658
147,1.01287
148,1.00491
149,1.00177
150,0.993114
151,0.993114
152,0.995618
153,0.994779
154,0.997411
155,1.00285
156,1.00546
157,1.00918
158,1.00892
159,1.00516
160,1.01168
161,1.00955
162,1.01098
163,1.01098
164,1.00746
165,1.01119
166,1.0132
167,1.01181
168,1.01578
169,1.02045
170,1.01253
171,1.01462
172,1.01364
173,1.0151
174,1.00994
175,1.01325
176,1.00603
177,1.01289
178,1.00886
179,0.99725
180,1.00403
181,1.0172
182,1.00502
183,1.00261
184,1.00796
185,1.00941
186,1.0024
187,1.00167
188,0.99546
189,0.98663
190,0.98821
191,1.00365
192,1.00053
193,0.997497
194,1.00447
195,0.999913
196,1.00119
197,0.997283
198,0.993923
199,0.995279
200,0.995704
201,0.998241
202,0.993189
203,0.994346
204,0.99591
205,0.99591
206,0.988701
207,0.989478
208,0.994561
209,1.00177
210,1.00265
211,0.994754
212,0.996576
213,1.00501
214,1.00485
215,1.01944
216,1.01461
217,1.00517
218,1.01625
219,1.0163
220,1.00922
221,1.02786
222,1.02613
223,1.02446
224,1.02212
225,1.02093
226,1.02093
227,1.0195
228,1.02027
229,1.01193
230,1.00861
231,1.00654
232,1.01404
233,1.01546
234,1.00953
235,1.01207
236,1.01331
237,1.00967
238,1.01576
239,1.01664
240,1.01081
241,1.01367
242,1.01783
243,1.01001
244,1.02064
245,1.01952
246,1.00875
247,1.00962
248,1.01187
249,1.00534
250,1.00671
251,0.999186
252,1.00513
253,1.00076
254,1.00714
255,1.00726
256,1.00726
257,1.01672
258,1.01375
259,1.00405
260,1.00766
261,1.01096
262,1.01132
263,1.01257
264,1.01061
265,1.01061
266,1.01061
267,1.00125
268,1.00839
269,1.00618
270,1.00375
271,1.00573
272,0.996184
273,0.99795
274,0.998486
275,1.00952
276,1.01584
277,1.01405
278,1.00023
279,1.00333
280,1.00325
281,1.00815
282,1.00769
283,1.00384
284,0.998307
285,0.998345
286,0.997186
287,0.992895
288,0.993846
289,0.999054
290,0.99758
291,1.00411
292,1.00723
293,1.00728
294,1.00396
295,1.00675
296,1.00867
297,1.00968
298,1.01008
299,1.00314
300,1.01332
301,1.01198
302,1.00191
303,1.008
304,1.00818
305,1.00538
306,1.00198
307,1.0079
308,0.994427
309,0.998195
310,1.00417
311,1.00972
312,0.999944
313,1.0019
314,1.00643
315,1.01727
316,1.01519
317,1.01949
318,1.01925
319,1.01925
320,1.01577
321,1.01027
322,1.0141
323,1.02014
324,1.02392
325,1.02827
326,1.02775
327,1.02775
328,1.02775
329,1.0242
330,1.02101
331,1.01261
332,1.01814
333,1.01507
334,1.0034
335,1.01883
336,1.01413
337,1.00469
338,1.00744
339,1.01123
340,1.00555
341,1.00486
342,1.0047
343,1.0047
344,1.01705
345,1.01283
346,1.0111
347,1.00877
348,1.00854
349,1.01638
350,1.01591
351,1.01679
352,1.01956
353,1.01956
354,1.00782
355,1.00473
356,1.00734
357,1.0056
358,1.00927
359,1.01558
360,1.01552
361,1.01489
362,1.01489
363,1.01489
364,1.01669
365,1.01669
366,1.02283
367,1.02316
368,1.0159
369,1.00525
370,1.00848
371,1.00074
372,1.00024
373,1.00779
374,1.00765
375,1.01424
376,1.01296
377,1.01784
378,1.00904
379,1.00508
380,1.00268
381,1.00005
382,1.00031
383,1.00349
384,1.00349
385,1.00057
386,1.01016
387,1.01806
388,1.01332
389,1.01225
390,1.01412
391,1.01278
392,1.01277
393,1.01023
394,1.00923
395,1.00452
396,0.992505
397,0.998067
398,0.994037
399,0.98698
400,0.990337
401,0.98103
402,0.988119
403,0.989123
404,0.997783
405,0.997407
406,0.999282
407,0.998691
408,1.0006
409,0.9992
410,0.997501
411,1.00124
412,1.00124
413,1.0038
414,1.00336
415,1.00336
416,1.00336
417,1.00511
418,1.0018
419,1.00135
420,1.00217
421,0.994978
422,0.994236
423,0.993032
424,0.993032
425,0.999541
426,0.999096
427,1.00176
428,0.994333
429,1.00262
430,1.00119
431,1.00364
432,1.01068
433,1.01245
434,1.01155
435,1.00604
436,1.0052
437,1.00104
438,1.00082
439,1.00431
440,1.00673
441,1.00639
442,1.01391
443,1.01186
444,1.00825
445,1.01659
446,1.00231
447,1.00362
448,1.01399
449,1.01479
450,1.01304
451,1.00449
452,1.00872
453,1.00405
454,1.00357
455,1.00957
456,1.00485
457,1.00814
458,1.01203
459,1.01546
460,1.01987
461,1.0196
462,1.01536
463,1.01447
464,1.00718
465,1.00959
466,1.01652
467,1.01652
468,1.01883
469,1.01603
470,1.01603
471,1.01572
472,1.00768
473,1.0086
474,1.01242
475,1.00962
476,1.0024
477,1.0049
478,1.0049
479,1.00334
480,1.00654
481,0.999851
482,0.998824
483,1.00383
484,1.00551
485,1.00619
486,1.00112
487,1.00112
488,1.00373
489,1.00488
490,1.00475
491,1.01115
492,1.01018
493,1.00285
494,0.996461
495,0.998764
496,1.01226
497,1.00624
498,1.00132
499,0.995232
500,0.988479
501,0.990284
502,0.997232
503,0.992352
504,1.00094
505,1.00215
506,0.994327
507,0.99786
508,1.00412
509,1.00627
510,1.00675
511,0.997603
512,1.00981
513,0.996994
514,1.00218
515,1.00218
516,1.00036
517,1.00778
518,1.00262
519,1.00256
520,0.99885
521,0.994138
522,0.99916
523,1.00441
524,1.00152
525,1.0024
526,0.991319
527,0.986488
528,0.99527
529,0.99527
530,0.99527
531,0.990895
532,0.985333
533,0.982276
534,0.985214
535,0.984868
536,0.99389
537,0.990917
538,0.997704
539,0.998175
540,1.00169
541,1.0043
542,0.994907
543,0.995191
544,0.995191
545,0.990306
546,0.988921
547,0.984105
548,0.988215
549,1.00209
550,1.00331
551,1.00052
552,0.997686
553,0.997686
554,0.993416
555,1.00296
556,1.00676
557,1.00781
558,1.01287
559,1.01075
560,1.01138
561,1.01242
562,1.00952
563,1.01406
564,1.01496
565,1.01496
566,1.01546
567,1.01313
568,1.00737
569,1.0142
570,1.00393
571,0.999733
572,1.00353
573,0.991933
574,0.986302
575,0.996721
576,0.996721
577,0.98688
578,1.00047
579,0.999895
580,0.993487
581,0.995719
582,1.00343
583,0.999249
584,0.993688
585,0.998816
586,0.995684
587,1.00441
588,1.00963
589,1.00245
590,1.00187
591,0.994696
592,0.997751
593,1.00438
594,1.00828
595,1.00721
596,1.00734
597,1.00637
598,1.01495
599,1.02474
600,1.01617
601,1.01617
602,1.01617
603,1.01353
604,1.0136
605,1.01623
606,1.00552
607,0.996291
608,1.0037
609,1.00156
610,1.00166
611,1.00069
612,0.998118
613,0.997658
614,0.994513
615,0.994513
616,0.991183
617,1.00649
618,1.00561
619,1.00074
620,1.00444
621,1.01189
622,1.01189
623,1.00692
624,1.0034
625,1.00427
626,1.00368
627,1.00022
628,1.00887
629,1.00791
630,0.999735
631,1.00725
632,1.00087
633,0.999083
634,1.00098
635,1.00297
636,0.999789
637,0.992898
638,0.992898
639,1.00337
640,1.00815
641,0.991175
642,0.992479
643,1.00412
644,0.999552
645,1.0001
646,1.00013
