MDTU,S_B
1,0.996466
2,1.00064
3,0.992963
4,0.99295
5,0.986868
6,0.997431
7,0.999456
8,0.995976
9,0.988137
10,0.992402
11,0.996323
12,1.00224
13,0.994844
14,0.990726
15,0.999836
16,0.995565
17,0.995565
18,0.999585
19,1.00059
20,1.00614
21,1.00614
22,1.00614
23,1.00086
24,1.00227
25,1.00161
26,1.00004
27,0.999044
28,1.00282
29,0.998089
30,1.00302
31,1.00761
32,1.00326
33,0.992735
34,0.987241
35,0.999207
36,1.01038
37,0.998304
38,0.999808
39,0.991987
40,1.00222
41,0.998026
42,1.00009
43,0.986962
44,0.991085
45,0.989979
46,0.984509
47,0.991424
48,0.993072
49,0.996541
50,0.995752
51,0.995752
52,0.989625
53,0.986913
54,0.993833
55,0.993833
56,0.99442
57,0.993183
58,1.00098
59,0.99076
60,0.999535
61,0.99296
62,0.990151
63,1.00207
64,1.00061
65,1.00224
66,1.0003
67,0.997596
68,0.989701
69,0.996148
70,0.995286
71,0.991316
72,0.991615
73,0.98928
74,0.997002
75,1.00219
76,0.994014
77,0.994014
78,0.992473
79,0.996912
80,0.993946
81,0.994874
82,0.997187
83,0.985166
84,0.985273
85,0.995585
86,0.993231
87,0.999996
88,0.998693
89,0.99731
90,0.99104
91,0.994034
92,1.00228
93,0.994526
94,0.994526
95,1.0007
96,1.00535
97,0.995545
98,0.989273
99,0.993756
100,0.997285
101,1.00644
102,1.00459
103,1.00076
104,1.00076
105,0.996108
106,0.996998
107,0.997907
108,0.997195
109,0.995903
110,1.00212
111,0.996951
112,1.00471
113,0.99226
114,1.00023
115,0.998164
116,1.00205
117,1.00462
118,0.99725
119,0.998084
120,0.9903
121,0.993337
122,0.990664
123,0.991538
124,0.992525
125,0.999292
126,0.999292
127,1.00043
128,0.991787
129,1.00121
130,1.00867
131,0.99767
132,1.00171
133,0.999666
134,1.00081
135,0.995867
136,0.998173
137,0.99313
138,0.992389
139,0.993822
140,0.991596
141,0.993537
142,0.994351
143,0.99999
144,0.993292
145,0.994377
146,0.987022
147,0.995527
148,0.993018
149,0.997964
150,1.00044
151,1.00044
152,1.00378
153,1.00538
154,1.00244
155,0.991659
156,0.992644
157,0.997551
158,0.995934
159,0.994386
160,1.00788
161,0.99316
162,0.993232
163,0.993232
164,0.983827
165,0.983866
166,0.997395
167,0.997147
168,0.996901
169,0.995114
170,0.992118
171,0.992224
172,0.994364
173,1.00211
174,0.995546
175,0.998072
176,0.995367
177,0.990315
178,0.993186
179,0.989242
180,0.994858
181,1.00256
182,1.00131
183,0.994336
184,1.0028
185,0.999001
186,0.991396
187,1.00255
188,0.998964
189,0.997864
190,1.00204
191,1.00258
192,0.997099
193,0.992271
194,1.00244
195,1.00239
196,1.00111
197,0.984472
198,0.991858
199,0.987138
200,0.995697
201,0.99955
202,1.00262
203,1.00864
204,1.00974
205,1.00974
206,0.995974
207,0.994715
208,0.998219
209,1.00256
210,1.0014
