ReTr(L),ImTr(L)
0.989475,-0.00155485
0.988258,0.0435176
0.984592,0.117113
0.978917,0.161318
0.95495,0.261617
0.962933,0.245113
0.94225,0.310943
0.894358,0.426957
0.894225,0.433049
0.836875,0.531071
0.795113,0.592567
0.708728,0.692439
0.66711,0.732743
0.708056,0.69522
0.686126,0.716558
0.63627,0.759247
0.63627,0.759247
0.647406,0.749984
0.622824,0.771256
0.593385,0.796234
0.593385,0.796234
0.593385,0.796234
0.68838,0.71672
0.6246,0.769962
0.639056,0.759942
0.56891,0.813516
0.551306,0.824568
0.504834,0.851658
0.504601,0.85345
0.550839,0.823958
0.565508,0.813977
0.442068,0.887692
0.379218,0.914783
0.465643,0.877275
0.593917,0.795191
0.650264,0.748423
0.646719,0.750859
0.603639,0.787185
0.482634,0.864542
0.606045,0.784486
0.511476,0.850383
0.506445,0.8534
0.577063,0.80592
0.572538,0.809319
0.498102,0.856425
0.409668,0.904317
0.54841,0.827262
0.637049,0.761067
0.631071,0.766723
0.642961,0.756221
0.642961,0.756221
0.576909,0.807188
0.671198,0.73086
0.691936,0.708998
0.691936,0.708998
0.673172,0.726552
0.591185,0.794032
0.316361,0.938642
0.337541,0.933525
0.498935,0.856817
0.504082,0.853833
0.386196,0.912692
0.396903,0.906992
0.499016,0.856167
0.477161,0.870175
0.481221,0.86755
0.412846,0.903925
0.357434,0.924625
0.405018,0.906508
0.398056,0.906542
0.236643,0.962292
0.330672,0.934267
0.209957,0.969592
0.107488,0.985442
-0.0425832,0.991208
-0.173207,0.977933
-0.173207,0.977933
-0.303399,0.942467
-0.371234,0.9183
-0.306377,0.940808
-0.366294,0.920642
-0.310795,0.942967
-0.192729,0.973942
-0.292473,0.947183
-0.294469,0.946458
-0.251103,0.957058
-0.328871,0.936192
-0.248809,0.960733
-0.133678,0.980908
-0.156255,0.977042
-0.20695,0.970075
-0.0210726,0.991633
0.00391241,0.990858
0.00391241,0.990858
0.0324139,0.990367
-0.0253099,0.991108
0.0214381,0.991658
0.17432,0.976725
0.27924,0.951042
0.431368,0.88985
0.549051,0.823393
0.494758,0.857208
0.584786,0.80087
0.584786,0.80087
0.585741,0.798198
0.462388,0.877617
0.526875,0.838533
0.440927,0.8884
0.46175,0.877617
0.562478,0.814478
0.398865,0.907525
0.401188,0.904725
0.260341,0.955125
0.204471,0.970692
0.0876925,0.987933
0.153495,0.978392
0.223402,0.967492
0.132371,0.98435
0.00455668,0.993325
-0.0595489,0.9912
-0.0502397,0.989842
0.00104462,0.992267
-0.165895,0.98045
0.00281878,0.990875
0.084785,0.988342
0.084785,0.988342
0.108338,0.986408
-0.0735748,0.989633
-0.217203,0.966267
-0.306423,0.943808
-0.141325,0.981942
-0.326249,0.9362
-0.360101,0.92625
-0.28751,0.950708
-0.302978,0.945458
-0.238748,0.96305
-0.385592,0.915833
-0.510821,0.84825
-0.347442,0.930325
-0.310249,0.942467
-0.242282,0.960858
-0.160292,0.977442
-0.224413,0.96245
-0.336262,0.93045
-0.308548,0.940275
-0.226848,0.965733
-0.225444,0.964667
-0.262967,0.956258
-0.302029,0.942717
-0.460023,0.876667
-0.460023,0.876667
-0.376693,0.914258
-0.301378,0.943875
-0.37409,0.919092
-0.436273,0.891025
-0.358959,0.9231
-0.432938,0.89225
-0.355643,0.925658
-0.228683,0.964625
-0.362371,0.922
-0.29196,0.94645
-0.314287,0.938808
-0.314287,0.938808
-0.441058,0.886967
-0.306102,0.942308
-0.177569,0.975292
-0.181054,0.974083
-0.296957,0.945583
-0.301892,0.943967
-0.29547,0.947933
-0.301929,0.943408
-0.272876,0.953592
-0.24284,0.96125
-0.302641,0.941708
-0.305546,0.945075
-0.28287,0.951592
-0.322999,0.937525
-0.446551,0.88515
-0.52398,0.8362
-0.560173,0.81738
-0.583831,0.799914
-0.744788,0.649204
-0.813455,0.563495
-0.803919,0.577955
-0.754724,0.64472
-0.806578,0.576464
-0.71183,0.690137
