MDTU,|Tr(Lx)|
1,0.355249
2,0.518665
3,0.431766
4,0.592771
5,0.36408
6,0.389839
7,0.447627
8,0.448623
9,0.360839
10,0.375172
11,0.431073
12,0.382337
13,0.438839
14,0.273224
15,0.496718
16,0.47251
17,0.47251
18,0.494077
19,0.312744
20,0.374232
21,0.374232
22,0.374232
23,0.301556
24,0.496623
25,0.346663
26,0.334006
27,0.400655
28,0.350586
29,0.378513
30,0.392821
31,0.400315
32,0.316011
33,0.454727
34,0.385835
35,0.460199
36,0.414181
37,0.372216
38,0.513108
39,0.38466
40,0.465656
41,0.366838
42,0.384266
43,0.373944
44,0.371706
45,0.340257
46,0.362877
47,0.491371
48,0.534222
49,0.405082
50,0.567942
51,0.567942
52,0.437841
53,0.462837
54,0.339558
55,0.339558
56,0.507307
57,0.308651
58,0.617798
59,0.368375
60,0.532476
61,0.486972
62,0.421837
63,0.472041
64,0.469024
65,0.440289
66,0.423339
67,0.293177
68,0.414521
69,0.351711
70,0.463786
71,0.515728
72,0.449009
73,0.528708
74,0.478347
75,0.5702
76,0.581105
77,0.581105
78,0.473679
79,0.581702
80,0.493134
81,0.478705
82,0.480995
83,0.389526
84,0.452077
85,0.536321
86,0.365395
87,0.427829
88,0.373495
89,0.418339
90,0.549871
91,0.463067
92,0.448651
93,0.386448
94,0.386448
95,0.488598
96,0.353905
97,0.323095
98,0.389642
99,0.430827
100,0.412124
101,0.399449
102,0.454655
103,0.452278
104,0.452278
105,0.625999
106,0.442337
107,0.359792
108,0.376855
109,0.432898
110,0.337759
111,0.484524
112,0.518865
113,0.533916
114,0.403627
115,0.493998
116,0.555234
117,0.520704
118,0.386007
119,0.437486
120,0.465668
121,0.465204
122,0.440668
123,0.538516
124,0.385047
125,0.573312
126,0.573312
127,0.444783
128,0.386411
129,0.508734
130,0.591019
131,0.588301
132,0.657371
133,0.502504
134,0.584945
135,0.513975
136,0.457596
137,0.399282
138,0.353293
139,0.346869
140,0.393949
141,0.468332
142,0.468477
143,0.502931
144,0.492664
145,0.544698
146,0.56723
147,0.545639
148,0.432769
149,0.421105
150,0.315818
151,0.315818
152,0.392513
153,0.413996
154,0.323369
155,0.332666
156,0.492439
157,0.347391
158,0.456451
159,0.362734
160,0.464281
161,0.398932
162,0.498709
163,0.498709
164,0.426067
165,0.47246
166,0.506819
167,0.451544
168,0.512397
169,0.567289
170,0.431909
171,0.484415
172,0.395919
173,0.491341
174,0.374181
175,0.528579
176,0.452378
177,0.418439
178,0.421682
179,0.311836
180,0.399774
181,0.52493
182,0.321357
183,0.428944
184,0.423705
185,0.40295
186,0.334825
187,0.345414
188,0.415842
189,0.318493
190,0.242395
191,0.305315
192,0.275836
193,0.344658
194,0.26551
195,0.365028
196,0.292283
197,0.330486
198,0.307076
199,0.326834
200,0.436174
201,0.381068
202,0.333709
203,0.446504
204,0.30184
205,0.30184
206,0.320745
207,0.272587
208,0.339238
209,0.377404
210,0.352612
211,0.260198
212,0.310719
213,0.324293
214,0.319417
215,0.399975
216,0.40098
217,0.363627
218,0.441523
219,0.399217
220,0.541851
221,0.484251
222,0.71971
223,0.558344
224,0.594105
225,0.525928
226,0.525928
227,0.440892
228,0.593118
229,0.412443
230,0.501708
231,0.487891
232,0.481871
233,0.64377
234,0.439685
235,0.430401
236,0.476655
237,0.52478
238,0.60751
239,0.497848
240,0.480139
241,0.461379
242,0.446418
243,0.50307
244,0.463828
245,0.529434
246,0.487182
247,0.345292
248,0.599339
249,0.401243
250,0.436997
251,0.387974
252,0.424196
253,0.307672
254,0.401656
255,0.460882
256,0.460882
257,0.483485
258,0.598356
259,0.40677
260,0.356641
261,0.411316
262,0.371593
263,0.500528
264,0.376191
265,0.376191
266,0.376191
267,0.299874
268,0.40328
269,0.395659
270,0.396228
271,0.390679
272,0.35611
273,0.399514
274,0.42636
275,0.417854
276,0.625628
277,0.402121
278,0.471464
279,0.34926
280,0.435655
281,0.483386
282,0.345165
283,0.370019
284,0.341598
285,0.455571
286,0.332712
287,0.386754
288,0.289309
289,0.382704
290,0.302068
291,0.378712
292,0.445445
293,0.50259
294,0.463901
295,0.451501
296,0.388481
297,0.453704
298,0.420672
299,0.479694
300,0.578813
301,0.486258
302,0.377765
303,0.468086
304,0.488926
305,0.421088
306,0.517935
307,0.424417
308,0.43099
309,0.46828
310,0.384604
311,0.423036
312,0.317414
313,0.474357
314,0.410814
315,0.520405
316,0.444958
317,0.39338
318,0.42881
319,0.42881
320,0.476778
321,0.424929
322,0.473333
323,0.503446
324,0.538598
325,0.561315
326,0.607633
327,0.607633
328,0.607633
329,0.465861
