t,eps_f,eps_g
10,0.00769231,0.000384615
20,0.00769231,0.000384615
30,0.00769231,0.000384615
40,0.00769231,0.000384615
50,0.00769231,0.000384615
60,0.00769231,0.000384615
70,0.00769231,0.000384615
80,0.00769231,0.000384615
90,0.00769231,0.000384615
100,0.00769231,0.000384615
110,0.00769231,0.000384615
120,0.00769231,0.000384615
130,0.00769231,0.000384615
140,0.00769231,0.000384615
150,0.00769231,0.000384615
160,0.00769231,0.000384615
170,0.00769231,0.000384615
180,0.00769231,0.000384615
190,0.00769231,0.000384615
200,0.00769231,0.000384615
210,0.00769231,0.000384615
220,0.00769231,0.000384615
230,0.00769231,0.000384615
240,0.00769231,0.000384615
250,0.00769231,0.000384615
260,0.00769231,0.000384615
270,0.00769231,0.000384615
280,0.00769231,0.000384615
290,0.00769231,0.000384615
300,0.00769231,0.000384615
310,0.00769231,0.000384615
320,0.00769231,0.000384615
330,0.00769231,0.000384615
340,0.00769231,0.000384615
350,0.00769231,0.000384615
360,0.00769231,0.000384615
370,0.00769231,0.000384615
380,0.00769231,0.000384615
390,0.00769231,0.000384615
400,0.00769231,0.000384615
410,0.00769231,0.000384615
420,0.00769231,0.000384615
430,0.00769231,0.000384615
440,0.00769231,0.000384615
450,0.00769231,0.000384615
460,0.00769231,0.000384615
470,0.00769231,0.000384615
480,0.00769231,0.000384615
490,0.00769231,0.000384615
500,0.00769231,0.000384615
510,0.00769231,0.000384615
520,0.00769231,0.000384615
530,0.00769231,0.000384615
540,0.00769231,0.000384615
550,0.00769231,0.000384615
560,0.00769231,0.000384615
570,0.00769231,0.000384615
580,0.00769231,0.000384615
590,0.00769231,0.000384615
600,0.00769231,0.000384615
610,0.00769231,0.000384615
620,0.00769231,0.000384615
630,0.00769231,0.000384615
640,0.00769231,0.000384615
650,0.00769231,0.000384615
660,0.00769231,0.000384615
670,0.00769231,0.000384615
680,0.00769231,0.000384615
690,0.00769231,0.000384615
700,0.00769231,0.000384615
710,0.00769231,0.000384615
720,0.00769231,0.000384615
730,0.00769231,0.000384615
740,0.00769231,0.000384615
750,0.00769231,0.000384615
760,0.00769231,0.000384615
770,0.00769231,0.000384615
780,0.00769231,0.000384615
790,0.00769231,0.000384615
800,0.00769231,0.000384615
810,0.00769231,0.000384615
820,0.00769231,0.000384615
830,0.00769231,0.000384615
840,0.00769231,0.000384615
850,0.00769231,0.000384615
860,0.00769231,0.000384615
870,0.00769231,0.000384615
880,0.00769231,0.000384615
890,0.00769231,0.000384615
900,0.00769231,0.000384615
910,0.00769231,0.000384615
920,0.00769231,0.000384615
930,0.00769231,0.000384615
940,0.00769231,0.000384615
950,0.00769231,0.000384615
960,0.00769231,0.000384615
970,0.00769231,0.000384615
980,0.00769231,0.000384615
990,0.00769231,0.000384615
1000,0.00769231,0.000384615
1010,0.00769231,0.000384615
1020,0.00769231,0.000384615
1030,0.00769231,0.000384615
1040,0.00769231,0.000384615
1050,0.00769231,0.000384615
1060,0.00769231,0.000384615
1070,0.00769231,0.000384615
1080,0.00769231,0.000384615
1090,0.00769231,0.000384615
1100,0.00769231,0.000384615
1110,0.00769231,0.000384615
1120,0.00769231,0.000384615
1130,0.00769231,0.000384615
1140,0.00769231,0.000384615
1150,0.00769231,0.000384615
1160,0.00769231,0.000384615
1170,0.00769231,0.000384615
1180,0.00769231,0.000384615
1190,0.00769231,0.000384615
1200,0.00769231,0.000384615
1210,0.00769231,0.000384615
1220,0.00769231,0.000384615
1230,0.00769231,0.000384615
1240,0.00769231,0.000384615
1250,0.00769231,0.000384615
1260,0.00769231,0.000384615
1270,0.00769231,0.000384615
1280,0.00769231,0.000384615
1290,0.00769231,0.000384615
1300,0.00769231,0.000384615
1310,0.00769231,0.000384615
1320,0.00769231,0.000384615
1330,0.00769231,0.000384615
1340,0.00769231,0.000384615
1350,0.00769231,0.000384615
1360,0.00769231,0.000384615
1370,0.00769231,0.000384615
1380,0.00769231,0.000384615
1390,0.00769231,0.000384615
1400,0.00769231,0.000384615
1410,0.00769231,0.000384615
1420,0.00769231,0.000384615
1430,0.00769231,0.000384615
1440,0.00769231,0.000384615
1450,0.00769231,0.000384615
1460,0.00769231,0.000384615
1470,0.00769231,0.000384615
1480,0.00769231,0.000384615
1490,0.00769231,0.000384615
1500,0.00769231,0.000384615
1510,0.00769231,0.000384615
1520,0.00769231,0.000384615
