t,deltaS
319,0.4625
320,-0.004359
321,-0.09191
322,-0.179
323,-0.1882
324,-0.1365
325,-0.09667
326,0.01841
327,0.231
328,0.1509
329,-0.005594
330,0.07082
331,0.2931
332,-0.1623
333,0.1683
334,0.1902
335,-0.4134
336,0.05325
337,0.1671
338,0.04661
339,-0.1337
340,0.04896
341,0.04098
342,0.1949
343,0.2012
344,-0.3087
345,0.291
346,0.2311
347,-0.2479
348,0.1419
349,-0.2398
350,0.2877
351,0.1359
352,0.03913
353,0.1887
354,0.2659
355,-0.06077
356,-0.1074
357,0.06638
358,-0.1549
359,-0.5203
360,-0.07219
361,-0.05888
362,0.3933
363,0.1347
364,0.104
365,0.1495
366,0.007993
367,-0.09369
368,0.1326
369,0.3367
370,-0.1118
371,0.1966
372,-0.1965
373,-0.1607
374,-0.09061
375,-0.09576
376,0.003659
377,-0.177
378,0.2934
379,-0.06932
380,-0.1184
381,-0.04845
382,-0.1469
383,0.04256
384,0.08336
385,0.08679
386,-0.2125
387,-0.3956
388,0.3589
389,-0.05306
390,0.144
391,-0.01622
392,0.07498
393,0.07838
394,-0.08266
395,0.09772
396,0.3726
397,0.002056
398,0.2754
399,-0.0209
400,-0.2072
401,0.3985
402,-0.3275
403,-0.08462
404,-0.2523
405,-0.1042
406,0.09689
407,0.003268
408,-0.1083
409,-0.08981
410,0.002188
411,-0.1552
412,0.3467
413,-0.07712
414,-0.1302
415,0.2063
416,0.1854
417,-0.0779
418,0.02945
419,-0.1772
420,0.02473
421,0.08659
422,0.2979
423,0.1295
424,0.08622
425,-0.1656
426,0.06726
427,-0.1157
428,0.2435
429,0.1356
430,-0.04131
431,-0.2431
432,-0.1214
433,-0.0541
434,-0.03078
435,0.2727
436,-0.1079
437,-0.08426
438,0.07975
439,0.1554
440,-0.06778
441,0.1367
442,-0.2452
443,0.1533
444,0.1259
445,-0.3359
446,0.243
447,-0.1083
448,-0.2046
449,-0.03471
450,0.04327
451,0.1989
452,-0.2138
453,0.1239
454,0.1367
455,-0.1725
456,0.07198
457,0.004301
458,-0.0849
459,0.1101
460,-0.1585
461,0.08608
462,0.1941
463,0.2617
464,0.1119
465,0.006573
466,-0.04327
467,0.3323
468,0.02794
469,0.09495
470,0.2234
471,0.1603
472,0.2823
473,-0.2697
474,-0.1555
475,-0.1646
476,-0.1433
477,0.2554
478,0.1095
479,-0.008442
480,-0.03018
481,0.3719
482,0.04298
483,-0.2076
484,-0.1272
485,0.01584
486,0.13
487,0.2398
488,0.1629
489,-0.1479
490,-0.06925
491,-0.1609
492,-0.1259
493,0.2788
494,0.02944
495,-0.1859
496,-0.2474
497,0.158
498,-0.1745
499,0.3072
500,-0.000684
501,-0.04306
502,-0.06602
503,0.1581
504,-0.3665
505,0.04637
506,0.1627
507,0.07856
508,-0.2579
509,0.002893
510,-0.01558
511,0.1802
512,-0.08785
513,0.2723
514,-0.1714
515,0.2956
516,-0.1516
517,-0.2454
518,0.05367
519,0.05806
520,0.3818
521,-0.3043
522,-0.02897
523,-0.1259
524,-0.01912
525,-0.2176
526,0.3784
527,0.1953
528,-0.2883
529,0.2366
530,0.06885
531,-0.1215
532,0.0411
533,-0.1554
534,-0.2125
535,0.1056
536,-0.2105
537,0.09125
538,-0.2605
539,-0.03694
540,0.007203
541,-0.1713
542,-0.08429
543,0.04241
544,0.1154
545,0.04118
546,-0.01956
547,0.03881
548,-0.1745
549,-0.561
550,-0.2343
551,-0.002003
552,0.09355
553,0.3694
554,0.3646
555,-0.2188
556,-0.1385
557,0.2186
558,0.04735
559,0.05888
560,0.1561
561,0.02177
562,0.02796
563,-0.0695
564,-0.1708
565,0.03924
566,-0.04957
567,0.06457
568,0.3616
569,-0.07255
570,0.2916
571,0.01266
572,-0.1775
573,0.3505
574,0.4004
575,-0.2639
576,0.1531
577,0.3307
578,-0.5203
579,-0.1435
580,-0.02605
581,-0.2018
582,-0.2086
583,-0.0771
584,0.2931
585,-0.2346
586,0.2342
587,-0.2201
588,-0.347
589,0.1384
590,0.1136
591,0.003932
592,-0.1997
593,-0.03271
594,-0.02854
595,0.0833
596,-0.1
597,-0.05211
598,-0.504
599,-0.1886
600,0.05466
601,0.1966
602,0.4897
603,0.1467
604,0.1176
605,0.01193
606,0.2055
607,0.1877
608,-0.4117
609,0.04004
610,-0.07194
611,-0.00163
612,0.08909
613,-0.1158
614,0.009283
615,0.3449
616,0.1488
617,-0.3847
618,-0.02926
619,0.02812
620,-0.1358
621,-0.1399
622,0.4103
623,0.1166
624,0.2584
625,0.07476
626,-0.006939
627,0.1801
628,-0.3703
629,-0.07291
630,0.3105
631,-0.3273
632,-0.07858
633,0.1511
634,-0.2461
635,-0.009046
636,0.03485
637,0.07029
638,0.01073
639,-0.2687
640,-0.2541
641,0.2421
642,0.0381
643,-0.1081
644,0.2751
645,0.02022
646,-0.00468
647,-0.3162
648,-0.1217
649,-0.02106
650,-0.1115
651,0.3962
652,-0.04191
653,-0.2355
654,0.2703
655,0.3022
656,-0.2015
657,-0.1144
658,-0.1112
659,-0.0938
660,0.1484
661,-0.2784
662,-0.2341
663,0.2824
664,0.09881
665,-0.1488
666,0.007428
667,-0.2271
668,0.08383
669,0.3036
670,-0.05671
671,0.1925
672,-0.2225
673,-0.05342
674,0.309
675,-0.2249
676,0.5092
677,0.1443
678,-0.1243
679,0.09788
680,0.4909
681,0.2718
682,-0.09686
683,-0.4608
684,-0.02074
685,-0.007014
686,0.307
687,-0.0002418
688,-0.0706
689,0.03123
690,-0.1183
691,0.232
692,0.07819
693,0.1404
694,-0.09473
695,-0.02576
696,-0.1562
697,0.1723
698,-0.08229
699,-0.1431
700,0.08802
701,-0.1115
702,0.1981
703,-0.1621
704,0.2627
705,0.02249
706,0.2845
707,0.1946
708,0.1383
709,-0.2533
710,0.3067
711,0.2092
712,-0.04312
713,-0.07833
714,0.1593
715,0.2682
716,0.1222
717,0.2168
718,-0.163
719,-0.2635
720,-0.1222
721,-0.04143
722,0.04967
723,-0.08737
724,-0.1232
725,0.0861
726,0.09655
727,-0.04878
728,-0.04732
729,0.2985
730,0.1227
731,-0.01509
732,0.09482
733,-0.2227
734,0.133
735,0.2149
736,-0.2724
737,-0.06319
738,-0.1902
739,-0.3085
740,-0.01471
741,-0.1763
742,0.2361
743,0.1101
744,-0.01586
745,0.05285
746,-0.1467
747,0.07931
748,0.2161
749,-0.1217
750,0.1773
751,0.2183
752,-0.04563
753,0.1765
754,-0.157
755,-0.1587
756,-0.06038
757,0.2755
758,-0.3429
759,-0.07143
760,-0.1039
761,-0.2356
762,-0.001355
763,-0.08737
764,0.2275
765,0.115
766,-0.007539
767,0.05644
768,0.2677
769,-0.109
770,0.2107
771,0.2753
772,0.06789
773,0.108
774,-0.09787
775,-0.02124
776,-0.1541
777,-0.01282
778,-0.1496
779,-0.2059
780,0.05214
781,-0.1635
782,-0.1528
783,-0.4305
784,-0.2416
785,0.2807
786,0.00178
787,-0.2413
788,-0.03579
789,0.3979
790,0.3027
791,-0.1382
792,0.3785
793,-0.03109
794,-0.09761
795,0.2823
796,0.03221
797,-0.008478
798,-0.1822
799,-0.05155
800,-0.1715
801,-0.2779
802,0.1852
803,0.1353
804,0.378
805,-0.00131
806,0.06097
807,-0.1469
808,-0.1253
809,-0.3119
810,0.3045
811,-0.2399
812,0.07756
813,0.05833
814,0.3537
815,0.1375
816,0.3224
817,-0.1551
818,0.2938
819,0.01112
820,-0.2268
821,-0.1374
822,0.2102
823,-0.1316
824,0.3962
825,0.07479
826,0.06306
827,-0.1322
828,-0.038
829,0.3399
830,-0.07433
831,-0.4478
832,0.006232
833,-0.1405
834,0.2612
835,-0.07423
836,0.2199
837,-0.1077
838,-0.2186
839,0.04789
840,-0.0117
841,0.4744
842,-0.153
843,0.08711
844,0.5977
845,0.09664
846,-0.1129
847,0.004111
848,0.1759
849,0.09565
850,-0.4552
851,0.04886
852,0.03488
853,-0.2352
854,0.2573
855,-0.05712
856,-0.09023
857,-0.2719
858,0.1933
859,0.1089
860,-0.226
861,0.01137
862,-0.09054
863,0.09061
864,0.09124
865,0.108
866,-0.0576
867,-0.1706
868,0.06863
869,0.133
870,0.1872
871,0.2099
872,-0.01755
873,0.04637
874,-0.487
875,-0.2102
876,0.1491
877,0.392
878,-0.3122
879,-0.2904
880,0.1934
881,-0.07597
882,-0.0832
883,-0.0676
884,-0.07312
885,-0.1912
886,-0.2031
887,-0.482
888,0.1052
889,-0.1174
890,0.2243
891,0.4019
892,-0.129
893,0.1004
894,-0.2719
895,-0.0973
896,-0.1667
897,-0.07712
898,0.2071
899,-0.2304
900,0.0002421
901,0.008556
902,-0.2416
903,-0.151
904,-0.1112
905,0.4293
906,-0.1822
907,-0.2127
908,-0.1126
909,0.04876
910,0.2148
911,0.4829
912,-0.03375
913,-0.06357
914,0.1676
915,-0.0813
916,0.003909
917,-0.2242
918,0.305
919,-0.2705
920,0.1694
921,-0.0254
922,-0.08381
923,0.3533
924,0.0887
925,-0.2867
926,0.3999
927,0.07121
928,0.2369
929,0.2193
930,-0.01759
931,0.06596
932,-0.2573
933,-0.0736
934,0.2274
935,0.136
936,0.07309
937,0.1229
938,-0.04368
939,0.0457
940,0.1779
941,-0.3141
942,0.1928
943,-0.113
944,0.1579
945,-0.2604
946,0.1303
947,-0.02181
948,0.1726
949,0.01125
950,-0.3858
951,0.2322
952,-0.1456
953,-0.1966
954,0.1153
955,-0.1544
956,0.1825
957,0.04023
958,0.1338
959,0.09744
960,0.007171
961,0.3014
962,-0.05073
963,0.05873
964,-0.1412
965,0.05622
966,0.2179
967,-0.1687
968,0.1368
969,-0.04911
970,-0.215
971,0.002382
972,-0.1247
973,0.106
974,0.08521
975,0.06938
976,-0.2016
977,0.03534
978,-0.1006
979,0.1466
980,0.03522
981,-0.04674
982,0.2562
983,-0.05608
984,0.3811
985,-0.2327
986,-0.1114
987,0.1742
988,-0.01549
989,-0.05412
990,0.3593
991,0.08224
992,-0.01526
993,0.1639
994,-0.003989
995,-0.06638
996,0.2543
997,-0.09434
998,0.1288
999,-0.3091
1000,0.06603
1001,-0.001304
1002,-0.2536
1003,0.2334
1004,0.4299
1005,0.1788
1006,0.1166
1007,-0.201
1008,-0.1124
1009,0.1047
1010,0.212
1011,-0.1122
1012,-0.08543
1013,0.08805
1014,-0.02238
1015,-0.09036
1016,-0.1435
1017,-0.3436
1018,0.5418
1019,0.05094
1020,-0.4767
1021,-0.2849
1022,0.1718
1023,0.08147
1024,0.07247
1025,0.4544
1026,-0.1751
1027,0.1811
1028,-0.1732
1029,0.2975
1030,0.008511
1031,-0.1057
1032,0.01488
1033,0.09531
1034,-0.1435
1035,0.1987
1036,0.3632
1037,-0.0785
1038,-0.1258
1039,-0.1607
1040,0.1576
1041,-0.08221
1042,0.136
1043,-0.1073
1044,-0.2217
1045,-0.06
1046,0.2518
1047,0.02015
1048,0.01346
1049,-0.08566
1050,0.1026
1051,-0.1059
1052,0.05832
1053,0.1887
1054,0.07365
1055,0.07541
1056,-0.03154
1057,-0.02458
1058,0.1621
1059,-0.1963
1060,-0.1336
1061,0.03393
1062,-0.2045
1063,0.1415
1064,0.239
1065,0.08136
1066,0.1534
1067,-0.02416
1068,0.06123
1069,0.03135
1070,-0.09274
1071,0.06456
1072,-0.09205
1073,-0.1378
1074,-0.2787
1075,-0.1426
1076,0.5061
1077,-0.3751
1078,0.3621
1079,-0.07073
1080,0.174
1081,-0.0183
1082,-0.1776
1083,0.06
1084,0.3216
1085,-0.08968
1086,-0.1418
1087,0.2937
1088,0.4354
1089,0.2928
1090,0.5522
1091,0.1142
1092,0.1429
1093,-0.3069
1094,-0.2411
1095,0.3087
1096,0.1023
1097,-0.0005657
1098,0.1964
1099,-0.3014
1100,0.2441
1101,-0.2631
1102,0.1513
1103,-0.1737
1104,0.05364
1105,0.173
1106,-0.2004
1107,0.08723
1108,0.1291
1109,0.2509
1110,0.1045
1111,0.158
1112,-0.04095
1113,0.3938
1114,-0.1464
1115,-0.2939
1116,0.2194
1117,-0.2106
1118,0.1817
1119,-0.2086
1120,0.1182
1121,0.0002721
1122,0.12
1123,-0.003066
1124,-0.01317
1125,-0.05863
1126,-0.02829
1127,-0.0616
1128,0.3667
1129,0.2861
1130,0.1675
1131,-0.2187
1132,-0.1522
1133,0.07079
1134,0.2513
1135,0.2367
1136,-0.1045
1137,0.2269
1138,0.004103
1139,-0.1744
1140,0.01577
1141,0.07243
1142,0.09433
1143,-0.03509
1144,0.2457
1145,-0.2284
1146,-0.01762
1147,-0.1102
1148,0.1002
1149,-0.3067
1150,0.1163
1151,0.1063
1152,0.3322
1153,0.05379
1154,0.3858
1155,0.02991
1156,-0.1827
1157,0.1378
1158,-0.1873
1159,-0.08432
1160,0.1521
1161,0.1331
1162,-0.1123
1163,0.06728
1164,0.04888
1165,-0.02528
1166,0.08861
1167,0.5453
1168,-0.1098
1169,-0.06798
1170,0.01712
1171,0.2449
1172,-0.1433
1173,0.07385
1174,0.1362
1175,0.07203
1176,-0.2272
1177,0.09812
1178,0.1372
1179,0.06568
1180,0.03132
1181,0.1425
1182,-0.2209
1183,-0.2059
1184,0.1685
1185,0.1529
1186,0.04789
1187,0.02657
1188,-0.05878
1189,0.08918
1190,-0.07006
1191,0.04559
1192,-0.1108
1193,-0.2729
1194,0.196
1195,0.1933
1196,-0.2191
1197,-0.009602
1198,0.04501
1199,-0.1605
1200,0.2253
1201,-0.08513
1202,-0.05693
1203,0.2875
1204,0.009177
1205,-0.2451
1206,-0.06076
1207,0.07628
1208,-0.009551
1209,0.2974
1210,0.3737
1211,-0.2791
1212,-0.003813
1213,0.6329
1214,-0.04868
1215,0.1837
1216,-0.2124
1217,-0.04039
1218,-0.01827
1219,-0.2731
1220,0.1516
1221,0.1488
1222,0.1029
1223,-0.1271
1224,-0.02922
1225,0.03196
1226,0.3217
1227,-0.02789
1228,-0.2153
1229,0.0384
1230,-0.1554
1231,0.205
1232,0.292
1233,-0.03168
1234,-0.1443
1235,0.2999
1236,0.07407
1237,-0.1835
1238,-0.254
1239,0.1612
1240,0.5439
1241,0.2824
1242,0.06997
1243,0.436
1244,-0.005005
1245,0.3397
1246,-0.1647
1247,0.2676
1248,0.086
1249,-0.3001
1250,-0.4206
1251,0.1587
1252,0.3705
1253,0.4702
1254,-0.2116
1255,-0.07046
1256,-0.1025
1257,0.05351
1258,0.4543
1259,-0.004549
1260,0.06616
1261,0.04866
1262,0.00383
1263,0.2218
1264,-0.2258
1265,-0.2243
1266,0.04394
1267,0.2653
1268,0.3501
1269,-0.03164
1270,-0.1207
1271,0.09893
1272,-0.04467
1273,-0.1843
1274,-0.3439
1275,-0.1775
1276,0.2895
1277,-0.1493
1278,0.0244
1279,-0.04223
1280,0.1401
1281,-0.2746
1282,0.39
1283,-0.256
1284,-0.2604
1285,-0.1785
1286,0.1142
1287,0.2304
1288,-0.0729
1289,0.3425
1290,0.1528
1291,-0.1186
1292,-0.03379
1293,0.1391
1294,-0.06734
1295,0.2549
1296,0.004101
1297,-0.04533
1298,0.1153
1299,-0.4579
1300,0.2078
1301,0.347
1302,0.0008244
1303,-0.1391
1304,0.0678
1305,-0.06566
1306,0.06434
1307,-0.6558
1308,-0.07328
1309,0.03335
1310,0.1909
1311,-0.08434
1312,0.0317
1313,-0.3396
1314,0.211
1315,0.2677
1316,0.1512
1317,-0.2604
1318,0.002368
1319,-0.07633
1320,0.3682
1321,-0.1505
1322,0.1459
1323,0.2119
1324,-0.3081
1325,-0.09303
1326,0.09229
1327,-0.1247
1328,0.03074
1329,-0.3295
1330,-0.1812
1331,-0.03762
1332,0.362
1333,-0.1599
1334,0.1747
1335,0.2301
1336,0.02436
1337,0.1254
1338,0.1226
1339,-0.1252
1340,0.2272
1341,-0.4042
1342,-0.1268
1343,-0.06917
1344,0.1111
1345,-0.05991
1346,0.01734
1347,-0.04493
1348,0.3222
1349,-0.1389
1350,-0.03947
1351,0.03785
1352,-0.02126
1353,-0.1874
1354,-0.07192
1355,-0.0557
1356,0.3349
1357,0.3873
1358,0.09999
1359,-0.2767
1360,0.2295
1361,-0.1893
1362,-0.2662
1363,0.196
1364,0.4788
1365,-0.1097
1366,-0.1109
1367,0.2203
1368,0.08212
1369,0.0133
1370,0.08989
1371,-0.02037
1372,-0.1938
1373,0.06738
1374,-0.08915
1375,0.05681
1376,0.2137
1377,-0.1299
1378,0.1475
1379,-0.0537
1380,-0.04009
1381,0.1241
1382,-0.03377
1383,0.4491
1384,0.2685
1385,0.09682
1386,-0.04101
1387,-0.08855
1388,-0.03094
1389,0.1918
1390,0.311
1391,-0.12
1392,0.01513
1393,0.2153
1394,-0.3082
1395,0.2529
1396,0.01834
1397,0.1782
1398,0.1585
1399,0.09342
1400,-0.253
1401,0.2607
1402,-0.2789
1403,0.06504
1404,-0.1717
1405,0.183
1406,-0.04269
1407,-0.03313
1408,0.086
1409,-0.1514
1410,-0.2515
1411,-0.03424
1412,0.2589
1413,0.2397
1414,-0.07911
1415,-0.06887
1416,0.1168
1417,-0.07217
1418,-0.1269
1419,0.07099
1420,0.217
1421,-0.1379
1422,0.3363
1423,0.1046
1424,0.1612
1425,0.06451
1426,0.03857
1427,0.2432
1428,-0.0702
1429,-0.3478
1430,0.2425
1431,-0.08986
1432,0.02021
1433,-0.03913
1434,-0.1239
1435,-0.02785
1436,-0.436
1437,0.1726
1438,0.5061
1439,-0.1446
1440,-0.07732
1441,-0.01264
1442,0.03893
1443,-0.08809
1444,-0.0762
1445,-0.03583
1446,0.3038
1447,-0.08362
1448,0.00945
1449,0.004585
1450,0.1687
1451,0.02104
1452,0.1254
1453,-0.03122
1454,0.07002
1455,0.1128
1456,0.2006
1457,-0.0791
1458,0.2776
1459,0.3544
1460,0.1358
1461,-0.1025
1462,-0.1747
1463,-0.0707
1464,0.0235
1465,0.05801
1466,-0.1605
1467,0.3331
1468,-0.1452
1469,0.1978
1470,-0.0571
1471,-0.008169
1472,-0.3023
1473,0.01852
1474,0.2439
1475,0.02554
1476,0.07864
1477,0.223
1478,-0.1306
1479,-0.05128
1480,-0.1454
1481,-0.1206
1482,-0.2204
1483,-0.1988
1484,0.1567
1485,0.1334
1486,-0.1678
1487,0.3045
1488,-0.2356
1489,0.1796
1490,-0.04313
1491,0.4756
1492,-0.2462
1493,-0.4651
1494,0.1394
1495,0.001715
1496,-0.004393
1497,-0.3875
1498,-0.1343
1499,0.04552
1500,-0.1951
1501,-0.0701
1502,0.1409
1503,-0.06519
1504,0.1664
1505,-0.238
1506,-0.008686
1507,0.1713
1508,0.02471
1509,0.2906
1510,0.3962
1511,0.03328
1512,0.1208
1513,-0.3234
1514,0.04812
1515,0.01452
1516,-0.1804
1517,-0.1008
1518,0.124
1519,0.3849
1520,0.09678
1521,-0.1821
1522,-0.1239
1523,-0.1392
1524,-0.009314
1525,-0.0005024
1526,-0.2039
1527,-0.01122
1528,-0.09467
1529,0.004097
1530,-0.06117
1531,-0.1589
1532,0.1485
1533,-0.2063
1534,0.001686
1535,0.03822
1536,-0.1825
1537,0.2296
1538,0.04608
1539,0.5521
1540,-0.1529
1541,0.08383
1542,-0.1439
1543,-0.01755
1544,0.1047
1545,-0.3488
1546,0.1686
1547,-0.02474
1548,0.1501
1549,-0.2392
1550,0.3353
1551,0.1476
1552,-0.08801
1553,-0.2092
1554,-0.04006
1555,0.00837
1556,-0.108
1557,0.03389
1558,0.2603
1559,-0.2481
1560,0.3786
1561,-0.2126
1562,-0.05347
1563,0.2415
1564,-0.1837
1565,0.05473
1566,-0.1655
1567,0.37
1568,0.01262
1569,-0.3334
1570,0.2238
1571,0.5258
1572,0.2877
1573,0.2107
1574,-0.5358
1575,0.2096
1576,-0.3718
1577,0.0325
1578,0.07058
1579,-0.3095
1580,-0.3838
1581,0.1458
1582,0.1315
1583,-0.04815
1584,-0.1169
1585,0.3553
1586,0.05422
1587,0.04591
1588,-0.1286
1589,0.1481
1590,0.01607
1591,-0.4414
1592,-0.04818
1593,-0.005702
1594,0.1441
1595,-0.02503
1596,0.08932
1597,0.0398
1598,-0.08432
1599,0.03085
1600,0.05918
1601,0.146
1602,0.267
1603,-0.1182
1604,0.1913
1605,0.1074
1606,-0.09341
1607,0.2675
1608,0.03848
1609,0.07529
1610,-0.1523
1611,0.1562
1612,0.1907
1613,0.3069
1614,0.01371
1615,0.2455
1616,0.03855
1617,0.0347
1618,-0.2136
1619,0.2149
1620,-0.0871
1621,0.08064
1622,0.2438
1623,0.4236
1624,-0.006568
1625,-0.208
1626,0.009523
1627,-0.09794
1628,-0.02492
1629,0.05432
1630,-0.09308
1631,0.252
1632,0.02947
1633,-0.03978
1634,-0.002409
1635,0.1656
1636,0.253
1637,-0.1134
1638,0.01586
1639,0.4206
1640,0.3035
1641,-0.06949
1642,-0.1437
1643,0.01267
1644,-0.3895
1645,0.2296
1646,-0.2395
1647,0.243
1648,-0.05283
1649,0.1811
1650,-0.06491
1651,0.09173
1652,-0.4349
1653,0.2
1654,0.1793
1655,-0.1722
1656,0.2204
1657,-0.07954
1658,0.08803
1659,0.242
1660,0.01683
1661,-0.3114
1662,0.34
1663,0.07818
1664,-0.2166
1665,0.06688
1666,0.1737
1667,0.1658
1668,-0.4856
1669,0.08148
1670,0.09756
1671,-0.2421
1672,-0.1613
1673,0.01318
1674,-0.04722
1675,0.1722
1676,-0.0793
1677,-0.1413
1678,-0.01181
1679,-0.4814
1680,0.1852
1681,0.2918
1682,0.04176
1683,-0.03469
1684,-0.3655
1685,0.02383
1686,0.3662
1687,0.1114
1688,0.001732
1689,0.4469
1690,0.133
1691,0.2412
1692,0.02073
1693,0.189
1694,-0.3714
1695,0.2255
1696,-0.05773
1697,0.07227
1698,-0.2309
1699,0.1578
1700,0.05221
1701,-0.07745
1702,-0.1747
1703,-0.04539
1704,0.1924
1705,0.0743
1706,-0.01225
1707,-0.0665
1708,-0.1256
1709,-0.01435
1710,-0.1981
1711,-0.4027
1712,-0.02277
1713,0.2097
1714,0.1514
1715,-0.1655
1716,0.1991
1717,-0.4614
1718,0.3975
1719,-0.1275
1720,0.1053
1721,-0.01244
1722,-0.1503
1723,-0.1604
1724,-0.2889
1725,0.1144
1726,-0.01774
1727,0.3855
1728,0.1125
1729,0.3754
1730,0.04807
1731,0.192
1732,0.3813
1733,0.07918
1734,0.1254
1735,0.2829
1736,-0.1582
1737,0.02813
1738,0.1751
1739,0.3072
1740,0.3577
1741,-0.1333
1742,0.1814
1743,-0.03405
1744,0.2398
1745,0.03822
1746,0.06175
1747,-0.1099
1748,0.5404
1749,-0.141
1750,0.01897
1751,-0.03828
1752,-0.09253
1753,0.2046
1754,-0.09886
1755,0.08942
1756,0.1792
1757,0.1518
1758,0.06164
1759,-0.3102
1760,0.1793
1761,-0.02075
1762,-0.03486
1763,-0.01888
1764,-0.03753
1765,-0.3162
1766,-0.2406
1767,0.2346
1768,-0.02614
1769,0.08285
1770,-0.2138
1771,0.07202
1772,0.301
1773,0.2078
1774,-0.2777
1775,-0.2559
1776,-0.1509
1777,-0.2431
1778,0.1337
1779,-0.3293
1780,0.1117
