MDTU,|det-1|^2,1-Re(det),Im(det)
101,0.00962235,-0.09143,-2.7153e-05
102,0.0189559,-0.13147,-3.4359e-05
103,0.101227,-0.31359,4.34105e-05
104,0.101227,-0.31359,4.34105e-05
105,0.0963249,-0.30738,-3.11319e-05
106,0.0254321,-0.15425,1.4855e-05
107,0.00198648,-0.03433,-3.94571e-05
108,0.00269937,-0.04455,-2.46805e-05
109,0.00047511,-0.00557,1.39288e-05
110,0.00130755,-0.02581,3.51103e-05
111,0.0117939,-0.10575,-9.86595e-06
112,0.144226,-0.37772,-4.24816e-05
113,0.0236181,-0.15068,2.02519e-05
114,0.0375089,-0.19149,3.09395e-05
115,0.0353881,-0.1864,8.43871e-06
116,0.187591,-0.4316,1.62596e-05
117,0.127628,-0.35598,1.19157e-06
118,0.00850486,-0.08829,3.24538e-05
119,0.014764,-0.11857,-3.53367e-06
120,0.0394681,-0.19694,-3.64782e-06
121,0.0992622,-0.31276,-2.82684e-06
122,0.0921291,-0.30113,2.65915e-05
123,0.00580726,-0.07251,-6.80088e-06
124,0.0694832,-0.26212,-7.11876e-06
125,0.0389576,-0.1942,2.27535e-05
126,0.0389576,-0.1942,2.27535e-05
127,0.126064,-0.35319,1.78074e-05
128,0.0459094,-0.21229,3.15305e-05
129,0.159665,-0.39831,4.25893e-05
130,0.384456,-0.61868,-3.05207e-05
131,0.116273,-0.33982,-2.69308e-05
132,0.091276,-0.30031,-1.78547e-05
133,0.0856494,-0.29118,-2.06608e-05
134,0.0841792,-0.28834,3.05318e-05
135,0.0131642,-0.11161,5.50889e-05
136,0.0133326,-0.11093,2.24612e-05
137,0.0389797,-0.19548,5.36712e-06
138,0.0170848,-0.1272,-5.02425e-05
139,0.00106774,-0.01607,-2.73275e-05
140,0.0071836,-0.07857,-2.51323e-05
141,0.0348531,-0.18398,3.43181e-05
142,0.0136568,-0.11255,4.19143e-05
143,0.136588,-0.36771,3.9587e-05
144,0.148881,-0.38419,-1.93167e-05
145,0.0728697,-0.26821,1.89102e-05
146,0.0118052,-0.10571,2.6453e-05
147,0.0854407,-0.29108,-1.32454e-05
148,0.00167695,-0.03507,-3.41511e-06
149,0.000922265,0.020583,-1.99236e-06
150,0.0535501,0.23079,2.05483e-06
151,0.0535501,0.23079,2.05487e-06
152,0.0270437,0.163075,9.44652e-06
153,0.0304869,0.172768,-5.6518e-06
154,0.0160195,0.12392,-1.71501e-06
155,0.000721778,0.006626,1.57881e-05
156,0.00850448,-0.08784,3.02012e-05
157,0.0218385,-0.14391,1.7297e-06
158,0.0242349,-0.153,-2.71795e-05
159,0.0028569,-0.04213,5.4623e-08
160,0.0499974,-0.2215,-7.22014e-05
161,0.0215807,-0.14315,-3.27222e-07
162,0.0474659,-0.21577,3.38595e-05
163,0.0474659,-0.21577,3.38595e-05
164,0.0102304,-0.09748,-2.72873e-05
165,0.0466554,-0.21361,1.05663e-06
166,0.0748689,-0.27179,5.13173e-06
167,0.0518905,-0.2259,-9.03599e-06
168,0.138511,-0.37076,-4.238e-06
169,0.270427,-0.5183,3.38624e-05
170,0.0672127,-0.25776,2.06671e-05
171,0.103814,-0.32035,3.52784e-05
172,0.0599714,-0.24341,2.61601e-05
173,0.106048,-0.32372,-6.2345e-06
174,0.0326927,-0.17834,1.02351e-05
175,0.0864246,-0.29177,7.47299e-05
176,0.00843084,-0.08522,-3.10242e-06
177,0.0728859,-0.26759,-2.48559e-05
178,0.0229881,-0.14712,1.41431e-05
179,0.0242694,0.154562,1.04074e-05
180,0.001261,-0.02627,2.52304e-05
181,0.168973,-0.40957,2.59811e-05
182,0.00271487,-0.04533,2.50294e-05
183,0.000670695,0.008748,-3.11703e-06
184,0.017204,-0.12816,1.27695e-05
185,0.0280265,-0.16505,-3.2964e-05
186,0.00195374,0.038176,-4.42632e-06
187,0.00316565,0.048715,-2.01783e-05
188,0.0270103,0.162259,-2.44404e-05
189,0.113459,0.33632,-6.04803e-06
190,0.104288,0.322502,-1.70973e-05
191,0.00066978,-0.00323,-1.06683e-06
192,0.00667342,0.077916,1.70573e-06
193,0.0143766,0.11712,-1.33952e-05
194,0.00131574,-0.00313,-9.83226e-06
195,0.00871953,0.088498,-2.77454e-05
196,0.00599408,0.07152,1.30732e-05
197,0.0196999,0.137847,-7.78083e-06
198,0.0444835,0.210033,7.03743e-06
199,0.0358816,0.188482,-1.27784e-05
200,0.0227097,0.148835,8.4333e-06
201,0.0102962,0.098598,2.07336e-05
202,0.0500246,0.22289,-1.08534e-06
203,0.0326079,0.179407,-1.42483e-05
204,0.031483,0.176224,1.86486e-05
205,0.031483,0.176224,1.86486e-05
206,0.0899082,0.299238,-3.95926e-06
207,0.088512,0.296463,-2.85838e-05
208,0.0328188,0.179805,-3.06581e-05
209,0.00238982,0.042411,3.20727e-05
210,0.000812547,0.017301,-2.28111e-06
211,0.043522,0.207797,1.8947e-05
212,0.0295488,0.170555,-1.26543e-05
213,0.000593755,-0.01102,-1.96193e-05
214,0.00301872,-0.04874,1.16731e-05
215,0.237353,-0.48566,-2.31448e-05
216,0.100446,-0.31518,-4.21534e-06
217,0.00237689,-0.04067,3.39065e-05
218,0.142434,-0.37639,-9.09787e-06
219,0.106312,-0.32468,3.72651e-05
220,0.0306163,-0.17247,-2.23602e-05
221,0.582206,-0.76181,1.22433e-05
222,0.611727,-0.78069,3.50483e-05
223,0.447964,-0.66829,1.91567e-05
224,0.370691,-0.60761,-1.61919e-06
225,0.313502,-0.55831,-5.7469e-05
226,0.313502,-0.55831,-5.7469e-05
227,0.209936,-0.45691,1.01424e-05
228,0.292624,-0.53954,-2.99334e-06
229,0.0456767,-0.21175,2.62783e-05
230,0.0257218,-0.15815,-9.06234e-06
231,0.00914105,-0.09215,2.15299e-05
232,0.0848103,-0.29002,2.6003e-06
233,0.14121,-0.37466,-6.19866e-06
234,0.0323284,-0.17766,1.24667e-05
235,0.0558389,-0.23435,-3.72677e-05
236,0.0736286,-0.26968,-2.69288e-06
237,0.0326925,-0.17905,-7.25518e-06
238,0.134634,-0.36551,2.6234e-05
239,0.154466,-0.39134,-1.24101e-05
240,0.048919,-0.21942,-1.63248e-05
241,0.0910651,-0.30027,2.15717e-05
242,0.195373,-0.44054,-4.76923e-06
243,0.042985,-0.20565,3.57833e-06
244,0.258318,-0.50619,-6.70849e-05
245,0.239658,-0.48746,-6.48076e-06
246,0.0280732,-0.16453,2.39436e-06
247,0.0182837,-0.13247,-5.29016e-06
248,0.0692312,-0.26109,-1.55641e-05
249,0.00371922,-0.05637,3.52092e-05
250,0.0108043,-0.10028,-2.27329e-05
251,0.00822836,0.087916,-1.195e-05
252,0.00476437,-0.06349,6.83981e-06
253,0.00572556,0.073158,-1.68567e-05
254,0.0104887,-0.09938,1.86971e-05
255,0.0123721,-0.10779,3.88836e-05
256,0.0123721,-0.10779,3.88836e-05
257,0.153255,-0.39032,1.47959e-06
258,0.101631,-0.31693,-1.51615e-05
259,0.00168364,-0.03286,-3.51722e-05
260,0.0112096,-0.10309,-2.31566e-05
261,0.0407981,-0.19961,-9.99463e-06
262,0.0462329,-0.21211,-5.05386e-05
263,0.0638279,-0.25065,-1.32748e-06
264,0.0397242,-0.19778,1.06383e-05
265,0.0397242,-0.19778,1.06383e-05
266,0.0397242,-0.19778,1.06383e-05
267,0.00592776,0.07285,-1.6463e-05
268,0.0155234,-0.12221,-2.18169e-05
269,0.00581913,-0.07102,-3.65883e-05
270,0.001075,-0.0177,-3.70094e-07
271,0.0055123,-0.06831,3.51897e-05
272,0.020366,0.139827,3.6711e-05
273,0.0150739,0.120562,-4.6719e-06
274,0.00866017,0.088297,-1.67455e-05
275,0.0239603,-0.15308,-4.05457e-06
276,0.146588,-0.381,3.99929e-05
277,0.0795033,-0.28034,2.97121e-05
278,0.00305097,0.050733,1.04455e-05
279,0.000532874,-0.00132,1.73822e-05
280,0.000700699,-0.00944,-1.48712e-05
281,0.0212303,-0.1432,1.65597e-06
282,0.0105111,-0.09789,7.61247e-06
283,0.000765374,0.000194,1.85677e-05
284,0.013388,0.111914,-3.70923e-05
285,0.00706331,0.079711,-3.53366e-05
286,0.0214329,0.143971,-4.54595e-05
287,0.0485488,0.219366,-2.20367e-05
288,0.0430992,0.205564,-3.53319e-05
289,0.00851115,0.085325,-2.38608e-05
290,0.0151936,0.119826,-1.93216e-05
291,0.00155878,-0.01645,2.18958e-05
292,0.0111211,-0.09932,-1.18458e-05
293,0.0141979,-0.11221,1.93419e-05
294,0.00226165,-0.02246,-4.88487e-05
295,0.012159,-0.10202,1.33473e-05
296,0.0259649,-0.15663,-1.34691e-05
297,0.0283906,-0.16467,3.57788e-06
298,0.0276123,-0.16248,2.1798e-06
299,0.00111613,-0.01438,-6.56668e-06
300,0.0828874,-0.2842,-2.51842e-05
301,0.0597935,-0.24162,2.74304e-05
302,0.00293032,0.039423,4.76275e-05
303,0.0216796,-0.14394,3.39385e-05
304,0.0218347,-0.14441,4.74366e-06
305,0.00376806,-0.05451,2.03126e-05
306,0.000693353,0.005792,2.45544e-05
307,0.0144226,-0.11583,-2.08648e-06
308,0.0337721,0.182257,-1.28407e-05
309,0.00952378,0.094237,1.1752e-05
310,0.001296,-0.02588,-2.38049e-05
311,0.0290104,-0.16775,-1.18915e-05
312,0.00779576,0.084577,-2.89702e-05
313,0.00107228,0.013927,1.56337e-05
314,0.00568139,-0.06815,-2.94888e-05
315,0.167001,-0.40575,1.54629e-05
316,0.0987532,-0.31245,5.57105e-05
317,0.205585,-0.45192,-3.09669e-05
318,0.210982,-0.45742,-1.18227e-05
319,0.210982,-0.45742,-1.18227e-05
320,0.129655,-0.35797,2.87025e-05
321,0.0320216,-0.17649,6.46349e-06
322,0.0874023,-0.29263,4.08349e-05
323,0.247118,-0.49484,4.22886e-05
324,0.430232,-0.65376,-3.5888e-05
325,0.68756,-0.82774,1.65529e-05
326,0.661751,-0.81186,1.10515e-05
327,0.661751,-0.81186,1.10515e-05
328,0.661751,-0.81186,1.10515e-05
329,0.384867,-0.61871,6.2271e-05
330,0.293046,-0.53949,5.0783e-05
331,0.0673965,-0.25598,2.22474e-05
332,0.205055,-0.45095,4.2346e-07
333,0.124774,-0.35195,1.52554e-05
334,0.00134136,-0.02702,2.23332e-05
335,0.221059,-0.46853,2.95699e-05
336,0.106199,-0.32395,-2.55605e-05
337,0.00519631,-0.0663,-6.80038e-06
338,0.0126785,-0.10968,3.34666e-07
339,0.0504362,-0.2229,-3.51036e-05
340,0.00385232,-0.05604,2.03594e-05
341,0.0031507,-0.04923,-2.22324e-05
342,0.000881148,0.009963,3.65995e-05
343,0.000881148,0.009963,3.65995e-05
344,0.158033,-0.39601,1.13733e-05
345,0.0806771,-0.28249,-9.66507e-06
346,0.0505898,-0.22337,7.34107e-06
347,0.0241634,-0.15237,1.35858e-06
348,0.012298,-0.10767,-1.23405e-05
349,0.154856,-0.39157,1.68919e-05
350,0.132151,-0.3616,2.37347e-05
351,0.176383,-0.41855,-1.24782e-05
352,0.240286,-0.48871,-2.12072e-05
353,0.240286,-0.48871,-2.12072e-05
354,0.0159651,-0.12294,7.66839e-06
355,0.00226797,-0.03871,3.06893e-05
356,0.00868591,-0.08741,-5.39538e-05
357,0.00381388,-0.05519,-1.19353e-05
358,0.0318497,-0.17678,2.96543e-05
359,0.135081,-0.36644,-1.53194e-05
360,0.107464,-0.32656,-4.33029e-06
361,0.090129,-0.29888,-2.77792e-05
362,0.090129,-0.29888,-2.77792e-05
363,0.090129,-0.29888,-2.77792e-05
364,0.164006,-0.40349,-1.77058e-05
365,0.164006,-0.40349,-1.77058e-05
366,0.357613,-0.59621,-1.52405e-06
367,0.369234,-0.60498,-2.43155e-05
368,0.13514,-0.36473,-2.6428e-05
369,0.00576813,-0.06432,-2.2967e-06
370,0.0257121,-0.15609,1.93322e-05
371,0.00337785,0.054582,1.74887e-06
372,0.00373229,0.05753,-7.37797e-06
373,0.0193176,-0.13629,1.44754e-05
374,0.0188943,-0.13466,4.28588e-06
375,0.101297,-0.31665,-4.0542e-05
376,0.0711335,-0.26422,4.6101e-06
377,0.168643,-0.40953,4.60085e-07
378,0.0202634,-0.14001,1.14332e-05
379,0.00317717,-0.05087,6.36196e-06
380,0.00130645,0.023158,-3.89437e-06
381,0.00689198,0.080391,-3.7307e-06
382,0.00617332,0.075878,-6.37557e-06
383,0.000913134,0.020646,1.1561e-05
384,0.000913134,0.020646,1.1561e-05
385,0.00571876,0.072484,9.53364e-06
386,0.0373321,-0.19053,4.18807e-05
387,0.178484,-0.42146,-2.29565e-05
388,0.07591,-0.27397,3.83289e-05
389,0.0514229,-0.22458,-1.74078e-05
390,0.0850758,-0.29037,-6.2837e-05
391,0.0658598,-0.25496,-1.34114e-05
392,0.0700275,-0.26272,-4.73992e-05
393,0.0475607,-0.21606,1.84937e-06
394,0.0322373,-0.1759,-2.53584e-05
395,0.00313571,-0.04401,-3.97538e-05
396,0.0596108,0.243186,1.31008e-05
397,0.0108921,0.100705,-5.60343e-06
398,0.0393231,0.196834,7.50956e-06
399,0.107265,0.326817,-7.43364e-06
400,0.0843683,0.289669,-2.28041e-05
401,0.172211,0.414352,-1.61817e-05
402,0.0919426,0.302154,-2.70583e-05
403,0.0729073,0.269027,-1.59444e-05
404,0.0143551,0.117859,-4.1372e-05
405,0.0174352,0.130155,-2.00776e-05
406,0.00838454,0.089576,-1.40394e-05
407,0.00987673,0.096715,-2.62172e-05
408,0.00475105,0.06547,-2.33836e-05
409,0.00691252,0.080183,-4.9577e-06
410,0.0165282,0.127028,2.62961e-05
411,0.00147385,0.031936,1.13514e-05
412,0.00147385,0.031936,1.13514e-05
413,0.000561447,0.009553,2.43928e-05
414,0.000865902,-0.00689,-1.23595e-05
415,0.000865902,-0.00689,-1.23595e-05
416,0.000865902,-0.00689,-1.23595e-05
417,0.00380338,-0.05482,2.43563e-05
418,0.00196632,0.033515,-7.1474e-05
419,0.00259002,0.044336,-3.41444e-05
420,0.0011663,0.026215,1.44538e-05
421,0.0378888,0.193783,-6.08941e-07
422,0.0414353,0.202139,-1.45254e-05
423,0.0465511,0.214767,3.01343e-05
424,0.0465511,0.214767,3.01343e-05
425,0.00969759,0.095603,2.94366e-07
426,0.0108176,0.10121,2.05337e-05
427,0.00224342,0.040563,9.89329e-06
428,0.0306909,0.17381,-6.60663e-06
429,0.000819481,0.015487,-1.06151e-06
430,0.00211534,0.039264,-3.18382e-05
431,0.000651744,-0.00537,3.79937e-05
432,0.0518439,-0.22602,2.13259e-05
433,0.0453564,-0.21079,-2.77981e-05
434,0.0626424,-0.24895,-1.85794e-05
435,0.00214726,-0.03768,4.15152e-05
436,0.00474949,-0.06337,-7.53315e-06
437,0.00139733,0.027507,-3.01456e-05
438,0.0016896,0.034943,2.81805e-05
439,0.00094962,-0.01506,2.89779e-05
440,0.0112849,-0.10203,-2.20923e-05
441,0.00565395,-0.06987,3.48404e-06
442,0.083299,-0.28712,-1.47481e-06
443,0.0519634,-0.22568,-2.13979e-05
444,0.0211096,-0.14217,3.43025e-05
445,0.135004,-0.36641,-5.7885e-06
446,0.000512873,0.002803,5.8158e-05
447,0.00103293,-0.02218,-1.02235e-05
448,0.0907447,-0.29953,1.08703e-05
449,0.104154,-0.32066,-2.07705e-06
450,0.08216,-0.28485,4.37995e-05
451,0.00496444,-0.06643,2.69261e-05
452,0.0245812,-0.15394,3.31574e-05
453,0.00144676,-0.02518,1.01272e-05
454,0.000675345,0.003772,5.44418e-05
455,0.0283536,-0.16619,1.71346e-05
456,0.00353049,-0.0538,2.79587e-05
457,0.0164933,-0.12514,5.31182e-05
458,0.0534478,-0.22876,-2.47346e-05
459,0.124039,-0.35071,2.68209e-05
460,0.248261,-0.49723,-3.62434e-05
461,0.210359,-0.45714,5.95682e-05
462,0.115517,-0.33788,1.53247e-05
463,0.10601,-0.32366,8.57777e-06
464,0.0111834,-0.10036,1.10964e-05
465,0.0315147,-0.17376,2.36455e-05
466,0.144206,-0.37778,9.5841e-06
467,0.144206,-0.37778,9.5841e-06
468,0.206148,-0.45273,-3.65639e-05
469,0.127292,-0.35559,1.79673e-05
470,0.127292,-0.35559,1.79673e-05
471,0.111485,-0.33283,2.00533e-05
472,0.0111193,-0.10045,1.84954e-05
473,0.0170035,-0.12684,-2.84142e-05
474,0.0608747,-0.24419,-7.59179e-06
475,0.0294908,-0.16949,-7.57383e-06
476,0.000921298,0.007655,-3.96543e-08
477,0.00372107,-0.05364,-5.30231e-06
478,0.00372107,-0.05364,-5.30231e-06
479,0.000601104,-0.0138,-1.86767e-05
480,0.012621,-0.10894,2.73129e-05
481,0.00423108,0.062236,-1.19809e-05
482,0.00941625,0.095371,-4.32136e-06
483,0.000914001,-0.01478,2.99258e-05
484,0.00351431,-0.0545,1.88033e-06
485,0.00587363,-0.07156,-2.10159e-05
486,0.00256076,0.040573,3.69749e-05
487,0.00256076,0.040573,3.69749e-05
488,0.00141538,-0.02884,-9.07079e-06
489,0.00420284,-0.06097,1.15092e-05
490,0.00100949,-0.02327,-6.33959e-06
491,0.0465881,-0.21374,1.5543e-05
492,0.0312089,-0.17443,2.43308e-05
493,0.0028629,0.044959,3.54385e-05
494,0.0223063,0.147766,-4.24895e-06
495,0.0128508,0.110674,-1.62467e-05
496,0.066283,-0.2554,-2.39103e-06
497,0.00741071,-0.08141,2.85806e-05
498,0.00237387,0.040649,-1.62511e-05
499,0.0437076,0.208333,-8.2243e-06
500,0.0812124,0.28442,-5.8238e-06
501,0.0775356,0.277585,1.61873e-05
502,0.0169058,0.127643,-1.91603e-06
503,0.0587416,0.241283,1.37217e-06
504,0.00297273,0.044853,1.7702e-05
505,0.00153756,0.024096,-5.70708e-05
506,0.0324703,0.177074,-2.89509e-05
507,0.0187511,0.133156,-2.65837e-05
508,0.00232683,-0.03156,-9.4119e-06
509,0.00998084,-0.09108,8.59923e-06
510,0.0144035,-0.114,1.4465e-05
511,0.0128861,0.109386,3.41719e-07
512,0.0313916,-0.17421,3.94124e-05
513,0.0135673,0.114431,-1.07411e-05
514,0.000567029,0.012529,-1.36898e-05
515,0.000567029,0.012529,-1.36898e-05
516,0.00423037,0.057764,-1.8341e-05
517,0.0196049,-0.13722,-7.35005e-06
518,0.000889847,0.012074,-7.22597e-06
519,0.000756416,0.004616,2.43185e-06
520,0.0103429,0.099402,1.00198e-05
521,0.0325778,0.179088,-6.58508e-06
522,0.0110638,0.101586,-3.45714e-05
523,0.00273235,-0.04316,-2.91243e-05
524,0.00282084,0.045217,-2.16612e-05
525,0.000836202,0.005061,-7.26827e-06
526,0.0615742,0.24729,-1.17445e-05
527,0.121075,0.347293,-2.22609e-05
528,0.0278212,0.164287,-1.52233e-05
529,0.0278212,0.164287,-1.52233e-05
530,0.0278212,0.164287,-1.52233e-05
531,0.0851019,0.290771,9.82717e-06
532,0.128019,0.357544,-1.59604e-06
533,0.163174,0.403492,-4.20996e-06
534,0.134472,0.366389,-8.83512e-06
535,0.133311,0.364751,-8.85309e-07
536,0.0319962,0.177989,-1.41254e-06
537,0.0617288,0.247884,3.26477e-05
538,0.0121388,0.108328,1.95173e-05
539,0.0137289,0.115206,3.27642e-06
540,0.00168197,0.034056,-1.14024e-05
541,0.00180872,-0.03657,-9.03695e-06
542,0.0302297,0.172967,8.23562e-06
543,0.0334714,0.181683,-3.08478e-05
544,0.0334714,0.181683,-3.08478e-05
545,0.0688153,0.261896,-2.56726e-06
546,0.0903535,0.300047,-1.48879e-05
547,0.127888,0.357235,-1.77847e-05
548,0.0916953,0.302049,1.616e-05
549,0.00157842,0.025737,2.00322e-05
550,0.000676934,0.010374,5.92232e-06
551,0.00257404,0.043383,1.08555e-05
552,0.0156467,0.122477,-4.07051e-06
553,0.0156467,0.122477,-4.07051e-06
554,0.040295,0.199759,-1.86559e-05
555,0.000868883,0.011577,1.25434e-05
556,0.00824777,-0.08596,-1.05754e-05
557,0.0160561,-0.12197,-4.91019e-06
558,0.0694758,-0.26155,-1.21273e-05
559,0.0431247,-0.20601,2.85328e-05
560,0.0537662,-0.22973,-2.10047e-05
561,0.0704174,-0.26321,-8.26435e-06
562,0.0326882,-0.17858,5.45696e-07
563,0.085634,-0.28996,3.15401e-05
564,0.12809,-0.3559,1.59551e-05
565,0.12809,-0.3559,1.59551e-05
566,0.119188,-0.34276,2.97188e-05
567,0.0788949,-0.27809,4.80443e-05
568,0.00719399,-0.07511,6.48813e-05
569,0.0970309,-0.30604,8.65703e-05
570,0.00152469,-0.01335,1.4392e-05
571,0.00531462,0.063373,2.08515e-05
572,0.00129337,-0.00774,7.42055e-05
573,0.0503657,0.22319,1.31604e-05
574,0.103767,0.321689,-8.24977e-07
575,0.0157608,0.12379,8.89769e-06
576,0.0157608,0.12379,8.89769e-06
577,0.108234,0.328313,-5.55301e-06
578,0.00241566,0.044817,1.39754e-05
579,0.00501371,0.065596,-3.85897e-05
580,0.0377599,0.19307,-3.38037e-05
581,0.0288866,0.168084,-5.29264e-05
582,0.00113683,-0.01538,-3.06346e-05
583,0.00704781,0.079977,-2.46377e-05
584,0.0377701,0.193174,-3.80347e-05
585,0.0102839,0.099267,1.02459e-05
586,0.0239646,0.153726,7.81998e-06
587,0.00151909,-0.02508,-4.41694e-05
588,0.022929,-0.14667,-6.78495e-05
589,0.00113856,0.00777,-3.22902e-05
590,0.00195368,0.036455,3.33589e-05
591,0.0357745,0.187948,2.81091e-05
592,0.0188399,0.135674,9.70202e-06
593,0.00144926,-0.02673,2.81312e-05
594,0.0164673,-0.12524,-1.71765e-05
595,0.015017,-0.11901,2.84389e-05
596,0.0138725,-0.11474,-2.52001e-05
597,0.00415411,-0.05998,9.82014e-06
598,0.0982957,-0.31231,-1.15464e-05
599,0.505599,-0.71002,-6.86883e-06
600,0.15641,-0.39425,-1.66629e-05
601,0.15641,-0.39425,-1.66629e-05
602,0.15641,-0.39425,-1.66629e-05
603,0.0711127,-0.26362,-8.54417e-05
604,0.0867157,-0.29156,4.7369e-05
605,0.128613,-0.35698,-4.90422e-05
606,0.0053021,-0.06752,3.93958e-06
607,0.0273865,0.164424,-6.56428e-06
608,0.000579532,-0.00756,3.53859e-05
609,0.00317248,0.051114,2.40282e-07
610,0.00456801,0.06304,1.69116e-05
611,0.00507938,0.067357,2.55356e-05
612,0.0178587,0.131105,7.78912e-06
613,0.0158016,0.123049,1.71305e-05
614,0.0360246,0.187754,-3.44534e-05
615,0.0360246,0.187754,-3.44534e-05
616,0.0585401,0.241104,-1.19012e-05
617,0.00482196,-0.06417,2.35695e-06
618,0.00584114,-0.06972,4.24487e-05
619,0.00549095,0.071536,2.25359e-05
620,0.00180334,-0.03128,-2.04e-05
621,0.0522875,-0.2269,3.84411e-05
622,0.0522875,-0.2269,3.84411e-05
623,0.0152043,-0.11947,-6.03257e-06
624,0.000715886,0.013176,1.84092e-05
625,0.00229412,-0.04151,1.23315e-05
626,0.00124781,-0.02076,1.5271e-05
627,0.00673624,0.078109,5.39994e-06
628,0.0182881,-0.13042,1.95618e-05
629,0.0171357,-0.12715,1.84517e-05
630,0.00380913,0.056297,-2.64538e-06
631,0.015361,-0.12104,-7.98983e-06
632,0.00160223,0.031716,-5.58225e-06
633,0.00707338,0.081357,-1.02737e-05
634,0.00365334,0.05659,-3.8002e-05
635,0.000939751,-0.01989,-3.97215e-06
636,0.00670431,0.078145,-1.99566e-05
