MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.23179,1.23179,-0.00128921
2,1.2431,1.24206,0.0510048
3,1.22587,1.21743,0.143565
4,1.21321,1.19792,0.191988
5,1.30534,1.25933,0.343496
6,1.25255,1.21366,0.309682
7,1.24524,1.18205,0.391619
8,1.24999,1.12879,0.536958
9,1.26139,1.13443,0.551513
10,1.20673,1.02024,0.644446
11,1.18229,0.948305,0.706063
12,1.24783,0.893581,0.87097
13,1.15531,0.779645,0.852579
14,1.22196,0.872254,0.855784
15,1.22967,0.850479,0.888132
16,1.24062,0.797831,0.950052
17,1.24062,0.797831,0.950052
18,1.21138,0.791293,0.917228
19,1.27776,0.803437,0.993554
20,1.16533,0.697631,0.933439
21,1.16533,0.697631,0.933439
22,1.16533,0.697631,0.933439
23,1.2808,0.884809,0.926049
24,1.16985,0.738352,0.90741
25,1.21544,0.781815,0.93063
26,1.23698,0.708886,1.01371
27,1.18682,0.660559,0.986006
28,1.18663,0.604776,1.02095
29,1.1751,0.596134,1.01267
30,1.17702,0.653745,0.978767
31,1.18756,0.680766,0.973068
32,1.20663,0.537771,1.08017
33,1.16404,0.449918,1.07358
34,1.21297,0.567186,1.0722
35,1.22572,0.733042,0.982366
36,1.25232,0.821476,0.94524
37,1.27997,0.832613,0.972145
38,1.1655,0.707077,0.92651
39,1.21441,0.588859,1.0621
40,1.21146,0.741353,0.95814
41,1.26321,0.653078,1.08129
42,1.22205,0.624033,1.0507
43,1.20756,0.700544,0.983588
44,1.25148,0.721908,1.02228
45,1.27082,0.640646,1.09752
46,1.2398,0.51471,1.12791
47,1.19336,0.662369,0.992655
48,1.22462,0.783583,0.941107
49,1.30101,0.825139,1.00587
50,1.20599,0.781433,0.918575
51,1.20599,0.781433,0.918575
52,1.25045,0.728606,1.01625
53,1.20231,0.814612,0.884279
54,1.25416,0.875127,0.898375
55,1.25416,0.875127,0.898375
56,1.14675,0.780046,0.84057
57,1.26809,0.758704,1.01608
58,1.21547,0.386108,1.15251
59,1.23902,0.418979,1.16603
60,1.19388,0.596086,1.03442
61,1.26438,0.642706,1.08885
62,1.227,0.480746,1.1289
63,1.22739,0.491893,1.12451
64,1.24611,0.62665,1.07708
65,1.21992,0.588515,1.06858
66,1.17842,0.572781,1.02986
67,1.26298,0.521738,1.15018
68,1.17625,0.423974,1.09719
69,1.25869,0.508944,1.1512
70,1.24328,0.499272,1.13863
71,1.21096,0.287374,1.17637
72,1.21147,0.404081,1.14209
73,1.19859,0.254806,1.17119
74,1.2178,0.130703,1.21077
75,1.17989,-0.0474324,1.17894
76,1.20573,-0.210405,1.18723
77,1.20573,-0.210405,1.18723
78,1.28998,-0.394031,1.22833
79,1.20602,-0.451043,1.1185
80,1.30262,-0.400871,1.2394
81,1.28134,-0.471816,1.19132
82,1.22087,-0.37977,1.1603
83,1.27768,-0.245273,1.25392
84,1.26783,-0.369735,1.21272
85,1.23155,-0.365547,1.17605
86,1.30848,-0.332661,1.26548
87,1.22435,-0.406753,1.15481
88,1.24364,-0.31236,1.20377
89,1.18858,-0.155578,1.17835
90,1.15128,-0.175557,1.13782
91,1.21807,-0.256663,1.19072
92,1.22064,-0.0243473,1.2204
93,1.22247,0.004739,1.22246
94,1.22247,0.004739,1.22246
95,1.17179,0.0377907,1.17118
96,1.2655,-0.0308195,1.26513
97,1.23903,0.0237212,1.2388
98,1.17147,0.202593,1.15382
99,1.24535,0.352637,1.19438
100,1.27031,0.555857,1.14224
101,1.22512,0.677935,1.02045
102,1.19899,0.600936,1.03752
103,1.27546,0.754477,1.02838
104,1.27546,0.754477,1.02838
105,1.19154,0.703487,0.961709
106,1.24101,0.575471,1.09952
107,1.24799,0.663328,1.05711
108,1.22818,0.547012,1.09964
109,1.18852,0.55428,1.05136
110,1.21007,0.687182,0.996021
111,1.19865,0.484835,1.09622
112,1.22768,0.501977,1.12037
113,1.17543,0.30826,1.13429
114,1.25111,0.257138,1.2244
115,1.19287,0.105316,1.18822
116,1.2255,0.193105,1.21019
117,1.2408,0.280007,1.20879
118,1.24741,0.165921,1.23633
119,1.22354,0.00321514,1.22353
120,1.24166,-0.0746514,1.23941
121,1.26059,-0.0659706,1.25887
122,1.27993,0.000599564,1.27993
123,1.17279,-0.196276,1.15625
124,1.29215,-0.000283584,1.29215
125,1.15454,0.0983752,1.15034
126,1.15454,0.0983752,1.15034
127,1.26424,0.136232,1.25688
128,1.26597,-0.0916945,1.26264
129,1.24857,-0.273769,1.21818
130,1.26428,-0.390407,1.20249
131,1.19942,-0.174081,1.18672
132,1.15362,-0.378319,1.08983
133,1.24308,-0.450489,1.15858
134,1.20476,-0.347799,1.15346
135,1.17893,-0.359858,1.12266
136,1.19923,-0.285821,1.16468
137,1.24713,-0.483825,1.14945
138,1.24137,-0.639356,1.06406
139,1.23806,-0.434222,1.15941
140,1.24397,-0.38991,1.18129
141,1.21606,-0.295823,1.17953
142,1.22333,-0.200256,1.20683
143,1.25357,-0.285647,1.2206
144,1.25835,-0.424429,1.18461
145,1.19644,-0.36677,1.13884
146,1.17302,-0.269521,1.14164
147,1.19179,-0.274082,1.15984
148,1.23037,-0.327723,1.18592
149,1.1789,-0.36094,1.12228
150,1.21629,-0.568962,1.07501
151,1.21629,-0.568962,1.07501
152,1.1753,-0.452561,1.08467
153,1.15819,-0.353848,1.10282
154,1.18606,-0.447691,1.09832
155,1.21851,-0.534978,1.09479
156,1.15081,-0.418872,1.07187
157,1.26168,-0.55021,1.13539
158,1.22822,-0.440053,1.14668
159,1.23562,-0.286766,1.20188
160,1.24624,-0.452386,1.16123
161,1.27219,-0.377914,1.21476
162,1.22237,-0.389488,1.15866
163,1.22237,-0.389488,1.15866
164,1.24977,-0.55383,1.12036
165,1.23662,-0.380576,1.1766
166,1.24338,-0.22314,1.22319
167,1.24652,-0.22547,1.22596
168,1.22246,-0.363646,1.16712
169,1.2583,-0.383351,1.19849
170,1.23633,-0.370809,1.17941
171,1.2429,-0.380772,1.18313
172,1.30935,-0.35748,1.25961
173,1.25673,-0.308571,1.21825
174,1.23247,-0.373491,1.17452
175,1.2077,-0.37413,1.14829
176,1.19824,-0.340371,1.14888
177,1.24333,-0.401165,1.17683
178,1.23334,-0.554285,1.10177
179,1.23801,-0.659107,1.04798
180,1.20363,-0.682422,0.991474
181,1.24432,-0.73367,1.00502
182,1.22227,-0.919756,0.804981
183,1.20082,-0.988335,0.682022
184,1.2239,-0.992673,0.715906
185,1.23508,-0.939135,0.802152
186,1.25119,-1.01796,0.727484
187,1.23756,-0.890043,0.859868
188,1.16932,-0.737933,0.907059
189,1.17082,-0.784407,0.869208
190,1.21474,-0.851849,0.866
191,1.23911,-0.894666,0.857298
192,1.24466,-1.02073,0.712253
193,1.17752,-1.07105,0.489288
194,1.28288,-1.15782,0.552478
195,1.23048,-1.13758,0.469037
196,1.26282,-1.19202,0.416896
197,1.20969,-1.19644,0.17855
198,1.20839,-1.18874,0.21703
199,1.22785,-1.19809,0.268685
200,1.14394,-1.12544,0.204897
201,1.1682,-1.15346,0.184989
202,1.20052,-1.18584,0.187116
203,1.14428,-1.14326,0.0481358
204,1.22569,-1.21985,0.119505
205,1.22569,-1.21985,0.119505
206,1.17294,-1.17124,0.0630607
207,1.20599,-1.2018,0.100465
208,1.1657,-1.16074,0.107401
209,1.22571,-1.2257,-0.00490533
210,1.22538,-1.22412,0.0555741
211,1.24639,-1.24638,0.00366169
212,1.24553,-1.23009,-0.195549
213,1.28767,-1.28025,-0.138086
214,1.21307,-1.19607,-0.202333
215,1.25625,-1.24168,-0.190781
216,1.24989,-1.19566,-0.364182
217,1.24237,-1.16283,-0.437399
218,1.24705,-1.17714,-0.411689
219,1.32167,-1.21186,-0.527449
220,1.19522,-1.01974,-0.623441
221,1.34379,-1.21263,-0.579058
222,1.20249,-1.11816,-0.442365
223,1.28057,-1.09888,-0.657511
224,1.22568,-0.971056,-0.747889
225,1.23407,-0.791586,-0.946742
226,1.23407,-0.791586,-0.946742
227,1.29634,-0.874008,-0.957396
228,1.21248,-0.892727,-0.820462
229,1.27612,-0.920299,-0.884037
230,1.19177,-0.74218,-0.932455
231,1.20574,-0.894792,-0.808187
232,1.2577,-1.04715,-0.696612
233,1.18399,-0.989239,-0.650563
234,1.21707,-1.07937,-0.562344
235,1.24788,-1.16119,-0.45699
236,1.24886,-1.24012,-0.147423
237,1.20806,-1.18794,-0.219546
238,1.22356,-1.21852,-0.110964
239,1.239,-1.23641,-0.0800294
240,1.20112,-1.18723,-0.182153
241,1.22508,-1.15883,-0.3974
242,1.23439,-1.18128,-0.358173
243,1.1769,-1.05888,-0.513661
244,1.29055,-1.17772,-0.527721
245,1.24964,-1.04635,-0.683196
246,1.19444,-0.930198,-0.74928
247,1.29394,-0.943998,-0.884964
248,1.18442,-0.750738,-0.916105
249,1.20936,-0.635751,-1.02877
250,1.20381,-0.642291,-1.01815
251,1.18706,-0.693391,-0.963488
252,1.18667,-0.754344,-0.916047
253,1.24814,-0.769675,-0.982579
254,1.23293,-0.669239,-1.03549
255,1.21151,-0.699313,-0.989303
256,1.21151,-0.699313,-0.989303
257,1.24671,-0.734804,-1.00715
258,1.19104,-0.692892,-0.968747
259,1.1956,-0.699736,-0.969445
260,1.25144,-0.703038,-1.0353
261,1.26292,-0.722602,-1.03576
262,1.25232,-0.555434,-1.12241
263,1.247,-0.72178,-1.01688
264,1.23609,-0.582038,-1.09048
265,1.23609,-0.582038,-1.09048
266,1.23609,-0.582038,-1.09048
267,1.26733,-0.593899,-1.11955
268,1.24805,-0.585106,-1.10239
269,1.22109,-0.432908,-1.14178
270,1.21322,-0.461717,-1.12193
271,1.2219,-0.429434,-1.14395
272,1.15906,-0.297332,-1.12028
273,1.1998,-0.233538,-1.17685
274,1.14761,-0.295793,-1.10884
275,1.25016,-0.342073,-1.20245
276,1.20059,-0.265086,-1.17095
277,1.27797,-0.379209,-1.22041
278,1.15809,-0.607087,-0.986217
279,1.22325,-0.499861,-1.11646
280,1.19478,-0.637988,-1.01019
281,1.19398,-0.498505,-1.08493
282,1.2626,-0.534482,-1.1439
283,1.24403,-0.476575,-1.14912
284,1.20059,-0.532757,-1.07591
285,1.1188,-0.440329,-1.0285
286,1.21504,-0.332201,-1.16874
287,1.1699,-0.328199,-1.12292
288,1.18996,-0.40478,-1.119
289,1.18024,-0.463304,-1.0855
290,1.18852,-0.393593,-1.12145
291,1.23445,-0.434627,-1.1554
292,1.22836,-0.637766,-1.04982
293,1.20491,-0.661213,-1.00727
294,1.20476,-0.6315,-1.02599
295,1.19937,-0.468477,-1.10409
296,1.19906,-0.462201,-1.1064
297,1.24237,-0.528812,-1.1242
298,1.26026,-0.340893,-1.21328
299,1.17252,-0.313411,-1.12986
300,1.21943,-0.23342,-1.19688
301,1.22582,-0.34535,-1.17617
302,1.22764,-0.325386,-1.18374
303,1.19036,-0.308686,-1.14964
304,1.192,-0.447505,-1.10481
305,1.2225,-0.488392,-1.1207
306,1.15017,-0.626489,-0.964568
307,1.23509,-0.838075,-0.907238
308,1.15726,-0.883848,-0.747036
309,1.1445,-0.883389,-0.727666
310,1.22074,-1.00032,-0.699686
311,1.24007,-1.06416,-0.636661
312,1.22701,-1.02867,-0.66887
313,1.16507,-0.993719,-0.608197
314,1.2484,-1.08067,-0.625017
315,1.25356,-1.0559,-0.675636
316,1.28559,-1.03971,-0.756124
317,1.30832,-1.10383,-0.702323
318,1.28858,-1.08661,-0.69261
319,1.28858,-1.08661,-0.69261
320,1.24878,-1.11814,-0.556061
321,1.25491,-1.0667,-0.661019
322,1.26334,-1.0921,-0.635099
323,1.27996,-1.12622,-0.608214
324,1.25961,-1.10236,-0.609448
325,1.28918,-1.21709,-0.425085
326,1.26635,-1.18473,-0.447296
327,1.26635,-1.18473,-0.447296
328,1.26635,-1.18473,-0.447296
329,1.32937,-1.22078,-0.526255
330,1.25914,-1.1567,-0.497476
331,1.24343,-1.13451,-0.508914
332,1.23485,-1.16449,-0.410877
333,1.21534,-1.20133,-0.184019
334,1.15974,-1.15294,-0.125377
335,1.24144,-1.22489,-0.202093
336,1.20965,-1.19534,-0.185531
337,1.15314,-1.12355,-0.259558
338,1.22448,-1.20104,-0.238442
339,1.22024,-1.2099,-0.158524
340,1.22421,-1.22414,0.0134026
341,1.20773,-1.20538,0.0754345
342,1.30204,-1.28533,0.20793
343,1.30204,-1.28533,0.20793
344,1.26291,-1.24411,0.217086
345,1.2075,-1.13006,0.425477
346,1.21017,-1.13564,0.418127
347,1.21427,-1.12031,0.468363
348,1.28241,-1.17844,0.505811
349,1.22319,-1.09326,0.548619
350,1.24826,-1.09484,0.599576
351,1.20151,-1.0629,0.560243
352,1.25918,-0.974583,0.797319
