ReTr(Lx),ImTr(Lx)
-0.134634,-0.335409
-0.103472,-0.247426
-0.0828624,-0.251323
-0.114638,-0.0881458
-0.114638,-0.0881458
0.0126603,-0.255046
0.204426,-0.162993
0.204426,-0.162993
0.204426,-0.162993
0.271899,-0.183813
0.271899,-0.183813
0.13361,-0.200067
-0.247602,-0.254358
-0.146976,-0.0407083
-0.132571,0.114616
-0.131916,-0.143361
-0.076378,-0.414411
0.00370342,-0.504115
-0.0720474,-0.26234
0.0873333,-0.375954
0.269342,-0.189273
0.269342,-0.189273
0.188038,-0.463717
0.464222,-0.522692
0.309882,-0.511665
0.528655,-0.232961
0.211649,-0.499915
0.338217,-0.470637
0.338217,-0.470637
0.338217,-0.470637
0.24693,-0.628003
0.491583,-0.504254
0.491583,-0.504254
0.0455579,-0.647815
0.413628,-0.454743
0.413628,-0.454743
0.0819119,-0.457567
0.3917,-0.137936
0.275867,-0.215439
0.289087,-0.0678103
0.204475,-0.0706117
0.103754,0.173396
0.0468088,0.181906
0.0566449,0.126542
-0.124297,0.0351433
-0.216262,0.110833
-0.375664,0.266827
-0.384283,0.0751301
-0.461778,-0.121351
-0.362653,0.0805845
-0.227161,0.0870133
-0.152724,0.0425793
-0.1806,0.0788525
-0.0174112,0.256315
-0.0174112,0.256315
-0.219811,0.342863
-0.0516612,0.373747
-0.348999,0.34407
-0.238234,0.386961
-0.177805,0.532434
-0.171619,0.466761
-0.0498493,0.482457
-0.297888,0.329981
-0.249023,0.159712
-0.210745,0.372922
-0.376248,0.120642
-0.376248,0.120642
-0.310178,0.333592
-0.242184,0.507338
-0.0683134,0.250803
0.0549972,0.49496
0.0648981,0.537381
0.0648981,0.537381
0.31308,0.516845
0.108472,0.714348
0.276061,0.636765
0.276061,0.636765
0.276061,0.636765
0.276061,0.636765
0.276061,0.636765
0.240757,0.589778
0.0726265,0.600884
0.140361,0.569905
0.155815,0.578917
-0.0782062,0.573695
0.111273,0.587721
0.0455028,0.542059
-0.0426555,0.433402
0.0302641,0.274673
0.0099185,0.214718
0.09336,0.177414
0.0848792,-0.103274
0.0848792,-0.103274
0.0848792,-0.103274
0.144907,-0.296861
0.135343,-0.351725
0.0963317,-0.388673
0.131568,-0.331784
0.0441063,-0.459215
-0.0969133,-0.428702
-0.0969133,-0.428702
-0.0969133,-0.428702
0.0625448,-0.160191
0.0159032,0.0567413
0.0475008,-0.0483765
0.0962383,-0.0902283
0.0252982,-0.172799
0.12426,-0.229953
0.176095,-0.205618
0.249786,-0.0436321
0.363043,-0.0209195
0.229234,-0.248997
0.301673,-0.278745
-0.0128798,-0.454884
-0.0267884,-0.390122
-0.219707,-0.555429
-0.219707,-0.555429
0.352282,-0.463312
0.0610329,-0.744382
-0.0785543,-0.624557
-0.155068,-0.634761
0.165459,-0.629493
0.223233,-0.683652
0.223233,-0.683652
-0.205509,-0.654219
-0.205509,-0.654219
-0.205509,-0.654219
-0.205509,-0.654219
-0.205509,-0.654219
-0.369206,-0.486252
-0.0535081,-0.4876
0.385327,-0.532791
0.479632,-0.445244
0.188614,-0.560902
-0.0684996,-0.44468
0.0354747,-0.513824
0.363258,-0.488831
0.435672,-0.281159
0.422237,-0.367917
0.422237,-0.367917
0.422237,-0.367917
0.422237,-0.367917
0.138785,-0.627047
0.495257,-0.429707
0.61165,-0.192769
0.494146,-0.0533918
0.571356,-0.225161
0.616012,-0.103824
0.579292,-0.271423
0.579292,-0.271423
0.42762,-0.314393
0.42762,-0.314393
0.246748,-0.579512
0.232364,-0.31837
0.0212863,-0.474157
0.213411,-0.449155
0.107599,-0.538791
-0.0362012,-0.47182
-0.123974,-0.411833
-0.22983,-0.366812
-0.239438,-0.380496
0.0175677,-0.476433
0.0175677,-0.476433
0.276132,-0.340414
0.328934,-0.260527
0.402537,-0.382286
0.402537,-0.382286
0.296624,-0.504015
0.334491,-0.528436
0.193655,-0.460885
0.0404726,-0.467232
0.0393428,-0.442153
0.0393428,-0.442153
-0.309766,-0.442812
-0.324962,-0.323318
-0.0656114,-0.318256
0.0629963,-0.218135
-0.0499404,-0.204249
-0.0780052,-0.180566
-0.182667,-0.225483
-0.154905,-0.160027
-0.348753,0.0698056
-0.462124,-0.0550938
-0.213303,-0.138169
-0.120056,-0.139041
