t,cond_num
10,5.03378
20,5.03309
30,5.10739
40,5.03292
50,5.06983
60,5.13655
70,5.00209
80,5.10738
90,4.99666
100,5.02355
110,5.02489
120,5.04558
130,5.0344
140,5.05394
150,5.06951
160,5.06258
170,5.06013
180,5.02638
190,5.06973
200,4.99414
210,5.01417
220,5.10562
230,5.09541
240,5.0762
250,5.07864
260,5.03424
270,4.98114
280,5.03303
290,5.04406
300,5.0436
310,5.02031
320,5.02277
330,5.01388
340,5.1077
350,5.0083
360,5.01938
370,4.98921
380,5.00692
390,5.06077
400,5.09707
410,4.95718
420,5.0179
430,4.99361
440,5.01271
450,5.01814
460,5.08164
470,5.01447
480,5.0634
490,5.07477
500,5.04164
510,5.09075
520,5.08572
530,5.06389
540,5.05675
550,5.11583
560,5.00633
570,5.05347
580,5.10675
590,5.06619
600,4.982
610,4.9723
620,5.04023
630,5.07121
640,5.02201
650,4.98822
660,5.03938
670,4.97186
680,5.0354
690,5.03889
700,5.01198
710,5.04908
720,5.03856
730,5.05442
740,5.01339
750,5.10462
760,5.07305
770,4.97873
780,5.06555
790,5.02761
800,4.97835
810,5.04303
820,5.01066
830,5.04842
840,5.04971
850,4.99754
860,5.00194
870,4.98268
880,5.08463
890,5.03296
900,5.06638
910,5.05508
920,5.00458
930,5.00263
940,5.04945
950,4.97034
960,5.06341
970,5.09307
980,5.11528
990,5.01663
1000,5.07134
1010,5.07061
1020,5.00983
1030,5.09269
1040,5.03567
1050,4.99766
1060,5.02802
1070,4.97362
1080,5.08199
1090,5.10652
1100,5.04433
1110,5.07698
1120,5.05584
1130,5.03635
1140,4.99422
1150,4.96578
1160,5.05843
1170,5.03377
1180,5.01067
1190,5.03153
1200,5.06742
1210,5.00362
1220,4.98325
1230,5.00834
1240,5.0148
1250,5.01539
1260,4.99725
1270,4.99252
1280,5.04582
1290,5.03692
1300,4.99193
1310,5.03342
1320,4.97685
1330,5.07695
1340,5.08428
1350,5.04263
1360,5.05745
1370,5.01032
1380,5.03079
1390,5.1047
1400,5.04258
1410,5.09024
1420,5.03795
1430,5.00499
1440,5.06531
1450,4.99763
1460,5.01642
1470,4.99797
1480,5.00522
1490,4.99213
1500,4.98346
1510,5.0489
1520,5.0448
1530,5.12047
1540,4.99383
1550,5.05858
1560,5.03623
1570,5.08047
1580,5.01829
1590,5.02022
1600,5.06048
1610,5.00209
1620,5.02643
1630,5.04685
1640,5.08367
1650,4.99844
1660,5.00956
1670,5.01703
1680,4.99235
1690,4.98644
1700,4.99496
1710,5.03468
1720,5.01566
1730,5.00467
1740,5.07388
1750,5.0546
1760,4.96788
1770,5.00613
1780,5.00388
1790,5.05337
1800,5.02836
1810,5.10097
1820,5.01635
1830,5.04238
1840,5.03051
1850,5.01671
1860,5.02544
1870,5.03759
1880,5.07477
1890,5.03672
1900,5.05583
1910,4.98038
1920,5.02228
1930,5.03485
1940,5.04211
1950,5.05583
1960,5.07214
1970,5.00557
1980,5.03597
1990,5.0887
2000,5.06826
2010,5.01475
2020,5.0375
2030,5.06679
2040,5.02398
2050,5.03663
2060,5.12594
2070,5.05618
2080,5.08876
2090,5.05162
2100,5.03015
2110,5.0456
2120,5.05221
2130,5.09425
2140,5.06897
2150,5.05412
2160,5.05923
2170,5.02762
2180,5.025
2190,5.02482
2200,5.0114
2210,5.01056
2220,5.02675
2230,5.04749
2240,4.99409
2250,5.03534
2260,5.01599
2270,5.08478
2280,5.07281
2290,5.05269
2300,5.0731
2310,5.10196
2320,5.0429
2330,5.07403
2340,5.04881
2350,5.02102
2360,5.04382
2370,5.01031
2380,4.98832
2390,5.01595
2400,5.08035
2410,4.9916
2420,5.09554
2430,5.01113
2440,4.99222
2450,5.05917
2460,5.01912
2470,4.96174
2480,5.03384
2490,5.12936
2500,5.05159
2510,5.068
2520,5.0151
2530,5.00154
2540,5.01317
2550,4.99278
2560,5.13265
2570,5.03354
2580,5.03454
2590,5.05452
2600,4.96824
2610,5.01636
2620,5.01429
2630,5.01502
2640,4.97764
2650,5.04249
2660,5.0395
2670,5.042
2680,5.00028
2690,5.00618
2700,4.97022
2710,5.04355
2720,5.16132
2730,5.07792
2740,5.05908
2750,5.07015
2760,5.01729
2770,5.01326
2780,5.13987
2790,4.97672
2800,5.02474
2810,5.04987
2820,5.02825
2830,4.99289
2840,5.02339
2850,4.96523
2860,4.9953
2870,5.0143
2880,5.07092
2890,5.03411
2900,5.03839
2910,4.97661
2920,5.03488
2930,5.07905
2940,4.97235
2950,5.04026
2960,5.01319
2970,5.01843
2980,5.0506
2990,4.9883
3000,5.0656
3010,5.02866
3020,5.08063
3030,5.07536
3040,4.97539
3050,4.98791
3060,5.02853
3070,5.0759
3080,5.07291
3090,5.08437
3100,4.98725
3110,5.01914
3120,5.00514
3130,5.01016
3140,5.04853
3150,4.98305
3160,5.00246
3170,5.00671
3180,5.04834
3190,5.07431
3200,4.98265
3210,5.03972
3220,5.04606
3230,5.06754
3240,5.08096
3250,4.99323
3260,5.03527
3270,5.07096
3280,5.03109
3290,5.00889
3300,5.04869
3310,5.04248
3320,5.02143
3330,5.02018
3340,5.03489
3350,5.04026
3360,5.04379
3370,5.05697
3380,5.03975
3390,5.07963
3400,4.97008
3410,5.02617
3420,5.04108
3430,5.03544
3440,4.98873
3450,5.03702
3460,5.04231
3470,5.03003
3480,5.09284
3490,5.07029
3500,5.02732
