t,eps_f,eps_g
1910,0.0133333,0.000666667
1920,0.0133333,0.000666667
1930,0.0133333,0.000666667
1940,0.0133333,0.000666667
1950,0.0133333,0.000666667
1960,0.0133333,0.000666667
1970,0.0133333,0.000666667
1980,0.0133333,0.000666667
1990,0.0133333,0.000666667
2000,0.0133333,0.000666667
2010,0.0133333,0.000666667
2020,0.0133333,0.000666667
2030,0.0133333,0.000666667
2040,0.0133333,0.000666667
2050,0.0133333,0.000666667
2060,0.0133333,0.000666667
2070,0.0133333,0.000666667
2080,0.0133333,0.000666667
2090,0.0133333,0.000666667
2100,0.0133333,0.000666667
2110,0.0133333,0.000666667
2120,0.0133333,0.000666667
2130,0.0133333,0.000666667
2140,0.0133333,0.000666667
2150,0.0133333,0.000666667
2160,0.0133333,0.000666667
2170,0.0133333,0.000666667
2180,0.0133333,0.000666667
2190,0.0133333,0.000666667
2200,0.0133333,0.000666667
2210,0.0133333,0.000666667
2220,0.0133333,0.000666667
2230,0.0133333,0.000666667
2240,0.0133333,0.000666667
2250,0.0133333,0.000666667
2260,0.0133333,0.000666667
2270,0.0133333,0.000666667
2280,0.0133333,0.000666667
2290,0.0133333,0.000666667
2300,0.0133333,0.000666667
2310,0.0133333,0.000666667
2320,0.0133333,0.000666667
2330,0.0133333,0.000666667
2340,0.0133333,0.000666667
2350,0.0133333,0.000666667
2360,0.0133333,0.000666667
2370,0.0133333,0.000666667
2380,0.0133333,0.000666667
2390,0.0133333,0.000666667
2400,0.0133333,0.000666667
2410,0.0133333,0.000666667
2420,0.0133333,0.000666667
2430,0.0133333,0.000666667
2440,0.0133333,0.000666667
2450,0.0133333,0.000666667
2460,0.0133333,0.000666667
2470,0.0133333,0.000666667
2480,0.0133333,0.000666667
2490,0.0133333,0.000666667
2500,0.0133333,0.000666667
2510,0.0133333,0.000666667
2520,0.0133333,0.000666667
2530,0.0133333,0.000666667
2540,0.0133333,0.000666667
2550,0.0133333,0.000666667
2560,0.0133333,0.000666667
2570,0.0133333,0.000666667
2580,0.0133333,0.000666667
2590,0.0133333,0.000666667
2600,0.0133333,0.000666667
2610,0.0133333,0.000666667
2620,0.0133333,0.000666667
2630,0.0133333,0.000666667
2640,0.0133333,0.000666667
2650,0.0133333,0.000666667
2660,0.0133333,0.000666667
2670,0.0133333,0.000666667
2680,0.0133333,0.000666667
2690,0.0133333,0.000666667
2700,0.0133333,0.000666667
2710,0.0133333,0.000666667
2720,0.0133333,0.000666667
2730,0.0133333,0.000666667
2740,0.0133333,0.000666667
2750,0.0133333,0.000666667
2760,0.0133333,0.000666667
2770,0.0133333,0.000666667
2780,0.0133333,0.000666667
2790,0.0133333,0.000666667
2800,0.0133333,0.000666667
2810,0.0133333,0.000666667
2820,0.0133333,0.000666667
2830,0.0133333,0.000666667
2840,0.0133333,0.000666667
2850,0.0133333,0.000666667
2860,0.0133333,0.000666667
2870,0.0133333,0.000666667
2880,0.0133333,0.000666667
2890,0.0133333,0.000666667
2900,0.0133333,0.000666667
2910,0.0133333,0.000666667
2920,0.0133333,0.000666667
2930,0.0133333,0.000666667
2940,0.0133333,0.000666667
2950,0.0133333,0.000666667
2960,0.0133333,0.000666667
2970,0.0133333,0.000666667
2980,0.0133333,0.000666667
2990,0.0133333,0.000666667
3000,0.0133333,0.000666667
3010,0.0133333,0.000666667
3020,0.0133333,0.000666667
3030,0.0133333,0.000666667
3040,0.0133333,0.000666667
3050,0.0133333,0.000666667
3060,0.0133333,0.000666667
3070,0.0133333,0.000666667
3080,0.0133333,0.000666667
3090,0.0133333,0.000666667
3100,0.0133333,0.000666667
3110,0.0133333,0.000666667
3120,0.0133333,0.000666667
3130,0.0133333,0.000666667
3140,0.0133333,0.000666667
3150,0.0133333,0.000666667
3160,0.0133333,0.000666667
3170,0.0133333,0.000666667
3180,0.0133333,0.000666667
3190,0.0133333,0.000666667
3200,0.0133333,0.000666667
3210,0.0133333,0.000666667
3220,0.0133333,0.000666667
3230,0.0133333,0.000666667
3240,0.0133333,0.000666667
3250,0.0133333,0.000666667
3260,0.0133333,0.000666667
3270,0.0133333,0.000666667
3280,0.0133333,0.000666667
3290,0.0133333,0.000666667
3300,0.0133333,0.000666667
3310,0.0133333,0.000666667
3320,0.0133333,0.000666667
3330,0.0133333,0.000666667
3340,0.0133333,0.000666667
3350,0.0133333,0.000666667
3360,0.0133333,0.000666667
3370,0.0133333,0.000666667
3380,0.0133333,0.000666667
3390,0.0133333,0.000666667
3400,0.0133333,0.000666667
3410,0.0133333,0.000666667
3420,0.0133333,0.000666667
3430,0.0133333,0.000666667
3440,0.0133333,0.000666667
3450,0.0133333,0.000666667
3460,0.0133333,0.000666667
3470,0.0133333,0.000666667
3480,0.0133333,0.000666667
3490,0.0133333,0.000666667
3500,0.0133333,0.000666667
