MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.990906,-0.725335,-0.675117
2,0.990536,-0.877492,-0.459532
3,0.988182,-0.9457,-0.286626
4,0.990953,-0.905192,-0.403257
5,0.990953,-0.905192,-0.403257
6,0.991588,-0.858867,-0.495575
7,0.990488,-0.861742,-0.488332
8,0.990488,-0.861742,-0.488332
9,0.990488,-0.861742,-0.488332
10,0.989433,-0.835283,-0.530357
11,0.989433,-0.835283,-0.530357
12,0.990597,-0.8515,-0.506192
13,0.991052,-0.765032,-0.630007
14,0.988997,-0.78203,-0.605428
15,0.991317,-0.67038,-0.730273
16,0.991705,-0.597248,-0.79169
17,0.990255,-0.570884,-0.809133
18,0.990194,-0.648945,-0.7479
19,0.988566,-0.701711,-0.696322
20,0.990139,-0.673858,-0.725458
21,0.986542,-0.596891,-0.785485
22,0.986542,-0.596891,-0.785485
23,0.99107,-0.643852,-0.753442
24,0.988939,-0.703985,-0.694554
25,0.990355,-0.697693,-0.70287
26,0.987718,-0.733251,-0.661763
27,0.988051,-0.820871,-0.549923
28,0.986606,-0.811562,-0.561032
29,0.986606,-0.811562,-0.561032
30,0.986606,-0.811562,-0.561032
31,0.990723,-0.734898,-0.664423
32,0.987004,-0.689872,-0.705871
33,0.987004,-0.689872,-0.705871
34,0.987958,-0.671787,-0.724406
35,0.990077,-0.718715,-0.680957
36,0.990077,-0.718715,-0.680957
37,0.986498,-0.62414,-0.763955
38,0.988217,-0.528178,-0.835225
39,0.989601,-0.693181,-0.706266
40,0.989148,-0.570942,-0.807737
41,0.99107,-0.497636,-0.857075
42,0.989761,-0.644767,-0.750935
43,0.989681,-0.460787,-0.875867
44,0.987817,-0.514364,-0.843333
45,0.989185,-0.597407,-0.788411
46,0.991606,-0.775202,-0.61834
47,0.990401,-0.773705,-0.618284
48,0.989264,-0.788518,-0.597397
49,0.986651,-0.683813,-0.711252
50,0.987998,-0.710211,-0.686833
51,0.9888,-0.784605,-0.601764
52,0.988799,-0.733438,-0.663168
53,0.989542,-0.682538,-0.716475
54,0.991127,-0.778753,-0.613087
55,0.991127,-0.778753,-0.613087
56,0.98955,-0.695758,-0.703656
57,0.988481,-0.554812,-0.818095
58,0.990854,-0.462845,-0.876108
59,0.98927,-0.586782,-0.796457
60,0.98504,-0.481999,-0.859058
61,0.990866,-0.305818,-0.942492
62,0.991032,-0.347815,-0.927992
63,0.989797,-0.262575,-0.954333
64,0.992021,-0.255453,-0.958567
65,0.98909,-0.264084,-0.953183
66,0.989305,-0.197781,-0.969333
