MDTU,susyTrans,Im(bilin)
1180,0.0110809,2.19115e-05
1190,-0.00408668,5.68616e-06
1200,-0.00899238,-4.63364e-05
1210,-0.0133613,1.5608e-05
1220,-0.00313009,-2.08185e-05
1230,0.00325804,-4.74119e-06
1240,-0.00210843,1.47804e-05
1250,0.00130624,2.58864e-05
1260,-0.0103492,-4.91726e-05
1270,-0.000289809,1.19649e-05
1280,0.00324669,-3.09902e-05
1290,-0.0359376,1.13887e-05
1300,-0.00588953,-1.05184e-05
1310,-0.0117357,-2.05566e-05
1320,0.0242297,-6.00787e-05
1330,0.00287184,3.30546e-05
1340,0.00459969,9.56134e-06
1350,-0.00996304,-1.90174e-05
1360,-0.00478915,1.69196e-05
1370,-0.0181298,-1.9327e-05
1380,-0.00441968,1.86848e-05
1390,-0.012492,-1.17674e-05
1400,-0.00692632,5.51492e-06
1410,0.00500256,4.93453e-05
1420,-0.00597311,1.34683e-05
1430,-0.014822,-1.03595e-05
1440,-0.0105219,3.08539e-06
1450,0.0028165,3.57016e-06
1460,0.00466633,1.10612e-05
1470,-0.0146935,-2.77364e-06
1480,-0.00128666,1.91828e-05
1490,0.014126,-4.68636e-06
1500,-0.0115908,-5.67693e-05
1510,0.0108849,1.38897e-05
1520,0.00823623,7.66709e-06
1530,0.017476,-2.08389e-05
1540,-0.015225,1.11425e-05
1550,0.0145876,1.99911e-05
1560,-0.0148092,-1.3352e-06
1570,-0.0176507,-3.25317e-06
1580,-0.00739525,-1.06458e-05
1590,0.00454454,9.62246e-06
1600,-0.00415828,2.53214e-05
1610,0.0138423,1.72137e-05
1620,0.0133419,-1.86227e-05
1630,-0.0257459,1.09779e-05
1640,0.00904128,7.61105e-06
1650,0.00174638,-4.62108e-05
1660,0.00216883,-4.83272e-06
1670,0.0190307,-1.5237e-06
1680,-0.00709371,2.40954e-05
1690,0.00417796,-2.27124e-05
1700,0.0160211,-1.02176e-05
1710,0.00256724,6.64899e-06
1720,-0.00252699,2.30847e-05
1730,0.00132503,-3.77652e-05
1740,0.0204764,-1.20021e-05
1750,0.00743069,-2.63476e-05
1760,-0.0024145,-5.22844e-06
1770,0.0212506,-1.11818e-05
1780,0.00963054,5.7246e-06
1790,0.00184898,4.40836e-05
1800,0.010905,4.47658e-06
1810,0.0102822,2.46875e-05
1820,0.0132893,2.37777e-05
1830,-0.0122054,5.62327e-06
1840,0.0281159,2.47219e-05
1850,-0.00886294,3.58188e-06
1860,0.0209872,-1.50261e-05
1870,-0.0115354,-2.1146e-05
1880,0.00526555,1.95746e-05
1890,-0.0121511,4.07166e-05
1900,0.00343287,2.1851e-05
1910,-0.00222764,1.85054e-05
1920,-0.0127933,1.79166e-05
1930,0.00493629,-1.95077e-05
1940,-0.0107599,2.6117e-06
1950,0.0291714,9.53334e-06
1960,-0.011924,-1.07184e-05
1970,0.015013,2.5037e-05
1980,0.00551931,6.30532e-06
1990,0.0157022,1.96879e-05
2000,-0.017808,2.3796e-05
2010,0.00561397,-5.25192e-05
2020,0.00221351,-2.76579e-05
2030,0.00527664,-8.12058e-06
2040,0.00757475,-1.4607e-05
2050,-0.0153019,-6.63262e-06
2060,0.00378342,5.76481e-06
2070,0.0015707,-8.02549e-06
2080,0.0146731,1.10803e-05
2090,-0.0144106,2.39293e-05
2100,-0.00536614,-2.32727e-05
2110,0.0128695,-2.14824e-05
2120,0.00132512,-2.89994e-05
2130,0.00522143,-1.76944e-05
2140,0.0156179,9.58027e-06
2150,-0.0113885,1.1662e-05
2160,-0.010602,-1.79567e-06
2170,-0.0107695,2.50886e-05
2180,0.00562792,1.74057e-07
2190,-0.0186495,1.08972e-05
2200,0.003481,-4.12599e-06
2210,0.00986059,-2.9032e-06
2220,-0.0182746,-3.99062e-06
2230,-0.0106653,-1.02707e-05
2240,0.00921267,5.04325e-06
2250,-0.0110151,-4.7569e-06
2260,-0.0288402,7.47219e-06
2270,0.00384297,4.62091e-05
2280,-0.017661,-5.24475e-06
2290,-0.00210296,-9.73822e-06
2300,-0.011457,-1.66528e-05
2310,0.00451161,1.14174e-05
2320,-0.000371506,4.36834e-05
2330,0.000207417,2.92747e-05
2340,-0.0211472,2.86652e-05
2350,-0.0242623,-7.80942e-06
2360,0.00387894,-5.05158e-05
2370,-0.00274141,1.72264e-06
2380,0.0191588,3.9645e-05
2390,0.00254231,-1.20118e-06
2400,0.0163387,4.05213e-05
2410,0.00972535,-2.01261e-05
2420,-0.0227998,6.68285e-06
2430,0.00928708,3.02741e-05
2440,0.0166356,-3.41802e-06
2450,-0.00809477,-1.90884e-06
2460,-0.0057973,5.1989e-05
2470,-0.0227885,1.01479e-05
2480,-0.016036,-4.00181e-05
2490,0.00353759,-2.04757e-05
2500,0.0110511,-1.47977e-05
2510,-0.0125498,3.31444e-06
2520,-0.00676216,-1.19552e-05
2530,-0.0117399,2.60586e-05
2540,-0.00849485,3.04785e-05
2550,0.0146451,-1.84169e-05
2560,-5.1993e-05,-4.11693e-06
2570,-0.0217522,3.64373e-05
2580,-0.00409668,-6.60068e-05
2590,0.00175431,1.1594e-06
2600,0.0122232,-1.39396e-05
2610,-0.0323811,4.57929e-06
2620,0.00820851,-3.72838e-05
2630,-0.0116261,1.74282e-05
2640,0.00508777,6.3529e-06
2650,-0.0126373,-7.20228e-05
2660,0.00349964,3.14207e-05
2670,-0.00703593,1.1106e-05
2680,-0.0020215,-1.3764e-05
2690,-0.000810835,3.02665e-06
2700,0.015518,-2.02499e-05
2710,0.0102807,-3.08261e-05
2720,0.030512,8.84322e-06
2730,-0.0140939,1.76438e-05
2740,-0.0119607,-8.63551e-08
2750,-0.00136665,-1.00765e-05
2760,0.0150042,4.37819e-05
2770,0.00227088,-3.83148e-05
2780,-0.0334888,-3.65465e-05
2790,0.00528064,-2.23448e-05
2800,0.0148592,-1.26031e-05
2810,0.0180532,-1.19761e-05
2820,-0.00461353,-2.74607e-05
2830,-0.0270811,1.97e-05
2840,-0.0193506,-8.14683e-06
2850,0.00998224,-1.66815e-05
2860,0.024969,1.22423e-05
2870,0.000593296,-7.24813e-06
2880,0.00082901,-1.46092e-06
2890,-0.000310525,9.79771e-06
2900,0.00160212,-5.43187e-05
2910,0.0207853,4.5086e-07
2920,0.000142142,2.51087e-05
2930,0.00437745,-1.00215e-05
2940,-0.0180864,2.63145e-05
2950,0.0160849,1.74604e-05
2960,-0.0284019,5.93513e-05
2970,-0.00129063,-2.33968e-05
2980,0.00213474,9.5646e-06
2990,0.000123989,2.2095e-05
3000,-0.00564829,1.56734e-05
3010,0.0103,-2.9251e-05
3020,0.00113402,-3.0707e-05
3030,-0.0148206,-2.37419e-05
3040,-0.00816741,1.19528e-05
3050,0.00449125,-2.76104e-05
3060,0.00256182,-2.69125e-05
3070,0.0227742,1.11542e-05
3080,-0.00717486,-2.54374e-05
3090,0.0107485,-1.18733e-05
3100,0.012848,6.92683e-06
3110,0.00103976,7.90708e-06
3120,0.00549799,-1.32195e-05
3130,0.0127297,5.04267e-06
3140,0.0204359,3.03991e-06
3150,-0.00217706,-7.49057e-06
3160,0.00561964,-2.61885e-05
3170,-0.00872466,-4.91126e-06
3180,0.0171431,-1.07027e-05
3190,-0.00405571,-6.39315e-06
3200,-0.00829792,-1.83703e-05
3210,0.0126579,-3.27664e-07
3220,-0.00904728,3.30096e-05
3230,0.0170207,-2.02486e-05
3240,0.0251405,5.88725e-07
3250,-0.0111597,3.69645e-05
3260,0.00330751,-3.25187e-05
3270,0.0113113,-3.1616e-05
3280,-0.0196227,-1.23531e-05
3290,-0.00466688,1.41534e-06
3300,0.000319921,1.24998e-05
3310,0.0112715,2.91826e-05
3320,0.00787186,-3.02419e-05
3330,0.00229303,-4.26999e-05
3340,-0.0107769,-3.96824e-06
3350,-0.000601201,4.65518e-05
3360,0.00486528,-1.19124e-05
3370,-0.0225788,-1.00772e-05
3380,0.0020784,-6.26774e-06
3390,-0.00340567,-5.22803e-06
3400,7.5489e-05,2.9952e-05
3410,0.00486777,-1.17275e-05
3420,-0.00432979,-4.40636e-05
3430,-0.000764335,-1.24994e-06
3440,-0.0232047,-1.42671e-06
3450,-0.0285926,-7.5737e-06
3460,0.00377615,-1.44305e-05
3470,0.0152308,-7.56914e-07
3480,0.00285952,2.75146e-05
3490,0.00321757,-3.89171e-05
3500,0.0189352,2.8106e-05
