MDTU,min_min,min_max,max_min,max_max5
1,-0.0932085,0.00325582,0.00284388,0.0815294
2,-0.0846731,-0.00655277,0.00509868,0.0766272
3,-0.077266,-0.00471603,0.0161424,0.0771467
4,-0.078194,0.0067385,0.00457972,0.0850695
5,-0.078194,0.0067385,0.00457972,0.0850695
6,-0.0970125,0.00669559,0.00302591,0.0861758
7,-0.0779902,0.00529724,0.0131397,0.0850281
8,-0.0779902,0.00529724,0.0131397,0.0850281
9,-0.0779902,0.00529724,0.0131397,0.0850281
10,-0.0853265,0.00287432,0.0113023,0.0779976
11,-0.0853265,0.00287433,0.0113023,0.0779976
12,-0.100063,0.00587563,-0.00203144,0.0927059
13,-0.0868596,0.00361698,0.00175135,0.0922765
14,-0.0991309,0.00613279,-0.00705794,0.0806599
15,-0.100662,0.0087425,-0.00924737,0.0860872
16,-0.0858452,-0.00166269,-0.000187186,0.077199
17,-0.0977616,0.000894022,-5.85678e-05,0.0876644
18,-0.0927077,-0.00680968,-0.00496044,0.081649
19,-0.0981372,-0.00506171,-0.00761915,0.0769791
20,-0.0843544,0.000226644,0.00185432,0.073138
21,-0.0922881,0.000544192,-0.00120106,0.0782952
22,-0.0922881,0.000544192,-0.00120106,0.0782952
23,-0.117875,0.00332807,-0.0012362,0.0831338
24,-0.0998892,0.00655483,0.00305116,0.0840532
25,-0.0873546,0.00388835,3.34033e-05,0.084981
26,-0.0911204,-0.00236557,-0.00762142,0.0835364
27,-0.0929339,0.0109969,-0.00391528,0.0914562
28,-0.07959,-0.00805461,0.00880634,0.0793192
29,-0.07959,-0.00805461,0.00880634,0.0793192
30,-0.07959,-0.00805461,0.00880634,0.0793192
31,-0.103827,0.00383646,-0.00341411,0.0880772
32,-0.0916318,-0.0102453,-0.00406333,0.0755797
33,-0.0916318,-0.0102453,-0.00406333,0.0755797
34,-0.0854985,-0.00638227,0.0184578,0.0733675
35,-0.0807175,-0.00524134,0.00797834,0.0832486
36,-0.0807175,-0.00524134,0.00797834,0.0832486
37,-0.087701,0.00227537,-0.0067104,0.0825853
38,-0.0934936,0.0041258,0.00034943,0.0828008
39,-0.0884236,0.00427034,0.00209271,0.08005
40,-0.0884061,-0.00113042,-0.00185633,0.0741769
41,-0.0934655,-0.0073199,-0.00598928,0.0680637
42,-0.0843274,-0.018551,0.00541846,0.0720981
43,-0.0903561,-0.00548365,-0.0058846,0.0779536
44,-0.0907087,-0.00697146,-0.00374165,0.0750514
45,-0.0957298,-0.0059925,-0.0119646,0.069619
46,-0.0873494,-0.00125907,0.000980061,0.0789636
47,-0.080017,-0.00073925,0.00567379,0.0784135
48,-0.0733299,-0.00659961,0.0079776,0.0741925
49,-0.078627,-0.00184847,0.0111805,0.0731978
50,-0.0887821,0.00596964,-0.00440908,0.0805107
51,-0.0662811,-0.00360215,0.0112952,0.0765808
52,-0.0823368,-0.000889689,0.00838108,0.0744061
53,-0.0696334,-0.00155969,0.0100924,0.0725877
54,-0.0946349,0.00315609,-0.000780729,0.0853727
55,-0.0946349,0.00315609,-0.000780729,0.0853727
56,-0.0725248,-0.0127356,0.0145391,0.0819108
57,-0.0830369,0.0187389,0.00851831,0.0953478
58,-0.0810165,0.00195267,0.00777882,0.0963015
59,-0.0785787,0.00352467,0.0113002,0.084083
60,-0.0760622,0.00559755,0.00741691,0.0857467
61,-0.0803092,0.00105271,0.0272889,0.0843615
62,-0.0942012,0.0035139,0.0125225,0.080321
63,-0.0805143,-0.00270718,0.0111734,0.0808572
64,-0.0865536,-0.00695941,0.00796742,0.0753568
65,-0.094593,-0.0123064,0.000341721,0.0738696
66,-0.0877419,-0.00679755,-0.00618005,0.0811294
67,-0.0877419,-0.00679755,-0.00618005,0.0811294
68,-0.0945841,-2.22049e-05,0.000885092,0.0798319
69,-0.0714071,-0.0095797,0.0193389,0.0801909
70,-0.103361,0.00841196,-0.00829029,0.0898119
71,-0.084651,0.00422883,0.0064796,0.0891341
72,-0.0793584,-0.0140003,0.0143488,0.0762994
73,-0.0793584,-0.0140003,0.0143488,0.0762994
74,-0.0739812,-0.00831246,0.0107299,0.0705661
75,-0.0813693,0.00388247,0.0305817,0.0847647
76,-0.0692519,-0.00493858,0.017018,0.0867868
77,-0.0692519,-0.00493858,0.017018,0.0867868
78,-0.0692519,-0.00493858,0.017018,0.0867868
79,-0.0692519,-0.00493858,0.017018,0.0867868
80,-0.0692519,-0.00493858,0.017018,0.0867868
81,-0.0812394,-0.0139171,0.0162511,0.0904544
82,-0.0825175,0.000195243,0.0156962,0.0859132
83,-0.0787726,-0.00210275,0.0126409,0.079431
84,-0.0942363,-0.00270091,-0.00312638,0.0819466
85,-0.0788603,-0.00225344,0.00304841,0.0848828
86,-0.0865685,0.00504475,0.0154959,0.0816835
87,-0.0895465,0.0062025,0.00564062,0.0798227
88,-0.105761,0.00885249,0.00131351,0.0848692
89,-0.0859331,-0.00147028,-0.00259467,0.0817935
90,-0.0952038,0.00409904,-0.005155,0.0851854
91,-0.0948349,0.0140143,-0.00645895,0.0913565
92,-0.0890198,0.00739199,0.00763375,0.0871126
93,-0.0890198,0.00739199,0.00763375,0.0871126
94,-0.0890198,0.00739199,0.00763375,0.0871126
95,-0.0899575,0.00150879,-0.00119638,0.0838039
96,-0.0912637,0.0126455,0.00341243,0.084632
97,-0.0844305,0.00123817,-0.000188978,0.0811057
98,-0.0903994,0.00730268,-0.0048492,0.0848516
99,-0.0881039,-0.00180947,-0.00699319,0.082672
100,-0.0887545,0.00249826,0.00890264,0.0799699
