t,cg_iters
577,8173
578,8217
579,8277
580,8321
581,8369
582,8246
583,8255
584,8234
585,8275
586,8236
587,8204
588,8321
589,8129
590,8231
591,8228
592,8201
593,8231
594,8204
595,8247
596,8109
597,8067
598,8038
599,8081
600,8072
601,8121
602,8136
603,8103
604,8285
605,8254
606,8243
607,8198
608,8209
609,8265
610,8181
611,8111
612,8107
613,8199
614,8201
615,8299
616,8245
617,8170
618,8213
619,8258
620,8195
621,8210
622,8177
623,8126
624,8206
625,8198
626,8258
627,8377
628,8278
629,8292
630,8329
631,8201
632,8341
633,8222
634,8361
635,8234
636,8200
637,8211
638,8232
639,8262
640,8059
641,8195
642,8130
643,8127
644,8238
645,8183
646,8166
647,8240
648,8169
649,8182
650,8134
651,8134
652,8225
653,8215
654,8269
655,8350
656,8418
657,8362
658,8266
659,8230
660,8248
661,8149
662,8223
663,8115
664,8201
665,8173
666,8149
667,8137
668,8083
669,8212
670,8062
671,8182
672,8164
673,8180
674,8141
675,8190
676,8252
677,8231
678,8328
679,8236
680,8282
681,8216
682,8148
683,8225
684,8159
685,8131
686,8205
687,8215
688,8165
689,8177
690,8225
691,8250
692,8197
693,8278
694,8312
695,8302
696,8318
697,8227
698,8308
699,8249
700,8291
701,8209
702,8236
703,8275
704,8392
705,8269
706,8372
707,8259
708,8311
709,8188
710,8204
711,8450
712,8298
713,8272
714,8281
715,8253
716,8224
717,8347
718,8400
719,8406
720,8359
721,8311
722,8296
723,8324
724,8345
725,8335
726,8341
727,8327
728,8305
729,8328
730,8324
731,8242
732,8083
733,8106
734,8137
735,8140
736,8110
737,8077
738,8189
739,8221
740,8244
741,8189
742,8299
743,8283
744,8285
745,8228
746,8261
747,8261
748,8236
749,8186
750,8283
751,8319
752,8106
753,8124
754,8148
755,8125
756,8137
757,8138
758,8115
759,8087
760,8193
761,8218
762,8215
763,8202
764,8271
765,8103
766,8197
767,8187
768,8153
769,8165
770,8078
771,8159
772,8226
773,8192
774,8066
775,8191
776,8251
777,8141
778,8116
779,8169
780,8178
781,8321
782,8235
783,8241
784,8391
785,8265
786,8230
787,8217
788,8306
789,8243
790,8191
791,8280
792,8187
793,8097
794,8185
795,8121
796,8231
797,8233
798,8304
799,8220
800,8149
801,8221
802,8313
803,8266
804,8227
805,8385
806,8236
807,8162
808,8238
809,8041
810,8194
811,8197
812,8191
813,8197
814,8125
815,8170
816,8203
817,8306
818,8245
819,8140
820,8120
821,8103
822,8165
823,8248
824,8208
825,8160
826,8117
827,8137
828,8234
829,8156
830,8207
831,8216
832,8171
833,8215
834,8245
835,8180
836,8180
837,8212
838,8226
839,8249
840,8299
841,8251
842,8313
843,8236
844,8249
845,8190
846,8209
847,8095
848,8268
849,8289
850,8208
851,8201
852,8186
853,8163
854,8270
855,8338
856,8240
857,8407
858,8371
859,8271
860,8315
861,8310
862,8290
863,8228
864,8266
865,8283
866,8229
867,8218
868,8169
869,8090
870,8132
871,8177
872,8182
873,8199
874,8232
875,8121
876,8165
877,8124
878,8106
879,8153
880,8276
881,8316
882,8240
883,8161
884,8272
885,8392
886,8282
887,8156
888,8180
889,8135
890,8136
891,8286
892,8246
893,8183
894,8206
895,8066
896,8152
897,8176
898,8296
899,8147
900,8256
901,8247
902,8246
903,8372
904,8299
905,8218
906,8230
907,8329
908,8254
909,8201
910,8159
911,8238
912,8230
913,8289
914,8200
915,8225
916,8107
917,8048
918,8147
919,8145
920,8242
921,8176
922,8137
923,8233
924,8170
925,8203
926,8290
927,8203
928,8137
929,8241
930,8152
931,8022
932,8110
933,8100
934,8054
935,8032
936,8147
937,8100
938,8062
939,8200
940,8236
941,8093
942,8088
943,8114
944,8125
945,8154
946,8147
947,8129
948,8156
949,8154
950,8176
951,8148
952,8146
953,8093
954,8109
955,8147
956,8205
957,8210
958,8298
959,8371
960,8326
961,8289
962,8203
963,8137
964,8154
965,8223
966,8236
967,8247
968,8325
969,8292
970,8325
971,8334
972,8291
973,8256
974,8387
975,8439
976,8345
977,8214
978,8182
979,8329
980,8207
981,8223
982,8230
983,8427
984,8390
985,8345
986,8385
987,8352
988,8307
989,8264
990,8381
991,8309
992,8305
993,8328
994,8190
995,8302
996,8239
997,8295
998,8194
999,8243
1000,8287
1001,8342
1002,8201
1003,8301
1004,8290
1005,8309
1006,8185
1007,8242
1008,8193
1009,8350
1010,8318
1011,8306
1012,8438
1013,8343
1014,8306
1015,8284
1016,8290
1017,8246
1018,8219
1019,8187
1020,8103
1021,8211
1022,8102
1023,8185
1024,8137
1025,8232
1026,8194
1027,8113
1028,8178
1029,8282
1030,8300
1031,8400
1032,8366
1033,8233
1034,8304
1035,8295
1036,8290
1037,8277
1038,8269
1039,8201
1040,8108
1041,8264
1042,8161
1043,8083
1044,8090
1045,8132
1046,8185
1047,8230
1048,8240
1049,8209
1050,8254
1051,8226
1052,8154
1053,8190
1054,8139
1055,8116
1056,8149
1057,8169
1058,8204
1059,8138
1060,8141
1061,8044
1062,8090
1063,8117
1064,7989
1065,8092
1066,8163
1067,8073
1068,8131
1069,8163
1070,8125
1071,8173
1072,8118
1073,8101
1074,8150
1075,8118
1076,8229
1077,8216
1078,8313
1079,8319
1080,8251
1081,8265
1082,8292
1083,8237
1084,8292
1085,8222
1086,8215
1087,8297
1088,8384
1089,8292
1090,8196
1091,8474
1092,8258
1093,8421
1094,8409
1095,8267
1096,8276
1097,8329
1098,8366
1099,8351
1100,8257
1101,8241
1102,8210
1103,8213
1104,8201
1105,8239
1106,8162
1107,8145
1108,8026
1109,8099
1110,8123
1111,8167
1112,8145
1113,8153
1114,8121
1115,8112
1116,8150
1117,8049
1118,8172
1119,8217
1120,8254
1121,8169
1122,8208
1123,8314
1124,8325
1125,8365
1126,8315
1127,8231
1128,8189
1129,8311
1130,8335
1131,8330
1132,8234
1133,8237
1134,8172
1135,8131
1136,8105
1137,8190
1138,8266
1139,8149
1140,8083
1141,8109
1142,8127
1143,8074
1144,8118
1145,8193
1146,8216
1147,8155
1148,8148
1149,8167
1150,8061
1151,8183
1152,8277
1153,8252
1154,8194
1155,8183
1156,8181
1157,8283
1158,8198
1159,8169
1160,8280
1161,8316
1162,8376
1163,8266
1164,8278
1165,8324
1166,8260
1167,8228
1168,8231
1169,8093
1170,8194
1171,8194
1172,8112
1173,8126
1174,8189
1175,8271
1176,8192
1177,8193
1178,8228
1179,8270
1180,8113
1181,8150
1182,8072
1183,8163
1184,8160
1185,8108
1186,8155
1187,8277
1188,8165
1189,8199
1190,8192
1191,8156
1192,8170
1193,8087
1194,8204
1195,8122
1196,8135
1197,8305
1198,8190
1199,8023
1200,8171
1201,8150
1202,8179
1203,8220
1204,8249
1205,8220
1206,8203
1207,8198
1208,8195
1209,8156
1210,8175
1211,8177
1212,8174
1213,8172
1214,8085
1215,8126
1216,8248
1217,8131
1218,8102
1219,8063
1220,8041
1221,8066
1222,8099
1223,8185
1224,8127
1225,8169
1226,8121
1227,8191
1228,8123
1229,8118
1230,8114
1231,8099
1232,8064
1233,8043
1234,8095
1235,8047
1236,8121
1237,8089
1238,8053
1239,8015
1240,8179
1241,8159
1242,8193
1243,8217
1244,8287
1245,8238
1246,8271
1247,8194
1248,8135
1249,8251
1250,8083
1251,8159
1252,8190
1253,8220
1254,8315
1255,8257
1256,8285
1257,8240
1258,8204
1259,8083
1260,8240
1261,8136
1262,8291
1263,8219
1264,8333
1265,8386
1266,8400
1267,8334
1268,8290
1269,8311
1270,8308
1271,8242
1272,8383
1273,8220
1274,8252
1275,8279
1276,8292
1277,8277
1278,8266
1279,8243
1280,8258
1281,8269
1282,8277
1283,8364
1284,8299
1285,8260
1286,8257
1287,8409
1288,8343
1289,8262
1290,8295
1291,8195
1292,8194
1293,8126
1294,8102
1295,8172
1296,8215
1297,8140
1298,8201
1299,8143
1300,8036
1301,8109
1302,8141
1303,8102
1304,8163
1305,8087
1306,8071
1307,8101
1308,8123
1309,8274
1310,8258
1311,8218
1312,8191
1313,8221
1314,8274
1315,8223
1316,8228
1317,8079
1318,8078
1319,8082
1320,8103
1321,8178
1322,8090
1323,8233
1324,8216
1325,8306
1326,8191
1327,8315
1328,8414
1329,8285
1330,8288
1331,8302
1332,8209
1333,8307
1334,8299
1335,8224
1336,8309
1337,8232
1338,8339
1339,8175
1340,8295
1341,8254
1342,8266
1343,8265
1344,8268
1345,8207
1346,8210
1347,8188
1348,8279
1349,8309
1350,8317
1351,8367
1352,8296
1353,8161
1354,8387
1355,8452
1356,8416
1357,8401
1358,8282
1359,8412
1360,8290
1361,8241
1362,8160
1363,8170
1364,8148
1365,8085
1366,8136
1367,8087
1368,8189
1369,8019
1370,8079
1371,8200
1372,8168
1373,8156
1374,8279
1375,8232
1376,8219
1377,8206
1378,8110
1379,8151
1380,8214
1381,8386
1382,8154
1383,8227
1384,8387
1385,8224
1386,8299
1387,8409
1388,8289
1389,8295
1390,8361
1391,8317
1392,8346
1393,8237
1394,8218
1395,8171
1396,8135
1397,8270
1398,8124
1399,8179
1400,8090
1401,8150
1402,8201
1403,8375
1404,8313
1405,8279
1406,8281
1407,8299
1408,8257
1409,8257
1410,8290
1411,8318
1412,8369
1413,8212
1414,8265
1415,8314
1416,8263
1417,8198
1418,8298
1419,8174
1420,8285
1421,8261
1422,8142
1423,8294
1424,8348
1425,8278
1426,8293
1427,8175
1428,8151
1429,8141
1430,8130
1431,8247
1432,8130
1433,8184
1434,8205
1435,8241
1436,8166
1437,8252
1438,8255
1439,8044
1440,8222
1441,8292
1442,8166
1443,8325
1444,8238
1445,8246
1446,8217
1447,8113
1448,8153
1449,8204
1450,8067
1451,8286
1452,8181
1453,8191
1454,8325
1455,8229
1456,8337
1457,8340
1458,8182
1459,8116
1460,8192
1461,8180
1462,8236
1463,8209
1464,8337
1465,8196
1466,8167
1467,8178
1468,8202
1469,8192
1470,8156
1471,8238
1472,8308
1473,8270
1474,8204
1475,8320
1476,8376
1477,8225
1478,8208
1479,8271
1480,8278
1481,8128
1482,8313
1483,8290
1484,8171
1485,8310
1486,8253
1487,8195
1488,8185
1489,8165
1490,8134
1491,8288
1492,8220
1493,8257
1494,8299
1495,8259
1496,8328
1497,8332
1498,8147
1499,8182
1500,8088
1501,8201
1502,8225
1503,8287
1504,8269
1505,8193
1506,8317
1507,8301
1508,8351
1509,8251
1510,8399
1511,8269
1512,8214
1513,8300
1514,8154
1515,8221
1516,8233
1517,8186
1518,8175
1519,8235
1520,8193
1521,8221
1522,8352
1523,8319
1524,8344
1525,8289
1526,8324
1527,8337
1528,8348
1529,8151
1530,8394
1531,8297
1532,8215
1533,8272
1534,8250
1535,8300
1536,8297
1537,8259
1538,8236
1539,8174
1540,8184
1541,8248
1542,8311
1543,8157
1544,8271
1545,8250
1546,8233
1547,8138
1548,8214
1549,8202
1550,8288
1551,8176
1552,8167
1553,8170
1554,8379
1555,8191
1556,8177
1557,8159
1558,8209
1559,8303
1560,8277
1561,8313
1562,8241
1563,8284
1564,8313
1565,8185
1566,8240
1567,8199
1568,8223
1569,8308
1570,8252
1571,8245
1572,8151
1573,8141
1574,8161
1575,8293
1576,8257
1577,8286
1578,8338
1579,8206
1580,8314
1581,8142
1582,8160
1583,8151
1584,8316
1585,8366
1586,8365
1587,8353
1588,8338
1589,8201
1590,8166
1591,8372
1592,8251
1593,8248
1594,8247
1595,8358
1596,8324
1597,8207
1598,8247
1599,8257
1600,8422
1601,8283
1602,8258
1603,8290
1604,8369
1605,8364
1606,8371
1607,8240
1608,8271
1609,8315
1610,8189
1611,8168
1612,8331
1613,8249
1614,8310
1615,8214
1616,8280
1617,8176
1618,8287
1619,8322
1620,8192
1621,8199
1622,8139
1623,8113
1624,8114
1625,8137
1626,8164
1627,8185
1628,8146
1629,8087
1630,8068
1631,8109
1632,8060
1633,8109
1634,8112
1635,8217
1636,8238
1637,8314
1638,8261
1639,8290
1640,8361
1641,8291
1642,8297
1643,8298
1644,8296
1645,8293
1646,8230
1647,8147
1648,8233
1649,8154
1650,8173
1651,8169
1652,8134
1653,8114
1654,8190
1655,8102
1656,8150
1657,8234
1658,8204
1659,8151
1660,8114
1661,8102
1662,8024
1663,8093
1664,8163
1665,8215
1666,8121
1667,8104
1668,8139
1669,8153
1670,8182
1671,8253
1672,8263
1673,8160
1674,8331
1675,8237
1676,8227
1677,8216
1678,8220
1679,8208
1680,8124
1681,8175
1682,8052
1683,8177
1684,8129
1685,8202
1686,8097
1687,8233
1688,8138
1689,8047
1690,8089
1691,8164
1692,8143
1693,8112
1694,8141
1695,8086
1696,8300
1697,8164
1698,8231
1699,8120
1700,8309
1701,8131
1702,8076
1703,8181
1704,8278
1705,8415
1706,8305
1707,8187
1708,8328
1709,8339
1710,8355
1711,8346
1712,8235
1713,8221
1714,8112
1715,8220
1716,8262
1717,8241
1718,8225
1719,8227
1720,8239
1721,8103
1722,8144
1723,8159
1724,8238
1725,8237
1726,8282
1727,8210
1728,8275
1729,8234
1730,8217
1731,8158
1732,8259
1733,8264
1734,8366
1735,8313
1736,8326
1737,8233
1738,8252
1739,8375
1740,8360
1741,8266
1742,8222
1743,8257
1744,8313
1745,8353
1746,8381
1747,8348
1748,8264
1749,8312
1750,8311
1751,8312
1752,8293
1753,8274
1754,8238
1755,8130
1756,8198
1757,8292
1758,8268
1759,8234
1760,8116
1761,8044
1762,8115
1763,8113
1764,8032
1765,8107
1766,8218
1767,8086
1768,8120
1769,8048
1770,8044
1771,8137
1772,8149
1773,8123
1774,8141
1775,8122
1776,8166
1777,8178
1778,8127
1779,8213
1780,8186
1781,8308
1782,8200
1783,8276
1784,8232
1785,8262
1786,8229
1787,8238
1788,8292
1789,8374
1790,8295
1791,8224
1792,8204
1793,8113
1794,8258
1795,8273
1796,8108
1797,8226
1798,8152
1799,8186
1800,8252
1801,8263
1802,8090
1803,8153
1804,8162
1805,8143
1806,8122
1807,8177
1808,8272
1809,8244
1810,8221
1811,8244
1812,8168
1813,8216
1814,8331
1815,8250
1816,8303
1817,8256
1818,8160
1819,8150
1820,8081
1821,8134
1822,8253
1823,8308
1824,8203
1825,8371
1826,8208
1827,8188
1828,8264
1829,8213
1830,8241
1831,8295
1832,8284
1833,8318
1834,8276
1835,8154
1836,8199
1837,8220
1838,8336
1839,8215
1840,8296
1841,8305
1842,8191
1843,8271
1844,8210
1845,8163
1846,8287
1847,8306
1848,8329
1849,8344
1850,8217
1851,8257
1852,8289
1853,8255
1854,8168
1855,8117
1856,8053
1857,8208
1858,8124
1859,8207
1860,8185
1861,8198
1862,8197
1863,8299
1864,8291
1865,8179
1866,8232
1867,8177
1868,8213
1869,8230
1870,8202
1871,8278
1872,8165
1873,8242
1874,8327
1875,8257
1876,8235
1877,8235
1878,8186
1879,8298
1880,8283
1881,8360
1882,8258
1883,8132
1884,8131
1885,8186
1886,8232
1887,8199
1888,8205
1889,8153
1890,8254
1891,8160
1892,8279
1893,8162
1894,8297
1895,8349
1896,8371
1897,8241
1898,8205
1899,8239
1900,8215
1901,8090
1902,8244
1903,8167
1904,8091
1905,8128
1906,8033
1907,8128
1908,8140
1909,8135
1910,8119
1911,8110
1912,8199
1913,8207
1914,8143
1915,8172
1916,8143
1917,8130
1918,8162
1919,8119
1920,8270
1921,8240
1922,8266
1923,8231
1924,8187
1925,8155
1926,8158
1927,8155
1928,8094
1929,8207
1930,8252
1931,8158
1932,8240
1933,8190
1934,8220
1935,8217
1936,8162
1937,8262
1938,8181
1939,8208
1940,8205
1941,8303
1942,8092
1943,8183
1944,8149
1945,8180
1946,8083
1947,8122
1948,8148
1949,8098
1950,8245
1951,8361
1952,8296
1953,8223
1954,8321
1955,8256
1956,8210
1957,8332
1958,8312
1959,8306
1960,8269
1961,8326
1962,8263
1963,8311
1964,8306
1965,8289
1966,8308
1967,8207
1968,8283
1969,8268
1970,8215
1971,8131
1972,8268
1973,8315
1974,8345
1975,8322
1976,8362
1977,8416
1978,8347
1979,8272
1980,8285
1981,8250
1982,8268
1983,8221
1984,8381
1985,8309
1986,8212
1987,8343
1988,8415
1989,8251
1990,8353
1991,8408
1992,8308
1993,8228
1994,8210
1995,8250
1996,8304
1997,8408
1998,8331
1999,8136
2000,8325
2001,8304
2002,8328
2003,8243
2004,8291
2005,8312
2006,8317
2007,8207
2008,8212
2009,8315
2010,8334
2011,8240
2012,8289
2013,8245
2014,8272
2015,8224
2016,8136
2017,8142
2018,8277
2019,8210
2020,8166
2021,8155
2022,8176
2023,8162
2024,8294
2025,8361
2026,8275
2027,8367
2028,8372
2029,8299
2030,8234
2031,8338
2032,8183
2033,8209
2034,8403
2035,8163
2036,8233
2037,8246
2038,8220
2039,8239
2040,8229
2041,8132
2042,8102
2043,8230
2044,8213
2045,8151
2046,8136
2047,8158
2048,8179
2049,8155
2050,8163
2051,8255
2052,8240
2053,8328
2054,8221
2055,8274
2056,8482
2057,8371
2058,8368
2059,8256
2060,8432
2061,8357
2062,8335
2063,8224
2064,8343
2065,8297
2066,8290
2067,8251
2068,8228
2069,8315
2070,8224
2071,8153
2072,8251
2073,8293
2074,8323
2075,8355
2076,8425
2077,8319
2078,8345
2079,8315
2080,8287
2081,8297
2082,8270
2083,8341
2084,8317
2085,8322
2086,8349
2087,8198
2088,8212
2089,8351
2090,8405
2091,8324
2092,8375
2093,8271
2094,8337
2095,8347
2096,8388
2097,8331
2098,8354
2099,8142
2100,8312
2101,8318
2102,8259
2103,8342
2104,8295
2105,8231
2106,8327
2107,8228
2108,8270
2109,8193
2110,8184
2111,8217
2112,8185
2113,8298
2114,8363
2115,8329
2116,8311
2117,8371
2118,8319
2119,8339
2120,8397
2121,8333
2122,8320
2123,8384
2124,8299
2125,8221
2126,8317
2127,8408
2128,8249
2129,8368
2130,8379
2131,8316
2132,8317
2133,8291
2134,8288
2135,8299
2136,8395
2137,8384
2138,8281
2139,8256
2140,8269
2141,8147
2142,8175
2143,8207
2144,8193
2145,8287
2146,8378
2147,8351
2148,8369
2149,8384
2150,8323
2151,8333
2152,8247
2153,8183
2154,8246
2155,8406
2156,8283
2157,8332
2158,8399
2159,8362
2160,8317
2161,8270
2162,8277
2163,8297
2164,8154
2165,8327
2166,8184
2167,8172
2168,8169
2169,8192
2170,8246
2171,8224
2172,8235
2173,8189
2174,8271
2175,8203
2176,8165
2177,8161
2178,8278
2179,8387
2180,8286
2181,8322
2182,8309
2183,8254
2184,8193
2185,8143
2186,8275
2187,8148
2188,8033
2189,8062
2190,8102
2191,8198
2192,8092
2193,8142
2194,8107
2195,8109
2196,8076
2197,8048
2198,8190
2199,8236
2200,8213
2201,8188
2202,8161
2203,8184
2204,8220
2205,8224
2206,8207
2207,8145
2208,8122
2209,8189
2210,8142
2211,8166
2212,8147
2213,8108
2214,8107
2215,8166
2216,8215
2217,8125
2218,8056
2219,8075
2220,8133
2221,8162
2222,8148
2223,8279
2224,8210
2225,8240
2226,8234
2227,8276
2228,8256
2229,8266
2230,8272
2231,8234
2232,8243
2233,8157
2234,8277
2235,8089
2236,8187
2237,8115
2238,8018
2239,8131
2240,8090
2241,8162
2242,8140
2243,8187
2244,8051
2245,8060
2246,8093
2247,8179
2248,8148
2249,8173
2250,8154
2251,8265
2252,8454
2253,8296
2254,8175
2255,8203
2256,8374
2257,8149
2258,8328
2259,8378
2260,8357
2261,8209
2262,8265
2263,8250
2264,8251
2265,8215
2266,8258
2267,8376
2268,8294
2269,8250
2270,8327
2271,8409
2272,8363
2273,8245
2274,8302
2275,8245
2276,8176
2277,8261
2278,8286
2279,8233
2280,8338
2281,8445
2282,8473
2283,8419
2284,8486
2285,8487
2286,8403
2287,8308
2288,8270
2289,8275
2290,8191
2291,8227
2292,8199
2293,8238
2294,8230
2295,8278
2296,8316
2297,8307
2298,8248
2299,8238
2300,8192
2301,8239
2302,8319
2303,8446
2304,8309
2305,8366
2306,8252
2307,8196
2308,8292
2309,8272
2310,8389
2311,8261
2312,8235
2313,8344
2314,8301
2315,8300
2316,8293
2317,8436
2318,8341
2319,8320
2320,8261
2321,8256
2322,8178
2323,8228
2324,8251
2325,8223
2326,8274
2327,8358
2328,8202
2329,8179
2330,8184
2331,8173
2332,8242
2333,8450
2334,8252
2335,8298
2336,8247
2337,8164
2338,8165
2339,8143
2340,8251
2341,8223
2342,8235
2343,8155
2344,8284
2345,8184
2346,8243
2347,8233
2348,8242
2349,8266
2350,8298
2351,8279
2352,8237
2353,8265
2354,8275
2355,8241
2356,8235
2357,8234
2358,8326
2359,8294
2360,8301
2361,8261
2362,8280
2363,8317
2364,8159
2365,8239
2366,8118
2367,8354
2368,8423
2369,8482
2370,8289
2371,8187
2372,8176
2373,8295
2374,8305
2375,8175
2376,8314
2377,8421
2378,8267
2379,8258
2380,8274
2381,8202
2382,8221
2383,8246
2384,8384
2385,8265
2386,8304
2387,8237
2388,8377
2389,8258
2390,8152
2391,8269
2392,8238
2393,8249
2394,8238
2395,8123
2396,8112
2397,8120
2398,8145
2399,8153
2400,8206
2401,8169
2402,8171
2403,8300
2404,8190
2405,8215
2406,8211
2407,8176
2408,8199
2409,8198
2410,8125
2411,8176
2412,8186
2413,8125
2414,8152
2415,8102
2416,8104
2417,8274
2418,8233
2419,8292
2420,8252
2421,8251
2422,8204
2423,8228
2424,8183
2425,8173
2426,8153
2427,8175
2428,8133
2429,8101
2430,8327
2431,8278
2432,8238
2433,8321
2434,8286
2435,8192
2436,8226
2437,8104
2438,8125
2439,8069
2440,8054
2441,8069
2442,8093
2443,8249
2444,8297
2445,8184
2446,8154
2447,8271
2448,8256
2449,8186
2450,8339
2451,8229
2452,8219
2453,8340
2454,8232
2455,8305
2456,8259
2457,8255
2458,8306
2459,8267
2460,8136
2461,8166
2462,8098
2463,8186
2464,8209
2465,8127
2466,8087
2467,8207
2468,8164
2469,8148
2470,8143
2471,8131
2472,8170
2473,8152
2474,8223
2475,8160
2476,8331
2477,8301
2478,8280
2479,8157
2480,8161
2481,8149
2482,8110
2483,8217
2484,8168
2485,8205
2486,8254
2487,8150
2488,8174
2489,8366
2490,8395
2491,8352
2492,8250
2493,8368
2494,8108
2495,8165
2496,8293
2497,8336
