MDTU,plaq,Re(det),Im(det),link
1,0.0231286,0.0246254,0.0164712,0.0681935
2,0.0247079,0.0238445,0.0168146,0.0582886
3,0.0301595,0.036182,0.0195652,0.0518368
4,0.0369588,0.0465137,0.0201523,0.0649789
5,0.0369588,0.0465137,0.0201523,0.0649789
6,0.031375,0.0371466,0.0176682,0.0693778
7,0.025672,0.033073,0.0223985,0.0606849
8,0.025672,0.033073,0.0223985,0.0606849
9,0.025672,0.033073,0.0223985,0.0606849
10,0.026736,0.0353996,0.0226092,0.0548084
11,0.026736,0.0353996,0.0226092,0.0548084
12,0.0293785,0.0347208,0.0189315,0.0808928
13,0.0295091,0.0316949,0.0181857,0.0678554
14,0.0344262,0.0317413,0.0143601,0.0775347
15,0.0284838,0.0241166,0.0138415,0.0839243
16,0.0313118,0.028402,0.0133092,0.0663857
17,0.0334123,0.0283932,0.0142318,0.0738369
18,0.0326318,0.0239363,0.0123266,0.0682534
19,0.0227398,0.0183618,0.013142,0.068153
20,0.0396586,0.0370292,0.0157828,0.058871
21,0.0400273,0.0352792,0.0149633,0.0748136
22,0.0400273,0.0352792,0.0149633,0.0748136
23,0.038618,0.031225,0.0130392,0.0851953
24,0.0278901,0.027533,0.0160406,0.0745548
25,0.0303393,0.02912,0.0167611,0.0743023
26,0.0348303,0.0315607,0.0149768,0.0700625
27,0.0351155,0.0406339,0.0197428,0.0806893
28,0.0266974,0.0300018,0.0192453,0.0551958
29,0.0266974,0.0300018,0.0192453,0.0551958
30,0.0266974,0.0300018,0.0192453,0.0551958
31,0.0301547,0.0269802,0.0143495,0.0801767
32,0.0257631,0.0190177,0.0129288,0.0656567
33,0.0257631,0.0190177,0.0129288,0.0656567
34,0.0260358,0.0256777,0.016197,0.0532374
35,0.0296315,0.0323498,0.0162439,0.0604368
36,0.0296315,0.0323498,0.0162439,0.0604368
37,0.0289788,0.0294075,0.0196088,0.0772234
38,0.0293098,0.0289138,0.0160794,0.0712038
39,0.0277258,0.0270295,0.0155346,0.0703047
40,0.0303575,0.0266133,0.0129505,0.0624519
41,0.0308226,0.0223807,0.0110657,0.0622976
42,0.0303096,0.0210524,0.0126643,0.0534707
43,0.0318302,0.0238993,0.0142426,0.0670464
44,0.0246277,0.0196643,0.014782,0.0640584
45,0.0228347,0.014914,0.0110401,0.069403
46,0.0269074,0.0230857,0.0138841,0.0658181
47,0.0322122,0.0334674,0.0167846,0.0569491
48,0.0219675,0.0249202,0.0193811,0.0527278
49,0.0213634,0.0247759,0.0180489,0.051631
50,0.027885,0.0267297,0.0144366,0.0748527
51,0.0272997,0.0315586,0.0162913,0.0511377
52,0.0355862,0.0418296,0.0198774,0.0585471
53,0.0295444,0.0367062,0.0195338,0.0506477
54,0.0274816,0.0270336,0.0160705,0.0746933
55,0.0274816,0.0270336,0.0160705,0.0746933
56,0.0278111,0.0349645,0.0188237,0.0470412
57,0.0189926,0.030164,0.0251117,0.0758508
58,0.026782,0.0385753,0.025363,0.0692622
59,0.022798,0.0294118,0.0209303,0.0624912
60,0.030447,0.0414709,0.0229827,0.0637573
61,0.04306,0.0600694,0.0235368,0.0523484
62,0.0382568,0.0424453,0.0174879,0.0701817
63,0.0405944,0.0459744,0.0186896,0.0631332
64,0.0383379,0.0413848,0.016612,0.053177
65,0.0260866,0.0201779,0.0122583,0.0595204
66,0.0290636,0.0253011,0.0157466,0.0689615
67,0.0290636,0.0253011,0.0157466,0.0689615
68,0.0278162,0.0254287,0.0143763,0.0725852
69,0.0301983,0.036218,0.0190784,0.0441643
70,0.035813,0.0358568,0.0168629,0.0843748
71,0.0338182,0.0406708,0.018462,0.0688601
72,0.0345652,0.0367893,0.0188076,0.0489308
73,0.0345652,0.0367893,0.0188076,0.0489308
74,0.0288659,0.0306685,0.0168309,0.0501641
75,0.0205753,0.028803,0.0243847,0.0593349
76,0.0230197,0.0336764,0.0269129,0.0536937
77,0.0230197,0.0336764,0.0269129,0.0536937
78,0.0230197,0.0336764,0.0269129,0.0536937
79,0.0230197,0.0336764,0.0269129,0.0536937
80,0.0230197,0.0336764,0.0269129,0.0536937
81,0.0271845,0.0338561,0.0184309,0.0544397
82,0.0266932,0.0306526,0.019988,0.0580159
83,0.0285665,0.031952,0.017812,0.0570589
84,0.0312521,0.0293826,0.0138697,0.0687562
85,0.0382686,0.0383814,0.0153888,0.0652064
86,0.0342161,0.0404321,0.0206161,0.0645063
87,0.0243438,0.024667,0.0177796,0.0666269
88,0.0276712,0.0291802,0.0165507,0.076494
89,0.0226633,0.0210711,0.016558,0.065907
90,0.0218821,0.020915,0.0169244,0.0788692
91,0.0226953,0.0244072,0.018456,0.0876889
92,0.0233658,0.0248696,0.0172241,0.073506
93,0.0233658,0.0248696,0.0172241,0.073506
94,0.0233658,0.0248696,0.0172241,0.073506
95,0.0310769,0.0298667,0.0153082,0.0715821
96,0.039143,0.0455868,0.0209951,0.0804616
97,0.0324827,0.0332242,0.0156008,0.0666363
98,0.0264818,0.0258404,0.0149469,0.0777906
99,0.028691,0.0269861,0.014824,0.0716512
100,0.0331499,0.0375069,0.0172427,0.0664262
101,0.0331499,0.037507,0.0172427,0.0664262
102,0.0331499,0.037507,0.0172427,0.0664262
103,0.0308679,0.0324727,0.0194915,0.059485
104,0.0286588,0.0318722,0.0188342,0.0645994
105,0.0250373,0.0245175,0.0171739,0.0559532
106,0.0278809,0.0265003,0.0175348,0.059407
107,0.0323034,0.030613,0.0159829,0.054791
108,0.0357572,0.0343108,0.0161641,0.0707131
109,0.0273977,0.0247461,0.0159553,0.0417908
110,0.0308576,0.032003,0.0165202,0.0629685
111,0.0215459,0.021083,0.0162056,0.0523065
112,0.0248557,0.0192499,0.0125889,0.0643745
113,0.0250866,0.0229882,0.0162377,0.0699493
114,0.0235927,0.0222348,0.0153091,0.0531252
115,0.0317746,0.0264634,0.013858,0.0686556
116,0.0347309,0.0403041,0.021604,0.0581381
117,0.0347309,0.0403041,0.021604,0.0581381
118,0.0349516,0.0362584,0.0157971,0.0630159
119,0.0310405,0.0353777,0.01759,0.0457683
120,0.0293802,0.0311565,0.0157434,0.0497332
121,0.0244895,0.02701,0.0203552,0.0526489
122,0.0243183,0.0246585,0.0159906,0.0469838
123,0.0232835,0.0238468,0.0183612,0.0438991
124,0.0232835,0.0238468,0.0183612,0.0438991
125,0.0286728,0.0284089,0.0152309,0.058387
126,0.0286728,0.0284089,0.0152309,0.058387
127,0.0286728,0.0284089,0.0152309,0.058387
128,0.0286728,0.0284089,0.0152309,0.058387
129,0.0286728,0.0284089,0.0152309,0.058387
130,0.0287822,0.0333839,0.0198658,0.0524937
131,0.0238378,0.0227659,0.0146235,0.0529291
132,0.0245492,0.0227799,0.0145158,0.0479992
133,0.0304658,0.0277913,0.0144268,0.0598408
134,0.0235616,0.0199767,0.0145584,0.0647547
135,0.0273858,0.0220051,0.0138093,0.0624803
136,0.0256841,0.0265674,0.0147874,0.0578715
137,0.0252417,0.026934,0.015944,0.0635832
138,0.0267521,0.0299114,0.0180195,0.0738693
139,0.034873,0.0388013,0.0185176,0.0573903
140,0.034873,0.0388013,0.0185176,0.0573903
141,0.034873,0.0388013,0.0185176,0.0573903
142,0.034873,0.0388013,0.0185176,0.0573903
143,0.0293332,0.0344147,0.0199044,0.0698901
144,0.0311063,0.0316096,0.0171581,0.0694225
145,0.0269911,0.0261625,0.0173987,0.0595505
146,0.0379404,0.0355717,0.0174904,0.0721178
147,0.0327164,0.0301457,0.0158618,0.0645262
148,0.0363135,0.0320737,0.0137646,0.0613519
149,0.0326211,0.0293521,0.015163,0.076383
150,0.0326211,0.0293521,0.015163,0.076383
151,0.035365,0.0299933,0.0149393,0.063625
152,0.035365,0.0299933,0.0149393,0.063625
153,0.0245043,0.0193201,0.0118867,0.0671016
154,0.0276399,0.0213629,0.0128102,0.0524044
155,0.0307818,0.0292957,0.0139068,0.0664154
156,0.0298906,0.0290159,0.016062,0.0493236
157,0.0260513,0.0258451,0.0175911,0.0624263
158,0.0249491,0.0244023,0.0154768,0.0500272
159,0.0329212,0.0395785,0.0204866,0.06546
160,0.0248861,0.0295533,0.0203479,0.0658915
161,0.0235589,0.0247035,0.0179422,0.062006
162,0.0258943,0.0340616,0.0212389,0.065286
163,0.0258943,0.0340616,0.0212389,0.065286
164,0.0281918,0.0263163,0.0148459,0.0658292
165,0.0319994,0.0321254,0.0192963,0.0596609
166,0.0362213,0.0378632,0.016905,0.049205
167,0.0362213,0.0378632,0.016905,0.049205
168,0.0376105,0.0426398,0.0175436,0.0583665
169,0.0415802,0.0561578,0.0222632,0.0591178
170,0.0393259,0.0436743,0.0184483,0.071563
171,0.0498731,0.0496024,0.0173292,0.0640112
172,0.0356423,0.029358,0.0127601,0.0717552
173,0.0356423,0.029358,0.0127601,0.0717552
174,0.0397988,0.0318912,0.0138521,0.0532693
175,0.0394367,0.0293657,0.0123243,0.0695892
176,0.0230456,0.0195106,0.0133123,0.0668486
177,0.0297106,0.0267106,0.016769,0.05758
178,0.0253532,0.0261743,0.0157352,0.0605658
179,0.0282208,0.0278034,0.0163337,0.0793873
180,0.0282568,0.0308023,0.0183984,0.0527059
181,0.0231193,0.0278221,0.0185125,0.0632888
182,0.0285809,0.0311812,0.0202328,0.0602259
183,0.0407704,0.0471582,0.018107,0.0660149
184,0.0411563,0.0402235,0.0166255,0.0641465
185,0.0334155,0.0453471,0.022233,0.0699041
186,0.0340291,0.0513545,0.027023,0.0608907
187,0.0256961,0.0349378,0.0234074,0.0503271
188,0.0229243,0.0298559,0.0207775,0.0600058
189,0.0191481,0.0211425,0.0187398,0.0541395
190,0.0191481,0.0211425,0.0187398,0.0541395
191,0.0266361,0.0320734,0.0201101,0.0557169
192,0.0245257,0.0270084,0.0191787,0.0616031
193,0.0304596,0.0322393,0.0173454,0.0524907
194,0.0262942,0.0318696,0.018548,0.0767088
195,0.0306469,0.0329725,0.0150287,0.0815626
196,0.0261657,0.0319941,0.019617,0.0837129
197,0.02678,0.0339632,0.0207156,0.062651
198,0.0205942,0.022762,0.017397,0.0762969
199,0.0212723,0.0263066,0.0232963,0.045566
200,0.0368691,0.0527287,0.0257311,0.0657862
201,0.0271749,0.0352624,0.0215185,0.0525332
202,0.0205628,0.0250403,0.0208953,0.0706577
203,0.0258318,0.0333955,0.023154,0.0691911
204,0.0258396,0.0351689,0.0245087,0.0607765
205,0.0258396,0.0351689,0.0245087,0.0607765
206,0.0292259,0.0340309,0.0184002,0.0636419
207,0.026512,0.0292846,0.0177948,0.071284
208,0.0266024,0.0298178,0.0177677,0.0800107
209,0.0270021,0.0272586,0.0173241,0.0600436
210,0.0211039,0.0219063,0.0186521,0.0762435
211,0.0273275,0.0255257,0.0139894,0.0706123
212,0.0270509,0.0242457,0.0126175,0.0847167
213,0.0249481,0.021384,0.0138403,0.0701374
214,0.0249481,0.021384,0.0138403,0.0701374
215,0.0249481,0.021384,0.0138403,0.0701374
216,0.0228126,0.0296636,0.0201025,0.06644
217,0.0251489,0.0319908,0.0218628,0.0803083
218,0.0292845,0.0345875,0.0215552,0.0650632
219,0.0292845,0.0345875,0.0215552,0.0650632
220,0.0292845,0.0345875,0.0215552,0.0650632
