ReTr(L),ImTr(L)
-0.725335,-0.675117
-0.877492,-0.459532
-0.9457,-0.286626
-0.905192,-0.403257
-0.905192,-0.403257
-0.858867,-0.495575
-0.861742,-0.488332
-0.861742,-0.488332
-0.861742,-0.488332
-0.835283,-0.530357
-0.835283,-0.530357
-0.8515,-0.506192
-0.765032,-0.630007
-0.78203,-0.605428
-0.67038,-0.730273
-0.597248,-0.79169
-0.570884,-0.809133
-0.648945,-0.7479
-0.701711,-0.696322
-0.673858,-0.725458
-0.596891,-0.785485
-0.596891,-0.785485
-0.643852,-0.753442
-0.703985,-0.694554
-0.697693,-0.70287
-0.733251,-0.661763
-0.820871,-0.549923
-0.811562,-0.561032
-0.811562,-0.561032
-0.811562,-0.561032
-0.734898,-0.664423
-0.689872,-0.705871
-0.689872,-0.705871
-0.671787,-0.724406
-0.718715,-0.680957
-0.718715,-0.680957
-0.62414,-0.763955
-0.528178,-0.835225
-0.693181,-0.706266
-0.570942,-0.807737
-0.497636,-0.857075
-0.644767,-0.750935
-0.460787,-0.875867
-0.514364,-0.843333
-0.597407,-0.788411
-0.775202,-0.61834
-0.773705,-0.618284
-0.788518,-0.597397
-0.683813,-0.711252
-0.710211,-0.686833
-0.784605,-0.601764
-0.733438,-0.663168
-0.682538,-0.716475
-0.778753,-0.613087
-0.778753,-0.613087
-0.695758,-0.703656
-0.554812,-0.818095
-0.462845,-0.876108
-0.586782,-0.796457
-0.481999,-0.859058
-0.305818,-0.942492
-0.347815,-0.927992
-0.262575,-0.954333
-0.255453,-0.958567
-0.264084,-0.953183
-0.197781,-0.969333
-0.197781,-0.969333
-0.222091,-0.965142
-0.250934,-0.954942
-0.345708,-0.927817
-0.388033,-0.910517
-0.407464,-0.901417
-0.407464,-0.901417
-0.473848,-0.86585
-0.42003,-0.889733
-0.348863,-0.923725
-0.348863,-0.923725
-0.348863,-0.923725
-0.348863,-0.923725
-0.348863,-0.923725
-0.318739,-0.938208
-0.324263,-0.93555
-0.359783,-0.921642
-0.254468,-0.954825
-0.194724,-0.969567
-0.255734,-0.9509
-0.237279,-0.959683
-0.0623611,-0.98715
-0.0235097,-0.986375
0.176771,-0.975158
0.261449,-0.956933
0.179689,-0.9746
0.179689,-0.9746
0.179689,-0.9746
0.222267,-0.964425
0.177761,-0.9747
0.196615,-0.96915
0.250554,-0.955933
0.234818,-0.959167
0.192699,-0.971683
0.192699,-0.971683
0.192699,-0.971683
0.0245217,-0.990167
0.122789,-0.982533
0.163747,-0.976242
0.270113,-0.953783
0.239034,-0.959617
0.304386,-0.943867
0.116292,-0.981983
0.022614,-0.988458
-0.0092905,-0.990133
0.0929858,-0.986083
0.105315,-0.985583
0.157348,-0.975642
0.146319,-0.979258
0.155725,-0.977108
0.155725,-0.977108
0.241013,-0.960742
0.121953,-0.980117
0.208673,-0.967675
0.12418,-0.980158
0.130637,-0.980942
0.218324,-0.963258
0.218324,-0.963258
0.24145,-0.956233
0.24145,-0.956233
0.24145,-0.956233
0.24145,-0.956233
0.24145,-0.956233
0.275706,-0.951
0.385053,-0.909733
0.307353,-0.941342
0.412573,-0.898108
0.19918,-0.97105
0.320351,-0.935733
0.521176,-0.840092
0.577868,-0.805789
0.555468,-0.817222
0.507361,-0.848425
0.507361,-0.848425
0.507361,-0.848425
0.507361,-0.848425
0.511762,-0.8436
0.575025,-0.804906
0.680553,-0.718348
0.669405,-0.731777
0.608874,-0.780771
0.60603,-0.779952
0.55904,-0.814989
0.55904,-0.814989
0.446489,-0.882658
0.446489,-0.882658
0.418582,-0.896317
0.406407,-0.901883
0.422573,-0.8948
0.465167,-0.872333
0.345141,-0.926825
0.291392,-0.94515
0.2502,-0.957517
0.332107,-0.9303
0.548312,-0.825332
0.563997,-0.813599
0.563997,-0.813599
0.593615,-0.792121
0.584964,-0.799417
0.628135,-0.765421
0.628135,-0.765421
0.626748,-0.764318
0.628919,-0.760399
0.708121,-0.689344
0.71962,-0.679687
0.764052,-0.624123
0.764052,-0.624123
0.759932,-0.632438
0.814174,-0.561823
0.812166,-0.56974
0.798494,-0.586406
0.756038,-0.64189
0.751153,-0.644728
0.741062,-0.657625
0.871858,-0.467861
0.85905,-0.490223
0.848,-0.509279
0.831297,-0.536538
