ReTr(Lx),ImTr(Lx)
-0.0592007,-0.14773
-0.0656991,-0.144659
-0.0545366,-0.193127
-0.106127,-0.0915383
-0.106127,-0.0915383
-0.0222706,-0.158609
0.18384,-0.160582
0.18384,-0.160582
0.18384,-0.160582
0.191366,-0.0997742
0.191366,-0.0997742
0.102218,-0.0372523
-0.143925,-0.160937
-0.0759687,0.0235194
-0.0515043,0.0536768
-0.00797058,-0.0501217
-0.0147258,-0.220999
0.00894325,-0.240812
-0.0275578,-0.101973
0.0363831,-0.21807
0.108649,-0.107908
0.108649,-0.107908
0.131543,-0.175177
0.23586,-0.258604
0.152457,-0.272151
0.251933,-0.101487
0.0893817,-0.252897
0.243788,-0.23973
0.243788,-0.23973
0.243788,-0.23973
0.0818032,-0.28225
0.212323,-0.224652
0.212323,-0.224652
0.0580491,-0.424996
0.24552,-0.258528
0.24552,-0.258528
0.0474258,-0.205801
0.214237,-0.0397723
0.150364,-0.154188
0.149158,-0.0323242
0.0825317,-0.0881958
0.0916033,0.0304568
0.0325478,0.0849442
0.0127919,0.0758145
-0.0453153,0.0414207
-0.104422,0.08569
-0.223851,0.175955
-0.221233,0.0557773
-0.296852,-0.106847
-0.174877,0.0543982
-0.1709,0.0948125
-0.0567847,0.0204453
-0.0797881,0.0512138
-0.0138073,0.171925
-0.0138073,0.171925
-0.169333,0.217976
-0.0108868,0.177279
-0.248043,0.205119
-0.141615,0.24618
-0.0960392,0.332246
-0.0125712,0.409088
-0.0556008,0.289155
-0.230232,0.197532
-0.161446,0.0855892
-0.0832001,0.175352
-0.155337,0.0582457
-0.155337,0.0582457
-0.138944,0.162191
-0.164805,0.453405
-0.0487737,0.122001
0.0446682,0.282674
0.0158298,0.384287
0.0158298,0.384287
0.238207,0.313252
0.0922042,0.577267
0.179198,0.532517
0.179198,0.532517
0.179198,0.532517
0.179198,0.532517
0.179198,0.532517
0.201992,0.448341
0.0576292,0.402231
0.132805,0.351451
0.0918767,0.276028
-0.0701319,0.318469
0.131361,0.344657
0.0366127,0.291445
-0.0777827,0.188607
0.0115405,0.110317
-0.00892625,0.120085
0.0539598,0.0581068
0.0573944,0.0234669
0.0573944,0.0234669
0.0573944,0.0234669
0.108123,-0.156207
0.0367207,-0.249396
0.0666266,-0.212923
0.0111201,-0.144937
0.037068,-0.216151
-0.0311428,-0.26831
-0.0311428,-0.26831
-0.0311428,-0.26831
0.00658627,-0.0569302
0.0127786,0.0164328
0.0235468,-0.0279169
0.0653214,-0.0464848
0.0168986,-0.133792
0.0105017,-0.0861033
0.171019,-0.163344
0.170911,0.00185394
0.240507,-0.0508402
0.12876,-0.136619
0.167211,-0.213028
-0.0164212,-0.317028
-0.040379,-0.189078
-0.148958,-0.340524
-0.148958,-0.340524
0.183328,-0.289459
0.0702217,-0.541087
-0.09492,-0.449635
-0.0719677,-0.460214
0.148298,-0.433242
0.183052,-0.505667
0.183052,-0.505667
-0.119928,-0.389673
-0.119928,-0.389673
-0.119928,-0.389673
-0.119928,-0.389673
-0.119928,-0.389673
-0.306012,-0.318986
-0.0207568,-0.285363
0.206613,-0.419072
0.266145,-0.252345
0.0988408,-0.293806
0.00505245,-0.227541
0.0285587,-0.324283
0.20654,-0.327733
0.253816,-0.161077
0.275058,-0.326987
0.275058,-0.326987
0.275058,-0.326987
0.275058,-0.326987
0.0931942,-0.357387
0.259999,-0.224404
0.393913,-0.106048
0.242421,-0.035093
0.324767,-0.0686169
0.32765,-0.082688
0.264666,-0.16235
0.264666,-0.16235
0.217766,-0.141821
0.217766,-0.141821
0.128167,-0.25113
0.171242,-0.177305
0.0223366,-0.189417
0.206458,-0.299118
0.0701368,-0.335067
0.011618,-0.298984
-0.0618331,-0.260806
-0.131255,-0.265207
-0.184958,-0.236118
0.0320685,-0.306916
0.0320685,-0.306916
0.155588,-0.196105
0.188985,-0.175948
0.265309,-0.308349
0.265309,-0.308349
0.203641,-0.313082
0.275518,-0.372718
0.0704255,-0.220893
0.0392997,-0.260927
0.00842558,-0.205954
0.00842558,-0.205954
-0.15846,-0.28501
-0.166449,-0.119263
-0.0908508,-0.192174
0.00112667,-0.12883
-0.0577195,-0.163186
-0.0533327,-0.0933633
-0.181915,-0.179048
-0.123986,-0.0543642
-0.236137,0.0327006
-0.301868,-0.0341738
-0.0903225,-0.129891
-0.0717196,-0.142533
-0.113675,-0.185199
-0.123594,0.0918617
-0.110582,0.251972
-0.0385417,0.253012
-0.0385417,0.253012
-0.223002,0.27594
-0.0647741,0.299491
-0.128871,0.224503
-0.194043,0.205523
-0.157522,0.122704
-0.220816,0.13567
-0.326967,0.212231
-0.0197667,0.271377
