MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.23717,-0.904379,-0.844207
2,1.1841,-1.04947,-0.548361
3,1.19551,-1.14481,-0.344478
4,1.25614,-1.1465,-0.513252
5,1.25614,-1.1465,-0.513252
6,1.25748,-1.08954,-0.627821
7,1.23594,-1.07412,-0.611421
8,1.23594,-1.07412,-0.611421
9,1.23594,-1.07412,-0.611421
10,1.21203,-1.02362,-0.649017
11,1.21203,-1.02362,-0.649017
12,1.30647,-1.12289,-0.667817
13,1.2383,-0.954211,-0.789219
14,1.24893,-0.986914,-0.765387
15,1.25333,-0.847997,-0.922893
16,1.20296,-0.724325,-0.960452
17,1.22513,-0.704395,-1.00239
18,1.17799,-0.769825,-0.891647
19,1.19277,-0.847135,-0.839678
20,1.18035,-0.803545,-0.864607
21,1.23167,-0.740526,-0.984194
22,1.23167,-0.740526,-0.984194
23,1.25792,-0.819021,-0.954766
24,1.24244,-0.885331,-0.871693
25,1.25113,-0.881357,-0.887991
26,1.22074,-0.909193,-0.814602
27,1.28915,-1.07171,-0.71647
28,1.19569,-0.983251,-0.68037
29,1.19569,-0.983251,-0.68037
30,1.19569,-0.983251,-0.68037
31,1.25203,-0.932152,-0.835863
32,1.17452,-0.823626,-0.837337
33,1.17452,-0.823626,-0.837337
34,1.16968,-0.795927,-0.857119
35,1.2141,-0.879235,-0.837251
36,1.2141,-0.879235,-0.837251
37,1.25409,-0.797747,-0.967653
38,1.2323,-0.660962,-1.04004
39,1.22776,-0.859196,-0.87703
40,1.17872,-0.680949,-0.962132
41,1.15309,-0.5793,-0.997009
42,1.1279,-0.739205,-0.851897
43,1.17806,-0.550569,-1.04149
44,1.17464,-0.616173,-1.00006
45,1.16413,-0.70081,-0.929555
46,1.19635,-0.934472,-0.74701
47,1.19493,-0.935799,-0.743058
48,1.1845,-0.947384,-0.710985
49,1.18378,-0.820616,-0.853186
50,1.23594,-0.885241,-0.862488
51,1.18495,-0.938062,-0.723984
52,1.21599,-0.899791,-0.817922
53,1.18805,-0.81843,-0.861185
54,1.24777,-0.979327,-0.773204
55,1.24777,-0.979327,-0.773204
56,1.1877,-0.834604,-0.845019
57,1.32401,-0.741414,-1.09695
58,1.29454,-0.601542,-1.14629
59,1.244,-0.739387,-1.00042
60,1.25264,-0.610396,-1.09385
61,1.21773,-0.376653,-1.15801
62,1.25001,-0.442449,-1.16909
63,1.23052,-0.332699,-1.18469
64,1.18699,-0.305152,-1.1471
65,1.15161,-0.307872,-1.10969
66,1.20856,-0.237375,-1.18502
67,1.20856,-0.237375,-1.18502
68,1.21865,-0.272033,-1.1879
69,1.16787,-0.297758,-1.12927
70,1.28795,-0.444432,-1.20884
71,1.26233,-0.494611,-1.16139
72,1.17118,-0.48117,-1.06778
73,1.17118,-0.48117,-1.06778
74,1.16255,-0.558074,-1.01984
75,1.24127,-0.526664,-1.124
76,1.23746,-0.43563,-1.15825
77,1.23746,-0.43563,-1.15825
78,1.23746,-0.43563,-1.15825
79,1.23746,-0.43563,-1.15825
80,1.23746,-0.43563,-1.15825
81,1.22233,-0.389588,-1.15858
82,1.2188,-0.396343,-1.15255
83,1.19824,-0.434041,-1.11687
84,1.21808,-0.31359,-1.17702
85,1.21774,-0.238391,-1.19418
86,1.23313,-0.317099,-1.19166
87,1.22614,-0.294838,-1.19017
88,1.26232,-0.0818744,-1.25967
89,1.20383,-0.0256862,-1.20355
90,1.25791,0.226111,-1.23742
91,1.31118,0.348954,-1.26389
92,1.25623,0.226004,-1.23573
93,1.25623,0.226004,-1.23573
94,1.25623,0.226004,-1.23573
95,1.23533,0.275796,-1.20415
96,1.29565,0.230801,-1.27492
97,1.22033,0.243703,-1.19575
98,1.25494,0.318347,-1.21389
99,1.22545,0.296353,-1.18908
100,1.23889,0.238029,-1.2158
101,1.23889,0.238029,-1.2158
102,1.23889,0.238029,-1.2158
103,1.20553,0.0316036,-1.20512
104,1.22931,0.15442,-1.21957
105,1.17765,0.200409,-1.16047
106,1.18989,0.325826,-1.14441
107,1.16459,0.280045,-1.13042
108,1.22711,0.373054,-1.16903
109,1.11985,0.127978,-1.11252
110,1.20898,0.0242169,-1.20873
111,1.16941,-0.0106008,-1.16936
112,1.17779,0.109625,-1.17268
113,1.22315,0.129358,-1.21629
114,1.16577,0.182953,-1.15132
115,1.20053,0.176139,-1.18754
116,1.21161,0.191208,-1.19642
117,1.21161,0.191208,-1.19642
118,1.20772,0.295254,-1.17108
119,1.15641,0.139572,-1.14796
120,1.1687,0.251037,-1.14142
121,1.18464,0.15346,-1.17466
122,1.15382,0.152828,-1.14366
123,1.13975,0.251679,-1.11162
124,1.13975,0.251679,-1.11162
125,1.18383,0.294449,-1.14663
126,1.18383,0.294449,-1.14663
127,1.18383,0.294449,-1.14663
128,1.18383,0.294449,-1.14663
129,1.18383,0.294449,-1.14663
130,1.18899,0.329809,-1.14234
131,1.16317,0.454226,-1.07082
132,1.14319,0.354989,-1.08667
133,1.18168,0.494101,-1.07342
134,1.1915,0.238771,-1.16733
135,1.17175,0.379553,-1.10857
136,1.1899,0.627658,-1.01089
137,1.22234,0.712868,-0.992945
138,1.26468,0.707574,-1.04821
139,1.20533,0.618338,-1.03464
140,1.20533,0.618338,-1.03464
141,1.20533,0.618338,-1.03464
142,1.20533,0.618338,-1.03464
143,1.2528,0.651789,-1.0699
144,1.23068,0.715405,-1.00138
145,1.19858,0.826041,-0.868469
146,1.24021,0.837644,-0.914595
147,1.2098,0.743374,-0.954466
148,1.18002,0.722047,-0.93333
149,1.2432,0.704389,-1.0244
150,1.2432,0.704389,-1.0244
151,1.17942,0.530994,-1.05313
152,1.17942,0.530994,-1.05313
153,1.18374,0.501718,-1.07216
154,1.13906,0.470655,-1.03728
155,1.20126,0.512933,-1.08624
156,1.15231,0.538966,-1.01849
157,1.2033,0.416609,-1.12888
158,1.1582,0.337322,-1.10799
159,1.24398,0.318493,-1.20252
160,1.24556,0.419158,-1.17291
161,1.21579,0.673945,-1.01191
162,1.25616,0.71477,-1.03298
163,1.25616,0.71477,-1.03298
164,1.21248,0.728412,-0.969287
165,1.20197,0.707597,-0.971617
166,1.16734,0.741235,-0.901808
167,1.16734,0.741235,-0.901808
168,1.2053,0.763465,-0.932671
169,1.23329,0.789963,-0.947085
170,1.25083,0.895508,-0.873298
171,1.21563,0.88399,-0.834456
172,1.20486,0.935076,-0.75982
173,1.20486,0.935076,-0.75982
174,1.13854,0.873681,-0.730045
175,1.18639,0.976682,-0.673506
176,1.19266,0.97517,-0.686637
177,1.17178,0.944662,-0.693306
178,1.20188,0.918285,-0.775418
179,1.26385,0.961621,-0.820119
180,1.18348,0.884379,-0.786443
181,1.24121,1.09293,-0.588298
182,1.21194,1.0539,-0.59842
183,1.23419,1.05953,-0.632946
184,1.21217,1.01906,-0.656417
185,1.27546,1.04086,-0.73716
186,1.26179,1.06413,-0.678036
187,1.20769,0.963223,-0.728495
188,1.23405,0.967647,-0.765858
189,1.18487,0.812611,-0.862316
190,1.18487,0.812611,-0.862316
191,1.20857,0.713018,-0.975827
192,1.21616,0.658339,-1.02256
193,1.17759,0.838795,-0.826517
194,1.28242,0.812413,-0.992265
195,1.28536,0.748401,-1.04501
196,1.3164,0.800533,-1.04501
197,1.24823,0.899181,-0.865761
198,1.26999,0.996987,-0.786696
199,1.18375,0.962779,-0.688713
200,1.27885,0.834716,-0.968865
201,1.21241,0.774743,-0.932577
202,1.26658,0.809277,-0.974323
203,1.26377,0.839004,-0.945085
204,1.24782,0.960261,-0.796846
205,1.24782,0.960261,-0.796846
206,1.22968,0.962461,-0.765366
207,1.25477,0.94909,-0.820783
208,1.28803,1.08822,-0.689057
209,1.20209,0.971226,-0.708334
210,1.26241,1.04218,-0.712416
211,1.22602,1.04467,-0.641705
212,1.27024,1.0858,-0.659191
213,1.21622,1.00926,-0.67867
214,1.21622,1.00926,-0.67867
215,1.21622,1.00926,-0.67867
216,1.26111,0.942692,-0.837699
217,1.30485,1.02769,-0.804035
218,1.23924,1.01773,-0.707069
219,1.23924,1.01773,-0.707069
220,1.23924,1.01773,-0.707069
221,1.25909,0.836882,-0.940714
222,1.29618,0.942978,-0.889316
223,1.29618,0.942978,-0.889316
224,1.25941,0.9752,-0.796923
225,1.22484,0.94198,-0.782881
226,1.22484,0.94198,-0.782881
227,1.31483,0.986863,-0.868839
228,1.29836,0.941702,-0.893827
229,1.25767,0.93413,-0.842095
230,1.29158,0.905413,-0.921094
231,1.29158,0.905413,-0.921094
232,1.28116,0.848638,-0.959779
233,1.29837,0.926433,-0.90966
234,1.23874,0.933501,-0.814281
235,1.20896,0.850747,-0.858965
236,1.27346,0.97149,-0.823351
237,1.23818,0.972347,-0.766564
238,1.27342,1.02946,-0.749539
239,1.22048,1.10954,-0.508423
240,1.24387,1.05973,-0.651282
241,1.25193,1.14573,-0.5046
242,1.19112,1.017,-0.620069
243,1.18138,1.10736,-0.411602
244,1.20787,1.1041,-0.489804
245,1.18453,1.10336,-0.430941
246,1.18453,1.10336,-0.430941
247,1.18453,1.10336,-0.430941
248,1.22362,1.1457,-0.429676
249,1.18871,1.0868,-0.481542
250,1.21338,1.17775,-0.291899
251,1.24561,1.22933,-0.200742
252,1.21284,1.19734,-0.193233
253,1.23594,1.21257,-0.239193
254,1.19597,1.15447,-0.312325
255,1.19597,1.15447,-0.312325
256,1.25395,1.18346,-0.414531
257,1.25395,1.18346,-0.414531
258,1.21847,1.1448,-0.417251
259,1.24247,1.19919,-0.325074
260,1.24033,1.23613,-0.102043
261,1.24033,1.23613,-0.102043
262,1.22545,1.19327,-0.278982
263,1.33324,1.28721,-0.347299
264,1.29958,1.28819,-0.171679
265,1.29958,1.28819,-0.171679
266,1.29958,1.28819,-0.171679
267,1.29958,1.28819,-0.171679
268,1.28646,1.25057,-0.301774
269,1.27022,1.20003,-0.416399
270,1.26362,1.12175,-0.58173
271,1.26362,1.12175,-0.58173
272,1.2515,1.00357,-0.74773
273,1.25397,0.901071,-0.872075
274,1.16759,0.850844,-0.799587
275,1.2702,0.996882,-0.787168
276,1.2702,0.996882,-0.787168
277,1.179,0.887564,-0.776061
278,1.26343,0.798363,-0.979223
279,1.23755,0.88238,-0.867725
280,1.23755,0.88238,-0.867725
281,1.24775,0.968153,-0.78712
282,1.24775,0.968153,-0.78712
283,1.27276,0.957484,-0.838531
284,1.22443,0.871433,-0.860131
285,1.19341,0.907686,-0.774819
286,1.19341,0.907686,-0.774819
287,1.20576,0.851064,-0.854137
288,1.26014,0.973266,-0.800444
289,1.26792,0.840527,-0.949283
290,1.24368,0.851804,-0.906184
291,1.22375,0.906681,-0.821879
292,1.29638,1.05304,-0.75612
293,1.19034,1.03619,-0.585851
294,1.23497,1.10308,-0.555298
295,1.22615,1.14013,-0.451159
296,1.22615,1.14013,-0.451159
297,1.22615,1.14013,-0.451159
298,1.22615,1.14013,-0.451159
299,1.22615,1.14013,-0.451159
300,1.28652,1.21162,-0.43254
301,1.26423,1.20489,-0.382788
302,1.29302,1.26108,-0.285641
303,1.2341,1.21648,-0.207782
304,1.27326,1.27258,-0.041518
305,1.27419,1.26571,-0.146757
306,1.24806,1.24359,-0.105465
307,1.24806,1.24359,-0.105465
308,1.18324,1.18295,-0.0264902
309,1.2154,1.18655,0.263223
310,1.19506,1.14943,0.327081
311,1.21458,1.16897,0.329728
312,1.20236,1.13658,0.392242
313,1.27329,1.225,0.347329
314,1.19518,1.17777,0.203255
315,1.25274,1.23123,0.23116
316,1.25562,1.13702,0.5327
317,1.25916,1.08805,0.633738
318,1.17999,0.969634,0.672456
319,1.21529,1.02566,0.651894
320,1.21529,1.02566,0.651894
321,1.19692,1.00183,0.654959
322,1.22282,1.09323,0.547848
323,1.25169,1.0734,0.643847
324,1.23108,0.990974,0.730431
325,1.17426,0.989153,0.632825
326,1.18946,1.00401,0.637782
327,1.24781,1.03877,0.691372
328,1.24781,1.03877,0.691372
329,1.19393,1.03698,0.591711
330,1.20046,1.08761,0.508158
331,1.26937,1.20944,0.385449
332,1.26425,1.23224,0.28267
333,1.15028,1.10286,0.326844
334,1.23096,1.15475,0.426393
335,1.20731,1.07948,0.540663
336,1.23879,1.15345,0.451815
337,1.23879,1.15345,0.451815
338,1.2595,1.11918,0.57773
339,1.26699,1.13173,0.569593
340,1.23851,1.18481,0.360736
341,1.23851,1.18481,0.360736
342,1.22042,1.1742,0.332691
343,1.22042,1.1742,0.332691
344,1.22042,1.1742,0.332691
345,1.2456,1.17932,0.400917
346,1.2456,1.17932,0.400917
347,1.2456,1.17932,0.400917
348,1.2456,1.17932,0.400917
349,1.18268,1.11763,0.386824
350,1.18268,1.11763,0.386824
351,1.18268,1.11763,0.386824
352,1.22152,1.11688,0.49466
353,1.22152,1.11688,0.49466
354,1.20904,1.09393,0.514875
355,1.26013,1.12944,0.558823
356,1.28735,1.2253,0.39483
357,1.19435,1.11937,0.416495
358,1.19435,1.11937,0.416495
359,1.19911,1.08491,0.510717
360,1.19116,1.10892,0.434927
361,1.19188,1.15126,0.30854
362,1.19188,1.15126,0.30854
363,1.19188,1.15126,0.30854
364,1.26503,1.22737,0.306338
365,1.17574,1.15293,0.230464
366,1.27133,1.24871,0.238742
367,1.2762,1.25536,0.229736
368,1.29882,1.24009,0.386148
369,1.27083,1.24494,0.255214
370,1.26458,1.25178,0.179487
371,1.24897,1.22553,0.240881
372,1.25548,1.22466,0.276465
373,1.25205,1.23854,0.18342
374,1.25205,1.23854,0.18342
375,1.21826,1.21134,0.129742
376,1.19278,1.19179,0.0485774
377,1.2485,1.24848,0.00715325
378,1.20647,1.2022,0.10147
379,1.23255,1.23243,0.0174823
380,1.22699,1.22679,-0.0218897
381,1.22699,1.22679,-0.0218897
382,1.18538,1.17126,0.182418
383,1.21786,1.21032,0.135322
384,1.21786,1.21032,0.135322
385,1.2271,1.20283,0.242821
386,1.2271,1.20283,0.242821
387,1.17576,1.15299,0.230254
388,1.20872,1.19368,0.190057
389,1.19728,1.1571,0.307558
390,1.19921,1.17717,0.228816
391,1.196,1.19319,0.0819205
392,1.196,1.19319,0.0819205
393,1.1491,1.14525,0.0940282
394,1.18371,1.17813,0.114767
395,1.16484,1.15559,0.146517
396,1.19696,1.11543,0.434198
397,1.18047,1.09152,0.449556
398,1.18047,1.09152,0.449556
399,1.17668,1.05541,0.520262
400,1.17668,1.05541,0.520262
401,1.11409,1.04948,0.373888
402,1.19933,1.09907,0.480049
403,1.22665,1.17591,0.349134
404,1.17524,1.08851,0.44308
405,1.27275,1.08116,0.671548
406,1.1639,1.00301,0.590456
407,1.22525,1.03872,0.649842
408,1.21146,1.0207,0.652552
409,1.21521,1.02974,0.645276
410,1.27043,0.991961,0.793736
411,1.22116,0.97759,0.731814
412,1.1943,0.911105,0.772165
413,1.16291,0.955959,0.662196
414,1.22733,0.931741,0.798877
415,1.19288,0.676091,0.982785
416,1.19288,0.676091,0.982785
417,1.1994,0.733574,0.948912
418,1.20887,0.810107,0.897273
419,1.14952,0.614252,0.971646
420,1.14952,0.614252,0.971646
421,1.21129,0.660252,1.01552
422,1.21129,0.660252,1.01552
423,1.22669,0.596124,1.0721
424,1.17082,0.558612,1.02896
425,1.17082,0.558612,1.02896
426,1.21737,0.520284,1.10059
427,1.11012,0.435673,1.02105
428,1.18987,0.333122,1.14228
429,1.19011,0.408005,1.11798
430,1.17274,0.482664,1.06881
431,1.20292,0.542365,1.07371
432,1.15125,0.548358,1.01226
433,1.18557,0.405089,1.11421
434,1.18919,0.351523,1.13604
435,1.17939,0.33029,1.13219
436,1.21426,0.403355,1.14531
437,1.16344,0.194753,1.14702
438,1.26537,0.0580527,1.26404
439,1.21048,0.16854,1.19869
440,1.16068,-0.0181719,1.16054
441,1.18344,0.237888,1.15928
442,1.28029,0.410147,1.21281
443,1.27117,0.299728,1.23533
444,1.27219,0.194374,1.25725
445,1.26102,0.139972,1.25323
446,1.27233,0.212498,1.25446
447,1.26779,0.399968,1.20305
448,1.26779,0.399968,1.20305
449,1.21401,0.291003,1.17861
450,1.26505,0.398578,1.20062
451,1.24528,0.499676,1.14064
452,1.24528,0.499676,1.14064
453,1.19242,0.466101,1.09756
454,1.19242,0.466101,1.09756
455,1.28017,0.450357,1.19834
456,1.25582,0.397309,1.19132
457,1.24104,0.4117,1.17076
458,1.20997,0.265192,1.18055
459,1.20997,0.265192,1.18055
460,1.19872,0.286585,1.16396
461,1.22235,0.326809,1.17785
462,1.25384,0.251818,1.22829
463,1.25384,0.251818,1.22829
464,1.18447,0.240132,1.15988
465,1.18447,0.240132,1.15988
466,1.1538,0.100001,1.14946
467,1.1538,0.100001,1.14946
468,1.20961,0.314146,1.1681
469,1.20961,0.314146,1.1681
470,1.20961,0.314146,1.1681
471,1.21007,0.251439,1.18366
472,1.15298,0.409675,1.07774
473,1.18882,0.461328,1.09566
474,1.12149,0.444079,1.02982
