ReTr(L),ImTr(L)
1.31834,0.251374
1.30462,0.0780395
1.15724,0.287235
1.26256,0.338094
1.26256,0.338094
1.24076,0.442138
1.15814,0.49472
1.15814,0.49472
1.1738,0.528207
1.1738,0.528207
1.13047,0.591467
1.04466,0.688941
1.00654,0.726666
1.00654,0.726666
1.00654,0.726666
0.948848,0.825768
0.979282,0.805184
1.13124,0.557827
1.19867,0.491
1.16739,0.44919
1.17991,0.542739
1.28686,0.469808
1.25167,0.436175
1.22393,0.405378
1.26742,0.336912
1.26829,0.214928
1.21622,0.361452
1.2623,0.397033
1.1765,0.426419
1.1765,0.426419
1.21337,0.383827
1.19239,0.51037
1.13592,0.475463
1.07059,0.591333
1.02495,0.734545
1.08711,0.56738
1.13235,0.674323
0.993888,0.770081
1.14197,0.664258
1.12014,0.699569
0.998225,0.813559
1.02832,0.791297
1.03274,0.889662
1.05277,0.734049
1.0312,0.760412
1.0312,0.760412
1.05618,0.630411
1.05618,0.630411
1.08115,0.571764
1.20218,0.355001
1.24089,0.360642
1.29672,0.428462
1.29491,0.321136
1.24417,0.291963
1.24417,0.291963
1.09085,0.591706
1.20126,0.581135
1.23589,0.29867
1.37734,0.331619
1.23504,0.263619
1.26512,0.43775
1.25098,0.487683
1.21079,0.551027
1.15238,0.52476
1.13276,0.43398
1.09565,0.643258
1.04011,0.807324
1.05052,0.806824
1.09176,0.726934
1.18398,0.583582
1.16916,0.607461
1.15646,0.572503
1.12893,0.581116
1.15402,0.608526
1.00314,0.693601
1.0217,0.80482
1.0217,0.80482
0.901758,0.845001
0.864212,0.908281
0.864212,0.908281
0.901809,0.880499
0.791008,0.999719
0.69781,1.06529
0.679502,0.999504
0.525389,1.12181
0.536261,1.14186
0.613834,1.05545
0.683761,1.04456
0.698239,1.0831
0.59737,1.12732
0.62005,1.14026
0.524434,1.18435
0.518079,1.11378
0.498272,1.13633
0.702019,0.993535
0.603347,1.16253
0.603347,1.16253
0.547775,1.11286
0.722794,0.958658
0.878977,0.841758
0.856592,0.855544
0.856592,0.855544
0.787914,1.0013
0.730061,1.02011
0.787456,1.03157
0.658841,0.994883
0.787698,0.995006
0.724055,1.03508
0.630641,1.13199
0.662949,1.21013
0.683776,1.18157
0.525963,1.1868
0.543193,1.13804
0.381944,1.18283
0.447828,1.27344
0.187066,1.28778
0.144996,1.25697
0.220437,1.28794
0.166882,1.25303
0.113953,1.27221
0.0734707,1.25333
0.109263,1.27709
-0.253117,1.29697
-0.275652,1.19056
-0.302715,1.12312
-0.262491,1.15534
-0.135589,1.15083
-0.0338619,1.22902
-0.0338619,1.22902
-0.0357014,1.25076
-0.228673,1.29006
-0.302122,1.25159
-0.207208,1.24347
-0.435092,1.14511
-0.575199,1.18509
-0.724822,1.08343
-0.605511,1.16854
-0.682907,1.11572
-0.754729,1.03795
-0.754729,1.03795
-0.701292,0.982215
-0.701292,0.982215
-0.653436,1.10193
-0.791236,1.03607
-0.722789,1.13182
-0.722789,1.13182
-0.671922,1.03978
-0.633905,1.13634
-0.720005,1.13182
-0.631156,1.14733
-0.631156,1.14733
-0.62286,1.15409
-0.643905,1.04887
-0.570496,1.14219
-0.588977,1.16579
-0.519071,1.15365
-0.607349,1.16764
-0.493869,1.22015
-0.38434,1.26272
-0.177881,1.30254
-0.40385,1.29645
-0.232904,1.3453
-0.471918,1.24936
-0.471918,1.24936
-0.604601,1.22657
-0.250174,1.30645
-0.224339,1.25793
-0.142386,1.3653
-0.12946,1.26975
0.00598321,1.32083
0.119628,1.32497
0.0875948,1.28933
0.0945631,1.27392
0.0949926,1.37314
-0.0446515,1.33042
-0.268667,1.31198
-0.374449,1.26372
-0.573225,1.12806
-0.558356,1.23443
-0.685897,1.02466
-0.680844,1.20297
-0.62709,1.12056
-0.564739,1.22585
-0.564739,1.22585
-0.595302,1.18625
-0.661079,1.08124
-0.668406,1.10607
-0.563619,1.16336
-0.483979,1.13788
-0.275484,1.13849
-0.342031,1.19953
-0.367682,1.22388
-0.500505,1.12082
-0.883315,0.982692
-0.679926,1.11155
-0.793098,1.12673
-0.790081,1.02542
-0.867419,1.06821
-0.807242,1.04548
-0.76398,0.968227
-0.859866,0.918809
-0.959393,0.81
-1.11473,0.722999
-1.24909,0.608872
-1.19686,0.52926
