t,|deltaS|
265,0.1407
266,0.01842
267,0.4012
268,0.09935
269,0.5023
270,0.4106
271,0.5188
272,0.3645
273,0.2115
274,0.187
275,0.3786
276,0.076
277,0.1327
278,0.7763
279,0.05582
280,0.1168
281,0.3228
282,0.3933
283,0.1009
284,0.000369
285,0.1999
286,0.06045
287,0.4581
288,0.3221
289,0.4875
290,0.1291
291,0.3363
292,0.2033
293,0.1701
294,0.1228
295,0.3251
296,0.1102
297,0.3415
298,0.1701
299,0.3569
300,0.3987
301,0.251
302,0.6084
303,0.8341
304,0.689
305,0.1327
306,0.7083
307,0.3181
308,0.4956
309,0.3324
310,0.3291
311,0.3791
312,0.3985
313,0.09141
314,0.8715
315,0.3344
316,0.2074
317,0.1898
318,0.1139
319,0.9881
320,0.2234
321,0.4451
322,0.171
323,1.007
324,0.0945
325,0.1744
326,0.2756
327,0.286
328,0.5927
329,0.04625
330,0.4112
331,0.3181
332,0.6332
333,0.437
334,0.6876
335,0.4577
336,0.656
337,0.4969
338,0.04096
339,0.1627
340,0.02639
341,0.2505
342,0.5503
343,0.05547
344,0.4953
345,0.3807
346,0.3786
347,0.3408
348,0.1795
349,0.08376
350,0.1507
351,0.5368
352,0.1881
353,0.9441
354,0.02333
355,0.3588
356,0.7771
357,0.4799
358,0.3888
359,0.1506
360,0.4661
361,0.435
362,0.1514
363,0.3665
364,0.5644
365,0.2785
366,0.6365
367,0.3128
368,0.2033
369,0.1329
370,0.08561
371,0.5919
372,0.1234
373,0.2918
374,0.0767
375,0.7816
376,0.3103
377,0.3226
378,0.4375
379,0.4097
380,0.5345
381,0.3741
382,0.1467
383,0.6431
384,0.7728
385,0.5756
386,0.5042
387,0.06844
388,0.2314
389,0.4392
390,0.3327
391,0.4936
392,0.02247
393,0.1367
394,0.1879
395,0.4119
396,0.1537
397,0.1772
398,0.4056
399,0.5294
400,0.1989
401,0.3232
402,0.03923
403,0.06753
404,0.2259
405,0.4587
406,0.1633
407,0.2256
408,0.3646
409,0.07251
410,0.09316
411,0.08335
412,0.4099
413,0.6068
414,0.766
415,0.08593
416,0.03637
417,0.07962
418,0.8802
419,0.2266
420,0.09608
421,0.3521
422,0.03127
423,0.3395
424,0.229
425,0.9351
426,0.3176
427,0.3694
428,0.4911
429,0.02484
430,0.2425
431,1.268
432,0.4733
433,0.1541
434,0.1066
435,0.1948
436,0.4162
437,0.07085
438,0.2412
439,0.2876
440,0.1239
441,0.8308
442,0.5321
443,0.2149
444,0.5613
445,0.6325
446,0.8974
447,0.2252
448,0.2726
449,0.5148
450,0.05448
451,0.06998
452,0.3113
453,0.4694
454,0.8072
455,0.4015
456,0.3916
457,0.7498
458,0.6027
459,0.4551
460,0.3129
461,0.08813
462,0.05084
463,0.1461
464,1.086
465,0.8143
466,0.4133
467,0.1595
468,0.1314
469,0.07956
470,0.6568
471,0.08845
472,0.4687
473,0.6297
474,0.05505
475,0.797
476,0.2245
477,0.2485
478,0.1573
479,0.6148
480,0.09909
481,0.04528
482,0.08201
483,0.3947
484,0.2786
485,0.2253
486,0.4899
487,0.3931
488,0.9262
489,0.01332
490,0.5867
491,0.4063
492,0.1564
493,0.1996
494,0.2584
495,0.1553
496,0.5407
497,0.4892
498,0.03896
499,0.2411
500,0.6646
501,0.1587
502,0.7202
503,0.3096
504,0.207
505,0.5714
506,0.2825
507,0.1319
508,0.8038
509,0.3136
510,0.3375
511,0.3135
512,0.8204
513,0.3021
514,0.4082
515,0.2335
516,0.2434
517,0.1173
518,0.1407
519,0.1613
520,0.6654
521,0.7573
522,0.6453
523,0.00665
524,0.3051
525,0.03039
526,0.06188
527,0.2434
528,0.7087
529,0.2458
530,0.6588
531,0.07674
532,0.7078
533,0.5781
534,0.1489
535,0.335
536,0.3036
537,0.5188
538,0.6907
539,0.5307
540,0.1864
541,0.2844
542,0.1566
543,0.3248
544,0.6851
545,0.2115
546,0.05738
547,0.1238
548,0.1606
549,0.08923
550,0.1768
551,0.1999
552,0.4698
553,0.4198
554,0.09377
555,0.02848
556,0.433
557,0.4237
558,0.07058
559,0.002064
560,0.05353
561,0.1922
562,0.05756
563,0.24
564,0.1202
565,0.02397
566,0.7661
567,0.1681
568,0.179
569,0.1856
570,0.6226
571,0.07806
572,0.2998
573,0.2075
574,0.5395
575,0.3005
576,0.1442
577,0.1554
578,0.4449
579,0.4264
580,0.3816
581,0.3373
582,0.1914
583,0.1856
584,0.2095
585,0.3313
586,0.8565
587,0.2395
588,0.01344
589,0.4746
590,0.3996
591,0.1168
592,0.5566
593,0.6338
594,0.8436
595,0.002252
596,0.005687
597,0.3135
598,0.8761
599,0.7852
600,0.3682
601,0.1341
602,0.05995
603,0.183
604,0.1133
605,0.2532
606,0.6616
607,0.2457
608,0.1992
609,0.1163
610,0.1126
611,0.4875
612,0.5253
613,0.06095
614,0.5362
615,0.5659
616,0.2579
617,0.1834
618,0.6947
619,0.4901
620,0.61
621,0.3681
622,0.2366
623,0.495
624,0.3787
625,0.04902
626,0.2741
627,0.4367
628,0.6863
629,0.1295
630,0.1131
631,0.3447
632,0.2652
633,0.5099
634,0.004975
635,0.2993
636,0.07536
637,0.4182
638,0.5445
639,0.2146
640,0.01611
641,0.2522
642,0.6472
643,0.3501
644,0.04664
645,0.4526
646,1.091
647,0.4351
648,0.7363
649,0.08369
650,0.4045
651,0.04714
652,0.2359
653,0.01179
654,0.004907
655,0.4686
656,0.2997
657,0.09967
658,0.4829
659,0.3789
660,0.2265
661,0.3464
662,0.1329
663,0.4457
664,0.2708
665,0.4366
666,0.1475
667,0.3869
668,0.1741
669,0.4317
670,0.03744
671,0.6249
672,0.1875
673,0.1271
674,1.081
675,0.3159
676,0.09529
677,0.5462
678,0.07505
679,0.5714
680,0.3388
681,0.3963
682,0.6926
683,0.4292
684,0.1134
685,0.3184
686,0.07595
687,0.09217
688,0.1111
689,0.09997
690,0.1197
691,0.01945
692,0.1068
693,0.4128
694,0.1573
695,0.3503
696,0.2221
697,0.04634
698,0.08118
699,0.1818
700,0.1703
701,0.006216
702,0.1991
703,0.168
704,0.0153
705,0.4895
706,0.1505
707,0.2294
708,0.4792
709,0.2231
710,0.2712
711,0.4378
712,0.2529
713,0.05105
714,0.5965
715,0.5191
716,0.02327
717,1.081
718,0.04257
719,0.002967
720,0.8163
721,0.09008
722,0.06265
723,0.2041
724,0.7288
725,0.3856
726,0.02839
727,0.2668
728,0.4265
729,0.03387
730,0.7206
731,0.2343
732,0.6702
733,0.03949
734,0.776
735,0.449
736,0.2261
737,0.5785
738,0.4348
739,0.2154
740,0.3788
741,0.1043
742,0.2848
743,0.1658
744,0.2558
745,0.8461
746,0.7699
747,0.08015
748,0.06147
749,0.3618
750,0.06026
751,0.4099
752,0.09283
753,0.424
754,0.06927
755,0.2915
756,0.8425
757,0.6059
758,0.2667
759,0.1615
760,0.8934
761,0.1286
762,0.07236
763,0.7212
764,0.0279
765,0.2317
766,0.2083
767,0.2479
768,0.285
769,0.8075
770,0.5416
771,0.5811
772,0.09551
773,0.4345
774,0.2139
775,0.3825
776,0.5048
777,0.2244
778,0.2327
779,0.3613
780,0.8359
781,0.1647
782,0.03662
783,0.1722
784,0.2726
785,0.3392
786,0.2956
787,0.01082
788,0.4191
789,0.4626
790,0.129
791,0.2703
792,0.3903
793,0.3574
794,0.7285
795,0.6171
796,0.7189
797,0.8399
798,0.2168
799,0.07734
800,0.1301
801,0.6067
802,0.01776
803,0.2442
804,0.08725
805,0.07031
806,0.2011
807,0.3942
808,0.6802
809,0.02584
810,0.3639
811,0.3147
812,0.2841
813,0.1361
814,0.2564
815,0.0298
816,0.9388
817,0.7073
818,0.6697
819,0.6341
820,0.4534
821,0.4717
822,0.2714
823,0.0306
824,0.7775
825,0.002891
826,0.1766
827,0.717
828,0.3015
829,0.1699
830,0.4479
831,0.5348
832,0.3369
833,0.4792
834,0.3267
835,0.1934
836,0.5016
837,0.4985
838,0.3646
839,0.06957
840,0.1813
841,0.4261
842,0.0977
843,0.2545
844,0.12
845,0.4045
846,0.1884
847,0.7004
848,0.1487
849,0.2048
850,0.5905
851,0.5902
852,0.5721
853,0.2663
854,0.4774
855,0.6045
856,0.02541
857,0.7759
858,0.1881
859,0.1039
860,0.2745
861,0.5662
862,0.1676
863,0.8038
864,0.1997
865,0.0002363
866,0.6744
867,0.4737
868,0.2891
869,0.09827
870,0.2662
871,0.1263
872,1.312
873,0.1572
874,0.01427
875,0.191
876,0.7913
877,0.7858
878,0.003891
879,0.3352
880,1.002
881,0.1651
882,0.5894
883,0.4142
884,0.5518
885,0.055
886,0.07056
887,0.5256
888,0.4393
889,0.0746
890,0.2238
891,0.04116
892,0.5717
893,0.6085
894,0.2052
895,0.1058
896,0.9706
897,0.4579
898,0.4799
899,0.07424
900,0.04316
901,0.2051
902,0.2802
903,0.04488
904,0.1506
905,0.05827
906,0.2995
907,0.1105
908,0.3548
909,0.1309
910,0.5882
911,0.5041
912,0.1522
913,0.3955
914,0.1813
915,0.07286
916,0.03412
917,0.3208
918,0.06253
919,0.06047
920,0.1614
921,0.0757
922,0.04701
923,0.6376
924,0.1663
925,0.3994
926,0.001447
927,0.03049
928,0.2309
929,0.09304
930,0.5535
931,0.6031
932,0.09644
933,0.1104
934,0.3199
935,0.1124
936,0.3609
937,0.03149
938,0.8741
939,0.1895
940,0.1155
941,0.7602
942,0.1895
943,0.4341
944,0.08858
945,0.8801
946,0.2293
947,0.1495
948,0.03997
949,0.0801
950,0.6369
951,0.3357
952,0.6138
953,0.2903
954,0.4862
955,0.1451
956,0.08145
957,0.2253
958,0.1606
959,0.486
960,0.4781
961,0.2338
962,0.7588
963,0.8031
964,0.1874
965,0.1271
966,0.2324
967,0.3867
968,0.2916
969,0.09995
970,0.06022
971,0.1592
972,0.4625
973,0.6611
974,0.3067
975,0.136
976,0.3696
977,0.1033
978,0.4609
979,0.06171
980,0.8399
981,0.5539
982,0.6774
983,0.8729
984,0.3848
985,0.544
986,0.3129
987,0.07283
988,0.3382
989,0.1534
990,0.06838
991,0.08207
992,0.2317
993,0.5932
994,0.5751
995,0.1593
996,0.004767
997,0.346
998,0.2136
999,0.5624
1000,0.3971
1001,0.2066
1002,0.5923
1003,0.5034
1004,0.07249
1005,0.007696
1006,0.01369
1007,0.269
1008,0.5132
1009,0.7005
1010,0.8015
1011,0.07169
1012,0.07124
1013,0.5843
1014,0.209
1015,0.6563
1016,0.1475
1017,0.6768
1018,0.1361
1019,0.181
1020,0.1898
1021,0.004308
1022,0.3076
1023,0.41
1024,0.3648
1025,0.322
1026,0.2521
1027,0.6915
1028,0.1207
1029,0.04161
1030,0.1944
1031,0.6386
1032,0.1462
1033,0.414
1034,0.1382
1035,0.4336
1036,0.0965
1037,0.3879
1038,0.0342
1039,0.1465
1040,0.01569
1041,0.3134
1042,0.3669
1043,0.1743
1044,0.8678
1045,0.9684
1046,0.1019
1047,0.3461
1048,0.2465
1049,0.005328
1050,0.6172
1051,0.09805
1052,0.00553
1053,0.4648
1054,0.05747
1055,0.3401
1056,0.07393
1057,0.08848
1058,0.4346
1059,0.1874
1060,0.09711
1061,0.6466
1062,0.5105
1063,0.3571
1064,0.02205
1065,0.3081
1066,0.02529
1067,0.3139
1068,0.3616
1069,0.4056
1070,0.2524
1071,0.6468
1072,0.08681
1073,0.09821
1074,0.01767
1075,0.1157
1076,0.002692
1077,0.04304
1078,0.4527
1079,0.0498
1080,0.1918
1081,0.08713
1082,0.04735
1083,0.01838
1084,0.8365
1085,0.3449
1086,0.2419
1087,0.3436
1088,0.2288
1089,0.1463
1090,0.4128
1091,0.2675
1092,0.8312
1093,0.7046
1094,0.006689
1095,0.6232
1096,0.3508
1097,0.4288
1098,0.9137
1099,0.7145
1100,0.1968
1101,0.4912
1102,0.4281
1103,0.08245
1104,0.4998
1105,0.2894
1106,0.2285
1107,0.1075
1108,0.05444
1109,0.3027
1110,0.702
1111,0.357
1112,0.2639
1113,0.05711
1114,0.1039
1115,1.016
1116,0.2276
1117,0.6125
1118,0.5681
1119,0.6731
1120,0.3892
1121,0.4064
1122,0.4519
1123,0.1783
1124,0.2381
1125,0.3948
1126,0.02415
1127,0.6762
1128,0.8645
1129,0.3957
1130,0.2211
1131,0.658
1132,0.3767
1133,0.2085
1134,0.2503
1135,0.09039
1136,0.4358
1137,0.2792
1138,0.1226
1139,0.0004127
1140,0.77
1141,0.3525
1142,0.6305
1143,0.6979
1144,0.6
1145,0.5617
1146,0.2001
1147,0.1195
1148,0.1059
1149,0.4116
1150,0.5316
1151,0.2951
1152,0.1091
1153,0.07816
1154,0.2783
1155,0.107
1156,0.1878
1157,0.6292
1158,0.3195
1159,0.01355
1160,0.003208
1161,0.1242
1162,0.3491
1163,0.128
1164,0.5375
1165,0.2274
1166,0.3841
1167,0.8787
1168,0.04389
1169,0.266
1170,0.0784
1171,0.2483
1172,0.4413
1173,0.4368
1174,0.177
1175,0.1575
1176,0.3027
1177,0.5835
1178,1.255
1179,1.029
1180,0.3763
1181,0.7562
1182,0.1081
1183,0.5384
1184,0.167
1185,0.8907
1186,0.1017
1187,0.5607
1188,0.674
1189,0.4078
1190,0.008925
1191,0.1349
1192,0.07224
1193,0.3137
1194,0.05667
1195,0.8406
1196,0.1432
1197,0.6987
1198,0.3778
1199,0.9546
1200,0.4604
1201,0.5077
1202,0.2242
1203,0.3032
1204,0.2401
1205,0.1347
1206,0.281
1207,0.4909
1208,0.07378
1209,0.8762
1210,0.9252
1211,0.5008
1212,0.5259
1213,0.03323
1214,0.3936
1215,0.2238
1216,0.5222
1217,0.4752
1218,0.5507
1219,0.2338
1220,0.08761
1221,0.2468
1222,0.5483
1223,0.3017
1224,0.1516
1225,0.4894
1226,0.2521
1227,0.1802
1228,0.7891
1229,0.1934
1230,0.115
1231,0.9673
1232,0.3986
1233,0.1517
1234,0.4012
1235,0.2445
1236,0.3541
1237,0.07124
1238,0.6989
1239,0.2184
1240,0.3782
1241,0.2385
1242,0.6609
1243,0.1949
1244,0.5314
1245,0.6951
1246,0.1023
1247,0.0957
1248,0.2958
1249,0.1737
1250,0.08863
1251,0.2817
1252,0.4533
1253,0.04912
1254,0.1989
1255,0.1063
1256,0.5813
1257,0.5588
1258,0.1217
1259,0.2403
1260,0.01435
1261,0.2527
1262,0.3959
1263,0.03519
1264,0.1175
1265,0.4977
1266,0.4202
1267,0.0444
1268,0.1064
1269,0.1091
1270,0.2211
1271,0.4146
1272,0.4312
1273,0.07563
1274,0.09576
1275,0.2256
1276,0.01933
1277,0.02937
1278,0.2259
1279,0.3636
1280,0.3704
1281,0.1123
1282,0.016
1283,0.5254
1284,0.6014
1285,0.3259
1286,0.5749
1287,0.2541
1288,0.2574
1289,0.7453
1290,0.3937
1291,0.06034
1292,0.3659
1293,0.3554
1294,0.04093
1295,0.008139
1296,0.3475
1297,0.3432
1298,0.4572
1299,0.3329
1300,0.38
1301,0.2031
1302,0.02323
1303,0.3004
1304,0.1071
1305,0.2244
1306,0.3564
1307,0.4654
1308,0.5006
1309,0.2925
1310,0.3415
1311,0.2506
1312,0.09063
1313,0.3332
1314,0.07672
1315,0.4667
1316,0.3186
1317,0.2377
1318,0.2223
1319,0.1296
1320,0.7938
1321,0.6877
1322,0.02254
1323,0.2104
1324,0.5262
1325,0.1549
1326,0.06047
1327,0.3192
1328,0.3789
1329,0.537
1330,0.3072
1331,0.06995
1332,0.6853
1333,0.566
1334,0.2246
1335,0.06271
1336,0.8628
1337,0.06285
1338,0.138
1339,0.1743
1340,0.206
1341,0.3412
1342,0.01901
1343,0.6811
1344,0.3335
1345,0.6064
1346,0.08537
1347,0.06389
1348,0.1675
1349,0.1855
1350,0.5277
1351,0.2909
1352,0.1219
1353,0.7312
1354,0.1236
1355,0.2345
1356,0.229
1357,0.0844
1358,0.01867
1359,0.004593
1360,0.2928
1361,0.9513
1362,0.07396
1363,0.0347
1364,0.6467
1365,0.3101
1366,0.3053
1367,0.2421
1368,0.2965
1369,0.2935
1370,0.6361
1371,0.07879
1372,0.2965
1373,0.9942
1374,0.4114
1375,0.263
1376,0.6816
1377,0.3809
1378,0.01984
1379,0.4447
1380,0.8607
1381,0.2265
1382,0.04608
1383,0.2837
1384,0.4864
1385,0.4001
1386,0.2739
1387,0.0403
1388,0.4017
1389,0.2949
1390,0.6994
1391,0.1889
1392,0.03085
1393,0.3593
1394,0.02225
1395,0.9217
1396,0.3697
1397,0.3987
1398,0.154
1399,0.4044
1400,0.5221
1401,0.02083
1402,0.3165
1403,0.3416
1404,0.1737
1405,0.1633
1406,0.5549
1407,0.6014
1408,0.1611
1409,0.02277
1410,0.2517
1411,0.3742
1412,0.1624
1413,0.2812
1414,0.4902
1415,0.3336
1416,0.4452
1417,0.3224
1418,0.5299
1419,0.04539
1420,0.03588
1421,0.2247
1422,0.5655
1423,0.04097
1424,0.1936
1425,0.3115
1426,0.7361
1427,0.467
1428,0.671
1429,0.309
1430,0.845
1431,0.05214
1432,0.1342
1433,0.253
1434,0.2744
1435,0.08401
1436,0.102
1437,0.388
1438,0.5191
1439,0.2029
1440,0.4794
1441,0.5093
1442,0.2679
1443,0.4633
1444,0.1422
1445,0.1387
1446,0.4766
1447,0.3697
1448,0.5952
1449,0.2018
1450,0.287
1451,0.7552
1452,0.08103
1453,0.2685
1454,0.06241
1455,0.1806
1456,0.2144
1457,0.1911
1458,0.03877
1459,0.03807
1460,0.1378
1461,0.6512
1462,0.05309
1463,0.08018
1464,0.1945
1465,0.5157
1466,0.7078
1467,0.3397
1468,0.00365
1469,0.0259
1470,0.1811
1471,0.7999
1472,0.01288
1473,0.1627
1474,0.1482
1475,0.192
1476,0.03504
1477,0.006146
1478,0.1621
1479,0.2282
1480,0.962
1481,0.4042
1482,0.003282
1483,0.3122
1484,0.1852
1485,0.2276
1486,0.2635
1487,0.5937
1488,0.2383
1489,0.1216
1490,0.0128
1491,0.2654
1492,0.3773
1493,0.05957
1494,0.02766
1495,0.1522
1496,0.04529
1497,0.8633
1498,0.3488
1499,0.2995
1500,0.6073
1501,0.5444
1502,0.09085
1503,0.3422
1504,0.06227
1505,0.1183
1506,0.5872
1507,0.2266
1508,0.1923
1509,0.4884
1510,0.3212
1511,0.003566
1512,0.234
1513,0.9188
1514,0.1209
1515,0.5268
1516,0.2728
1517,0.613
1518,0.2741
1519,0.2825
1520,0.2529
1521,0.4975
1522,0.155
1523,0.1156
1524,0.02749
1525,0.01221
1526,0.1074
1527,0.3458
1528,0.2602
1529,0.2711
1530,0.2893
1531,0.3133
1532,0.4537
1533,0.05375
1534,0.02734
1535,0.1375
1536,0.07055
1537,0.9284
1538,0.1915
1539,0.5665
1540,0.02006
1541,0.9784
1542,0.1004
1543,0.657
1544,0.3536
1545,0.4924
1546,0.4878
1547,0.2112
1548,0.2058
1549,0.4292
1550,0.4471
1551,0.6446
1552,0.4039
1553,0.2378
1554,0.4839
1555,0.4424
1556,0.2524
1557,0.3161
1558,0.3343
1559,0.152
1560,0.2774
1561,0.869
1562,0.03395
1563,0.1216
1564,0.3971
1565,0.2755
1566,0.06758
1567,0.002687
1568,0.2655
1569,0.2061
1570,0.4357
1571,0.07408
1572,0.1582
1573,0.4026
1574,0.3277
1575,0.2442
1576,0.4673
1577,0.1582
1578,0.4289
1579,0.6103
1580,0.1349
1581,0.2817
1582,0.4201
1583,0.5338
1584,0.5184
1585,0.2787
1586,0.1553
1587,0.1684
1588,0.08212
1589,0.5391
1590,0.5621
1591,0.3852
1592,1.075
1593,0.2823
1594,0.3201
1595,0.2106
1596,0.2553
1597,0.6306
1598,0.361
1599,0.07901
1600,0.4219
1601,0.2372
1602,0.1106
1603,0.398
1604,0.1151
1605,0.03599
1606,0.1168
1607,0.1889
1608,0.2519
1609,0.4017
1610,0.01255
1611,0.07024
1612,0.09712
1613,0.8283
1614,0.1759
1615,0.05811
1616,0.1919
1617,0.1676
1618,0.8253
1619,0.3386
1620,0.226
1621,0.1361
1622,0.2102
1623,0.1458
1624,0.2278
1625,0.05623
1626,0.6989
1627,0.5803
1628,0.1273
1629,0.5639
1630,0.07109
1631,0.2001
1632,0.6067
1633,0.5034
1634,0.09827
1635,0.1705
1636,0.1889
1637,0.2927
1638,0.3752
1639,0.1059
1640,0.4958
1641,0.2821
1642,0.185
1643,0.00814
1644,0.008211
1645,0.5451
1646,0.4081
1647,0.161
1648,0.156
1649,0.2949
1650,0.677
1651,0.4069
1652,0.5675
1653,0.4952
1654,0.2677
1655,0.3803
1656,0.07262
1657,0.229
1658,0.08896
1659,0.6681
1660,0.03151
1661,0.08042
1662,0.2578
1663,0.1482
1664,0.4852
1665,0.3466
1666,0.03157
1667,0.1457
1668,0.1973
1669,0.01215
1670,0.4306
1671,0.2138
1672,0.4787
1673,0.1334
1674,0.2966
1675,0.59
1676,0.09189
1677,0.5881
1678,0.2444
1679,0.6483
1680,0.3786
1681,0.2922
1682,0.08903
1683,0.3415
1684,0.4233
1685,0.5866
1686,0.04322
1687,0.4383
1688,0.2258
1689,0.17
1690,0.5143
1691,0.1554
1692,0.5218
1693,0.1221
1694,0.3124
1695,0.3725
1696,0.4091
1697,1.171
1698,0.3233
1699,0.149
1700,0.2799
1701,0.4013
1702,0.1902
1703,0.168
1704,0.4614
1705,0.09688
1706,0.3561
1707,0.1322
1708,0.4363
1709,0.03929
1710,0.5302
1711,0.2708
1712,0.3719
1713,0.1229
1714,0.4265
1715,0.3069
1716,0.1145
1717,1.138
1718,0.5049
1719,0.1537
1720,0.07951
1721,0.2002
1722,0.5712
1723,0.2807
1724,0.01474
1725,0.2322
1726,0.6427
1727,0.03047
1728,0.4217
1729,0.5165
1730,0.09445
1731,0.3436
1732,0.5445
1733,1.02
1734,0.06262
1735,0.2418
1736,0.2637
1737,0.1095
1738,0.1924
1739,0.199
1740,0.4726
1741,0.002314
1742,0.5634
1743,0.5496
1744,0.3077
1745,0.6981
1746,0.3661
1747,0.7512
1748,0.04362
1749,0.6751
1750,0.2571
1751,0.2359
1752,0.1329
1753,0.5002
1754,0.3562
1755,0.9045
1756,0.1447
1757,0.6748
1758,0.826
1759,0.1389
1760,0.09849
1761,0.4788
1762,0.01093
1763,0.103
1764,0.4822
1765,0.4668
1766,0.2665
1767,0.5371
1768,0.01211
1769,0.6016
1770,0.7216
1771,0.3921
1772,0.1067
1773,0.9977
1774,0.8423
1775,0.1291
1776,0.01824
1777,0.5114
1778,0.7737
1779,0.255
1780,0.3812
1781,0.6514
1782,0.6639
1783,0.02371
1784,0.01938
1785,0.6639
1786,0.1332
1787,0.578
1788,0.1437
1789,0.5017
1790,0.0146
1791,0.3247
1792,0.4319
1793,0.4794
1794,0.1575
1795,0.08405
1796,0.06814
1797,0.16
1798,0.8879
1799,0.4353
1800,0.6498
1801,0.377
1802,0.2354
1803,0.1676
1804,0.002893
1805,0.01572
1806,0.1484
1807,0.01915
1808,0.6823
1809,0.1288
1810,0.3422
1811,0.1102
1812,0.3351
1813,0.1727
1814,0.1449
1815,0.09142
1816,0.6214
1817,0.03244
1818,0.338
1819,0.003991
1820,0.2217
1821,0.1004
1822,0.2548
1823,0.2663
1824,1.2
1825,0.1151
1826,0.3065
1827,0.4825
1828,0.1164
1829,0.3474
1830,0.4241
1831,0.01348
1832,0.2792
1833,0.6374
1834,0.4411
1835,0.05895
1836,0.198
1837,0.05514
1838,0.1762
1839,0.2864
1840,0.5299
1841,0.7255
1842,0.2359
1843,0.00747
1844,0.4057
1845,0.24
1846,0.791
1847,0.4195
1848,0.394
1849,0.3634
1850,0.2261
1851,0.3064
1852,0.1239
1853,0.6079
1854,0.2819
1855,0.374
1856,0.5816
1857,0.1751
1858,0.529
1859,0.5092
1860,0.5409
1861,0.3958
1862,0.176
1863,0.4535
1864,0.01829
1865,0.5883
1866,0.1569
1867,0.01607
1868,0.4275
1869,0.0714
1870,0.6241
1871,0.6281
1872,0.04196
1873,0.1093
1874,0.2923
1875,0.3118
1876,0.3497
1877,0.8237
1878,0.3143
1879,0.4317
1880,0.3327
1881,0.5822
1882,0.02194
1883,0.3024
1884,0.129
1885,0.01224
1886,0.3634
1887,0.3081
1888,0.3392
1889,0.5889
1890,0.8341
