ReTr(Lx),ImTr(Lx)
0.0124968,0.00385137
0.0783751,-0.029798
0.0465463,0.0123547
0.0655514,-0.084215
0.0655514,-0.084215
0.00400652,-0.0249381
-0.00574481,-0.0680055
-0.00574481,-0.0680055
0.0857608,0.0254267
0.0857608,0.0254267
-0.0616752,0.0253369
0.0360084,-0.0173538
0.0596908,-0.0511676
0.0596908,-0.0511676
0.0596908,-0.0511676
-0.090145,0.00430668
-0.0431687,0.0308677
0.0650786,0.0463054
-0.0616295,0.0354961
-0.0755918,0.0443345
-0.08673,0.000567519
0.0137313,-0.0190262
0.0346819,0.0251163
0.0044154,-0.00600913
-0.0291591,-0.00801822
0.0025542,0.044327
-0.0751464,0.0437856
-0.00325795,0.0433042
-0.118428,-0.103175
-0.118428,-0.103175
-0.0406419,-0.100121
0.00666415,-0.0366488
0.0242352,-0.153622
0.0372507,-0.181564
-0.0565978,0.0527214
-0.01923,-0.00418863
-0.0106533,-0.00144994
-0.0894392,0.0283674
-0.0485477,0.0883517
-0.0367026,-0.0257019
-0.0276206,-0.0194517
-0.0156035,-0.0398106
0.0235507,0.0502321
0.0600964,0.1878
0.0202774,0.05501
0.0202774,0.05501
-0.087835,0.0640783
-0.087835,0.0640783
-0.0324035,0.0934267
0.0413932,0.0552342
0.0192086,-0.0223237
-0.0231341,0.0250273
0.00490674,0.0167992
0.0409175,0.0366344
0.0409175,0.0366344
0.0625991,0.0851067
-0.0121659,0.0513072
0.0506821,0.101021
0.0818573,0.00883775
0.138988,0.0389664
0.114643,0.0540568
0.01842,-0.00375093
0.113192,0.0374531
0.0511518,-0.0524418
-0.00944408,0.0119557
-0.0609828,-0.0604783
-0.0210643,0.0346503
0.053364,-0.135046
-0.0140142,-0.160634
0.0127507,0.00476127
-0.0139965,0.0162786
-0.0124757,0.032827
-0.0356521,0.100504
-0.120708,-0.0703152
-0.0754274,-0.191737
-0.00588086,-0.103932
-0.00588086,-0.103932
0.0967883,-0.0659508
0.109674,-0.058569
0.109674,-0.058569
0.098465,-0.0333847
0.0202828,0.0767222
0.025769,-0.00137053
0.0908358,0.0867117
-0.0389025,-0.0705358
0.0138654,-0.0705139
-0.0112022,-0.0074799
0.0408249,-0.0947017
