MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.984662,0.96685,0.186442
2,0.982808,0.980875,0.0616122
3,0.984207,0.954775,0.238891
4,0.983128,0.950442,0.251398
5,0.983128,0.950442,0.251398
6,0.980515,0.925233,0.324582
7,0.985822,0.906542,0.387334
8,0.985822,0.906542,0.387334
9,0.981318,0.894842,0.402793
10,0.981318,0.894842,0.402793
11,0.986203,0.873942,0.45697
12,0.983962,0.819984,0.543881
13,0.983,0.794537,0.578792
14,0.983,0.794537,0.578792
15,0.983,0.794537,0.578792
16,0.981907,0.74186,0.643262
17,0.98636,0.76084,0.627717
18,0.986995,0.8851,0.436757
19,0.983302,0.910792,0.370595
20,0.982318,0.917292,0.35146
21,0.986716,0.896042,0.413181
22,0.985614,0.926408,0.336456
23,0.983524,0.927333,0.327678
24,0.985823,0.934792,0.313067
25,0.984668,0.950625,0.256678
26,0.985276,0.97165,0.163295
27,0.985321,0.944875,0.279407
28,0.9805,0.935417,0.293897
29,0.985591,0.926742,0.335469
30,0.985591,0.926742,0.335469
31,0.981313,0.9346,0.299162
32,0.981266,0.901492,0.387552
33,0.981935,0.905592,0.379605
34,0.982085,0.857792,0.47821
35,0.987569,0.800845,0.577875
36,0.982135,0.870075,0.455586
37,0.982708,0.8447,0.502192
38,0.983054,0.777243,0.601904
39,0.980906,0.847583,0.493741
40,0.981263,0.830627,0.522432
41,0.981334,0.759248,0.621737
42,0.985323,0.782116,0.599297
43,0.988751,0.751701,0.642319
44,0.985014,0.810905,0.559183
45,0.98413,0.792377,0.583653
46,0.98413,0.792377,0.583653
47,0.982978,0.844833,0.502497
48,0.982978,0.844833,0.502497
49,0.980964,0.865958,0.460877
50,0.984572,0.944608,0.277662
51,0.984872,0.947817,0.267612
52,0.987764,0.9379,0.309873
53,0.986578,0.9559,0.244112
54,0.983181,0.957092,0.224991
55,0.983181,0.957092,0.224991
56,0.986341,0.866708,0.470835
57,0.984929,0.887875,0.426336
58,0.986238,0.9587,0.231428
59,0.986233,0.958558,0.231993
60,0.981159,0.958675,0.208842
61,0.984695,0.930825,0.321232
62,0.985881,0.918092,0.359261
63,0.980582,0.8926,0.405963
64,0.980368,0.892792,0.405025
65,0.984096,0.919983,0.349393
66,0.981524,0.848317,0.493709
67,0.984692,0.777953,0.603662
68,0.985557,0.783235,0.598219
69,0.984275,0.820358,0.543884
70,0.985745,0.8846,0.434943
71,0.986139,0.875942,0.452986
72,0.98431,0.880217,0.440552
73,0.983388,0.874658,0.449472
74,0.984502,0.868975,0.462738
75,0.984558,0.813049,0.555253
76,0.984745,0.773311,0.609683
77,0.984745,0.773311,0.609683
78,0.983645,0.718108,0.67222
79,0.983754,0.678898,0.711947
80,0.983754,0.678898,0.711947
81,0.98433,0.704759,0.687183
82,0.982515,0.607056,0.77254
83,0.984944,0.540573,0.823344
84,0.983323,0.553066,0.813045
85,0.979846,0.416398,0.886967
86,0.981777,0.417411,0.888625
87,0.984867,0.495701,0.851025
88,0.984583,0.539324,0.823732
89,0.983735,0.531789,0.827608
90,0.984619,0.463441,0.868733
91,0.984843,0.472017,0.864358
92,0.983481,0.401354,0.897858
93,0.983986,0.411287,0.893908
94,0.98207,0.394407,0.899392
95,0.983894,0.570255,0.801783
96,0.983367,0.451238,0.873725
97,0.983367,0.451238,0.873725
98,0.984072,0.433592,0.8834
99,0.98354,0.588915,0.787737
100,0.984087,0.70953,0.681905
101,0.983928,0.693907,0.697573
102,0.983928,0.693907,0.697573
103,0.984447,0.608399,0.773942
104,0.983693,0.577364,0.796431
105,0.984931,0.600089,0.781013
106,0.983017,0.545882,0.817518
107,0.984519,0.614319,0.769343
108,0.985044,0.564496,0.807253
109,0.980806,0.47769,0.856617
110,0.985949,0.47254,0.865333
111,0.981076,0.488342,0.8509
112,0.983906,0.398636,0.899533
113,0.983885,0.423938,0.887867
114,0.984279,0.304814,0.935892
115,0.986049,0.33051,0.929008
116,0.982575,0.13808,0.972825
117,0.986641,0.111016,0.980375
118,0.982917,0.167588,0.968525
119,0.985111,0.132384,0.976175
120,0.984737,0.09214,0.980417
121,0.983651,0.0556541,0.982075
122,0.982594,0.0785431,0.97945
123,0.98209,-0.192403,0.963058
124,0.980348,-0.220984,0.955117
125,0.981489,-0.257254,0.947175
126,0.982889,-0.221524,0.9576
127,0.982992,-0.115143,0.976225
128,0.980367,-0.0246016,0.980058
129,0.980367,-0.0246016,0.980058
130,0.984474,-0.0326118,0.983933
131,0.986551,-0.174195,0.97105
132,0.984107,-0.230772,0.956667
133,0.983268,-0.162233,0.969792
134,0.986905,-0.350262,0.922658
135,0.9851,-0.428667,0.886942
136,0.983529,-0.547643,0.816955
137,0.983202,-0.459319,0.869317
138,0.982822,-0.518162,0.835133
139,0.983717,-0.580693,0.794037
140,0.983717,-0.580693,0.794037
141,0.984829,-0.572216,0.801534
142,0.984829,-0.572216,0.801534
143,0.981907,-0.498352,0.846042
144,0.985917,-0.597772,0.784028
145,0.983909,-0.530037,0.828938
146,0.983909,-0.530037,0.828938
147,0.985004,-0.536707,0.825941
148,0.985608,-0.483083,0.8591
149,0.983717,-0.531656,0.827672
150,0.980336,-0.473763,0.858258
151,0.980336,-0.473763,0.858258
152,0.982339,-0.465579,0.865
153,0.983659,-0.510268,0.840958
154,0.984899,-0.43878,0.881758
155,0.985132,-0.445668,0.878558
156,0.984606,-0.404307,0.897767
157,0.984979,-0.449253,0.876558
158,0.982402,-0.37042,0.909892
159,0.985529,-0.286058,0.9431
160,0.986045,-0.133068,0.977025
161,0.983562,-0.291708,0.939308
162,0.983214,-0.167931,0.968767
163,0.984332,-0.3466,0.921292
164,0.984332,-0.3466,0.921292
165,0.983342,-0.430857,0.883925
166,0.985038,-0.18803,0.966925
167,0.984858,-0.177806,0.968675
168,0.982393,-0.101282,0.977158
169,0.980054,-0.10094,0.974842
170,0.983281,0.00521637,0.983267
171,0.985553,0.0888258,0.981542
172,0.982356,0.0650498,0.9802
173,0.983946,0.0758677,0.981017
174,0.986565,0.0687553,0.984167
175,0.986139,-0.0340683,0.98555
176,0.983447,-0.196457,0.963625
177,0.984519,-0.276622,0.944858
178,0.984672,-0.447046,0.877342
179,0.983431,-0.404443,0.896417
180,0.982013,-0.540376,0.819966
181,0.982484,-0.480162,0.857158
182,0.985428,-0.479753,0.860758
183,0.984658,-0.408588,0.895883
184,0.984658,-0.408588,0.895883
185,0.985574,-0.438418,0.882692
186,0.985517,-0.515176,0.840142
187,0.985228,-0.509719,0.843125
188,0.980967,-0.424646,0.884292
189,0.983766,-0.385198,0.905217
190,0.98093,-0.231349,0.953258
191,0.983031,-0.265791,0.946417
192,0.983531,-0.282595,0.942058
193,0.981076,-0.396161,0.897533
194,0.98581,-0.65767,0.734365
195,0.985062,-0.508321,0.843775
196,0.985752,-0.566162,0.80695
197,0.983627,-0.598025,0.780953
198,0.982709,-0.620331,0.762173
199,0.982667,-0.598137,0.779658
200,0.981585,-0.607291,0.771173
201,0.984235,-0.672562,0.718595
202,0.986275,-0.754599,0.635073
203,0.983378,-0.823681,0.537199
204,0.983589,-0.886192,0.426746
205,0.982973,-0.899642,0.396081
206,0.983895,-0.870683,0.458214
207,0.983895,-0.870683,0.458214
208,0.984145,-0.906942,0.382097
209,0.985354,-0.941208,0.291632
210,0.98274,-0.94345,0.275101
211,0.985229,-0.966583,0.190767
212,0.983227,-0.978783,0.0933692
213,0.983978,-0.972792,0.147947
214,0.981462,-0.97175,0.137733
215,0.981462,-0.97175,0.137733
216,0.984862,-0.984858,0.00259482
217,0.984856,-0.982658,0.0657556
218,0.984856,-0.982658,0.0657556
219,0.985465,-0.985158,0.0245728
220,0.984051,-0.9838,-0.0222121
221,0.987312,-0.9857,0.0563887
222,0.98562,-0.971375,0.166967
223,0.984209,-0.980325,0.0873492
224,0.984046,-0.972875,0.147852
225,0.985428,-0.969267,0.177737
226,0.983533,-0.976983,0.113317
227,0.983259,-0.95665,0.227198
228,0.981512,-0.9437,0.269807
229,0.980225,-0.958425,0.205581
230,0.983793,-0.98365,0.0167843
