MDTU,0,2,4,6,8,10
10,0.0485753,0.0487605,0.0505129,0.0508853,0.051998,0.0520285
20,0.0491967,0.0493332,0.0508345,0.0510594,0.0520308,0.0521691
30,0.0517775,0.0521462,0.052759,0.0527864,0.054477,0.0545077
40,0.0495088,0.0495999,0.0513242,0.0517901,0.0524856,0.0528927
50,0.0516799,0.0517404,0.052555,0.052997,0.0533904,0.0535096
60,0.049194,0.0493092,0.0509074,0.0511461,0.0527829,0.0531559
70,0.0533337,0.0533897,0.0556876,0.0557088,0.0559643,0.0565821
80,0.049783,0.0498035,0.0516384,0.051668,0.0525004,0.0527645
90,0.0509208,0.0511971,0.0541001,0.0541184,0.0546074,0.0548358
100,0.050652,0.050858,0.0518527,0.0519762,0.0533867,0.0537582
110,0.0545516,0.0548606,0.0563034,0.0563951,0.0565348,0.0569264
120,0.0506654,0.051201,0.0533248,0.0536577,0.0541412,0.0543318
130,0.0511245,0.0515313,0.0537401,0.0540387,0.0544462,0.0544724
140,0.0516975,0.0519963,0.0523445,0.0525478,0.053736,0.0537649
150,0.0469855,0.0471447,0.0504062,0.0510753,0.0512794,0.0515944
160,0.0536375,0.0536699,0.0545587,0.054575,0.0560971,0.056129
170,0.0524774,0.0528119,0.0545141,0.0546863,0.0551601,0.0551917
180,0.0489759,0.0491379,0.0516601,0.0516951,0.0521842,0.0522635
190,0.0476174,0.0480536,0.049024,0.0496852,0.0509755,0.0514402
200,0.0480451,0.0481601,0.0509537,0.051137,0.0518948,0.0521532
210,0.0516105,0.051632,0.0526983,0.0527601,0.0541936,0.0543598
220,0.0507199,0.0508693,0.0526514,0.0529867,0.0539476,0.0540038
230,0.0512537,0.0516673,0.0536946,0.0537292,0.0544602,0.0544684
240,0.050057,0.0501911,0.0522124,0.0522284,0.0532928,0.0533306
250,0.0499561,0.050414,0.0524792,0.0525405,0.052972,0.0531079
260,0.0492066,0.0495504,0.0511072,0.0512105,0.0530123,0.0534019
270,0.0505374,0.0508092,0.0532232,0.0536629,0.0541854,0.0542163
280,0.0502131,0.0504202,0.0512951,0.0515161,0.0524079,0.0524753
290,0.0512411,0.0513337,0.0518562,0.0519317,0.0527612,0.0528549
300,0.0518527,0.0522156,0.0534334,0.0539383,0.0543547,0.0545553
310,0.0542826,0.0543254,0.0548732,0.0551492,0.0560186,0.0563953
320,0.0510787,0.0515537,0.0534041,0.0537143,0.0543327,0.0544261
330,0.0495118,0.0502023,0.0520874,0.0525758,0.0527204,0.0532109
340,0.050034,0.0502562,0.0525933,0.0529008,0.0535435,0.0535624
350,0.0478093,0.0479791,0.0502374,0.0502553,0.0512833,0.0514682
360,0.0521885,0.0524031,0.0531105,0.053448,0.0544286,0.0545124
370,0.0526295,0.0526437,0.0544475,0.0545885,0.0551541,0.05529
380,0.0495139,0.0495451,0.0521731,0.0522307,0.0526077,0.0526123
390,0.05107,0.0513253,0.0540751,0.0542609,0.0550637,0.0552514
400,0.055747,0.0557951,0.0563505,0.0566101,0.0574609,0.0575372
410,0.050713,0.050794,0.0519572,0.0522028,0.0530248,0.0532856
420,0.0530435,0.0531493,0.0545551,0.0548989,0.0553666,0.0557479
430,0.047714,0.0480924,0.0496229,0.0503122,0.0513926,0.0515669
440,0.0514249,0.0517584,0.0524164,0.0525497,0.0531013,0.053141
450,0.0523909,0.0526985,0.0540891,0.0544708,0.0551165,0.0552141
460,0.0543477,0.0549691,0.0551733,0.0554896,0.056789,0.0572372
470,0.0493393,0.0495355,0.0527595,0.0528606,0.0530057,0.0536506
480,0.0500837,0.0504066,0.0519913,0.0522003,0.0529425,0.0531277
490,0.0506995,0.0508167,0.052213,0.0525216,0.0534665,0.0536249
500,0.0506732,0.0508713,0.0518951,0.0519828,0.0533376,0.0536535
510,0.0535836,0.053694,0.0540828,0.0545853,0.0555702,0.055874
520,0.0540536,0.0545275,0.0562293,0.0563817,0.0564953,0.0570463
530,0.0527454,0.0530855,0.0545329,0.0547894,0.0550689,0.0553802
540,0.0509159,0.0509607,0.0525289,0.0526452,0.0534487,0.0535916
550,0.0535666,0.0535895,0.0548393,0.0550743,0.0556104,0.0558088
560,0.0505066,0.0505739,0.0524402,0.0525255,0.0529553,0.0534364
570,0.047894,0.0479879,0.0494323,0.0496443,0.0507787,0.051028
580,0.0511227,0.051609,0.0536617,0.0540199,0.0543374,0.0546013
590,0.0499174,0.0500105,0.0521998,0.0522477,0.0528916,0.0533533
600,0.0519631,0.0520501,0.0531151,0.0534725,0.0541619,0.0543912
610,0.0534178,0.053624,0.0547165,0.0547965,0.0556766,0.055851
620,0.0516612,0.0516909,0.0530521,0.0533623,0.0548875,0.0552133
630,0.0520852,0.0523855,0.0534664,0.0534844,0.0539492,0.0543935
640,0.0523373,0.0530393,0.0534519,0.0539097,0.0541332,0.0544244
650,0.0496097,0.04978,0.0512286,0.0515886,0.0519594,0.0524673
660,0.050115,0.0505704,0.0522128,0.0526982,0.0536589,0.053959
670,0.0500266,0.0500908,0.0526509,0.0532612,0.0537116,0.0537806
680,0.0535358,0.0536345,0.0549046,0.0549987,0.0564599,0.0569311
690,0.0546733,0.0551223,0.0553947,0.0559374,0.056416,0.0568351
700,0.0488437,0.0489352,0.0505835,0.050634,0.0525113,0.0528921
710,0.0518835,0.0522978,0.0528088,0.0528947,0.0536101,0.053864
720,0.0512577,0.0513347,0.0536655,0.0539238,0.0550486,0.0551537
730,0.0516017,0.0521385,0.0536915,0.0538111,0.0546431,0.0551028
740,0.0527916,0.0529088,0.0546497,0.0546951,0.0551806,0.0552638
750,0.0513135,0.0518242,0.0527963,0.0528224,0.0545618,0.0548166
760,0.0530243,0.053256,0.0551345,0.0552733,0.0558315,0.0565635
770,0.0531089,0.0531413,0.0542935,0.0544276,0.0548058,0.0552592
780,0.0503939,0.0504563,0.0515125,0.0516625,0.0526717,0.0528192
790,0.049011,0.0495224,0.0505255,0.0508038,0.0512637,0.0514498
800,0.0515386,0.0519629,0.05338,0.0534271,0.0545486,0.0547778
810,0.0535055,0.0535901,0.0540911,0.0541094,0.0554268,0.0557219
