ReTr(L),ImTr(L)
0.96685,0.186442
0.980875,0.0616122
0.954775,0.238891
0.950442,0.251398
0.950442,0.251398
0.925233,0.324582
0.906542,0.387334
0.906542,0.387334
0.894842,0.402793
0.894842,0.402793
0.873942,0.45697
0.819984,0.543881
0.794537,0.578792
0.794537,0.578792
0.794537,0.578792
0.74186,0.643262
0.76084,0.627717
0.8851,0.436757
0.910792,0.370595
0.917292,0.35146
0.896042,0.413181
0.926408,0.336456
0.927333,0.327678
0.934792,0.313067
0.950625,0.256678
0.97165,0.163295
0.944875,0.279407
0.935417,0.293897
0.926742,0.335469
0.926742,0.335469
0.9346,0.299162
0.901492,0.387552
0.905592,0.379605
0.857792,0.47821
0.800845,0.577875
0.870075,0.455586
0.8447,0.502192
0.777243,0.601904
0.847583,0.493741
0.830627,0.522432
0.759248,0.621737
0.782116,0.599297
0.751701,0.642319
0.810905,0.559183
0.792377,0.583653
0.792377,0.583653
0.844833,0.502497
0.844833,0.502497
0.865958,0.460877
0.944608,0.277662
0.947817,0.267612
0.9379,0.309873
0.9559,0.244112
0.957092,0.224991
0.957092,0.224991
0.866708,0.470835
0.887875,0.426336
0.9587,0.231428
0.958558,0.231993
0.958675,0.208842
0.930825,0.321232
0.918092,0.359261
0.8926,0.405963
0.892792,0.405025
0.919983,0.349393
0.848317,0.493709
0.777953,0.603662
0.783235,0.598219
0.820358,0.543884
0.8846,0.434943
0.875942,0.452986
0.880217,0.440552
0.874658,0.449472
0.868975,0.462738
0.813049,0.555253
0.773311,0.609683
0.773311,0.609683
0.718108,0.67222
0.678898,0.711947
0.678898,0.711947
0.704759,0.687183
0.607056,0.77254
0.540573,0.823344
0.553066,0.813045
0.416398,0.886967
0.417411,0.888625
0.495701,0.851025
0.539324,0.823732
0.531789,0.827608
0.463441,0.868733
0.472017,0.864358
0.401354,0.897858
0.411287,0.893908
0.394407,0.899392
0.570255,0.801783
0.451238,0.873725
0.451238,0.873725
0.433592,0.8834
0.588915,0.787737
0.70953,0.681905
0.693907,0.697573
0.693907,0.697573
0.608399,0.773942
0.577364,0.796431
0.600089,0.781013
0.545882,0.817518
0.614319,0.769343
0.564496,0.807253
0.47769,0.856617
0.47254,0.865333
0.488342,0.8509
0.398636,0.899533
0.423938,0.887867
0.304814,0.935892
0.33051,0.929008
0.13808,0.972825
0.111016,0.980375
0.167588,0.968525
0.132384,0.976175
0.09214,0.980417
0.0556541,0.982075
0.0785431,0.97945
-0.192403,0.963058
-0.220984,0.955117
-0.257254,0.947175
-0.221524,0.9576
-0.115143,0.976225
-0.0246016,0.980058
-0.0246016,0.980058
-0.0326118,0.983933
-0.174195,0.97105
-0.230772,0.956667
-0.162233,0.969792
-0.350262,0.922658
-0.428667,0.886942
-0.547643,0.816955
-0.459319,0.869317
-0.518162,0.835133
-0.580693,0.794037
-0.580693,0.794037
-0.572216,0.801534
-0.572216,0.801534
-0.498352,0.846042
-0.597772,0.784028
-0.530037,0.828938
-0.530037,0.828938
-0.536707,0.825941
-0.483083,0.8591
-0.531656,0.827672
-0.473763,0.858258
-0.473763,0.858258
-0.465579,0.865
-0.510268,0.840958
-0.43878,0.881758
-0.445668,0.878558
-0.404307,0.897767
-0.449253,0.876558
-0.37042,0.909892
-0.286058,0.9431
-0.133068,0.977025
-0.291708,0.939308
-0.167931,0.968767
-0.3466,0.921292
-0.3466,0.921292
-0.430857,0.883925
-0.18803,0.966925
-0.177806,0.968675
-0.101282,0.977158
-0.10094,0.974842
0.00521637,0.983267
0.0888258,0.981542
0.0650498,0.9802
0.0758677,0.981017
0.0687553,0.984167
-0.0340683,0.98555
-0.196457,0.963625
-0.276622,0.944858
-0.447046,0.877342
-0.404443,0.896417
-0.540376,0.819966
-0.480162,0.857158
-0.479753,0.860758
-0.408588,0.895883
-0.408588,0.895883
-0.438418,0.882692
-0.515176,0.840142
-0.509719,0.843125
-0.424646,0.884292
-0.385198,0.905217
-0.231349,0.953258
-0.265791,0.946417
-0.282595,0.942058
-0.396161,0.897533
-0.65767,0.734365
-0.508321,0.843775
-0.566162,0.80695
-0.598025,0.780953
-0.620331,0.762173
-0.598137,0.779658
-0.607291,0.771173
-0.672562,0.718595
-0.754599,0.635073
-0.823681,0.537199
-0.886192,0.426746
-0.899642,0.396081
-0.870683,0.458214
-0.870683,0.458214
-0.906942,0.382097
-0.941208,0.291632
-0.94345,0.275101
-0.966583,0.190767
-0.978783,0.0933692
-0.972792,0.147947
-0.97175,0.137733
-0.97175,0.137733
-0.984858,0.00259482
-0.982658,0.0657556
-0.982658,0.0657556
-0.985158,0.0245728
-0.9838,-0.0222121
-0.9857,0.0563887
-0.971375,0.166967
-0.980325,0.0873492
-0.972875,0.147852
-0.969267,0.177737
-0.976983,0.113317
-0.95665,0.227198
-0.9437,0.269807
-0.958425,0.205581
-0.98365,0.0167843
-0.98365,0.0167843
-0.982467,-0.0621853
-0.984433,-0.0279963
-0.982358,0.0835017
-0.974742,0.109628
-0.965908,0.186622
-0.954683,0.239936
-0.961758,0.200682
-0.96895,0.154656
-0.979225,0.101111
-0.963858,0.198689
-0.963858,0.198689
-0.947042,0.276299
-0.9806,0.00782138
-0.981258,-0.0578369
-0.986342,-0.0123134
