MDTU,S_F
1,1.00161
2,1.00564
3,1.00265
4,0.996889
5,0.993839
6,1.0046
7,1.00232
8,0.996378
9,1.00154
10,0.999707
11,1.00046
12,1.00308
13,0.991649
14,1.00114
15,1.005
16,0.996446
17,1.00276
18,0.998351
19,0.997375
20,1.00498
21,0.996702
22,0.999038
23,1.00083
24,1.00412
25,0.995244
26,1.00197
27,1.00332
28,0.999268
29,1.00079
30,1.00097
31,0.999472
32,0.995846
33,0.995033
34,1.00068
35,0.998727
36,1.00091
37,0.997581
38,1.00454
39,0.997916
40,1.002
41,0.996553
42,1.00326
43,0.992272
44,0.998847
45,0.998383
46,0.991777
47,1.00158
48,1.00598
49,1.00316
50,0.999927
51,1.00049
52,0.994587
53,1.0008
54,0.995261
55,1.00058
56,1.00034
57,0.999859
58,0.998052
59,0.999485
60,1.00052
61,1.00434
62,1.00252
63,1.00383
64,1.0041
65,0.998703
66,1.00488
67,1.00073
68,1.00075
69,1.0011
70,1.00063
71,0.998223
72,1.00447
73,1.00087
74,1.00014
75,1.0075
76,1.00159
77,0.998623
78,1.00039
79,1.00463
80,1.00541
81,0.997042
82,0.997427
83,0.998382
84,0.994407
85,1.00158
86,1.00501
87,0.996182
88,0.998923
89,0.995544
90,0.998782
91,1.00695
92,1.00046
93,0.999132
94,1.00019
95,0.995998
96,0.998802
97,1.00281
98,1.00057
99,0.994958
100,0.999823
101,1.00456
102,1.00337
103,1.00086
104,1.00297
105,0.996447
106,1.00238
107,1.0011
108,0.999652
109,0.998712
110,0.998092
111,1.00663
112,0.997055
113,1.0044
114,0.997053
115,0.991148
116,1.00406
117,1.00246
118,1.00194
119,1.00326
120,0.999464
121,0.999374
122,0.998978
123,0.996474
124,1.00174
125,1.00445
126,0.996257
127,1.00059
128,0.999846
129,1.00375
130,1.00596
131,1.00022
132,1.00113
133,1.00221
134,1.00041
135,0.998211
136,0.993856
137,1.00063
138,0.999954
139,1.00546
140,0.99755
141,0.993488
142,0.996305
143,0.999768
144,1.00232
145,1.00219
146,0.988188
147,0.997723
148,0.996586
149,0.995379
150,1.00019
151,0.995226
152,1.00498
153,0.999411
154,1.0016
155,1.00501
156,1.00256
157,0.994987
158,0.998358
159,1.003
160,1.00536
161,1.00032
162,1.00121
163,0.996023
164,0.999069
165,1.00124
166,0.9975
167,1.00221
168,1.00071
169,0.999676
170,0.996176
171,1.00282
172,1.00267
173,0.997162
174,0.994943
175,1.00078
176,1.00341
177,1.00284
178,0.991228
179,0.999946
180,1.00132
181,0.9989
182,1.0034
183,0.998416
184,1.00416
185,1.00882
186,0.999072
187,1.00207
188,1.00808
189,0.994935
190,0.995665
191,1.00648
192,0.995642
193,1.0067
194,0.997865
195,0.999703
196,1.00408
197,0.994041
198,0.998547
199,0.998407
200,1.00314
201,0.993492
202,1.00085
203,0.998188
204,1.00208
205,0.999449
206,1.00447
207,0.998931
208,1.00273
209,0.999463
210,0.999719
211,0.999668
212,0.998811
213,1.00204
214,1.00032
215,1.0049
216,1.00104
217,0.992693
218,1.00227
219,0.998324
220,0.999589
221,1.00011
222,1.00506
223,0.997973
224,0.997523
225,0.997706
226,0.993781
227,0.999045
228,1.00291
229,1.0017
230,0.993685
231,1.00282
232,0.99566
233,1.00209
234,0.999902
235,1.00117
236,1.00241
237,1.00254
238,1.00319
239,1.0016
240,1.00286
241,1.00343
242,1.00234
243,0.999786
244,1.00113
245,1.00314
246,0.997434
247,0.99621
248,0.999627
249,1.00325
250,0.999349
251,0.993585
252,1.00137
253,0.99786
254,1.00004
255,1.01063
256,1.00042
257,1.00469
258,1.00195
259,1.00402
260,0.994566
261,1.00004
262,0.995694
263,1.00088
264,1.00241
265,0.994343
266,1.00094
267,1.00002
268,1.00308
269,0.999356
270,0.998577
271,0.999911
272,1.00388
273,1.00465
274,0.995726
275,0.999022
276,1.00546
277,0.993068
278,0.99466
279,0.996946
280,1.00296
281,0.999091
282,1.00098
283,0.99895
284,1.00347
285,0.996874
286,1.0001
287,0.998962
288,1.00781
289,1.00484
290,1.00204
291,1.00138
292,1.00077
293,1.00221
294,0.993115
295,1.00304
296,0.994915
297,0.997739
298,0.999751
299,1.00195
300,1.00159
301,0.999432
302,1.00284
303,1.00226
304,0.995538
305,1.00095
306,0.996003
307,0.998676
308,0.998578
309,1.00397
310,0.999366
311,0.99814
312,0.99595
313,1.00245
314,1.00066
315,0.998205
316,1.00299
317,1.00145
318,1.00265
319,0.996344
320,0.999073
321,1.00521
322,1.00503
323,0.996965
324,1.00333
325,0.993058
326,0.999987
327,1.00158
328,1.00113
329,0.999431
330,0.998058
331,0.994936
332,1.00077
333,0.997588
334,1.00105
335,1.00084
336,1.00333
337,0.987968
338,0.995163
339,1.00389
340,1.00109
341,0.997151
342,1.00413
343,0.989876
344,1.00475
345,0.997353
346,0.996705
347,1.00154
348,1.0032
349,0.996601
350,0.998495
351,0.999052
352,1.00456
353,0.997375
354,0.996613
355,0.997989
356,0.999248
357,0.997927
358,0.995141
359,0.997601
360,0.991612
361,0.998939
362,0.994096
363,1.0061
364,1.00386
365,1.00147
366,1.00883
367,0.992822
368,1.00564
369,1.0003
370,1.00225
371,1.00296
372,1.00138
373,1.00471
374,0.997105
375,1.0029
376,1.00419
377,1.00023
378,0.996612
379,1.00017
380,0.996721
381,0.998725
382,0.996145
383,1.00209
384,1.00696
385,0.994975
386,0.999615
387,0.99883
388,1.00239
389,0.997281
390,1.00404
391,1.00116
392,0.999304
393,0.99592
394,1.00002
395,0.999718
396,1.00264
397,1.00099
398,0.991398
399,0.993
400,1.00115
401,1.00095
402,1.00103
403,1.00442
404,1.00536
405,1.00382
406,0.999111
407,0.998225
408,1.00291
409,1.00091
410,0.999147
411,0.999134
412,0.999642
413,0.996108
414,1.00338
415,0.996474
416,0.996991
417,0.996727
418,0.999818
419,0.998648
420,1.00127
421,0.993265
422,0.998452
423,0.996503
424,0.998838
425,0.995673
426,0.992952
427,0.991779
428,0.999145
429,1.0043
430,0.997907
431,1.00356
432,1.00508
433,1.0089
434,1.00211
435,1.00234
436,0.997559
437,1.00755
438,0.997339
439,1.00346
440,1.00135
441,1.00387
442,1.00169
443,0.996886
444,0.998109
445,1.00401
446,0.997387
447,0.998109
448,0.998514
449,0.998834
450,1.00226
451,0.998237
452,1.00539
453,0.990299
454,0.999233
455,1.00444
456,0.994786
457,0.997953
458,0.993291
459,1.00028
460,1.00468
461,0.996642
462,0.999793
463,0.996305
464,1.00612
465,0.997054
466,1.00017
467,1.00054
468,1.00583
469,0.999836
470,0.997124
471,0.999861
472,0.999517
473,0.999191
474,0.996368
475,1.00041
476,0.994594
477,0.997463
478,0.997808
479,1.00287
480,1.00658
481,1.00026
482,0.998293
483,1.00305
484,1.00171
485,0.99917
486,0.997298
487,1.00062
488,1.00393
489,0.995897
490,0.999495
491,1.00196
492,0.996322
493,1.0024
494,0.996477
495,1.00114
496,1.00536
497,1.00155
498,1.00108
499,1.00577
500,0.999085
501,0.995165
502,1.0006
503,1.00127
504,1.00729
505,0.995003
506,0.995318
507,1.0011
508,1.00061
509,0.991986
510,1.00447
511,0.997557
512,0.991188
513,0.995859
514,0.99752
515,1.00036
516,1.00522
517,1.0046
518,0.99716
519,0.999811
520,0.999368
521,0.997617
522,0.996105
523,1.00264
524,1.00695
525,0.997059
526,1.00302
527,0.999944
528,1.00107
529,1.00412
530,1.0027
531,1.00353
532,0.998058
533,0.995206
534,0.995645
535,0.993146
536,0.998029
537,1.00062
538,1.00626
539,1.00143
540,0.99929
541,0.997844
542,1.00729
543,1.00145
544,0.995071
545,0.997238
546,1.00025
547,0.996403
548,0.995042
549,1.00667
550,1.01133
551,0.994003
552,0.998001
553,0.995163
554,1.00449
555,0.998867
556,1.00092
557,0.998267
558,0.999224
559,1.00177
560,1.00255
561,1.0006
562,1.00174
563,1.0027
564,0.997857
565,1.00577
566,1.00356
567,1.00317
568,0.994158
569,1.00022
570,1.00367
571,0.997822
572,1.00432
573,1.00178
574,0.996636
575,1.00119
576,1.00038
577,0.996824
578,0.998425
579,1.00368
580,0.99791
581,1.00072
582,1.00494
583,0.990399
584,1.00154
585,1.00041
586,0.995477
587,0.995288
588,0.994573
589,1.00477
590,1.00202
591,1.00005
592,1.00024
593,1.00291
594,1.00229
595,0.995453
596,0.997022
597,1.0009
598,1.00017
599,0.998957
600,1.00331
601,0.998478
602,1.00447
603,0.998396
604,1.00097
605,0.995236
606,0.996344
607,1.00249
608,0.999711
609,1.00047
610,1.00439
611,1.00178
612,1.00374
613,0.997181
614,1.00421
615,1.00334
616,1.00002
617,1.00251
618,1.00224
619,0.998918
620,0.99228
621,1.00257
622,1.00514
623,0.997825
624,0.992014
625,1.00288
626,1.00031
627,0.998936
628,1.00196
629,0.998801
630,1.00079
631,1.00421
632,0.997018
633,0.998685
634,0.998679
635,1.00184
636,1.00385
637,0.996546
638,1.00099
639,1.00054
640,1.00265
641,0.998212
642,1.00121
643,1.00358
644,0.993934
645,1.00527
646,1.00524
647,1.00399
648,1.0048
649,1.00646
650,1.00701
651,1.00413
652,0.996375
653,1.00858
654,0.9976
655,0.998218
656,1.00879
657,1.00375
658,1.00402
659,0.99629
660,1.00484
661,1.00218
662,1.00134
663,1.00598
664,1.00368
665,1.00204
666,0.998053
667,0.997584
668,0.995871
669,1.00263
670,0.996462
671,0.999342
672,0.996624
673,0.996751
674,1.00178
675,1.00304
676,0.999439
677,0.996715
678,1.00617
679,0.994938
680,0.99806
681,1.00047
682,1.00308
683,0.998099
684,1.00458
685,0.996108
686,1.00031
687,0.99422
688,0.99892
689,1.00544
690,1.00023
691,0.99977
692,1.00012
693,0.994074
694,1.00639
695,1.00015
696,1.00433
697,1.00048
698,0.997375
699,1.00012
700,0.999459
701,1.00242
702,1.00011
