MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.34209,1.31834,0.251374
2,1.30695,1.30462,0.0780395
3,1.19236,1.15724,0.287235
4,1.30705,1.26256,0.338094
5,1.30705,1.26256,0.338094
6,1.31718,1.24076,0.442138
7,1.25938,1.15814,0.49472
8,1.25938,1.15814,0.49472
9,1.28717,1.1738,0.528207
10,1.28717,1.1738,0.528207
11,1.27585,1.13047,0.591467
12,1.25138,1.04466,0.688941
13,1.24144,1.00654,0.726666
14,1.24144,1.00654,0.726666
15,1.24144,1.00654,0.726666
16,1.25786,0.948848,0.825768
17,1.2678,0.979282,0.805184
18,1.2613,1.13124,0.557827
19,1.29534,1.19867,0.491
20,1.25083,1.16739,0.44919
21,1.29875,1.17991,0.542739
22,1.36994,1.28686,0.469808
23,1.32549,1.25167,0.436175
24,1.28932,1.22393,0.405378
25,1.31144,1.26742,0.336912
26,1.28637,1.26829,0.214928
27,1.2688,1.21622,0.361452
28,1.32327,1.2623,0.397033
29,1.25139,1.1765,0.426419
30,1.25139,1.1765,0.426419
31,1.27263,1.21337,0.383827
32,1.29702,1.19239,0.51037
33,1.23141,1.13592,0.475463
34,1.22304,1.07059,0.591333
35,1.26098,1.02495,0.734545
36,1.22627,1.08711,0.56738
37,1.31793,1.13235,0.674323
38,1.25731,0.993888,0.770081
39,1.32111,1.14197,0.664258
40,1.32065,1.12014,0.699569
41,1.28776,0.998225,0.813559
42,1.29753,1.02832,0.791297
43,1.36311,1.03274,0.889662
44,1.28342,1.05277,0.734049
45,1.28125,1.0312,0.760412
46,1.28125,1.0312,0.760412
47,1.23002,1.05618,0.630411
48,1.23002,1.05618,0.630411
49,1.22302,1.08115,0.571764
50,1.2535,1.20218,0.355001
51,1.29223,1.24089,0.360642
52,1.36567,1.29672,0.428462
53,1.33414,1.29491,0.321136
54,1.27797,1.24417,0.291963
55,1.27797,1.24417,0.291963
56,1.24099,1.09085,0.591706
57,1.33444,1.20126,0.581135
58,1.27147,1.23589,0.29867
59,1.4167,1.37734,0.331619
60,1.26286,1.23504,0.263619
61,1.33872,1.26512,0.43775
62,1.34268,1.25098,0.487683
63,1.33028,1.21079,0.551027
64,1.26624,1.15238,0.52476
65,1.21305,1.13276,0.43398
66,1.27053,1.09565,0.643258
67,1.31666,1.04011,0.807324
68,1.3246,1.05052,0.806824
69,1.31163,1.09176,0.726934
70,1.31999,1.18398,0.583582
71,1.31755,1.16916,0.607461
72,1.29041,1.15646,0.572503
73,1.26972,1.12893,0.581116
74,1.30463,1.15402,0.608526
75,1.21958,1.00314,0.693601
76,1.30062,1.0217,0.80482
77,1.30062,1.0217,0.80482
78,1.2358,0.901758,0.845001
79,1.25373,0.864212,0.908281
80,1.25373,0.864212,0.908281
81,1.26037,0.901809,0.880499
82,1.27481,0.791008,0.999719
83,1.27349,0.69781,1.06529
84,1.20861,0.679502,0.999504
85,1.23874,0.525389,1.12181
86,1.26152,0.536261,1.14186
87,1.22097,0.613834,1.05545
88,1.24845,0.683761,1.04456
89,1.28866,0.698239,1.0831
90,1.27581,0.59737,1.12732
91,1.29794,0.62005,1.14026
92,1.29527,0.524434,1.18435
93,1.22838,0.518079,1.11378
94,1.24077,0.498272,1.13633
95,1.21653,0.702019,0.993535
96,1.30977,0.603347,1.16253
97,1.30977,0.603347,1.16253
98,1.24037,0.547775,1.11286
99,1.20061,0.722794,0.958658
100,1.21703,0.878977,0.841758
101,1.21066,0.856592,0.855544
102,1.21066,0.856592,0.855544
103,1.27413,0.787914,1.0013
104,1.25444,0.730061,1.02011
105,1.29778,0.787456,1.03157
106,1.19326,0.658841,0.994883
107,1.26906,0.787698,0.995006
108,1.26319,0.724055,1.03508
109,1.29581,0.630641,1.13199
110,1.37983,0.662949,1.21013
111,1.36516,0.683776,1.18157
112,1.29812,0.525963,1.1868
113,1.26102,0.543193,1.13804
114,1.24297,0.381944,1.18283
115,1.34989,0.447828,1.27344
116,1.30129,0.187066,1.28778
117,1.26531,0.144996,1.25697
118,1.30666,0.220437,1.28794
119,1.2641,0.166882,1.25303
120,1.2773,0.113953,1.27221
121,1.25548,0.0734707,1.25333
122,1.28176,0.109263,1.27709
123,1.32143,-0.253117,1.29697
124,1.22206,-0.275652,1.19056
125,1.1632,-0.302715,1.12312
126,1.18478,-0.262491,1.15534
127,1.15879,-0.135589,1.15083
128,1.22949,-0.0338619,1.22902
129,1.22949,-0.0338619,1.22902
130,1.25127,-0.0357014,1.25076
131,1.31017,-0.228673,1.29006
132,1.28754,-0.302122,1.25159
133,1.26062,-0.207208,1.24347
134,1.22499,-0.435092,1.14511
135,1.31731,-0.575199,1.18509
136,1.30353,-0.724822,1.08343
137,1.3161,-0.605511,1.16854
138,1.30812,-0.682907,1.11572
139,1.28334,-0.754729,1.03795
140,1.28334,-0.754729,1.03795
141,1.20688,-0.701292,0.982215
142,1.20688,-0.701292,0.982215
143,1.28111,-0.653436,1.10193
144,1.30365,-0.791236,1.03607
145,1.34292,-0.722789,1.13182
146,1.34292,-0.722789,1.13182
147,1.23799,-0.671922,1.03978
148,1.30119,-0.633905,1.13634
149,1.34142,-0.720005,1.13182
150,1.30948,-0.631156,1.14733
151,1.30948,-0.631156,1.14733
152,1.31144,-0.62286,1.15409
153,1.23075,-0.643905,1.04887
154,1.27674,-0.570496,1.14219
155,1.30613,-0.588977,1.16579
156,1.26504,-0.519071,1.15365
157,1.31615,-0.607349,1.16764
158,1.31631,-0.493869,1.22015
159,1.31992,-0.38434,1.26272
160,1.31463,-0.177881,1.30254
161,1.35789,-0.40385,1.29645
162,1.36532,-0.232904,1.3453
163,1.33552,-0.471918,1.24936
164,1.33552,-0.471918,1.24936
165,1.36748,-0.604601,1.22657
166,1.33018,-0.250174,1.30645
167,1.27778,-0.224339,1.25793
168,1.37271,-0.142386,1.3653
169,1.27633,-0.12946,1.26975
170,1.32084,0.00598321,1.32083
171,1.33036,0.119628,1.32497
172,1.29231,0.0875948,1.28933
173,1.27743,0.0945631,1.27392
174,1.37642,0.0949926,1.37314
175,1.33116,-0.0446515,1.33042
176,1.33921,-0.268667,1.31198
177,1.31803,-0.374449,1.26372
178,1.26535,-0.573225,1.12806
179,1.35484,-0.558356,1.23443
180,1.23304,-0.685897,1.02466
181,1.38228,-0.680844,1.20297
182,1.2841,-0.62709,1.12056
183,1.34968,-0.564739,1.22585
184,1.34968,-0.564739,1.22585
185,1.32725,-0.595302,1.18625
186,1.26733,-0.661079,1.08124
187,1.29234,-0.668406,1.10607
