MDTU,|Tr(Lx)|
1,0.0130768
2,0.0838485
3,0.0481581
4,0.10672
5,0.10672
6,0.0252579
7,0.0682477
8,0.0682477
9,0.0894508
10,0.0894508
11,0.0666768
12,0.039972
13,0.0786201
14,0.0786201
15,0.0786201
16,0.0902478
17,0.0530693
18,0.0798712
19,0.0711208
20,0.0876337
21,0.0867319
22,0.0234638
23,0.0428213
24,0.0074569
25,0.0302414
26,0.0444005
27,0.0869722
28,0.0434266
29,0.157067
30,0.157067
31,0.108055
32,0.0372497
33,0.155522
34,0.185346
35,0.077349
36,0.0196809
37,0.0107516
38,0.09383
39,0.100811
40,0.044807
41,0.0337826
42,0.0427592
43,0.0554788
44,0.197181
45,0.0586283
46,0.0586283
47,0.108725
48,0.108725
49,0.0988864
50,0.0690232
51,0.0294502
52,0.0340816
53,0.0175012
54,0.0549211
55,0.0549211
56,0.105649
57,0.0527298
58,0.113022
59,0.082333
60,0.144346
61,0.126749
62,0.018798
63,0.119228
64,0.0732574
65,0.0152358
66,0.0858867
67,0.0405506
68,0.145207
69,0.161244
70,0.0136106
71,0.0214684
72,0.0351177
73,0.10664
74,0.139695
75,0.206039
76,0.104098
77,0.104098
78,0.117122
79,0.124333
80,0.124333
81,0.103971
82,0.0793579
83,0.0258054
84,0.125579
85,0.0805525
86,0.0718642
87,0.0134699
88,0.103127
89,0.0761801
90,0.147469
91,0.0859211
92,0.171534
93,0.210083
94,0.172566
95,0.0916361
96,0.11835
97,0.11835
98,0.0515001
99,0.115693
100,0.10499
101,0.19411
102,0.19411
103,0.0496728
104,0.114064
105,0.028795
106,0.0912816
107,0.155202
108,0.19161
109,0.0294418
110,0.0545155
111,0.0784296
112,0.11994
113,0.0279892
114,0.077287
115,0.0687577
116,0.044559
117,0.0661288
118,0.0670845
119,0.0759795
120,0.0558631
121,0.0695857
122,0.0247167
123,0.0192224
124,0.0815637
125,0.0547688
126,0.0926264
127,0.0273733
128,0.111823
129,0.111823
130,0.0971359
131,0.0944517
132,0.064463
133,0.0742763
134,0.124799
135,0.156771
136,0.174026
137,0.219691
138,0.100957
139,0.0732497
140,0.0732497
141,0.140874
142,0.140874
143,0.0637147
144,0.0969568
145,0.0547507
146,0.0547507
147,0.0201612
148,0.10617
149,0.0491605
150,0.0552511
151,0.0552511
152,0.0640854
153,0.116072
154,0.109888
155,0.0972494
