MDTU,S_B
1,0.999301
2,0.994784
3,0.994542
4,0.998274
5,0.998075
6,1.00449
7,1.00047
8,0.999337
9,0.993506
10,0.996259
11,0.996259
12,0.997274
13,0.990198
14,0.993016
15,0.993611
16,0.990724
17,0.990724
18,0.995147
19,0.989677
20,0.993227
21,0.993172
22,0.993172
23,0.985541
24,0.996806
25,0.996806
26,0.996806
27,1.00356
28,1.00356
29,1.00029
30,1.00029
31,0.997466
32,0.992505
33,0.992505
34,0.991123
35,0.991123
36,1.00111
37,0.992829
38,0.992829
39,0.992108
40,0.992108
41,0.984043
42,0.984043
43,0.98713
44,0.992751
45,0.994879
46,0.994879
47,1.00058
48,1.00058
49,1.00058
50,0.998348
51,0.991372
52,0.99478
53,0.984119
54,0.989573
55,0.989573
56,0.994301
57,0.984619
58,0.993821
59,0.999252
60,0.997533
61,0.995628
62,0.992057
63,0.997509
64,0.997509
65,0.991383
66,0.9899
67,0.9899
68,0.997838
69,0.995355
70,0.993219
71,0.989352
72,0.985488
73,0.985488
74,0.990399
75,0.994242
76,1.00113
77,0.998812
78,0.998162
79,0.997299
80,1.00368
81,0.995355
82,0.995355
83,0.994409
84,0.990763
85,0.995183
86,1.001
87,1.001
88,1.001
89,0.991371
90,0.99527
91,0.995982
92,0.997881
93,0.991483
94,0.991483
95,1.00496
96,1.00093
97,0.997173
98,0.999133
99,0.989215
100,0.997328
101,1.002
102,1.003
103,0.998465
104,0.998465
105,0.998465
106,1.00065
107,0.994766
108,1.00579
109,1.00579
110,0.992308
111,0.997911
112,0.997911
113,0.997911
114,0.993102
115,0.994998
116,0.998098
117,1.00632
118,1.00292
119,0.999124
120,1.00867
121,0.998855
122,0.994975
123,0.996919
124,1.01157
125,0.998126
126,0.998126
127,1.00166
128,1.0017
129,0.99502
130,0.988038
131,0.996965
132,1.00121
133,0.999105
134,1.00094
135,1.00094
136,1.00094
137,1.0002
138,1.00061
139,1.00265
140,0.993894
141,0.997483
142,0.990405
143,0.989296
144,0.988603
145,1.00062
146,1.00062
147,0.99598
148,0.984238
149,0.988298
150,0.988298
151,0.995886
152,1.00558
153,1.00248
154,0.998475
155,0.992079
156,0.984567
157,0.99983
158,0.994433
159,0.990304
160,0.996698
161,0.995356
162,0.995356
163,0.995461
164,0.989459
165,0.995696
166,0.993623
167,0.995464
168,0.993612
169,0.988705
170,0.991846
171,0.994059
172,0.996328
173,0.996328
174,0.999616
175,0.994934
176,0.999106
177,0.997433
178,0.987658
179,0.993215
180,0.998083
181,1.00236
182,1.00331
183,0.993238
184,0.993238
185,0.991721
186,0.988369
187,0.999057
188,1.00025
189,1.00081
190,1.00081
191,1.00041
192,1.00023
193,0.991956
194,0.983184
195,0.997299
196,0.997269
197,0.985475
198,1.00475
199,0.993974
200,0.993012
201,0.986147
202,1.00754
203,0.995116
204,1.00136
