t,deltaS
544,-0.3497
545,-0.4148
546,0.7836
547,0.8431
548,-0.09561
549,0.1337
550,-0.3988
551,-0.04022
552,-0.3775
553,0.5621
554,0.5969
555,0.3649
556,0.2324
557,0.5378
558,-0.5342
559,-0.08359
560,0.6906
561,0.2697
562,0.1536
563,-0.5096
564,0.3457
565,0.5275
566,-0.2831
567,-0.2877
568,-0.3871
569,0.1964
570,0.08096
571,0.02829
572,-0.9413
573,0.565
574,0.9085
575,-0.3858
576,-0.01354
577,0.3809
578,-0.6192
579,0.3862
580,0.07391
581,-0.2689
582,-0.1707
583,-0.456
584,0.8933
585,-0.02944
586,0.2016
587,0.3451
588,0.3741
589,-0.01767
590,-0.426
591,-0.4671
592,0.2109
593,-0.5518
594,0.3506
595,-0.1509
596,-0.3416
597,0.1394
598,0.1934
599,-1.109
600,-0.03389
601,0.03034
602,-0.3147
603,-0.197
604,0.01871
605,0.2901
606,-0.2573
607,-0.1805
608,0.2614
609,-0.5425
610,0.6887
611,-0.0378
612,0.8715
613,-0.4397
614,-0.297
615,0.3393
616,-1.078
617,0.4322
618,-0.07316
619,-0.5787
620,-0.5142
621,-0.592
622,0.6697
623,1.205
624,0.3244
625,-0.1508
626,0.2487
627,0.6788
628,0.3891
629,1.463
630,-0.1163
631,-0.2891
632,0.9421
633,1.172
634,0.7463
635,-0.5754
636,-0.001111
637,-0.4987
638,1.066
639,0.2983
640,-0.04168
641,-0.2266
642,-0.2215
643,0.6788
644,0.1581
645,0.108
646,-0.8857
647,-0.3465
648,-0.4738
649,-0.3936
650,-0.2992
651,1.492
652,0.5479
653,-0.1438
654,0.4888
655,0.176
656,-0.154
657,1.222
658,-0.1497
659,0.5496
660,1.007
661,0.6209
662,0.6639
663,0.404
664,0.8885
665,0.7783
666,0.8032
667,0.4266
668,0.1484
669,0.8007
670,0.9204
671,-0.4506
672,0.9651
673,-0.3322
674,0.6432
675,-0.3716
676,0.3821
677,0.08816
678,-0.03535
679,0.4028
680,0.1978
681,-0.2467
682,0.1529
683,1.058
684,-0.4641
685,-0.5892
686,0.2366
687,0.5118
688,0.6021
689,0.3816
690,-0.009142
691,-0.1036
692,-0.5868
693,-0.4174
694,1.112
695,-0.2769
696,0.5784
697,0.1007
698,-0.2335
699,-0.3049
700,0.5412
701,-0.4219
702,1.033
703,-0.1883
704,-0.05582
705,0.3082
706,-0.4597
707,0.4246
708,-0.5822
709,-0.3447
710,-0.3619
711,0.4903
712,-0.8158
713,0.4358
714,-0.1212
715,0.07448
716,0.3458
717,0.6625
718,-0.4898
719,0.719
720,-0.06409
721,0.09665
722,0.2917
723,-0.08972
724,-0.03267
725,0.02501
726,-0.6264
727,0.6865
728,-0.009377
729,0.2679
730,0.3862
731,-0.3424
732,-0.06718
733,-0.7825
734,0.09729
735,0.3964
736,0.7128
737,0.1591
738,0.09883
739,-0.3686
740,-0.5003
741,-0.2731
742,0.5923
743,0.7859
744,0.7618
745,-0.5103
746,-0.5847
747,-0.2642
748,0.3853
749,-0.4154
750,0.6327
751,0.4059
752,0.8995
753,1.112
754,-0.8013
755,0.506
756,0.01522
757,0.09616
758,0.02756
759,-1.172
760,0.8541
761,-0.3903
762,-0.7699
763,1.264
764,-0.925
765,-0.02414
766,0.3337
767,0.5394
768,-0.1471
769,0.7634
770,0.383
771,-0.3818
772,-0.2832
773,-0.5975
774,0.3919
775,0.1143
776,0.4216
777,-0.1887
778,-0.2813
779,0.5306
780,0.2115
781,-0.2789
782,0.339
783,0.4531
784,0.2065
785,0.1511
786,-0.4955
787,0.2604
788,0.3571
789,0.9417
790,0.3239
791,-0.09785
792,-0.3566
793,0.3277
794,0.1061
795,0.0472
796,0.1907
797,-0.1182
798,-0.5276
799,-0.1193
800,0.4978
801,-0.5352
802,0.1997
803,0.1395
804,-0.2331
805,0.1546
806,0.2338
807,0.4075
808,-0.6998
809,-0.2771
810,-0.7224
811,0.7498
812,-0.5087
813,0.316
814,0.1644
815,0.4053
816,0.6482
817,-0.04518
818,0.398
819,-0.9329
820,-0.2512
821,-0.1111
822,-0.6431
823,-0.5014
824,0.05754
825,-0.2039
826,0.5658
827,-0.3132
828,0.1413
829,0.3259
830,-0.03149
831,-0.1722
832,0.1392
833,0.2004
834,0.4601
835,1.264
836,-0.5638
837,-0.01304
838,-0.4472
839,0.447
840,0.7274
841,0.0665
842,0.09087
843,-0.4903
844,0.5379
845,0.3726
846,-0.8327
847,-0.1174
848,0.5485
849,0.2565
850,-0.1035
851,-0.4044
852,0.8073
853,-0.5066
854,0.0373
855,1.122
856,-0.05571
857,0.0002859
858,-0.4811
859,-0.6633
860,-0.3649
861,0.007859
862,0.627
863,0.1167
864,-0.3854
865,0.6488
866,1.72
867,1.008
868,0.7688
869,-0.4605
870,0.1599
871,-0.4757
872,-0.09361
873,0.2085
874,-1.125
875,-0.1679
876,-0.4172
877,0.8146
878,0.9615
879,0.4246
880,0.4702
881,0.3369
882,0.07821
883,0.3045
884,0.3806
885,-0.522
886,-0.1357
887,0.02591
888,-0.4523
889,0.4001
890,0.1405
891,0.56
892,0.486
893,-0.6101
894,-0.02712
895,0.4884
896,1.223
897,1.839
898,0.001994
899,0.5675
900,0.1279
901,0.07865
902,-0.4454
903,0.5084
904,0.04295
905,-0.132
906,-0.8146
907,0.08233
908,0.1539
909,-0.06862
910,-0.07255
911,0.7797
912,0.03406
913,0.2507
914,0.1514
915,-0.8746
916,0.2387
917,0.465
918,0.429
919,-0.1461
920,0.7073
921,1.427
922,0.0892
923,0.6834
924,-0.4853
925,0.0973
926,-0.332
927,0.2171
928,0.3026
929,-0.1092
930,0.3013
931,0.2189
932,0.2473
933,0.2405
934,-0.6301
935,0.3351
936,-0.3786
937,0.6384
938,0.5144
939,-1.124
940,-0.5343
941,0.4108
942,-0.18
943,0.004877
944,-0.448
945,-0.1283
946,-0.3225
947,0.2788
948,0.7026
949,0.05859
950,0.6311
951,-0.1696
952,-0.3718
953,0.003205
954,-0.2146
955,1.474
956,-0.104
957,0.3107
958,0.6188
959,-0.07504
960,0.5727
961,0.1235
962,-0.3389
963,-0.1802
964,-0.1094
965,-0.4558
966,0.3225
967,-0.4329
968,0.3998
969,0.7857
970,-0.2641
971,0.2659
972,0.1028
973,0.2704
974,-0.2243
975,0.3547
976,0.2671
977,-0.4929
978,-0.044
979,0.7117
980,1.084
981,-0.03027
982,-0.000614
983,0.8553
984,0.09535
985,0.4533
986,-0.3342
987,0.04212
988,0.5674
989,0.1981
990,-0.00352
991,-0.4431
992,-0.615
993,-0.1155
994,0.2668
995,0.5723
996,0.3199
997,1.499
998,0.03052
999,0.03743
1000,-0.5165
1001,0.09184
1002,-0.5274
1003,-0.4356
1004,0.7497
1005,-0.4068
1006,0.4344
1007,-0.08899
1008,0.3759
1009,0.08921
1010,-0.2225
1011,-0.4866
1012,0.399
1013,-0.3775
1014,0.6562
1015,0.2705
1016,-0.08037
1017,0.3346
1018,0.8207
1019,0.4322
1020,1.159
1021,0.1246
1022,0.2397
1023,0.01375
1024,0.2351
1025,0.7313
1026,-0.5934
1027,0.6808
1028,-0.2548
1029,-0.8604
1030,0.2506
1031,0.6178
1032,-0.7568
1033,0.07674
1034,0.2172
1035,0.1628
1036,0.001084
1037,0.667
1038,-0.3945
1039,0.6787
1040,1.15
1041,0.6665
1042,0.1781
1043,0.4364
1044,-0.6772
1045,-0.6097
1046,-0.3375
1047,0.2539
1048,-0.1075
1049,0.2411
1050,0.522
1051,-0.2244
1052,-0.2477
1053,-0.2363
1054,-0.09781
1055,0.4101
1056,0.5213
1057,0.2458
1058,0.4299
1059,0.2922
1060,-0.1903
1061,1.135
1062,1.343
1063,-0.4511
1064,-0.05589
1065,-0.3244
1066,0.1742
1067,0.1687
1068,-0.5595
1069,-0.2998
1070,-0.403
1071,0.3406
1072,-0.06946
1073,-0.1253
1074,0.1023
1075,0.414
1076,0.041
1077,-0.4583
1078,0.3513
1079,0.3505
1080,-0.1891
1081,0.6622
1082,0.7507
1083,0.2274
1084,0.446
1085,0.02072
1086,-0.5517
1087,0.475
1088,0.2128
1089,0.09995
1090,-0.3409
1091,-0.03332
1092,0.2953
1093,0.689
1094,-0.04112
1095,0.1166
1096,0.8226
1097,0.5522
1098,0.0874
1099,-0.4254
1100,-0.1641
1101,-0.1913
1102,0.1903
1103,1.095
1104,0.7131
1105,-0.2308
1106,0.3232
1107,-0.7706
1108,-0.3355
1109,0.2246
1110,0.9006
1111,-0.06788
1112,0.584
1113,0.6504
1114,0.03356
1115,-0.5737
1116,0.4855
1117,-0.3432
1118,-0.5955
1119,0.03955
1120,0.4695
1121,-1.113
1122,-0.2258
1123,-0.2678
1124,0.6107
1125,-0.4223
1126,-0.8192
1127,-1.151
1128,0.7907
1129,0.4253
1130,1.089
1131,0.03204
1132,-0.8781
1133,-0.1935
1134,-0.009004
1135,-0.1167
1136,0.3999
1137,0.2283
1138,-0.2124
1139,0.4584
1140,0.2493
1141,0.2275
1142,0.5112
1143,-0.416
1144,0.7162
1145,0.05326
1146,0.1877
1147,0.07973
1148,-0.07075
1149,-0.7341
1150,-1.339
1151,0.1859
1152,0.2311
1153,-0.03871
1154,0.1157
1155,0.06959
1156,-0.3762
1157,0.005926
1158,0.06225
1159,-0.3945
1160,0.3295
1161,-0.5566
1162,-0.4065
1163,0.09722
1164,0.5126
1165,-0.09502
1166,0.2228
1167,0.2702
1168,-0.1576
1169,0.5936
1170,0.03562
1171,0.6876
1172,-0.4011
1173,0.2061
1174,-0.112
1175,0.2301
1176,-0.2996
1177,0.002109
1178,0.7629
1179,-0.1751
1180,0.07145
1181,-0.4416
1182,0.327
1183,0.6821
1184,0.6315
1185,0.1929
1186,-0.2882
1187,0.2012
1188,-0.1273
1189,-0.3783
1190,1.251
1191,-0.1637
1192,0.399
1193,-0.2547
1194,0.6656
1195,0.181
1196,0.719
1197,0.3067
1198,0.3886
1199,-0.1996
1200,0.24
1201,-0.5278
1202,0.2652
1203,-0.3128
1204,0.3824
1205,0.1016
1206,0.03981
1207,-0.7227
1208,-0.7567
1209,0.9428
1210,-0.07356
1211,-0.4476
1212,-0.178
1213,-0.2252
1214,-0.438
1215,0.4859
1216,0.4176
1217,0.6211
1218,-0.7123
1219,0.1508
1220,0.3824
1221,-0.1454
1222,0.141
1223,0.07439
1224,1.1
1225,0.3935
1226,-0.3734
1227,-0.2379
1228,1.139
1229,0.3539
1230,0.5395
1231,0.06651
1232,0.514
1233,0.4101
1234,-0.3813
1235,0.3399
1236,-0.5529
1237,-0.2975
1238,0.1463
1239,0.01881
1240,0.7833
1241,-0.2507
1242,1.15
1243,0.1452
1244,-0.6027
1245,-0.03511
1246,0.1849
1247,0.6192
1248,-0.1656
1249,-0.162
1250,-0.6825
1251,0.2997
1252,-0.01178
1253,0.1251
1254,-0.2525
1255,-0.5629
1256,-0.1754
1257,0.4287
1258,-0.2441
1259,0.3628
1260,0.1729
1261,0.1158
1262,0.6026
1263,-0.3558
1264,0.4157
1265,-0.7702
1266,-0.4248
1267,-0.07734
1268,0.1657
1269,-0.03504
1270,0.5768
1271,-0.201
1272,0.5564
1273,-0.3526
1274,0.1264
1275,0.192
1276,-0.9649
1277,0.528
1278,0.3292
1279,-0.2083
1280,0.01161
1281,0.06995
1282,0.1635
1283,-1.688
1284,0.1419
1285,0.4256
1286,0.5536
1287,0.3974
1288,0.03414
1289,0.2975
1290,0.02394
1291,-0.4585
1292,-0.2843
1293,-0.1144
1294,0.0389
1295,-0.3235
1296,-0.1033
1297,0.6356
1298,0.005929
1299,0.316
1300,-0.8669
1301,0.2375
1302,0.5271
1303,0.8147
1304,-0.545
1305,-0.1001
1306,0.1678
1307,0.6414
1308,-0.1765
1309,-0.7669
1310,0.8099
1311,0.4199
1312,0.4924
1313,0.166
1314,0.09385
1315,-0.275
1316,0.64
1317,0.3556
1318,0.6158
1319,-0.3632
1320,0.3468
1321,0.251
1322,-0.2171
1323,0.5139
1324,-0.07554
1325,-0.1819
1326,0.1134
1327,-0.4516
1328,-0.02049
1329,0.0561
1330,-0.1298
1331,0.4836
1332,0.2937
1333,0.5279
1334,0.3116
1335,-0.1952
1336,-0.3714
1337,-0.1676
1338,0.4971
1339,-0.5675
1340,1.113
1341,-0.489
1342,-0.01773
1343,0.5409
1344,-0.6174
1345,0.4979
1346,-0.3413
1347,-0.1616
1348,-0.171
1349,-0.1366
1350,0.2753
1351,0.03945
1352,0.2363
1353,0.09078
1354,-0.6885
1355,0.4276
1356,0.6148
1357,0.01487
1358,0.1915
1359,0.2157
1360,0.7948
1361,0.09824
1362,0.5836
1363,0.06836
1364,0.04638
1365,0.3799
1366,-0.1053
1367,0.3201
1368,-0.3885
1369,-1.151
1370,0.1651
1371,-0.6434
1372,0.06093
1373,-0.398
1374,-0.4326
1375,0.7527
1376,1.199
1377,-0.4557
1378,0.005733
1379,-0.6084
1380,0.9759
1381,0.1037
1382,-0.3714
1383,0.5589
1384,-0.0502
1385,1.61
1386,0.01225
1387,0.2808
1388,0.2791
1389,0.3776
1390,-0.08779
1391,0.4592
1392,-1.001
1393,0.147
1394,-0.7087
1395,-0.41
1396,-0.6329
1397,-0.0339
1398,-0.6127
1399,0.3339
1400,-0.0789
1401,-0.03492
1402,0.1283
1403,-0.02457
1404,-0.04168
1405,-0.3604
1406,0.286
1407,1.356
1408,-0.5194
1409,-1.275
1410,0.1294
1411,0.2097
1412,0.8023
1413,0.768
1414,0.9078
1415,-0.01193
1416,-0.3633
1417,-0.2034
1418,0.3012
1419,-0.09647
1420,-0.9447
1421,-0.04779
1422,0.8671
1423,0.004663
1424,-0.5523
1425,-0.2612
1426,-0.2376
1427,0.641
1428,0.369
1429,0.5269
1430,1.94
1431,0.2167
1432,0.1
1433,-0.01647
1434,-0.09857
1435,0.3326
1436,-1.177
1437,-0.03532
1438,-0.2666
1439,0.4902
1440,-0.7671
1441,-0.6056
1442,0.04047
1443,0.9139
1444,0.2753
1445,0.5659
1446,-0.4213
1447,1.074
1448,0.1208
1449,0.2764
1450,-0.161
1451,0.7808
1452,0.3422
1453,0.3787
1454,-0.6336
1455,-0.3677
1456,0.1506
1457,-0.456
1458,1.13
1459,-0.1844
1460,0.3272
1461,0.4548
1462,-0.5601
1463,1.309
1464,0.6101
1465,0.6546
1466,0.4525
1467,0.2626
1468,0.6592
1469,0.3495
1470,-0.01719
1471,-0.09084
1472,0.3169
1473,1.203
1474,0.04761
1475,-0.2108
1476,0.07532
1477,0.5516
1478,1.222
1479,0.1326
1480,0.4776
1481,0.6007
1482,0.5767
1483,-0.6442
1484,-0.01101
1485,0.4814
1486,-0.5683
1487,0.4519
1488,-0.3798
1489,-0.01505
1490,-0.5415
1491,-0.3174
1492,-0.1512
1493,0.7975
1494,1.151
1495,-0.1987
1496,0.02992
1497,0.533
1498,-0.4866
1499,-0.06141
1500,0.9808
1501,0.1058
1502,-0.4231
1503,-0.01315
1504,0.9915
1505,-0.3704
1506,-0.3142
1507,1.013
1508,0.1227
1509,-0.06744
1510,0.2097
1511,0.4123
1512,0.08551
1513,-0.006669
1514,-0.5293
1515,-0.1045
1516,0.2892
1517,0.1269
1518,-0.2278
1519,0.09026
1520,0.3155
1521,0.4801
1522,-0.08041
1523,0.3919
1524,0.857
1525,-0.1535
1526,0.05814
1527,0.432
1528,0.006849
1529,-0.7614
1530,-0.2486
1531,0.2694
1532,0.2534
1533,-0.05452
1534,-1.086
1535,0.3274
1536,-0.7154
1537,0.4836
1538,0.1394
1539,0.3547
1540,-0.2834
1541,-0.284
1542,-0.2346
1543,0.2209
1544,-0.5515
1545,-0.1748
1546,-0.1155
1547,0.3141
1548,0.725
1549,0.9663
1550,0.5664
1551,-0.1629
1552,-0.3152
1553,0.1157
1554,0.07331
1555,-0.6437
1556,-0.09641
1557,-0.1736
1558,0.6507
1559,-0.2254
1560,-0.571
1561,-0.2236
1562,-0.1262
1563,-0.02944
1564,-0.2541
1565,0.3599
1566,-0.1892
1567,0.6816
1568,0.73
1569,0.4305
1570,-0.2053
1571,0.2214
1572,-0.7193
1573,0.748
1574,0.1557
1575,0.9157
1576,-1.25
1577,-0.232
1578,0.6644
1579,0.07084
1580,0.1587
1581,0.1974
1582,0.09248
1583,-0.9655
1584,0.5344
1585,-0.4773
1586,-0.4335
1587,0.9069
1588,-0.09307
1589,-0.01238
1590,-0.8591
1591,0.8524
1592,-0.1057
1593,0.8379
1594,0.4991
1595,-0.2455
1596,0.7838
1597,0.4644
1598,0.2569
1599,1.203
1600,-0.4206
1601,0.1805
1602,0.1399
1603,0.9993
1604,0.4829
1605,0.09494
1606,-0.4543
1607,0.1042
1608,0.1411
1609,0.1131
1610,0.5911
1611,0.02424
1612,0.1239
1613,0.5633
1614,0.9204
1615,0.4609
1616,-0.4446
1617,0.3623
1618,0.3448
1619,-0.4065
1620,-0.04039
1621,0.1487
1622,-0.4857
1623,-0.4556
1624,0.183
1625,-0.8069
1626,-0.2603
1627,9.528e-05
1628,-0.2972
1629,-0.1584
1630,0.2743
1631,0.03171
1632,0.1051
1633,0.2915
1634,0.2124
1635,0.1108
1636,0.01163
1637,-0.01831
1638,0.06257
1639,0.3275
1640,0.2779
1641,0.5572
1642,-0.2101
1643,-0.1028
1644,-0.9457
1645,-0.3352
1646,0.6327
1647,-0.4604
1648,0.699
1649,-0.01065
1650,-0.3888
1651,-0.3388
1652,0.6242
1653,0.255
1654,0.122
1655,0.3354
1656,-0.6829
1657,-0.005854
1658,0.01428
1659,0.7905
1660,0.3852
1661,0.4379
1662,-0.2937
1663,-0.8814
1664,0.169
1665,-0.3938
1666,0.9841
1667,0.1668
1668,0.5256
1669,-0.07979
1670,0.7637
1671,0.3764
1672,0.2382
1673,0.2515
1674,0.5334
1675,0.148
1676,-0.5646
1677,0.2393
1678,0.1829
1679,-0.0163
1680,-0.008407
1681,0.4792
1682,0.4651
1683,-0.0003677
1684,0.7843
1685,0.0977
1686,-0.2061
1687,0.4792
1688,0.7065
1689,0.1276
1690,-0.1426
1691,0.2543
1692,-0.3555
1693,0.09261
1694,0.6784
1695,-0.4935
1696,-0.07493
1697,0.6367
1698,-0.2672
1699,-0.5758
1700,-0.1825
1701,0.6132
1702,1.318
1703,0.3761
1704,0.4027
1705,0.1644
1706,-0.001322
1707,0.03424
1708,0.4608
1709,0.4183
1710,0.1126
1711,0.09453
1712,0.3298
1713,-0.2927
1714,0.6027
1715,-0.423
1716,0.2887
1717,0.3587
1718,1.152
1719,-0.8203
1720,0.3041
1721,0.1659
1722,-0.444
1723,-0.5674
1724,-0.2164
1725,0.05771
1726,0.2923
1727,0.1576
1728,-0.7035
1729,0.4298
1730,0.8128
1731,0.7707
1732,-0.4605
1733,0.6844
1734,0.6854
1735,0.08964
1736,0.3882
1737,0.4273
1738,0.2568
1739,0.4493
1740,0.4323
1741,0.4426
1742,-0.1484
1743,0.5632
1744,0.3517
1745,0.1793
1746,1.306
1747,0.07964
1748,0.1123
1749,-0.8691
1750,0.5564
1751,0.4307
1752,0.0991
1753,-0.4708
1754,-0.04935
1755,-0.1548
1756,0.3294
1757,1.06
1758,-0.1624
1759,-0.5079
1760,0.5334
1761,0.4486
1762,0.07777
1763,-1.453
1764,-0.5034
1765,-0.02834
1766,0.2113
1767,0.8602
1768,0.4405
1769,0.5347
1770,-0.7977
1771,0.2589
1772,1.207
1773,0.2772
1774,-0.7211
1775,-1.123
1776,0.06549
1777,-0.6677
1778,-0.1953
1779,-0.7293
1780,0.03109
1781,0.6812
1782,0.7698
1783,-0.347
1784,0.4505
1785,0.2391
1786,0.651
1787,1.341
1788,0.1254
1789,-0.3256
1790,0.6191
1791,0.619
1792,-0.2426
1793,0.009785
1794,-0.3902
1795,0.02588
1796,-0.2371
1797,-0.2298
1798,-0.2281
1799,0.5462
1800,-0.2565
1801,0.5363
1802,-0.7646
1803,0.8462
1804,0.9951
1805,-0.0407
1806,0.01803
1807,0.5091
1808,0.2882
1809,0.2384
1810,-0.5401
1811,-0.03956
