MDTU,min_ave,max_ave
1,-0.0545411,0.0706341
2,-0.0619988,0.0664261
3,-0.0594958,0.0666305
4,-0.0530701,0.0704296
5,-0.0547258,0.0677278
6,-0.0530632,0.0693827
7,-0.0508249,0.070046
8,-0.0538721,0.0633275
9,-0.0555577,0.0644161
10,-0.0561746,0.0647518
11,-0.0561746,0.0647518
12,-0.0630275,0.0633585
13,-0.0683083,0.0579995
14,-0.0626524,0.0671109
15,-0.057635,0.0661847
16,-0.0522703,0.0749096
17,-0.0522703,0.0749096
18,-0.0536067,0.0653829
19,-0.0547728,0.0668166
20,-0.0568843,0.0636412
21,-0.0611694,0.0654375
22,-0.0611694,0.0654375
23,-0.064515,0.0566848
24,-0.0658382,0.0621302
25,-0.0658382,0.0621302
26,-0.0658382,0.0621302
27,-0.0562323,0.0665494
28,-0.0562323,0.0665494
29,-0.0533494,0.0684527
30,-0.0533494,0.0684527
31,-0.0587476,0.0688308
32,-0.0721822,0.0589277
33,-0.0721822,0.0589277
34,-0.074884,0.0556287
35,-0.074884,0.0556287
36,-0.069186,0.058404
37,-0.0719148,0.0581332
38,-0.0719148,0.0581332
39,-0.0658074,0.0606092
40,-0.0658074,0.0606092
41,-0.0650742,0.0550359
42,-0.0650742,0.0550359
43,-0.065027,0.0620996
44,-0.0634061,0.064148
45,-0.0580806,0.0654412
46,-0.0580806,0.0654412
47,-0.053808,0.0609352
48,-0.053808,0.0609352
49,-0.053808,0.0609352
50,-0.0646635,0.0681386
51,-0.0663497,0.0629721
52,-0.0569731,0.0654713
53,-0.0592849,0.0638017
54,-0.0640031,0.0659975
55,-0.0640031,0.0659975
56,-0.0606568,0.059766
57,-0.058757,0.0592974
58,-0.0643165,0.0640327
59,-0.061517,0.0628018
60,-0.0643647,0.0583373
61,-0.0711094,0.0553368
62,-0.0673737,0.054533
63,-0.0676773,0.055044
64,-0.0676773,0.055044
65,-0.0697464,0.0542325
66,-0.0683201,0.0501288
67,-0.0683201,0.0501288
68,-0.0721483,0.0571506
69,-0.0716605,0.0592855
70,-0.0674502,0.0537946
71,-0.0619086,0.0576684
72,-0.0684951,0.0565823
73,-0.0684951,0.0565823
74,-0.062014,0.058855
75,-0.0521212,0.0631704
76,-0.0568517,0.06583
77,-0.0564372,0.070242
78,-0.0566614,0.0613659
79,-0.0605943,0.0639169
80,-0.0492502,0.0753602
81,-0.0554335,0.0669097
82,-0.0554335,0.0669097
83,-0.0623268,0.0692874
84,-0.058287,0.0644704
85,-0.0586576,0.0644365
86,-0.0519691,0.0703891
87,-0.0519691,0.0703891
88,-0.0519691,0.0703891
89,-0.0586626,0.0657071
90,-0.0570231,0.0627234
91,-0.0547253,0.0701442
92,-0.0508995,0.0679971
93,-0.0591937,0.0617694
94,-0.0591937,0.0617694
95,-0.0512404,0.0652937
96,-0.0577087,0.0649628
97,-0.0540588,0.0630982
98,-0.0585953,0.0623519
99,-0.0620359,0.0588771
100,-0.0606116,0.0624844
101,-0.0655774,0.0574477
102,-0.060533,0.0638144
103,-0.0639621,0.0612726
104,-0.0639621,0.0612726
105,-0.0639621,0.0612726
106,-0.0601856,0.061371
107,-0.062568,0.0593992
108,-0.0625208,0.0603919
109,-0.0625208,0.0603919
110,-0.0687657,0.0530039
111,-0.0674479,0.0563199
112,-0.0674479,0.0563199
113,-0.0674479,0.0563199
114,-0.0705462,0.0563622
115,-0.0694082,0.0540108
116,-0.070771,0.0595411
117,-0.0707766,0.0564008
118,-0.0685081,0.0585782
119,-0.0683199,0.05312
120,-0.0668621,0.0579981
121,-0.0626511,0.0584345
122,-0.0645074,0.0600803
123,-0.0582817,0.0582424
124,-0.0600176,0.0630572
125,-0.0690443,0.0600533
126,-0.0690443,0.0600533
127,-0.0586738,0.0594617
128,-0.0535508,0.0602513
129,-0.061627,0.0609735
130,-0.0633564,0.0563711
131,-0.0651441,0.0580004
132,-0.0647589,0.0638343
133,-0.0640935,0.0587854
134,-0.0605004,0.0594749
135,-0.0605004,0.0594749
136,-0.0605004,0.0594749
137,-0.0623722,0.0581786
138,-0.0571225,0.0643603
139,-0.0618337,0.0568462
140,-0.0636114,0.0608629
141,-0.0635038,0.058803
142,-0.0665586,0.0547967
143,-0.067249,0.0560311
144,-0.0676881,0.0577062
145,-0.0643955,0.0617198
146,-0.0643955,0.0617198
147,-0.0791758,0.0584699
148,-0.0718998,0.057109
149,-0.0667327,0.052591
150,-0.0667327,0.052591
151,-0.0640319,0.0559914
152,-0.0593571,0.0601917
153,-0.0626433,0.0607321
154,-0.0623104,0.0646585
155,-0.0602423,0.0634055
156,-0.0643733,0.0622101
157,-0.0540839,0.0686442
158,-0.0598827,0.0633542
159,-0.0568996,0.0631818
160,-0.0557789,0.0632264
161,-0.0597567,0.058455
162,-0.0597567,0.058455
163,-0.0611426,0.0632168
164,-0.0609026,0.0655079
165,-0.0479735,0.0677121
166,-0.0595786,0.0632536
167,-0.0566649,0.0706817
168,-0.0555508,0.0631473
169,-0.0524015,0.0664489
170,-0.0601884,0.0646305
171,-0.0577975,0.0636832
172,-0.0613263,0.0650608
173,-0.0613263,0.0650608
174,-0.0634288,0.0640552
175,-0.0621762,0.0602386
176,-0.0578915,0.0609143
177,-0.0666353,0.0584989
178,-0.0700493,0.0576916
179,-0.066065,0.0567371
180,-0.0618482,0.0573729
181,-0.0590338,0.0646758
182,-0.065063,0.066901
183,-0.0660435,0.0586177
184,-0.0660435,0.0586177
185,-0.0600707,0.0585811
186,-0.0602205,0.0635568
187,-0.0587566,0.0622258
188,-0.056194,0.061354
189,-0.0561394,0.0634302
190,-0.0561394,0.0634302
191,-0.0527535,0.0679186
192,-0.0558676,0.0697351
193,-0.0553696,0.0708666
194,-0.0543089,0.0653726
195,-0.0532815,0.0656508
196,-0.0554553,0.0700541
197,-0.0650535,0.0655734
198,-0.0571854,0.0687036
199,-0.0590544,0.0641238
200,-0.0569985,0.0591741
201,-0.0624674,0.0653798
202,-0.0568115,0.0626713
203,-0.0632454,0.064455
204,-0.053939,0.0729849
205,-0.0534041,0.0700705
206,-0.0534041,0.0700705
207,-0.0505595,0.0708516
208,-0.0555531,0.0719429
209,-0.0532037,0.0643228
210,-0.0639644,0.0657915
211,-0.0607915,0.0667751
212,-0.0679506,0.0626344
213,-0.0700961,0.0560448
214,-0.072185,0.050416
215,-0.072185,0.050416
216,-0.0650042,0.0525797
217,-0.0650042,0.0525797
218,-0.0650042,0.0525797
219,-0.0700966,0.0517924
220,-0.0700966,0.0517924
221,-0.0700966,0.0517924
222,-0.0687536,0.0540487
223,-0.0687536,0.0540487
224,-0.0688889,0.0580351
225,-0.0721692,0.0581338
226,-0.0721692,0.0581338
227,-0.0692878,0.0638243
228,-0.0575987,0.0723692
229,-0.0610532,0.0647262
230,-0.0630287,0.0650358
231,-0.0630287,0.0650358
232,-0.0609718,0.0615214
233,-0.0542976,0.0671707
234,-0.0589335,0.0664997
235,-0.0623263,0.0595262
236,-0.0641545,0.0629713
237,-0.0610221,0.0590288
238,-0.0626239,0.0649745
239,-0.0685689,0.0592103
240,-0.0544147,0.0653339
241,-0.0695788,0.0611677
242,-0.0695788,0.0611677
243,-0.0632337,0.0577077
244,-0.0788922,0.0504198
245,-0.0789003,0.0443655
246,-0.0747782,0.0511997
247,-0.079477,0.0498018
248,-0.0701043,0.0534026
249,-0.069045,0.0623473
250,-0.0674424,0.0572418
251,-0.0674424,0.0572418
252,-0.0750618,0.058199
253,-0.0693045,0.0565921
254,-0.0657738,0.0595247
255,-0.0657738,0.0595247
256,-0.0657738,0.0595247
257,-0.0657738,0.0595247
258,-0.0586741,0.064351
259,-0.0665911,0.0643385
260,-0.0688798,0.0581821
261,-0.0690649,0.0581192
262,-0.0697726,0.0611427
263,-0.0662246,0.0649014
264,-0.0617597,0.0623143
265,-0.0617597,0.0623143
266,-0.0575839,0.063222
267,-0.0627828,0.0573447
268,-0.0627828,0.0573447
269,-0.062595,0.0565013
270,-0.062865,0.0600277
271,-0.0664157,0.0604623
272,-0.0664157,0.0604623
273,-0.0664157,0.0604623
274,-0.0626379,0.0646479
275,-0.0583369,0.0624152
276,-0.0583369,0.0624152
277,-0.0547907,0.0701507
278,-0.0545317,0.0708892
279,-0.0559542,0.0633598
280,-0.0618748,0.0659879
281,-0.067934,0.0670371
282,-0.067934,0.0670371
283,-0.0640628,0.0685441
284,-0.0640628,0.0685441
285,-0.0708161,0.0569555
286,-0.0708161,0.0569555
287,-0.0606271,0.0556766
288,-0.0623727,0.0572928
289,-0.0619826,0.0594875
290,-0.0586847,0.0641186
291,-0.0570296,0.0635763
292,-0.0526333,0.0652505
293,-0.0638711,0.0615752
294,-0.0618042,0.0658581
295,-0.05899,0.0658175
296,-0.0624402,0.0658442
297,-0.0624402,0.0658442
298,-0.0593764,0.0623714
299,-0.0584993,0.0646641
300,-0.0514144,0.066882
301,-0.0605882,0.0687668
302,-0.0583598,0.0631333
303,-0.0620204,0.0632388
304,-0.0620204,0.0632388
305,-0.0615469,0.0608429
306,-0.0614982,0.0614248
307,-0.0614982,0.0614248
308,-0.0605698,0.0596913
309,-0.0503682,0.0664763
310,-0.0547545,0.0666246
311,-0.0648164,0.0633041
312,-0.0648164,0.0633041
313,-0.0576261,0.0658336
314,-0.0609603,0.0607218
315,-0.0602512,0.06315
316,-0.0601322,0.0636736
317,-0.0706113,0.0610035
318,-0.0632117,0.062771
319,-0.0632117,0.062771
320,-0.0650071,0.0602281
321,-0.0617314,0.0653816
322,-0.0591466,0.0646166
323,-0.0612147,0.0631385
324,-0.0612147,0.0631385
325,-0.0595358,0.0658671
326,-0.0625344,0.0629264
327,-0.06172,0.05845
328,-0.06172,0.05845
329,-0.0595754,0.0633959
330,-0.0565926,0.0663829
331,-0.0606261,0.0616802
332,-0.0523035,0.0619272
333,-0.0577603,0.0654064
334,-0.0597501,0.066947
335,-0.0563773,0.0671892
336,-0.0513405,0.0653579
337,-0.0513405,0.0653579
338,-0.0533928,0.0774443
339,-0.0498881,0.0759283
340,-0.0579425,0.063201
341,-0.054708,0.065395
342,-0.0594469,0.0680021
343,-0.0594469,0.0680021
344,-0.0594469,0.0680021
345,-0.0612085,0.0602919
346,-0.0638693,0.0688079
347,-0.0579214,0.0623777
348,-0.0559012,0.0616084
349,-0.05985,0.0661526
350,-0.0563194,0.0642598
351,-0.0545281,0.0668898
352,-0.0464247,0.0741035
353,-0.0464247,0.0741035
354,-0.0594356,0.0653172
355,-0.0569187,0.0690539
356,-0.0545745,0.0656615
357,-0.0624407,0.0565205
358,-0.0624407,0.0565205
359,-0.0620337,0.0608561
360,-0.061435,0.063035
361,-0.061121,0.0628723
362,-0.059065,0.0633151
363,-0.0649357,0.0597748
364,-0.0561784,0.067729
365,-0.0559624,0.0681689
366,-0.0587407,0.0679646
367,-0.0553933,0.065469
368,-0.0532816,0.0694075
369,-0.0580252,0.0670081
370,-0.0491749,0.0717573
371,-0.0523192,0.0748831
372,-0.0523192,0.0748831
373,-0.0523192,0.0748831
374,-0.0523192,0.0748831
375,-0.0617709,0.0695617
376,-0.0617709,0.0695617
377,-0.0565968,0.0659594
378,-0.057349,0.0680038
379,-0.0544227,0.066877
380,-0.0594588,0.0655773
381,-0.0594588,0.0655773
382,-0.0694887,0.0620956
