ReTr(L),ImTr(L)
-0.908045,-0.975949
-1.08051,-0.763129
-1.06504,-0.771136
-1.10023,-0.828192
-1.05613,-0.864972
-1.13063,-0.666665
-1.21986,-0.537754
-1.08131,-0.778774
-1.0229,-0.742473
-0.975975,-0.853473
-0.975975,-0.853473
-1.092,-0.690888
-0.9297,-0.792989
-1.0973,-0.669717
-1.21717,-0.522246
-1.2493,-0.571363
-1.2493,-0.571363
-1.24171,-0.486919
-1.24237,-0.493275
-1.16669,-0.600739
-1.08864,-0.769186
-1.08864,-0.769186
-0.919168,-0.82565
-0.927796,-0.951896
-0.927796,-0.951896
-0.927796,-0.951896
-0.964212,-1.0201
-0.964212,-1.0201
-0.997308,-0.87709
-0.997308,-0.87709
-0.836253,-1.02453
-0.623746,-1.05322
-0.623746,-1.05322
-0.595881,-1.05682
-0.595881,-1.05682
-0.478474,-1.14292
-0.656685,-1.07322
-0.656685,-1.07322
-0.507953,-1.10787
-0.507953,-1.10787
-0.625913,-1.05518
-0.625913,-1.05518
-0.527538,-1.1027
-0.51004,-1.17851
-0.707803,-1.1218
-0.707803,-1.1218
-0.59834,-1.15536
-0.59834,-1.15536
-0.59834,-1.15536
-0.371886,-1.24104
-0.243547,-1.32299
-0.154707,-1.31722
-0.00894233,-1.30739
-0.0541175,-1.26726
-0.0541175,-1.26726
-0.189746,-1.28519
-0.0707896,-1.30812
-0.109063,-1.30655
-0.104864,-1.28631
-0.139444,-1.22715
-0.16978,-1.21866
-0.220519,-1.18779
-0.249144,-1.21025
-0.249144,-1.21025
-0.139114,-1.23583
-0.0333572,-1.23019
-0.0333572,-1.23019
-0.176091,-1.1697
-0.32765,-1.19933
-0.250254,-1.22306
-0.293924,-1.25479
-0.346539,-1.19748
-0.346539,-1.19748
-0.413788,-1.22907
-0.373521,-1.22147
-0.34231,-1.24505
-0.389889,-1.32418
-0.400668,-1.22634
-0.365437,-1.2998
-0.355781,-1.34474
-0.399752,-1.23379
-0.399752,-1.23379
-0.269869,-1.2456
-0.145255,-1.30593
-0.0439356,-1.27017
0.239538,-1.36262
0.239538,-1.36262
0.239538,-1.36262
0.490012,-1.2132
0.340932,-1.22013
0.401251,-1.24143
0.675962,-1.12449
0.678205,-1.08731
0.678205,-1.08731
0.789959,-1.11478
0.591885,-1.19124
0.436562,-1.21628
0.526366,-1.21672
0.475837,-1.23684
0.542789,-1.21679
0.390544,-1.169
0.490218,-1.22636
0.420033,-1.21606
0.420033,-1.21606
0.420033,-1.21606
0.650613,-1.04942
0.861708,-0.957928
0.859075,-0.85955
0.859075,-0.85955
0.69729,-1.0727
0.570681,-1.04791
0.570681,-1.04791
0.570681,-1.04791
0.668123,-1.06742
0.623051,-1.02603
0.685231,-1.04741
0.710808,-1.06736
0.640932,-0.987552
0.827268,-1.01871
0.771386,-0.990163
0.655549,-1.00325
0.83012,-0.985696
0.918408,-0.944829
1.03501,-0.733193
1.17035,-0.609199
1.17035,-0.609199
1.21241,-0.623235
1.08959,-0.681832
1.16844,-0.637775
1.00369,-0.719309
1.06158,-0.672624
1.11139,-0.610199
1.18456,-0.599489
1.14278,-0.527301
1.14278,-0.527301
1.14278,-0.527301
1.16628,-0.555951
1.15224,-0.52703
1.17795,-0.530137
1.16977,-0.438944
1.13485,-0.495544
1.09205,-0.535083
1.16379,-0.437548
1.20216,-0.250401
1.25526,0.0705867
1.25526,0.0705867
1.2602,0.00419848
1.2019,-0.151891
1.25984,-0.127745
1.25984,-0.127745
1.19393,-0.207708
1.29998,-0.123994
1.23182,0.0493181
1.31715,0.0553735
1.25348,0.0361994
1.3133,-0.117779
1.28644,0.0107377
1.28531,-0.106885
1.21472,-0.271716
1.19042,-0.547429
1.10894,-0.648742
1.10894,-0.648742
1.29677,-0.314815
1.22007,-0.344786
1.25862,-0.354456
1.18243,-0.415246
1.26933,-0.490865
1.22508,-0.584806
1.19111,-0.540486
1.15549,-0.570991
1.14408,-0.633087
1.15071,-0.654648
1.15071,-0.654648
0.984756,-0.725289
0.979368,-0.972518
0.885725,-0.861198
0.814321,-0.956812
0.756239,-1.00178
0.761764,-0.986463
0.76682,-0.936531
0.946208,-0.952015
0.915941,-0.910676
0.827059,-0.992767
0.827059,-0.992767
0.977743,-0.918647
0.910634,-0.883205
0.779855,-1.00257
0.720697,-1.12825
0.820828,-0.980434
0.820828,-0.980434
0.839926,-1.05959
0.675628,-1.15084
0.476182,-1.20278
0.60758,-1.18507
0.554415,-1.14922
0.535672,-1.23113
0.607404,-1.06988
0.690372,-1.14855
0.717202,-1.08043
0.622689,-1.20649
0.74651,-0.971001
0.856419,-1.00659
0.783154,-0.985407
0.76352,-1.10014
0.658118,-1.1937
0.658118,-1.1937
0.487795,-1.26318
0.594301,-1.23941
0.458222,-1.14658
0.448364,-1.21481
0.278749,-1.22076
0.51569,-1.23141
0.458541,-1.12325
0.600748,-1.11731
0.600748,-1.11731
0.663108,-1.07462
0.663108,-1.07462
0.663108,-1.07462
0.676127,-1.07581
0.676127,-1.07581
0.676127,-1.07581
0.324266,-1.20956
0.324266,-1.20956
0.12482,-1.20417
0.145572,-1.22502
0.145572,-1.22502
0.116547,-1.26424
0.0869825,-1.36056
0.0815161,-1.29266
0.0151591,-1.31186
0.0151591,-1.31186
-0.211093,-1.25755
-0.100941,-1.2973
-0.203036,-1.28835
-0.121468,-1.26782
-0.0925258,-1.26341
-0.125624,-1.28232
-0.0562718,-1.23893
-0.157145,-1.2204
-0.241899,-1.16216
-0.24392,-1.22608
-0.24392,-1.22608
-0.214033,-1.19978
-0.15949,-1.26135
-0.0945909,-1.08663
-0.320784,-1.22788
-0.259218,-1.04711
-0.335947,-1.16294
-0.237503,-1.23569
-0.129726,-1.25738
-0.129726,-1.25738
-0.149278,-1.21662
-0.218623,-1.28656
-0.267102,-1.24424
-0.267102,-1.24424
-0.267102,-1.24424
-0.267102,-1.24424
-0.0415933,-1.30975
0.165044,-1.33711
0.161388,-1.26606
0.0167488,-1.32204
0.124552,-1.27776
0.168216,-1.27868
-0.0111334,-1.30731
-0.0111334,-1.30731
0.0170523,-1.30593
0.0672768,-1.27132
0.0672768,-1.27132
0.074815,-1.24981
-0.0802992,-1.27628
-0.143302,-1.23552
-0.143302,-1.23552
-0.143302,-1.23552
-0.0813147,-1.29275
0.0835478,-1.26252
0.0835478,-1.26252
0.111238,-1.24976
0.262152,-1.28992
0.378835,-1.20476
0.459607,-1.24503
0.39492,-1.27448
0.39492,-1.27448
0.693264,-1.03562
0.693264,-1.03562
0.385851,-1.17102
0.385851,-1.17102
0.420121,-1.18701
0.383852,-1.22696
0.517552,-1.14449
0.3294,-1.26396
0.255612,-1.26931
0.0359426,-1.29685
0.123864,-1.28035
0.0571482,-1.29853
0.193105,-1.22602
0.00198841,-1.30461
0.00198841,-1.30461
0.123126,-1.22618
0.0855719,-1.30608
0.291388,-1.32013
0.193228,-1.33761
0.101046,-1.36863
0.0015686,-1.3263
0.0015686,-1.3263
-0.243578,-1.33323
-0.293937,-1.32306
-0.293937,-1.32306
-0.41404,-1.27164
-0.254539,-1.27803
-0.0723847,-1.34132
0.125661,-1.2878
0.125661,-1.2878
0.155932,-1.29633
0.10906,-1.2946
0.224081,-1.31959
0.20879,-1.30796
0.35469,-1.27726
0.212934,-1.34421
0.212934,-1.34421
0.360631,-1.24507
0.408808,-1.29905
0.353944,-1.21473
0.394723,-1.20206
0.394723,-1.20206
0.646132,-1.12091
0.566631,-1.15156
0.720794,-1.08914
0.720794,-1.08914
0.865882,-0.938985
0.676699,-1.09099
0.812288,-1.05288
0.745994,-1.02583
0.777569,-1.08119
0.73573,-1.10343
0.9677,-0.951535
0.925259,-0.901852
0.925259,-0.901852
1.05311,-0.715296
1.16736,-0.66129
1.08849,-0.727633
0.932446,-0.862239
0.955172,-0.897369
0.955172,-0.897369
0.955172,-0.897369
0.787141,-0.965397
0.844564,-0.932912
0.874332,-0.971047
0.743839,-1.04164
0.938136,-0.890673
0.932316,-0.959921
0.871153,-1.02685
0.884921,-0.986443
0.884921,-0.986443
0.814368,-1.0374
0.82995,-0.979375
0.920298,-0.889229
0.813057,-0.956034
0.813057,-0.956034
0.805007,-0.955356
0.830807,-1.03306
0.582711,-1.04312
0.535758,-1.20865
0.559286,-1.20284
0.465108,-1.22986
0.306058,-1.32014
0.247972,-1.26485
0.317317,-1.35801
0.189579,-1.31892
-0.0556892,-1.3088
0.0423978,-1.32899
0.140848,-1.30814
0.140848,-1.30814
0.140848,-1.30814
0.140848,-1.30814
0.191623,-1.31345
0.191623,-1.31345
