MDTU,min_width,max_width
1,0.0440905,0.0371795
2,0.0471424,0.0373288
3,0.0462173,0.0428898
4,0.05189,0.0384573
5,0.0486961,0.038631
6,0.0403471,0.0316287
7,0.0403913,0.0368099
8,0.0419306,0.0372511
9,0.0355045,0.0287348
10,0.0376428,0.0376605
11,0.0376428,0.0376605
12,0.0493834,0.0391328
13,0.0323293,0.0331323
14,0.0400792,0.0368115
15,0.0436134,0.0406554
16,0.0487326,0.0372606
17,0.0487326,0.0372606
18,0.0463157,0.0335634
19,0.0475081,0.0377335
20,0.0450898,0.0389827
21,0.0482046,0.0379766
22,0.0482046,0.0379766
23,0.0437451,0.0334772
24,0.0517332,0.0452936
25,0.0517332,0.0452936
26,0.0517332,0.0452936
27,0.0523257,0.0459114
28,0.0523257,0.0459114
29,0.0442361,0.0317689
30,0.0442361,0.0317689
31,0.0467159,0.0343043
32,0.0393208,0.0380413
33,0.0393208,0.0380413
34,0.0420829,0.0376536
35,0.0420829,0.0376536
36,0.0389361,0.0358675
37,0.0493464,0.0427014
38,0.0493464,0.0427014
39,0.0394402,0.0302003
40,0.0394402,0.0302003
41,0.0451588,0.0325215
42,0.0451588,0.0325215
43,0.0404078,0.0282366
44,0.0420871,0.0401946
45,0.0415518,0.0408879
46,0.0415518,0.0408879
47,0.0437987,0.0380052
48,0.0437987,0.0380052
49,0.0437987,0.0380052
50,0.0466354,0.0347567
51,0.0552067,0.0474435
52,0.0414592,0.0385376
53,0.0513752,0.039758
54,0.0463368,0.0325558
55,0.0463368,0.0325558
56,0.0464352,0.0381572
57,0.0455334,0.0421242
58,0.041725,0.0404304
59,0.0423657,0.0398653
60,0.0378961,0.0330194
61,0.0443973,0.035969
62,0.0409972,0.0330504
63,0.0402244,0.0420053
64,0.0402244,0.0420053
65,0.0490809,0.0391019
66,0.0455059,0.0426341
67,0.0455059,0.0426341
68,0.0424673,0.0290131
69,0.0471615,0.0373181
70,0.0465481,0.0394273
71,0.0462525,0.0382683
72,0.0465632,0.0344876
73,0.0465632,0.0344876
74,0.0483214,0.0380159
75,0.038951,0.0307695
76,0.0419053,0.0307343
77,0.0540798,0.0415266
78,0.0432551,0.0355172
79,0.0542059,0.0477804
80,0.0451117,0.039581
81,0.0330329,0.037726
82,0.0330329,0.037726
83,0.0385773,0.0316874
84,0.0429174,0.0418343
85,0.0323179,0.0340477
86,0.0435857,0.0420986
87,0.0435857,0.0420986
88,0.0435857,0.0420986
89,0.037011,0.0359569
90,0.0343147,0.0336281
91,0.0408991,0.0288639
92,0.0399965,0.0345428
93,0.0425056,0.0356651
94,0.0425056,0.0356651
95,0.0483642,0.0432825
96,0.0452209,0.0410523
97,0.0355433,0.0370364
98,0.0504194,0.0410859
99,0.0555043,0.0431243
100,0.0487973,0.0428966
101,0.0382244,0.0365688
102,0.0446395,0.0411896
103,0.0394039,0.0363241
104,0.0394039,0.0363241
105,0.0394039,0.0363241
106,0.0371694,0.0272626
107,0.0459158,0.0385764
108,0.0350368,0.0282598
109,0.0350368,0.0282598
110,0.052899,0.0408074
111,0.0363702,0.0349569
112,0.0363702,0.0349569
113,0.0363702,0.0349569
114,0.0508992,0.0480248
115,0.0371831,0.0375823
116,0.0484859,0.046675
117,0.0520735,0.0433748
118,0.0312719,0.0314981
119,0.053396,0.0520818
120,0.043592,0.0388156
121,0.0354336,0.033385
122,0.0473443,0.0441813
123,0.0500924,0.0410732
124,0.0428666,0.0322832
125,0.0575348,0.0431838
126,0.0575348,0.0431838
127,0.05212,0.0438762
128,0.0419282,0.03336
129,0.0551401,0.0380531
130,0.0435807,0.0312793
131,0.04601,0.0403212
132,0.0441378,0.0356887
133,0.0472001,0.0452855
134,0.0415797,0.0404468
135,0.0415797,0.0404468
136,0.0415797,0.0404468
137,0.0433401,0.0413575
138,0.0379733,0.033142
139,0.0424486,0.0394159
140,0.0434808,0.0348753
141,0.0413479,0.0334797
142,0.0410336,0.030621
143,0.043647,0.0382069
144,0.0397414,0.0325305
145,0.0431277,0.0332512
146,0.0431277,0.0332512
147,0.0533613,0.0399236
148,0.0441373,0.0348197
149,0.0489594,0.044632
150,0.0489594,0.044632
151,0.0431459,0.0296031
152,0.051606,0.0396388
153,0.0414545,0.0348675
154,0.0506114,0.0411087
155,0.0382052,0.0350606
156,0.0489506,0.0400216
157,0.0391819,0.0318877
158,0.0483113,0.0334194
159,0.0328534,0.0327474
160,0.0429493,0.0388888
161,0.045598,0.038019
162,0.045598,0.038019
163,0.0465186,0.0432145
164,0.0398999,0.0347181
165,0.0374559,0.0354225
166,0.033858,0.0292776
167,0.0516075,0.0351019
168,0.0514644,0.0405899
169,0.0354502,0.03552
170,0.041268,0.0333667
171,0.0429049,0.0367409
172,0.0453615,0.0392348
173,0.0453615,0.0392348
174,0.0360619,0.0290943
175,0.0590345,0.0500732
176,0.0321558,0.0334034
177,0.0438665,0.035855
178,0.0428761,0.040671
179,0.0375559,0.0393121
180,0.0339864,0.0293197
181,0.0490827,0.0426867
182,0.0428022,0.0400258
183,0.041018,0.0461348
184,0.041018,0.0461348
185,0.0485604,0.0465083
186,0.035588,0.0397052
187,0.0413597,0.0308045
188,0.0495511,0.0438768
189,0.0430049,0.0297961
190,0.0430049,0.0297961
191,0.0455729,0.0375204
192,0.0447595,0.0334488
193,0.039537,0.0315627
194,0.0480103,0.0345815
195,0.0333421,0.0328912
196,0.0448092,0.0385275
197,0.0324144,0.0336246
198,0.0450941,0.0421851
199,0.0431205,0.0387872
200,0.0524286,0.0429177
201,0.0320727,0.0307551
202,0.0431212,0.0428461
203,0.0431706,0.0315288
204,0.0397024,0.0348911
205,0.045677,0.0396026
206,0.045677,0.0396026
207,0.0403896,0.0370875
208,0.0473229,0.0334219
209,0.0231004,0.0281176
210,0.0464789,0.0347418
211,0.0413235,0.0258675
212,0.0529963,0.0416066
213,0.0429173,0.0362267
214,0.050068,0.0440483
215,0.050068,0.0440483
216,0.0498627,0.0425535
217,0.0498627,0.0425535
218,0.0498627,0.0425535
219,0.0505191,0.0446041
220,0.0505191,0.0446041
221,0.0505191,0.0446041
222,0.0452493,0.0392039
223,0.0452493,0.0392039
224,0.0422521,0.034743
225,0.0439308,0.0394737
226,0.0439308,0.0394737
227,0.0414219,0.0386902
228,0.0464638,0.0417395
229,0.0379631,0.035579
230,0.0444139,0.0360442
231,0.0444139,0.0360442
232,0.0445605,0.0342064
233,0.039542,0.0309824
234,0.0437273,0.0380887
235,0.0429225,0.0406882
236,0.0410765,0.037791
237,0.0475705,0.0395871
238,0.0345826,0.0373178
239,0.0335297,0.0337397
240,0.0278151,0.0216485
241,0.0465228,0.0333922
242,0.0465228,0.0333922
243,0.041796,0.0307527
244,0.0569167,0.0459978
245,0.0342827,0.0284456
246,0.0585904,0.0482537
247,0.0257888,0.0269014
248,0.0410581,0.0336023
249,0.0450012,0.0354363
250,0.0510607,0.0378447
251,0.0510607,0.0378447
252,0.04132,0.0328012
253,0.050874,0.0458922
254,0.0456586,0.0372992
255,0.0456586,0.0372992
256,0.0456586,0.0372992
257,0.0456586,0.0372992
258,0.042828,0.0353813
259,0.0553908,0.0457065
260,0.0476892,0.0401952
261,0.0562199,0.0477447
262,0.0421934,0.041167
263,0.0405859,0.0407643
264,0.0437885,0.0397413
265,0.0437885,0.0397413
266,0.0450248,0.0404274
267,0.0436432,0.0379803
268,0.0436432,0.0379803
269,0.0469771,0.0355909
270,0.0464013,0.0393762
271,0.038964,0.0336643
272,0.038964,0.0336643
273,0.038964,0.0336643
274,0.045266,0.0351816
275,0.0378635,0.0318735
276,0.0378635,0.0318735
277,0.0318722,0.0266406
278,0.0440741,0.0328402
279,0.0360083,0.0326947
280,0.0436567,0.0389302
281,0.0439482,0.0375946
282,0.0439482,0.0375946
283,0.0388314,0.0399193
284,0.0388314,0.0399193
285,0.0480697,0.0336898
286,0.0480697,0.0336898
287,0.046609,0.038809
288,0.0429971,0.0420206
289,0.0423557,0.0318936
290,0.0452275,0.033572
291,0.0393193,0.0343479
292,0.0425824,0.0319662
293,0.041129,0.0433305
294,0.0394583,0.0417422
295,0.0356344,0.0334915
296,0.043254,0.0406715
297,0.043254,0.0406715
298,0.0388237,0.0303706
299,0.04125,0.036343
300,0.0452923,0.0363899
301,0.0532488,0.0419242
302,0.0558628,0.0478144
303,0.0465767,0.0389766
304,0.0465767,0.0389766
305,0.0496427,0.0427822
306,0.0477522,0.0433925
307,0.0477522,0.0433925
308,0.0510777,0.0430349
309,0.0387071,0.0333063
310,0.0396853,0.0430646
311,0.0387016,0.0421711
312,0.0387016,0.0421711
313,0.0434297,0.0386054
314,0.0397772,0.0441818
315,0.050106,0.0413016
316,0.0461787,0.0427857
317,0.0577965,0.0434842
318,0.0585949,0.0471272
319,0.0585949,0.0471272
320,0.0455289,0.038754
321,0.0484421,0.0485569
322,0.0355696,0.0290932
323,0.0378076,0.0346966
324,0.0378076,0.0346966
325,0.0395406,0.0370267
326,0.0401457,0.0378772
327,0.0462701,0.0414982
328,0.0462701,0.0414982
329,0.0399641,0.0339987
330,0.0409039,0.0310256
331,0.049465,0.042027
332,0.0370432,0.0339295
333,0.0475491,0.0390484
334,0.0438101,0.0412247
335,0.0486495,0.0397266
336,0.0346125,0.0311501
337,0.0346125,0.0311501
338,0.0275615,0.0263645
339,0.0381247,0.0320746
340,0.0494333,0.0361895
341,0.0375971,0.0337089
342,0.0405345,0.0365007
343,0.0405345,0.0365007
344,0.0405345,0.0365007
345,0.0352799,0.0349582
346,0.0364465,0.0333151
347,0.048252,0.03823
348,0.0385033,0.0363341
349,0.0437986,0.0324036
350,0.0521934,0.041576
351,0.0457577,0.0382044
352,0.0364298,0.0317356
353,0.0364298,0.0317356
354,0.0404753,0.0388406
355,0.0332554,0.0352615
356,0.0391552,0.03507
357,0.0368292,0.0392608
358,0.0368292,0.0392608
359,0.0346174,0.0380204
360,0.0468498,0.0434148
361,0.0330939,0.0252913
362,0.0471791,0.0396619
363,0.044586,0.0439475
364,0.0374962,0.0359841
365,0.0456303,0.0443391
366,0.033819,0.0335808
367,0.0519748,0.0445651
368,0.0408488,0.0394133
369,0.0419557,0.0358023
370,0.037816,0.033137
371,0.0297364,0.0325074
372,0.0297364,0.0325074
373,0.0297364,0.0325074
374,0.0297364,0.0325074
375,0.0472089,0.0362233
