MDTU,susyTrans,Im(bilin)
730,-0.0175092,-7.38213e-05
740,0.0029511,-2.09431e-05
750,0.0101736,-8.85727e-05
760,0.000946877,-3.51304e-05
770,0.0188712,-4.05778e-05
780,0.000321784,1.37567e-05
790,0.00191508,-0.000108694
800,-0.00808889,-1.68462e-05
810,-0.0128235,0.000199006
820,0.0177741,-2.58839e-05
830,0.00361629,-4.90978e-05
840,-0.0167027,-6.52504e-05
850,0.000293849,1.14901e-05
860,-0.000828948,1.01803e-05
870,0.0111855,-3.52382e-05
880,-0.0157519,-4.68021e-05
890,-0.00688251,6.80076e-05
900,0.00305163,-7.19395e-06
910,0.0070496,-4.1288e-06
920,0.00673111,-4.57969e-05
930,-0.0347205,-0.000112918
940,-0.0164279,9.00929e-06
950,-0.0206802,3.58016e-05
960,-0.00454291,-1.31405e-05
970,-0.00312763,0.000131143
980,0.00368562,7.75813e-05
990,-0.0199184,-8.69425e-05
1000,-0.00447452,4.16111e-05
1010,-0.0221849,1.06281e-05
1020,-0.00102896,-7.51886e-05
1030,0.0170191,-1.58893e-05
1040,0.00719822,6.44116e-05
1050,-0.000646813,-5.73828e-05
1060,0.0195751,-7.93945e-05
1070,0.0155673,1.73471e-05
1080,0.0192179,2.03286e-05
1090,-0.0237893,-5.63936e-05
1100,-0.0203939,8.54993e-05
1110,-0.000699618,-3.83654e-05
1120,0.010637,-8.16834e-05
1130,-0.00210465,-1.94416e-05
1140,0.00355104,1.73439e-05
1150,-0.00832898,0.00015585
1160,0.0148255,-2.53998e-05
1170,-0.00679723,1.60795e-05
1180,-0.0184443,0.000134811
1190,0.0179336,5.94234e-05
1200,-0.00614156,7.296e-05
1210,0.0078475,8.00973e-06
1220,0.00202763,-6.73264e-05
1230,0.00715691,2.71369e-05
1240,-0.0187615,3.84031e-06
1250,-0.00846006,-5.6379e-05
1260,-0.0284559,-7.72925e-06
1270,0.0193065,8.8832e-07
1280,0.013567,-2.93175e-05
1290,-0.00135975,3.75039e-05
1300,-0.00675041,-6.0924e-05
1310,-0.00955533,-6.37849e-05
1320,-0.0126584,3.61109e-05
1330,-0.00595259,6.28143e-06
1340,0.0127792,-0.000109027
1350,0.0132622,-7.26522e-05
1360,-0.00200826,0.000113164
1370,0.000838272,-0.000123719
1380,-0.0141438,-0.000147857
1390,-0.0300552,2.1457e-05
1400,-0.0108561,-0.000199855
1410,-0.00466714,9.11492e-05
1420,-0.00110349,-6.6021e-05
1430,0.014189,-2.46755e-05
1440,-0.0103346,2.69567e-05
1450,0.00762848,2.28964e-05
1460,-0.00711591,7.87008e-05
1470,-0.0178734,-6.19091e-05
1480,0.00306715,-3.49119e-05
1490,0.00225268,-5.57827e-05
1500,-0.0194968,0.000107392
1510,0.0331973,-9.60871e-05
1520,0.000110347,5.56549e-05
1530,0.014749,2.96309e-05
1540,-0.0161685,5.61238e-06
1550,0.0120014,6.08172e-05
1560,0.0158435,-9.14178e-05
1570,0.00461398,-1.70687e-05
1580,-0.000530007,-0.00011018
1590,0.000994502,5.20073e-05
1600,-0.00845024,7.50168e-05
1610,-0.0111264,2.86609e-05
1620,-0.00344144,-1.11783e-05
1630,0.00738934,-0.000113349
1640,0.00912781,7.1821e-05
1650,-0.0108911,9.36041e-05
1660,-0.00445394,-0.000132941
1670,0.0213117,-5.85762e-05
1680,-0.00198712,1.54268e-05
1690,0.00478977,4.67502e-05
1700,0.00348938,3.72975e-05
1710,-0.0329,-1.13342e-05
1720,-0.00401092,4.23131e-05
1730,-0.00945418,-7.47013e-05
1740,0.0339897,-7.62947e-05
1750,-0.00722012,0.000118042
1760,-0.00666298,2.69743e-05
1770,-0.00555436,-3.18556e-05
1780,0.00206449,3.48842e-05
1790,-0.0110249,-0.000128565
1800,-0.0097771,7.45463e-05
1810,0.0117357,-8.63205e-05
1820,0.0267738,8.03677e-05
1830,-0.0170892,-0.000100183
1840,0.0131316,8.56375e-05
1850,-0.0151513,-4.34465e-05
1860,0.00193312,-1.81568e-05
1870,-0.0202774,-0.00014846
1880,0.00664568,-9.61754e-06
1890,0.0172796,-4.60324e-05
1900,0.0106624,7.63234e-05
1910,0.0104171,-3.56085e-05
1920,-0.0215053,-6.06702e-05
1930,-0.0120477,-0.000105435
1940,-0.0313914,8.59661e-05
1950,-0.0140194,5.78942e-05
1960,0.0119419,9.53016e-05
1970,-0.0196408,3.19902e-05
1980,0.00855139,-0.000103822
1990,-0.00182468,-0.000108799
2000,-0.0221202,-1.58723e-05
2010,0.00441462,6.97644e-05
2020,0.0219375,-5.30338e-05
2030,0.00677916,-5.77657e-05
2040,0.0120913,-0.000105645
2050,-0.0151547,1.1377e-05
2060,0.00360487,3.22078e-05
2070,-0.0104168,6.77307e-05
2080,-0.000878102,-0.000119793
2090,-0.00249484,4.2998e-05
2100,-0.00116737,-3.58916e-05
2110,-0.00456943,8.46327e-05
2120,-0.000114065,1.4809e-05
2130,-0.00898777,-2.94767e-05
2140,0.00158529,5.50864e-05
2150,-0.00157723,7.15779e-05
2160,0.00825542,0.000154285
2170,0.00359048,-0.000111213
2180,0.0124241,-8.13009e-05
2190,0.00966105,7.25061e-06
2200,-0.0326533,1.41229e-05
2210,-0.00974394,7.48555e-05
2220,0.0168665,0.000190215
2230,-0.000907576,-6.50974e-05
2240,0.00249922,-3.95421e-05
2250,-0.027206,4.02017e-05
2260,-0.0101829,-3.34995e-05
2270,0.0113685,-2.45881e-05
2280,-0.0177655,4.71101e-05
2290,0.0107812,-7.71544e-05
2300,0.00374425,-2.99113e-05
2310,0.00490282,1.96976e-05
2320,-0.00395356,-1.89331e-05
2330,-0.000805021,5.55905e-05
2340,0.000773676,6.97651e-05
2350,-0.00414049,-4.20992e-05
2360,-0.015986,-6.08469e-05
2370,-0.0093328,5.64393e-07
2380,0.0176139,7.53457e-05
2390,-0.0187728,4.09134e-05
2400,-0.00708057,6.80175e-05
2410,-0.0222482,-3.42977e-05
2420,-0.0144779,1.5417e-05
2430,0.0148172,2.02964e-07
2440,0.0248939,-2.18773e-05
2450,-0.00312031,-0.000175158
2460,0.00211146,-5.42543e-05
2470,0.00150475,-4.6713e-05
2480,0.00831611,-0.000126656
2490,-0.00372736,-5.26203e-06
2500,-0.010151,-6.13874e-06
2510,-0.0184139,-5.57011e-05
2520,0.0126084,0.000172041
2530,-0.010565,5.32763e-06
2540,0.00876155,-8.78807e-05
2550,0.00186528,-1.61504e-05
2560,-0.00253042,-0.000136311
2570,-0.0316444,-2.92116e-05
2580,0.00212502,3.82309e-05
2590,-0.00174284,6.14366e-05
2600,-0.0239299,-5.79046e-05
2610,-0.0112376,-0.000150063
2620,-0.0175337,-4.19303e-06
2630,0.00162421,4.79583e-05
2640,-0.0197452,-6.94597e-05
2650,0.0138074,-4.9942e-05
2660,-0.00717509,5.098e-05
2670,-0.01483,-8.62725e-05
2680,-0.00239727,0.000110246
2690,0.007343,3.85921e-05
2700,0.00120477,4.19074e-05
2710,0.00308365,1.29654e-05
2720,-0.00212066,4.49377e-06
2730,0.00373168,-0.000126241
2740,0.0234233,-0.000149162
2750,-0.00268177,3.42895e-05
2760,0.0189553,-3.1946e-06
2770,0.0203988,-1.27419e-05
2780,0.00745154,-1.91384e-05
2790,0.0073209,2.56976e-05
2800,0.00198743,-0.000132879
2810,-0.0245207,0.000138295
2820,0.00996772,0.000114917
2830,-0.0159718,-5.30697e-05
2840,-0.00949739,-7.49319e-05
2850,-0.0117689,5.50922e-05
2860,-0.000780014,5.90208e-05
2870,-0.00910744,-3.29356e-05
2880,-0.0320883,1.90259e-05
2890,0.0152128,6.17047e-05
2900,-0.0223214,-2.79135e-05
2910,0.000252198,-9.98179e-08
2920,-0.00736697,-1.94294e-05
2930,-0.00280808,5.10197e-05
2940,0.0131854,-5.05424e-05
2950,0.00387133,-3.01431e-05
2960,-0.000162586,-8.66317e-05
2970,-0.00215155,8.15678e-05
2980,-0.00165092,-9.80058e-05
2990,-1.04359e-05,1.22644e-05
3000,0.00525492,1.6939e-05
3010,-0.0235255,7.37648e-06
3020,-0.0248563,-0.00013913
3030,0.00778939,-6.24542e-06
3040,-0.00689458,-9.02462e-05
3050,-0.00724351,-1.38917e-05
3060,0.0207505,-0.000109652
3070,0.0126239,6.7928e-05
3080,-0.00180018,-4.65029e-05
3090,0.0144839,-0.000172531
3100,-0.0190702,-1.50169e-05
3110,0.012879,-4.36805e-06
3120,-0.00176599,-2.53578e-05
3130,0.0247656,-2.81347e-05
3140,0.0150271,-7.31143e-05
3150,0.00542424,-9.84832e-05
3160,-0.026802,2.91509e-05
3170,-0.00273204,-0.00014828
3180,-0.0108406,-5.30195e-05
3190,-0.0125638,6.64947e-05
3200,-0.0167955,-0.000168789
3210,-0.0134969,4.45046e-05
3220,0.00714078,5.74816e-05
3230,-0.00471467,9.06412e-05
3240,-0.0121902,7.40207e-05
3250,0.00934259,-3.26469e-05
3260,-0.00799444,-4.84965e-06
3270,-0.00970335,-1.63794e-05
3280,0.00388199,-0.000142872
3290,0.0110088,-2.62069e-05
3300,-0.0017729,-0.000131001
3310,-0.0126185,1.47869e-05
3320,0.00238246,-2.61009e-05
3330,-0.0188467,-4.08827e-05
3340,0.00021804,6.15061e-06
3350,-0.00928968,5.56558e-05
3360,0.0138382,0.000134759
3370,-0.0143261,-0.000100774
3380,0.0147234,6.739e-06
3390,-0.0129081,-1.48664e-05
3400,0.0188718,5.15325e-06
3410,-0.00463813,-6.54152e-05
3420,-0.0115231,-9.96705e-07
3430,-0.0107201,-1.4346e-05
3440,0.0102592,5.08893e-07
3450,-0.0172871,7.04337e-05
3460,0.00923637,5.28979e-05
3470,0.0174363,1.80151e-05
3480,-0.0252337,-8.60757e-05
3490,0.00581093,5.989e-05
3500,-0.00724115,3.01157e-05
