ReTr(Lx),ImTr(Lx)
0.0298142,0.0627018
-0.0733728,0.050415
-0.0570369,0.133651
0.0409742,-0.0593017
0.00623318,0.162163
-0.0606216,0.129724
-0.0250492,0.232773
-0.0526022,0.100749
-0.124965,-0.01843
-0.102163,0.0121284
-0.102163,0.0121284
-0.0535131,0.00355241
-0.0360682,-0.0543367
-0.0911158,-0.042026
-0.0488256,0.055588
-0.0130767,-0.0554991
-0.0130767,-0.0554991
-0.0718522,0.0846592
-0.0863767,0.0860683
0.0849442,0.0302708
-0.0120189,0.126438
-0.0120189,0.126438
-0.0483783,0.0957075
-0.0679623,0.0663556
-0.0679623,0.0663556
-0.0679623,0.0663556
-0.0681318,-0.012978
-0.0681318,-0.012978
-0.0734598,0.015963
-0.0734598,0.015963
0.0472783,-0.127782
0.0129008,-0.00662787
0.0129008,-0.00662787
-0.0376656,-0.118219
-0.0376656,-0.118219
-0.000990958,-0.102537
0.0828283,0.0445485
0.0828283,0.0445485
0.00108185,0.0951258
0.00108185,0.0951258
-0.0615376,0.0965533
-0.0615376,0.0965533
-0.089515,-0.097545
-0.108915,0.0203045
-0.0758386,-0.0606163
-0.0758386,-0.0606163
-0.0329191,-0.148744
-0.0329191,-0.148744
-0.0329191,-0.148744
-0.0702641,-0.175643
-0.0334818,-0.146043
-0.0123105,-0.0758183
-0.0905492,-0.0587252
0.112064,-0.0325065
0.112064,-0.0325065
-0.0204602,-0.0338996
0.00892983,-0.059855
0.0826967,-0.0920383
0.091255,-0.0654078
-0.008629,-0.0361283
-0.0117617,0.00446292
-0.0606246,0.0280558
0.0199568,0.017664
0.0199568,0.017664
-0.0444686,0.0424578
-0.00441275,0.0257834
-0.00441275,0.0257834
-0.0401196,0.0757449
0.110293,-0.0586493
-0.0328828,-0.0331223
0.0302551,0.0115795
-0.100038,-0.0319998
-0.100038,-0.0319998
-0.0511972,-0.0182689
-0.0468675,-0.0404563
0.0603998,-0.271882
0.0635086,-0.171524
0.0134373,-0.0944583
0.0131606,-0.120767
-5.41026e-05,-0.0171696
0.102066,-0.0638543
0.102066,-0.0638543
-0.00893717,-0.124247
0.030112,-0.0258208
-0.0530245,-0.110803
-0.0129803,-0.102823
-0.0129803,-0.102823
-0.0129803,-0.102823
0.0763399,-0.135084
0.123915,-0.0621775
-0.0179572,-0.0466503
-0.124482,-0.0220647
0.0223217,-0.0743698
0.0223217,-0.0743698
0.0117344,-0.0606703
0.0128125,0.109366
0.0166641,-0.00513482
-0.0122541,0.0643591
-0.0134647,-0.060665
0.0259503,0.0367434
-0.0566858,0.0238221
-0.121096,-0.0833842
-0.130071,0.00111936
-0.130071,0.00111936
-0.130071,0.00111936
-0.0795742,-0.0268458
-0.00020638,0.0186314
0.0930133,0.0384265
0.0930133,0.0384265
-0.0248048,-0.0703588
-0.0427717,-0.0730123
-0.0427717,-0.0730123
-0.0427717,-0.0730123
0.0706994,-0.0489047
0.0948925,-0.0674931
-0.104011,-0.0435949
-0.0192376,-0.0690786
-0.0269522,0.0362468
0.0295109,6.15944e-05
-0.06117,-0.0230545
-0.104802,-0.0693633
0.04384,0.021497
-0.028797,-0.0548397
0.0862883,-0.054501
0.00177395,0.0424147
0.00177395,0.0424147
-0.0283898,0.0517412
0.0207142,0.102734
-0.0160598,0.121018
0.00189102,0.0362592
-0.0299562,-0.0176459
-0.0439539,0.00671102
-0.0217559,0.0280576
0.0371394,-0.00144326
0.0371394,-0.00144326
0.0371394,-0.00144326
-0.00686679,-0.0503665
0.0608848,-0.107212
0.0758149,-0.0381396
0.0818601,-0.0884683
-0.0095895,-0.145012
0.0566071,0.0257393
-0.0238017,0.0641036
-0.104283,-0.00665949
0.0404791,-0.049205
0.0404791,-0.049205
0.133282,0.0123962
0.0328982,0.0124158
-0.0380209,0.00536562
-0.0380209,0.00536562
-0.0207773,-0.113082
0.0906525,-0.0828771
0.0918958,-0.00349631
-0.00764478,0.0837742
-0.0243083,0.14029
0.0247373,0.0262591
-0.0528401,0.0827316
-0.0275773,0.0330407
-0.0321444,-0.0817514
-0.0826578,-0.014157
-0.0244967,-0.0407551
-0.0244967,-0.0407551
-0.140667,-0.0621135
-0.0652223,0.108046
-0.023577,0.0822497
-0.100148,0.146792
-0.0309058,-0.00859725
-0.0487805,0.0596146
-0.0478862,0.000951717
-0.00255612,-0.00342044
0.0551953,-0.0308635
0.0314501,-0.0826046
0.0314501,-0.0826046
-0.062467,-0.0739754
-0.0363595,0.0354056
-0.00403747,0.00452885
-0.00357768,0.0461667
-0.0696627,-0.0111043
-0.0362032,-0.0397445
-0.11145,0.0138952
-0.0374965,0.00517174
0.0228943,0.105657
0.0671392,0.112222
0.0671392,0.112222
0.0504174,0.0125125
0.0212274,0.0152158
-0.0221492,0.0526031
-0.0293366,-0.009025
0.0368448,-0.0791332
0.0368448,-0.0791332
-0.0471994,0.0555678
-0.0109965,0.00619642
-0.119209,0.0457623
-0.0923617,-0.0873092
0.049148,0.0418609
-0.089285,0.059947
0.0831719,0.0897508
-0.031774,0.042805
-0.00253658,-0.0336711
0.0177633,-0.00268256
-0.00874242,0.138038
0.0505173,-0.0386671
0.132993,-0.0823129
0.155072,-0.055369
-0.0165307,-0.0621955
-0.0165307,-0.0621955
0.0609109,-0.0490481
-0.00381138,-0.0675285
-0.0706792,-0.0599443
-0.0515972,-0.132042
0.145407,-0.15428
0.116189,-0.177474
0.0237257,-0.0505649
0.0190495,-0.0240753
0.0190495,-0.0240753
0.0352718,-0.00843875
0.0352718,-0.00843875
0.0352718,-0.00843875
-0.00349177,-0.0177547
-0.00349177,-0.0177547
-0.00349177,-0.0177547
-0.0840583,-0.031595
-0.0840583,-0.031595
-0.0406387,-0.0866317
-0.00703572,0.0173037
-0.00703572,0.0173037
0.0296852,0.0330568
0.0055533,0.0964842
-0.0299886,-0.0242868
0.0131169,-0.0363492
0.0131169,-0.0363492
-0.0103627,-0.0752452
0.0243384,-0.0663091
-0.168752,0.0157488
0.0151257,-0.0848425
-0.0527512,-0.0424218
0.0617812,0.00792135
-0.0498757,-0.0272566
-0.0552462,0.00957358
0.0971967,-0.0593546
0.0422386,0.0365401
0.0422386,0.0365401
0.0448231,0.0469297
-0.0247183,0.0469606
0.0176963,0.0584652
0.0264534,0.0862833
-0.0981083,-0.0520467
-0.0200879,0.0249101
-0.0230837,-0.0634526
-0.0360272,-0.0758338
-0.0360272,-0.0758338
0.0403232,0.0290199
0.00754995,-0.0151005
0.0701871,-0.0925842
0.0701871,-0.0925842
0.0701871,-0.0925842
0.0701871,-0.0925842
0.0709537,0.010522
0.106337,-0.0166246
0.0312368,-0.00851267
0.0345818,0.0391362
0.0448408,0.0486217
0.0900108,0.0128831
-0.0393695,0.100608
-0.0393695,0.100608
0.0688799,0.0262203
-0.0604304,-0.0528695
-0.0604304,-0.0528695
0.0279202,-0.0171447
0.0469008,-0.0245861
-0.0603425,0.0364713
-0.0603425,0.0364713
-0.0603425,0.0364713
0.0742011,0.0169213
0.0508833,-0.00114193
0.0508833,-0.00114193
0.0664756,-0.0652259
-0.0578894,0.037851
-0.0207374,-0.0779622
0.0531639,-0.0307927
-0.0621439,-0.0138406
-0.0621439,-0.0138406
-0.109581,-0.0543177
-0.109581,-0.0543177
0.0353029,-0.0344083
0.0353029,-0.0344083
-0.00705685,-0.0237932
-0.0434104,0.0630938
0.10427,0.122209
-0.0541552,0.0517046
-0.0721592,0.0657998
-0.0141066,0.0836942
-0.044752,-0.0572597
-0.0208373,-0.0668788
0.100024,-0.129122
0.0888067,0.0443161
0.0888067,0.0443161
0.0756724,0.0154017
0.00017799,-0.0145299
0.00355551,0.109075
0.0624822,0.0452254
0.0728719,0.069326
-0.0248317,0.0722533
-0.0248317,0.0722533
-0.021988,-0.0164926
-0.0688906,-0.06405
-0.0688906,-0.06405
0.0057976,-0.0267669
-0.0649445,0.0972075
0.00555751,0.0771997
