MDTU,plaq,Re(det),Im(det),link
1,0.0769876,0.113848,0.0450255,0.0795583
2,0.0644511,0.0793824,0.0339345,0.0826797
3,0.0624423,0.0753955,0.034937,0.0831326
4,0.0663899,0.0925842,0.0391871,0.0916056
5,0.0542076,0.0819302,0.0428552,0.0886702
6,0.049543,0.0772443,0.0433694,0.0717408
7,0.0623814,0.098969,0.0471975,0.0775102
8,0.0641263,0.0923797,0.0397715,0.0823764
9,0.063108,0.0861419,0.0379718,0.0656681
10,0.0811036,0.103997,0.0371373,0.0780649
11,0.0811036,0.103997,0.0371373,0.0780649
12,0.0431869,0.0487574,0.0336306,0.0819599
13,0.05291,0.0529906,0.0268146,0.0692169
14,0.0526115,0.069633,0.0372327,0.0732715
15,0.0488904,0.0604137,0.0351093,0.084471
16,0.0705142,0.113044,0.0480648,0.0842297
17,0.0705142,0.113044,0.0480648,0.0842297
18,0.0592994,0.0862032,0.0424484,0.0814599
19,0.0629639,0.0859612,0.0376898,0.0831769
20,0.0595313,0.0759656,0.0352262,0.0798209
21,0.0571388,0.0713391,0.0369242,0.0870109
22,0.0571388,0.0713391,0.0369242,0.0870109
23,0.0383688,0.036369,0.0285727,0.0721035
24,0.0414269,0.0413415,0.0303375,0.0918241
25,0.0414269,0.0413415,0.0303375,0.0918241
26,0.0414269,0.0413415,0.0303375,0.0918241
27,0.0556437,0.0760149,0.0435888,0.0996487
28,0.0556437,0.0760149,0.0435888,0.0996487
29,0.0546368,0.0879822,0.0489934,0.0746012
30,0.0546368,0.0879822,0.0489934,0.0746012
31,0.0411413,0.0473634,0.0309624,0.0861455
32,0.0429564,0.0334726,0.0253767,0.0749614
33,0.0429564,0.0334726,0.0253767,0.0749614
34,0.0500106,0.0381783,0.0195051,0.0778951
35,0.0500106,0.0381783,0.0195051,0.0778951
36,0.0442421,0.037842,0.0238504,0.0776926
37,0.0464514,0.0382237,0.0253112,0.0841672
38,0.0464514,0.0382237,0.0253112,0.0841672
39,0.0516158,0.0501028,0.0273818,0.0687527
40,0.0516158,0.0501028,0.0273818,0.0687527
41,0.0565743,0.0485576,0.0265123,0.0749907
42,0.0565743,0.0485576,0.0265123,0.0749907
43,0.0465695,0.0432751,0.0294485,0.0680623
44,0.0492961,0.0520703,0.0315347,0.080436
45,0.051771,0.0639546,0.0388699,0.0850491
46,0.051771,0.0639546,0.0388699,0.0850491
47,0.0650029,0.0827469,0.0381527,0.0786262
48,0.0650029,0.0827469,0.0381527,0.0786262
49,0.0650029,0.0827469,0.0381527,0.0786262
50,0.0626031,0.0682651,0.0314846,0.0824772
51,0.0563797,0.056342,0.0296669,0.0992342
52,0.0697456,0.102063,0.0413798,0.0791347
53,0.0649787,0.0785583,0.0379728,0.0811925
54,0.0654871,0.0815177,0.0369453,0.0711163
55,0.0654871,0.0815177,0.0369453,0.0711163
56,0.0454837,0.0509669,0.0346702,0.0818933
57,0.0638042,0.0667991,0.0318466,0.0873596
58,0.0518574,0.0589314,0.0342888,0.0851421
59,0.0457528,0.0515611,0.0342086,0.0809332
60,0.0448709,0.0456945,0.0295989,0.0700785
61,0.047385,0.0379487,0.021323,0.0784735
62,0.0447129,0.0341722,0.0231062,0.0751215
63,0.0529753,0.0424264,0.0228245,0.0782315
64,0.0529753,0.0424264,0.0228245,0.0782315
65,0.0523608,0.0365696,0.0192443,0.0867333
66,0.0496567,0.0333715,0.0194995,0.0855654
67,0.0496567,0.0333715,0.0194995,0.0855654
68,0.0470612,0.041015,0.0258209,0.0636415
69,0.041535,0.0363636,0.0246652,0.0780748
70,0.0486348,0.0373165,0.0211399,0.0849552
71,0.0508706,0.0484941,0.0315028,0.0870383
72,0.0581779,0.0511639,0.0240627,0.081451
73,0.0581779,0.0511639,0.0240627,0.081451
74,0.0512305,0.0508734,0.0279114,0.0873863
75,0.0395628,0.0521206,0.0398557,0.0728734
76,0.0630344,0.0933239,0.0390747,0.0718951
77,0.075029,0.105227,0.0409254,0.0941724
78,0.0934908,0.111066,0.0386864,0.0781371
79,0.0694497,0.077219,0.0358067,0.0950253
80,0.0685825,0.135775,0.0586689,0.0811914
81,0.0759869,0.102992,0.0362531,0.0717454
82,0.0759869,0.102992,0.0362531,0.0717454
83,0.0733632,0.0962875,0.0384581,0.068127
84,0.0676445,0.0795612,0.036072,0.0852628
85,0.0433464,0.0590473,0.036262,0.0697332
86,0.0490474,0.078915,0.0456305,0.0895264
87,0.0490474,0.078915,0.0456305,0.0895264
88,0.0490474,0.078915,0.0456305,0.0895264
89,0.0465085,0.0660558,0.0419206,0.0739682
90,0.054169,0.0757586,0.0401188,0.0679598
91,0.0626332,0.101077,0.0478254,0.0690274
92,0.0724956,0.107115,0.0419273,0.0747485
93,0.0919416,0.10451,0.0319889,0.0786316
94,0.0919416,0.10451,0.0319889,0.0786316
95,0.0784235,0.111828,0.0438293,0.0912518
96,0.0566887,0.0710514,0.0327951,0.0864396
97,0.0643211,0.0776801,0.0398069,0.075566
98,0.0730172,0.0859946,0.0357806,0.0887807
99,0.0545101,0.0561098,0.0286275,0.0960205
100,0.0600064,0.0699864,0.0330012,0.0911507
101,0.0463457,0.04412,0.0278544,0.0739021
102,0.0651373,0.0802531,0.0342106,0.0849172
103,0.0590921,0.0688833,0.03149,0.0778525
104,0.0590921,0.0688833,0.03149,0.0778525
105,0.0590921,0.0688833,0.03149,0.0778525
106,0.0696054,0.0773745,0.0338225,0.0645508
107,0.0576447,0.0540667,0.0259217,0.0865379
108,0.049219,0.0545543,0.0278019,0.0634773
109,0.049219,0.0545543,0.0278019,0.0634773
110,0.0394927,0.0329308,0.0233771,0.0909914
111,0.0453207,0.0369468,0.02232,0.0684345
112,0.0453207,0.0369468,0.02232,0.0684345
113,0.0453207,0.0369468,0.02232,0.0684345
114,0.0336275,0.0238404,0.0212069,0.0907363
115,0.042297,0.0310363,0.0218375,0.0737776
116,0.0429554,0.0307866,0.0204423,0.0878442
117,0.0482029,0.0397043,0.0238926,0.09045
118,0.0381659,0.034079,0.0250787,0.0603707
119,0.0558089,0.0445342,0.0234924,0.100575
120,0.0678138,0.0634058,0.0276174,0.0799175
121,0.0784053,0.0737966,0.0277214,0.0642011
122,0.0630857,0.0616495,0.0281081,0.0888478
123,0.0615871,0.0635992,0.0333037,0.0908431
124,0.0641979,0.0727203,0.0388736,0.0733595
125,0.0695131,0.0672539,0.0238577,0.0971819
126,0.0695131,0.0672539,0.0238577,0.0971819
127,0.0503591,0.0595123,0.0342797,0.0962611
128,0.0509691,0.0631717,0.0415797,0.0746522
129,0.0475571,0.0541706,0.0383047,0.0920516
130,0.0469215,0.0472427,0.0302042,0.0713213
131,0.043999,0.0374762,0.0270527,0.0822043
132,0.0384784,0.0383501,0.030613,0.0795387
133,0.0527283,0.051232,0.0291336,0.0928103
134,0.0524545,0.0502678,0.0315545,0.0776309
135,0.0524545,0.0502678,0.0315545,0.0776309
136,0.0524545,0.0502678,0.0315545,0.0776309
137,0.0609099,0.0675622,0.028018,0.0832507
138,0.0579864,0.0679955,0.0342934,0.0735864
139,0.0456529,0.0513447,0.0343384,0.0816993
140,0.0502534,0.0489601,0.0264041,0.0757983
141,0.0561418,0.0533718,0.0263586,0.0752746
142,0.0491626,0.040096,0.0244654,0.0737617
143,0.0471611,0.0398402,0.0241459,0.0802084
144,0.06061,0.0542936,0.0258858,0.0727951
145,0.0520676,0.0517689,0.0275354,0.0765962
146,0.0520676,0.0517689,0.0275354,0.0765962
147,0.0562412,0.0418593,0.0209795,0.0884986
148,0.0530156,0.0420369,0.0227493,0.0746506
149,0.0458225,0.0345671,0.0222299,0.0917039
150,0.0458225,0.0345671,0.0222299,0.0917039
151,0.0358951,0.0301455,0.0250601,0.0719362
152,0.0462356,0.0496449,0.0342483,0.0873056
153,0.0544077,0.0554141,0.0282607,0.0702762
154,0.0423632,0.0446573,0.031964,0.0877955
155,0.0587396,0.0658666,0.0303538,0.0708391
156,0.064496,0.0708243,0.0332946,0.0867944
157,0.057931,0.0786045,0.0430989,0.0698716
158,0.0496865,0.057991,0.0324773,0.0794535
159,0.0421214,0.0496142,0.0366613,0.0655208
160,0.0417982,0.0535424,0.0372025,0.0820034
161,0.0670646,0.0687581,0.0301991,0.081554
162,0.0670646,0.0687581,0.0301991,0.081554
163,0.0738845,0.0895049,0.0325874,0.0908829
164,0.0743147,0.0910081,0.036128,0.0707332
165,0.0587406,0.091543,0.0445398,0.0728748
166,0.0722496,0.0931954,0.0411134,0.061937
167,0.0728982,0.0989106,0.0384962,0.0901001
168,0.0749751,0.105538,0.0410047,0.0883851
169,0.0927605,0.139139,0.0475251,0.0718097
170,0.0567948,0.0685497,0.0346901,0.0769496
171,0.0674826,0.0858286,0.0358748,0.079132
