MDTU,0,2,4,6,8,10
10,0.0474071,0.0475831,0.049356,0.0494218,0.0505278,0.0508787
20,0.0498381,0.050072,0.05279,0.0531004,0.0538135,0.054193
30,0.0515607,0.0517787,0.0539322,0.0539503,0.0546491,0.054947
40,0.0477443,0.048149,0.0494884,0.0499445,0.0504606,0.0511554
50,0.0475527,0.0479236,0.0499308,0.0504148,0.0526678,0.0529825
60,0.0483658,0.0492703,0.0505034,0.0505965,0.0506706,0.0511617
70,0.0510164,0.0516484,0.0518873,0.0521067,0.05337,0.053387
80,0.0521213,0.0528161,0.0534749,0.0539524,0.0539639,0.0545292
90,0.0465549,0.0465754,0.0482379,0.0488289,0.049494,0.0495385
100,0.0511316,0.0513946,0.052272,0.052453,0.0534216,0.0534883
110,0.0508889,0.0515454,0.0517244,0.0525898,0.0536968,0.0540027
120,0.0477671,0.0481325,0.0500118,0.0500676,0.0509651,0.051047
130,0.0483362,0.048391,0.0491996,0.0492257,0.0508646,0.0510756
140,0.0502422,0.0506916,0.0525443,0.0526111,0.0531036,0.0535259
150,0.0488659,0.0489432,0.0498869,0.0499779,0.0508252,0.0511604
160,0.0496908,0.0497936,0.0519952,0.0520766,0.0525962,0.05264
170,0.0502443,0.0504276,0.0530468,0.0531194,0.0534002,0.0538282
180,0.048472,0.0485193,0.0514196,0.0514453,0.0520952,0.0521509
190,0.0515223,0.0517011,0.0523978,0.0529137,0.0537783,0.0541464
200,0.051914,0.052196,0.0530504,0.0534847,0.0549102,0.0550851
210,0.0508278,0.0509332,0.0530173,0.0530297,0.0541443,0.0542457
220,0.0499479,0.050422,0.0520575,0.0521523,0.0529212,0.0530944
230,0.0524449,0.0527088,0.0539727,0.0541303,0.0546442,0.0549402
240,0.0467254,0.046782,0.0494271,0.0497331,0.050269,0.0507929
250,0.0478605,0.0481693,0.0505348,0.0506169,0.0516894,0.0518164
260,0.0498343,0.0500687,0.0513041,0.0517519,0.0518249,0.0519215
270,0.0472629,0.0472754,0.0492667,0.0494205,0.0506098,0.0506921
280,0.0515939,0.0516355,0.053729,0.0538932,0.0544938,0.054758
290,0.05277,0.0529415,0.0546958,0.0547428,0.0554885,0.0555384
300,0.049492,0.0495281,0.052098,0.0527955,0.0537865,0.0541152
310,0.0505807,0.0509208,0.0521267,0.0522643,0.0529808,0.0532716
320,0.0475972,0.0477819,0.0495415,0.0500801,0.0522796,0.0524843
330,0.0455914,0.0459654,0.0493909,0.0496181,0.0499799,0.0501055
340,0.0494252,0.0496254,0.0502574,0.0509706,0.0516145,0.0518734
350,0.0519026,0.0520339,0.053175,0.0531967,0.0539157,0.0539561
360,0.0457072,0.0457378,0.0487111,0.0489632,0.0499569,0.0500468
370,0.0494772,0.0501071,0.0513726,0.0517412,0.0524579,0.0531713
380,0.0473241,0.0473647,0.0495958,0.0498151,0.0507128,0.0507244
390,0.0510022,0.0510546,0.0514807,0.0520202,0.0532923,0.0534324
400,0.0486958,0.0491429,0.0513136,0.0515885,0.0524813,0.0529458
410,0.0530291,0.0530701,0.0543052,0.0543975,0.055793,0.0560716
420,0.0477757,0.0478866,0.0491138,0.0491775,0.0498626,0.049874
430,0.0490523,0.0491009,0.0493471,0.049537,0.0510165,0.0512829
440,0.0515238,0.0515654,0.0529696,0.0531031,0.0538793,0.053943
450,0.0506383,0.0508242,0.0517065,0.051812,0.0522674,0.0523676
460,0.0491076,0.0493229,0.0504517,0.0507523,0.0516045,0.0516971
470,0.0461398,0.0464016,0.0480424,0.048472,0.0495902,0.0496714
480,0.0477446,0.0480483,0.0503343,0.050578,0.051258,0.0513885
490,0.0504118,0.0506004,0.0513295,0.0517158,0.0525743,0.0526731
500,0.0479602,0.0482408,0.0493246,0.0498594,0.0509857,0.0514956
510,0.0491832,0.0492766,0.0506235,0.0507225,0.0517432,0.05215
520,0.0495233,0.0497716,0.0505039,0.0509996,0.0511499,0.0514943
530,0.0457459,0.0458044,0.0481114,0.048168,0.0484136,0.0487548
540,0.0460716,0.0461697,0.0489237,0.0494658,0.0499255,0.0501026
550,0.0491333,0.0492798,0.0501224,0.050292,0.0519498,0.0522831
560,0.050312,0.0504828,0.0512871,0.0513431,0.052791,0.0531083
570,0.0500577,0.0510648,0.051405,0.051714,0.0524825,0.0531544
580,0.0464379,0.0468447,0.0476832,0.0484057,0.0488654,0.049194
590,0.050463,0.0504893,0.0509157,0.0517158,0.0527773,0.0530255
600,0.0498883,0.0499059,0.0502097,0.0507743,0.0531724,0.0533249
610,0.0479013,0.0482236,0.0495378,0.0499295,0.0515308,0.0517214
620,0.0488346,0.0490238,0.0518894,0.0519351,0.0527581,0.0529781
630,0.0484838,0.0486165,0.0515628,0.0516864,0.053124,0.0532564
640,0.048924,0.0490514,0.0497597,0.0500695,0.0518384,0.0522094
650,0.0497809,0.0503959,0.0523568,0.0528044,0.0543142,0.0546913
660,0.0518778,0.0520258,0.0536764,0.0540617,0.0545677,0.0546516
670,0.0475844,0.0477672,0.0496529,0.0499926,0.0507542,0.0507915
680,0.0486267,0.0486884,0.0507863,0.0508305,0.051368,0.0514017
690,0.0509391,0.0510468,0.0517439,0.0518058,0.0526561,0.0530529
700,0.0468218,0.0468405,0.0495438,0.0497242,0.0503747,0.0505543
710,0.0491675,0.0497924,0.0504169,0.0508876,0.0512317,0.0512643
720,0.0500672,0.0505294,0.0506844,0.051432,0.0518112,0.0518784
730,0.0490111,0.0490531,0.0513258,0.0515366,0.0533238,0.0535707
740,0.0478259,0.0485531,0.0502092,0.0504351,0.0506168,0.0511145
750,0.0525461,0.0528841,0.052956,0.0530305,0.0537032,0.0542131
760,0.0483875,0.0493008,0.0499876,0.0500759,0.0511542,0.0512363
770,0.0482725,0.0483948,0.0496732,0.0498672,0.0510087,0.0510428
780,0.0480538,0.0482334,0.0498108,0.0501238,0.050811,0.0508249
790,0.0494969,0.049596,0.0511854,0.0512143,0.0517906,0.0520101
800,0.0461358,0.0462322,0.0486165,0.0489756,0.0497837,0.0499433
810,0.0519433,0.0522441,0.0539052,0.0539456,0.0542538,0.0550426
820,0.0515035,0.0519425,0.0541901,0.054228,0.0543856,0.0546605
830,0.0495957,0.0496527,0.0513178,0.0517243,0.0529582,0.0531016
840,0.0492255,0.0493797,0.0501781,0.0502791,0.0526486,0.053059
850,0.0503713,0.0504437,0.0528645,0.0529213,0.0534694,0.0539004
860,0.0487597,0.0497806,0.0499965,0.0500461,0.0525315,0.0525656
870,0.0498116,0.0499442,0.051079,0.0511504,0.0517543,0.0521052
880,0.0467364,0.0475184,0.0492082,0.0499482,0.0504101,0.0516553
890,0.0499698,0.0500829,0.0503933,0.0509262,0.0524402,0.0528044
900,0.0497852,0.0501955,0.051581,0.051613,0.0519535,0.0525418
910,0.0464574,0.046968,0.0493504,0.0497102,0.0505392,0.0506656
920,0.0496955,0.0498682,0.0505553,0.0506805,0.0516693,0.052048
930,0.0488276,0.0490217,0.050511,0.0508236,0.0530815,0.0534719
940,0.0496926,0.0497112,0.0519398,0.05206,0.0530232,0.0532126
950,0.0505827,0.050644,0.053375,0.0534126,0.0544114,0.0547902
960,0.0486261,0.0486774,0.0506174,0.0511102,0.0521398,0.0523228
970,0.0486729,0.0489051,0.0498943,0.0499191,0.0512954,0.0513371
980,0.049459,0.0496624,0.052447,0.0524986,0.0531877,0.0532278
990,0.0496441,0.0499691,0.0514353,0.0514923,0.052074,0.0520918
1000,0.0478325,0.0480046,0.0501164,0.0507557,0.0527185,0.0530326
1010,0.0517779,0.0519686,0.0531951,0.0534159,0.0538974,0.0540323
1020,0.0544769,0.0546459,0.0555876,0.0556548,0.0568283,0.0573762
