ReTr(Lx),ImTr(Lx)
0.00771911,0.0416964
-0.0301866,0.0343679
-0.0765865,0.177055
-0.0430432,-0.0738574
0.0258513,0.195643
-0.00643061,0.102813
0.0246421,0.26753
-0.0694068,0.198301
-0.168034,0.0152353
-0.0597878,-0.0463464
-0.0597878,-0.0463464
-0.0320288,0.0811128
-0.127858,-0.170547
-0.0769578,-0.0728006
-0.0692222,0.0251484
0.0569748,-0.136252
0.0569748,-0.136252
-0.0734537,0.1182
-0.0379202,0.0230298
0.10217,0.0940333
-0.0761391,0.180198
-0.0761391,0.180198
-0.0318511,0.234235
-0.145845,0.0886033
-0.145845,0.0886033
-0.145845,0.0886033
-0.101841,0.0179422
-0.101841,0.0179422
-0.0300447,-0.0359907
-0.0300447,-0.0359907
0.0608498,-0.0989192
0.0335617,0.0255837
0.0335617,0.0255837
-0.0333625,-0.213457
-0.0333625,-0.213457
0.024419,-0.0995492
0.0624212,0.0353773
0.0624212,0.0353773
0.0158642,0.0618515
0.0158642,0.0618515
-0.147198,0.0491179
-0.147198,0.0491179
-0.106877,-0.04575
-0.13132,0.07785
-0.0906542,-0.112734
-0.0906542,-0.112734
-0.0292477,-0.193849
-0.0292477,-0.193849
-0.0292477,-0.193849
-0.0753868,-0.139673
-0.0825807,-0.206231
-0.0199157,-0.134074
-0.147881,-0.139903
0.0403557,-0.00937325
0.0403557,-0.00937325
-0.087985,-0.0368063
0.0100472,-0.0816261
0.0344711,-0.118132
0.214548,-0.139445
0.0435637,-0.117777
0.0300133,-0.00652997
-0.0019179,0.100891
0.0375224,0.103794
0.0375224,0.103794
-0.0479297,0.140958
-0.0672737,0.0222999
-0.0672737,0.0222999
-0.0333214,0.0945792
0.190782,-0.0720619
-0.0200123,-0.113615
-0.000105958,-0.051693
-0.231001,-0.0827175
-0.231001,-0.0827175
-0.109884,-0.0380982
0.0588271,-0.106723
0.0822097,-0.33858
0.0273991,-0.151663
0.0395732,-0.049819
-0.0472345,-0.16956
-0.0423082,-0.0555569
0.0629975,-0.0226374
0.0629975,-0.0226374
0.159427,-0.156809
0.0575736,-0.0772024
-0.0690112,-0.179842
-0.0123604,-0.130449
-0.0123604,-0.130449
-0.0123604,-0.130449
0.14269,-0.215158
0.212424,-0.141704
-0.00355703,-0.134018
-0.173536,-0.0831092
0.0179758,-0.155566
0.0179758,-0.155566
-0.0127183,-0.0790492
0.0165449,0.150186
0.0689151,0.0193206
-0.00201951,0.164777
0.0166572,-0.0862317
0.0593693,0.0170893
-0.0697442,0.0505917
-0.18324,-0.053371
-0.171022,-0.0161923
-0.171022,-0.0161923
-0.171022,-0.0161923
-0.167742,-0.012902
0.0045936,0.00933558
0.0518663,-0.0243466
0.0518663,-0.0243466
-0.0318763,-0.0865275
-0.0311134,-0.0626506
-0.0311134,-0.0626506
-0.0311134,-0.0626506
0.125181,-0.122902
0.111617,-0.0753555
-0.221676,-0.00888867
-0.0842133,-0.123902
0.0452078,0.0827957
0.108896,0.0467789
-0.10537,0.00102597
-0.0853333,-0.0654471
-0.0267227,-0.00445945
0.00766896,-0.071584
0.0754358,-0.0415457
0.0551194,0.121157
0.0551194,0.121157
0.0191469,0.0912542
-0.0320897,0.18097
-0.0537903,0.125472
0.0622045,0.0404814
-0.00541868,-0.00765543
-0.102911,0.0111637
0.0186452,0.111218
0.0557462,-0.0559103
0.0557462,-0.0559103
0.0557462,-0.0559103
-0.00207826,-0.0955917
0.0972308,-0.12129
0.125743,-0.0413414
0.125035,-0.149519
-3.70142e-05,-0.153176
0.0417437,-0.0111415
-0.06759,0.0513544
-0.128078,0.0472302
-0.0547261,-0.0421823
-0.0547261,-0.0421823
0.104991,-0.0153878
0.0724634,0.106855
-0.0737975,0.0812557
-0.0737975,0.0812557
-0.0179922,-0.153854
0.13613,-0.15676
0.15673,-0.00777929
0.0274462,0.0640212
0.0521481,0.187819
0.116168,-0.0198399
-0.00591614,0.0300638
0.024854,-0.0749149
-0.0712809,0.00933625
-0.107463,0.0270586
-0.0553962,-0.00610938
-0.0553962,-0.00610938
-0.223713,-0.102849
-0.0394222,0.156026
-0.0262656,0.0888908
-0.0553802,0.147893
0.116864,0.00371914
-0.0767998,0.100309
-0.0781275,0.00301534
-0.123626,0.0554346
0.0651436,-0.155562
0.0781646,-0.0611033
0.0781646,-0.0611033
-0.0444772,-0.055556
-0.0697655,0.0347691
0.011637,0.0107032
0.0103829,0.0945508
-0.0594363,-0.0455579
-0.0746177,0.023484
-0.08383,-0.0542212
-0.0435945,0.0169152
0.0316243,0.145657
0.180073,0.283096
0.180073,0.283096
0.0999908,0.0572356
0.0233504,0.0852983
-0.0365907,-0.0103907
-0.0829459,-0.080084
-0.00650337,-0.00596311
-0.00650337,-0.00596311
-0.0973933,0.0616912
0.0315489,-0.0225761
-0.0890467,0.0096625
-0.16429,0.00556408
0.0308679,0.0308994
-0.0159749,0.0868458
0.0644448,0.115055
0.00302871,0.0202759
-0.00357446,-0.0813833
0.0330133,-0.0704863
0.0202217,0.114335
0.059183,-0.109382
0.143639,-0.0615392
0.160961,-0.0703121
0.0107801,-0.0408271
0.0107801,-0.0408271
0.0412246,-0.0363878
-0.0190878,-0.0433777
-0.0109978,-0.0979275
-0.0296142,-0.212292
0.0676031,-0.143665
0.240853,-0.190747
0.115409,-0.0728193
-0.00313982,-0.0754339
-0.00313982,-0.0754339
0.112607,-0.0477013
0.112607,-0.0477013
0.112607,-0.0477013
-0.0353048,-0.111303
-0.0353048,-0.111303
-0.0353048,-0.111303
-0.200392,0.00525766
-0.200392,0.00525766
-0.000594417,-0.164526
0.014817,0.0448282
0.014817,0.0448282
0.145943,0.0751702
0.0967692,0.0445596
-0.0718676,-0.0319396
0.0128557,-0.09129
0.0128557,-0.09129
-0.0634239,-0.0329723
-0.0255902,-0.066435
-0.141283,-0.00866992
-0.00411564,-0.111624
-0.0221403,-0.0725712
0.162943,0.0696227
-0.014983,-0.0521273
-0.124605,-0.0586917
0.0560917,-0.148402
0.0832881,0.0109342
0.0832881,0.0109342
0.0445209,0.121688
-0.121825,0.10847
0.0187704,0.0746787
0.0538143,0.220047
-0.185468,-0.0606907
-0.000387833,-0.0729624
-0.0903458,0.00572712
-0.00771417,-0.12378
-0.00771418,-0.12378
0.0258345,0.0357078
-0.0206877,-0.0601907
0.111137,-0.155823
0.111137,-0.155823
0.111137,-0.155823
0.111137,-0.155823
0.166882,-0.0456547
0.209462,0.0298089
0.13815,-0.0290187
-0.0117073,0.146437
-0.0306692,0.0293344
0.114599,0.0330587
-0.0249451,0.203981
-0.0249451,0.203981
0.0511184,-0.0374094
-0.0254996,-0.103271
-0.0254996,-0.103271
0.0645369,-0.0100493
0.0330087,0.0603181
-0.0357675,0.0791693
-0.0357675,0.0791693
-0.0357675,0.0791693
0.105144,0.0428968
0.00686876,-0.0155791
0.00686876,-0.0155791
0.0414966,-0.137146
0.0094755,-0.0703705
-0.0209553,-0.0349579
0.130487,0.0132707
-0.0663518,-0.0617812
-0.0663518,-0.0617812
-0.226887,-0.176558
-0.226887,-0.176558
-0.00589857,-0.107592
-0.00589857,-0.107592
0.00546234,0.0277862
-0.0174634,0.143913
0.146249,0.136115
0.0101262,0.0306624
-0.131158,0.0501207
-0.0555612,-0.000260791
-0.108765,-0.132099
-0.0507587,-0.0920933
0.112263,-0.159358
0.117621,0.0444266
0.117621,0.0444266
0.130207,-0.0147191
-0.0252013,0.00823532
0.086335,0.139503
0.120335,0.127133
0.136784,0.138208
0.0308952,0.139978
0.0308952,0.139978
-0.0198723,-0.00342615
-0.131278,-0.0739178
-0.131278,-0.0739178
