MDTU,0,2,4,6,8,10
10,0.0455563,0.045696,0.0474263,0.0474458,0.0477857,0.0484919
20,0.0452866,0.0458793,0.0459461,0.0460891,0.0466558,0.0468183
30,0.0457046,0.0458961,0.0468109,0.0468286,0.0475791,0.047769
40,0.0482676,0.0484237,0.0492831,0.0493217,0.0497926,0.0499241
50,0.0457148,0.045991,0.0470651,0.0472113,0.0477911,0.0478748
60,0.0465406,0.0468221,0.0486951,0.0488351,0.0499515,0.0503688
70,0.0447947,0.0454438,0.0459322,0.0460942,0.0486069,0.0487289
80,0.0502109,0.0503581,0.0519334,0.0520831,0.0526405,0.0530002
90,0.0428871,0.0433307,0.0449544,0.0451677,0.0460353,0.0467917
100,0.0504048,0.050802,0.0516425,0.0520812,0.052632,0.0528743
110,0.0451064,0.0452216,0.046331,0.0464897,0.0470639,0.0471654
120,0.0464208,0.0466005,0.0484048,0.0485934,0.0490324,0.0492327
130,0.0453038,0.0455384,0.0471482,0.04746,0.0497327,0.0498762
140,0.0484346,0.0485516,0.0500701,0.0504517,0.0512978,0.0514348
150,0.0455771,0.0459159,0.0474439,0.0476202,0.0477056,0.0479417
160,0.0469994,0.0476573,0.0484335,0.0486207,0.0496705,0.0497214
170,0.0475144,0.0478902,0.0494275,0.049531,0.0498137,0.0500195
180,0.0468186,0.0469883,0.0497119,0.0498453,0.0501902,0.0505319
190,0.0440702,0.0443114,0.0464634,0.0465009,0.0470586,0.0473281
200,0.0430568,0.043677,0.0444553,0.0447535,0.0462124,0.0467661
210,0.0453745,0.0453982,0.0473563,0.0477943,0.0479215,0.0485424
220,0.0464692,0.0465568,0.0483801,0.0487255,0.0497841,0.0500092
230,0.0468445,0.0472734,0.047936,0.0487551,0.0492386,0.0493566
240,0.0517775,0.051969,0.0522294,0.052859,0.053614,0.053785
250,0.0448001,0.0450754,0.0459435,0.0461507,0.0480854,0.0484068
260,0.0464755,0.0468025,0.0492354,0.0497548,0.049907,0.0505805
270,0.0452714,0.0459712,0.0468405,0.0469286,0.0477551,0.048375
280,0.0466863,0.0467643,0.0479809,0.0482502,0.0486384,0.0491179
290,0.0495199,0.0499145,0.0504178,0.0507976,0.0508464,0.0511602
300,0.0473041,0.0478253,0.049788,0.0500425,0.0505568,0.0508513
310,0.0492865,0.0495341,0.0507874,0.0513969,0.0519761,0.0521652
320,0.0452515,0.0455567,0.0482145,0.048271,0.0491957,0.0493811
330,0.0489099,0.0498166,0.0501254,0.0506476,0.0506775,0.0512308
340,0.0479242,0.0481813,0.0487985,0.0490763,0.0496082,0.0500348
350,0.0472987,0.047483,0.0484865,0.0491856,0.0505854,0.0509524
360,0.0496158,0.049901,0.0502254,0.0514856,0.0519041,0.0520091
370,0.0448545,0.0453984,0.0473595,0.0477152,0.0479484,0.0486915
380,0.0490998,0.049245,0.0504329,0.0511575,0.0516038,0.0520873
390,0.0465576,0.0469324,0.0477715,0.0480448,0.0500927,0.0503391
400,0.0462284,0.0462851,0.0471768,0.047829,0.0478616,0.0482769
410,0.0489245,0.0492831,0.0498821,0.0500144,0.0504455,0.0506803
420,0.046209,0.0466768,0.0482038,0.0485108,0.0485874,0.0494711
430,0.0478131,0.0480909,0.0491505,0.0494981,0.0499322,0.0499758
440,0.0409896,0.0415949,0.0424167,0.0429163,0.0436799,0.0445242
450,0.0461603,0.0462257,0.0469664,0.0475726,0.0479016,0.0482547
460,0.0483596,0.0488062,0.0501504,0.0504809,0.0517557,0.0521163
470,0.0431651,0.0434179,0.0477093,0.0477483,0.048472,0.0486061
480,0.048312,0.0486643,0.048689,0.0489511,0.050573,0.0510232
490,0.0461785,0.0461879,0.047338,0.0479056,0.0492435,0.0493138
500,0.0445601,0.0446543,0.046647,0.0469318,0.0477796,0.047956
510,0.0473795,0.0477438,0.0477557,0.0481005,0.0496605,0.0497107
520,0.0475796,0.0480231,0.0497646,0.0501533,0.0509512,0.0513739
530,0.0468032,0.0468647,0.0480675,0.0488289,0.048987,0.0491085
540,0.045586,0.0458656,0.0475974,0.0478898,0.0492163,0.0492435
550,0.0488849,0.049578,0.0504303,0.050837,0.0512582,0.051507
560,0.0449741,0.0457641,0.0481346,0.0490311,0.0495115,0.0499629
570,0.0473204,0.0479694,0.0497688,0.0503279,0.0504489,0.0509729
580,0.047011,0.0472106,0.0480358,0.0487434,0.0489763,0.049345
590,0.0476709,0.0478234,0.0495871,0.0498222,0.0508594,0.0513192
600,0.0481236,0.0491694,0.0502575,0.0504137,0.0507742,0.0512223
610,0.0453124,0.0458467,0.0480341,0.0484556,0.0487505,0.0490337
620,0.0475901,0.0478333,0.0486539,0.049366,0.0503871,0.0507318
630,0.0437071,0.044078,0.0455895,0.0456149,0.0471138,0.0472158
640,0.0481652,0.0482031,0.051424,0.0516935,0.0525216,0.0525638
650,0.0492352,0.049487,0.0507033,0.0510681,0.0513664,0.0514291
660,0.0447369,0.045294,0.0460863,0.0462441,0.0485533,0.048709
670,0.0499541,0.0500785,0.0506867,0.0507616,0.0515017,0.0515618
680,0.0449289,0.0449512,0.0457512,0.0459359,0.0483929,0.0484557
690,0.0484325,0.0489712,0.0505469,0.0505805,0.0518288,0.0521171
700,0.048144,0.0484166,0.0495359,0.0497847,0.050949,0.0510329
710,0.0488332,0.048953,0.0500625,0.0509116,0.0513223,0.0518114
720,0.0477517,0.0479155,0.0485208,0.0487637,0.0504287,0.0506773
730,0.0477112,0.0477761,0.0488251,0.0490386,0.0491897,0.0499346
740,0.0465871,0.0468297,0.0480089,0.0483965,0.0487189,0.0491856
750,0.0448128,0.0451505,0.0469549,0.0473617,0.048297,0.0485763
760,0.0480595,0.0484963,0.0490686,0.0498461,0.0505066,0.0509469
770,0.0464151,0.0468933,0.047965,0.0482293,0.0488331,0.0489793
780,0.0454233,0.0456897,0.0471133,0.0474765,0.0482954,0.0483847
790,0.0492363,0.0496755,0.050526,0.0506737,0.0512658,0.0515992
800,0.0455242,0.0459339,0.0459743,0.0465986,0.0476164,0.0477707
810,0.0435799,0.0442012,0.045697,0.0458108,0.0468334,0.0474413
820,0.0484238,0.0487233,0.0491801,0.0499273,0.0499929,0.0506678
830,0.0503087,0.0505382,0.0506654,0.0509062,0.0517739,0.051947
840,0.0459363,0.0461579,0.0486214,0.04864,0.0491656,0.0494989
850,0.0461748,0.0463119,0.0481108,0.0485986,0.0491975,0.049423
860,0.0457748,0.046278,0.049045,0.049101,0.0494851,0.0496182
870,0.0459239,0.0461931,0.0464569,0.047046,0.0483857,0.048628
880,0.04115,0.0415971,0.0441294,0.0444922,0.0459305,0.0462934
890,0.0455524,0.0458625,0.0470219,0.0470325,0.0476239,0.0476718
900,0.0433642,0.0437931,0.0460864,0.0464619,0.0481057,0.0482894
910,0.046595,0.0469054,0.0485926,0.048835,0.0496009,0.0497259
920,0.0470884,0.0474718,0.0476272,0.0482202,0.0493369,0.0496469
930,0.0476961,0.0478298,0.0496856,0.0497767,0.0513432,0.0515152
940,0.0461425,0.046307,0.0480314,0.0481284,0.0492453,0.0493207
950,0.0489031,0.0492558,0.0501189,0.0502484,0.0507852,0.0508548
960,0.0451632,0.0457961,0.0471709,0.0474764,0.0481849,0.048585
