MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.2325,1.22983,0.0811172
2,1.20938,1.19154,0.206973
3,1.19252,1.18487,0.134854
4,1.15897,1.15748,0.0588131
5,1.15897,1.15748,0.0588131
6,1.20441,1.20427,0.0182697
7,1.20441,1.20427,0.0182697
8,1.13894,1.13886,-0.0136541
9,1.13894,1.13886,-0.0136541
10,1.12055,1.12055,-0.000795344
11,1.1477,1.12974,0.202261
12,1.14338,1.12649,0.195786
13,1.1585,1.14283,0.189921
14,1.15892,1.15516,0.0933023
15,1.21717,1.16468,0.353572
16,1.21567,1.16634,0.342797
17,1.18962,1.1502,0.303703
18,1.18027,1.11901,0.375322
19,1.20625,1.13134,0.418462
20,1.16638,1.0441,0.519908
21,1.19678,1.03273,0.60476
22,1.19678,1.03273,0.60476
23,1.18936,0.838293,0.843706
24,1.19777,0.948154,0.731883
25,1.18217,0.837474,0.83436
26,1.18217,0.837474,0.83436
27,1.18217,0.837474,0.83436
28,1.18217,0.837474,0.83436
29,1.16993,0.870947,0.781141
30,1.16993,0.870947,0.781141
31,1.16993,0.870947,0.781141
32,1.15666,0.947484,0.663432
33,1.1427,0.925244,0.670588
34,1.21012,1.08169,0.542537
35,1.20298,0.970725,0.710538
36,1.17011,1.01618,0.580124
37,1.19595,1.03147,0.60527
38,1.22688,1.03219,0.663191
39,1.23285,0.944316,0.792585
40,1.25818,0.982159,0.786376
41,1.23861,0.943414,0.80257
42,1.22378,1.02993,0.66098
43,1.22448,1.14961,0.421593
44,1.2291,1.15461,0.42137
45,1.2015,1.16572,0.291027
46,1.2015,1.16572,0.291027
47,1.14443,1.10397,0.301592
48,1.14443,1.10397,0.301592
49,1.19247,1.14821,0.32189
50,1.18515,1.12618,0.36919
51,1.18515,1.12618,0.36919
52,1.21428,1.14808,0.39547
53,1.25365,1.23149,0.234636
54,1.19863,1.18357,0.189457
55,1.19863,1.18357,0.189457
56,1.14089,1.13629,0.102411
57,1.17624,1.14255,0.279489
58,1.17343,1.15961,0.179587
59,1.21814,1.19672,0.227454
60,1.23798,1.22699,0.164608
61,1.21338,1.19495,0.210677
62,1.21398,1.16618,0.337286
63,1.21398,1.16618,0.337286
64,1.21398,1.16618,0.337286
65,1.17557,1.10485,0.401576
66,1.23342,1.12584,0.503802
67,1.23342,1.12584,0.503802
68,1.21861,1.14924,0.40529
69,1.19011,1.16189,0.257626
70,1.21917,1.19858,0.223158
71,1.19228,1.15967,0.276955
