MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.976922,0.974717,0.0656061
2,0.972011,0.957633,0.166564
3,0.975519,0.9683,0.118459
4,0.979057,0.977808,0.0494234
5,0.979057,0.977808,0.0494234
6,0.973516,0.973308,0.0201306
7,0.973516,0.973308,0.0201306
8,0.970638,0.970542,-0.0136778
9,0.970638,0.970542,-0.0136778
10,0.973112,0.973092,-0.00624109
11,0.968982,0.953808,0.170812
12,0.978501,0.964025,0.167689
13,0.975944,0.961692,0.16618
14,0.971049,0.967542,0.0824584
15,0.97413,0.932625,0.281319
16,0.974871,0.935058,0.275753
17,0.974168,0.942283,0.247197
18,0.976496,0.9266,0.308152
19,0.975351,0.91545,0.336542
20,0.973687,0.872867,0.431473
21,0.972347,0.835858,0.496789
22,0.972347,0.835858,0.496789
23,0.973937,0.688844,0.688511
24,0.974729,0.77046,0.597067
25,0.975576,0.692093,0.687573
26,0.975576,0.692093,0.687573
27,0.975576,0.692093,0.687573
28,0.975576,0.692093,0.687573
29,0.971946,0.727301,0.644758
30,0.971946,0.727301,0.644758
31,0.971946,0.727301,0.644758
32,0.973363,0.796782,0.559083
33,0.973879,0.791556,0.567345
34,0.977322,0.874108,0.437142
35,0.975682,0.786236,0.577744
36,0.975802,0.84535,0.487414
37,0.981622,0.845117,0.49936
38,0.974863,0.818873,0.528966
39,0.9738,0.744938,0.627178
40,0.975018,0.762523,0.607634
41,0.974218,0.740513,0.633042
42,0.974881,0.820609,0.526302
43,0.973147,0.913833,0.334551
44,0.973955,0.916733,0.328919
45,0.976981,0.949392,0.230537
46,0.976981,0.949392,0.230537
47,0.975311,0.942008,0.252688
48,0.975311,0.942008,0.252688
49,0.975716,0.940058,0.261364
50,0.975023,0.925358,0.307215
51,0.975023,0.925358,0.307215
52,0.976556,0.922575,0.320184
53,0.974601,0.957067,0.184042
54,0.97574,0.964042,0.150641
55,0.97574,0.964042,0.150641
56,0.973841,0.970067,0.0856592
57,0.976565,0.9491,0.229975
58,0.976835,0.964708,0.15344
59,0.979328,0.962033,0.183235
60,0.976841,0.968425,0.127951
61,0.976871,0.962417,0.167427
62,0.976144,0.937642,0.271449
63,0.976144,0.937642,0.271449
64,0.976144,0.937642,0.271449
65,0.974932,0.914225,0.338651
66,0.977117,0.891808,0.399293
67,0.977117,0.891808,0.399293
68,0.975464,0.920592,0.322555
69,0.973786,0.951008,0.209385
70,0.97324,0.957208,0.175921
71,0.975908,0.950475,0.221344
72,0.974114,0.961492,0.156308
73,0.970861,0.959783,0.146244
74,0.974263,0.9502,0.215194
75,0.974517,0.920408,0.320206
76,0.972635,0.876608,0.421398
77,0.975053,0.79487,0.564722
78,0.975053,0.79487,0.564722
79,0.975203,0.851133,0.476017
80,0.981981,0.834642,0.517359
81,0.974551,0.829553,0.51146
82,0.974551,0.829553,0.51146
83,0.974852,0.669389,0.708699
84,0.978337,0.632454,0.746421
85,0.976942,0.462957,0.860283
86,0.974462,0.482906,0.846392
87,0.978174,0.387878,0.897983
88,0.970926,0.370877,0.8973
89,0.970926,0.370877,0.8973
90,0.970926,0.370877,0.8973
91,0.973343,0.418458,0.8788
92,0.976438,0.484613,0.847692
93,0.976275,0.556517,0.802123
94,0.976275,0.556517,0.802123
95,0.977145,0.511443,0.832609
96,0.969145,0.550209,0.797817
97,0.975775,0.402669,0.888817
98,0.975775,0.402669,0.888817
99,0.975775,0.402669,0.888817
100,0.980508,0.340217,0.919592
101,0.97929,0.371837,0.90595
102,0.976692,0.448873,0.867433
103,0.975606,0.478298,0.850317
104,0.979549,0.517151,0.831908
105,0.975787,0.579665,0.784952
106,0.975787,0.579665,0.784952
107,0.977116,0.488312,0.84635
108,0.975916,0.6595,0.719355
109,0.980328,0.715437,0.670218
110,0.972145,0.691445,0.683352
111,0.97649,0.722477,0.656932
112,0.97649,0.722477,0.656932
113,0.97488,0.768358,0.600013
114,0.973637,0.761043,0.607275
115,0.978198,0.771599,0.601254
116,0.978198,0.771599,0.601254
117,0.975468,0.684185,0.69529
118,0.976006,0.539934,0.813055
119,0.976798,0.584523,0.782602
120,0.978329,0.610391,0.764559
121,0.976876,0.612969,0.760628
122,0.97888,0.65918,0.723663
123,0.977773,0.660468,0.720987
124,0.977479,0.711026,0.670752
125,0.975213,0.611728,0.759493
126,0.975213,0.611728,0.759493
127,0.975656,0.701778,0.677799
128,0.975656,0.701778,0.677799
129,0.975164,0.745194,0.628992
130,0.974931,0.661181,0.716471
131,0.976338,0.779923,0.587328
132,0.976816,0.68644,0.694961
133,0.975557,0.710008,0.669028
134,0.975557,0.710008,0.669028
135,0.975557,0.710008,0.669028
136,0.975557,0.710008,0.669028
137,0.973714,0.677163,0.699693
138,0.976715,0.693166,0.688108
139,0.97847,0.660521,0.721883
140,0.978999,0.772516,0.601381
141,0.978999,0.772516,0.601381
142,0.976671,0.866375,0.450867
143,0.974531,0.83192,0.507563
144,0.977058,0.778666,0.590188
145,0.97897,0.74634,0.633528
146,0.97897,0.74634,0.633528
147,0.975169,0.725102,0.65206
148,0.975169,0.725102,0.65206
149,0.975169,0.725102,0.65206
150,0.973735,0.637988,0.735616
151,0.97683,0.601471,0.769695
152,0.976986,0.560987,0.799873
153,0.973,0.63149,0.740236
154,0.973,0.63149,0.740236
155,0.975672,0.721097,0.657233
156,0.975672,0.721097,0.657233
157,0.974216,0.738001,0.635965
158,0.969033,0.701106,0.668937
159,0.974844,0.616863,0.754852
160,0.975883,0.651548,0.726522
161,0.975857,0.669179,0.710278
162,0.973461,0.600762,0.76597
163,0.974709,0.516461,0.826635
164,0.974709,0.516461,0.826635
165,0.97782,0.490754,0.84575
166,0.97782,0.490754,0.84575
167,0.976081,0.555516,0.802581
168,0.976081,0.555516,0.802581
169,0.974338,0.499071,0.836817
170,0.977787,0.546615,0.810728
171,0.974034,0.596109,0.770322
172,0.975673,0.712373,0.66668
173,0.975673,0.712373,0.66668
174,0.975757,0.728083,0.649613
175,0.974562,0.745532,0.627657
176,0.975821,0.713936,0.665223
177,0.975634,0.738912,0.63708
178,0.97298,0.733216,0.639597
179,0.978463,0.833475,0.512551
180,0.975726,0.854608,0.470835
181,0.976155,0.747516,0.627773
182,0.971954,0.684634,0.689906
183,0.972454,0.687714,0.687543
184,0.972454,0.687714,0.687543
185,0.97529,0.705995,0.672876
186,0.975749,0.670913,0.708493
187,0.975035,0.599265,0.769139
188,0.97823,0.530639,0.8218
189,0.976932,0.607248,0.765275
190,0.972881,0.600328,0.765575
191,0.974738,0.410769,0.883958
192,0.973805,0.457397,0.8597
193,0.975034,0.386867,0.895
194,0.975034,0.386867,0.895
195,0.97823,0.458012,0.864383
196,0.975335,0.337944,0.914917
197,0.978485,0.421857,0.882875
198,0.977646,0.373892,0.903325
199,0.977646,0.373892,0.903325
200,0.971303,0.537285,0.809169
201,0.972373,0.531813,0.814054
202,0.9755,0.484414,0.846725
203,0.9755,0.484414,0.846725
204,0.978905,0.40853,0.889583
205,0.978905,0.40853,0.889583
206,0.976058,0.41926,0.881425
207,0.974116,0.515303,0.826658
208,0.977991,0.487707,0.847708
209,0.977286,0.494778,0.842783
210,0.97471,0.41126,0.8837
211,0.973709,0.476948,0.8489
212,0.97504,0.582654,0.781803
213,0.97495,0.66274,0.715054
214,0.976018,0.732727,0.644766
215,0.976018,0.732727,0.644766
216,0.973557,0.705571,0.670808
217,0.976435,0.629178,0.7467
218,0.978525,0.648613,0.732676
219,0.978525,0.648613,0.732676
220,0.978525,0.648613,0.732676
221,0.976944,0.633983,0.743293
222,0.98015,0.571902,0.796004
223,0.977106,0.606783,0.765866
224,0.975935,0.634921,0.741164
225,0.969683,0.650783,0.718865
226,0.969683,0.650783,0.718865
227,0.975665,0.660875,0.717751
228,0.976828,0.687841,0.693591
229,0.973336,0.79569,0.56059
230,0.977068,0.702589,0.678992
231,0.976316,0.815405,0.536942
232,0.977349,0.764592,0.608777
233,0.97625,0.836092,0.503999
234,0.977017,0.874842,0.434987
235,0.976906,0.8822,0.419606
236,0.975815,0.891975,0.395722
237,0.97487,0.933725,0.280231
238,0.970606,0.944517,0.223527
239,0.975331,0.957292,0.186715
240,0.98142,0.973733,0.12259
241,0.974099,0.954575,0.194049
242,0.974099,0.954575,0.194049
243,0.977625,0.951092,0.226217
244,0.976223,0.950017,0.224678
245,0.972877,0.949558,0.211729
246,0.972877,0.949558,0.211729
247,0.972877,0.949558,0.211729
248,0.973864,0.950742,0.210954
249,0.973651,0.946167,0.229705
250,0.971745,0.964042,0.122112
251,0.969823,0.961633,0.125767
252,0.977591,0.956042,0.204128
253,0.975527,0.967708,0.12326
254,0.975527,0.967708,0.12326
255,0.975527,0.967708,0.12326
256,0.975046,0.927058,0.302123
257,0.973365,0.9256,0.30117
258,0.973365,0.9256,0.30117
259,0.97502,0.885967,0.407095
260,0.97502,0.885967,0.407095
261,0.97502,0.885967,0.407095
262,0.97502,0.885967,0.407095
263,0.974454,0.918833,0.324508
264,0.978143,0.877833,0.431477
265,0.978143,0.877833,0.431477
266,0.974386,0.878142,0.42225
267,0.976438,0.8711,0.441153
268,0.976438,0.8711,0.441153
269,0.977687,0.8569,0.470738
270,0.973919,0.82983,0.509804
271,0.978435,0.780137,0.590527
272,0.978435,0.780137,0.590527
273,0.978435,0.780137,0.590527
274,0.974702,0.826976,0.515902
275,0.976957,0.711028,0.669987
276,0.976957,0.711028,0.669987
277,0.975902,0.774917,0.593202
278,0.974501,0.811601,0.539404
