MDTU,|Tr(Lx)|
1,0.121641
2,0.178697
3,0.117894
4,0.190141
5,0.190141
6,0.0804042
7,0.0804042
8,0.0814801
9,0.0814801
10,0.116889
11,0.0913738
12,0.0861227
13,0.077996
14,0.036623
15,0.134219
16,0.0981667
17,0.0467492
18,0.0663251
19,0.0506521
20,0.113021
21,0.0959691
22,0.0959691
23,0.0610492
24,0.0683771
25,0.0467873
26,0.0467873
27,0.0467873
28,0.0467873
29,0.178573
30,0.178573
31,0.178573
32,0.0607798
33,0.0619174
34,0.223055
35,0.0672978
36,0.052002
37,0.0121071
38,0.213111
39,0.13087
40,0.0819523
41,0.193968
42,0.134766
43,0.0400133
44,0.152391
45,0.175786
46,0.175786
47,0.174637
48,0.174637
49,0.0502335
50,0.0564653
51,0.0564653
52,0.0829167
53,0.148111
54,0.129179
55,0.129179
56,0.177196
57,0.214903
58,0.204901
59,0.173196
60,0.139285
61,0.0630803
62,0.0517599
63,0.0517599
64,0.0517599
65,0.171224
66,0.105813
67,0.105813
68,0.138722
69,0.120723
70,0.0771053
71,0.0602829
72,0.0359999
73,0.00602211
74,0.0899255
75,0.0486472
76,0.0276189
77,0.0664521
78,0.0664521
79,0.185131
80,0.138377
81,0.129617
82,0.129617
83,0.0745441
84,0.0475227
85,0.0485983
86,0.153985
87,0.117258
88,0.0255407
89,0.0255407
90,0.0255407
91,0.0299698
92,0.048656
93,0.130968
94,0.130968
95,0.0715378
96,0.0468929
97,0.173557
98,0.173557
99,0.173557
100,0.0860755
101,0.147785
102,0.0729964
103,0.130407
104,0.151974
105,0.0631509
106,0.0631509
107,0.163206
108,0.0549382
109,0.104945
110,0.0562458
111,0.0354793
112,0.0354793
113,0.0349013
114,0.0716015
115,0.141326
116,0.141326
117,0.0978302
118,0.101661
119,0.151239
120,0.0459307
121,0.0360381
122,0.178145
123,0.170582
124,0.109764
125,0.13066
126,0.13066
127,0.0453812
128,0.0453812
129,0.0710502
130,0.121968
131,0.0282087
132,0.18411
133,0.0223652
134,0.0223652
135,0.0223652
136,0.0223652
137,0.0571519
138,0.182538
139,0.181787
140,0.20533
141,0.20533
142,0.100956
143,0.147059
144,0.00274103
145,0.0138076
146,0.0138076
147,0.162731
148,0.162731
149,0.162731
150,0.0598526
151,0.115737
152,0.0549701
153,0.146683
154,0.146683
155,0.135123
156,0.135123
157,0.058743
158,0.0831817
159,0.0805078
160,0.138467
161,0.089371
162,0.103931
163,0.118091
164,0.118091
165,0.0929602
166,0.0929602
167,0.246695
168,0.246695
169,0.0675798
170,0.0123387
171,0.209451
172,0.0929428
173,0.0929428
174,0.0779049
175,0.0443595
176,0.191061
177,0.109506
178,0.189647
179,0.1555
180,0.137414
181,0.201609
182,0.147333
183,0.185636
184,0.185636
185,0.166132
186,0.123334
187,0.0284703
188,0.063747
189,0.143209
190,0.0989836
191,0.099073
192,0.0685762
193,0.199899
194,0.199899
195,0.0279941
196,0.0212081
197,0.0509145
198,0.0644887
199,0.0644887
200,0.0255306
201,0.0381023
202,0.155224
203,0.155224
204,0.166363
205,0.166363
206,0.0966841
207,0.0800278
208,0.171308
209,0.0352356
210,0.0664742
211,0.0825356
212,0.0396652
213,0.0284529
214,0.108946
215,0.108946
216,0.147908
217,0.0792486
218,0.0590436
219,0.0590436
220,0.0590436
221,0.0826737
222,0.232745
223,0.153499
224,0.185523
225,0.13865
226,0.13865
227,0.188394
228,0.192508
229,0.288926
230,0.050517
231,0.0942442
232,0.052056
233,0.0502061
234,0.044032
235,0.0828054
236,0.0483624
237,0.0329888
238,0.109318
239,0.0490238
240,0.124341
241,0.0996812
242,0.0996812
243,0.0779187
244,0.0587091
245,0.217155
246,0.217155
247,0.217155
248,0.122879
249,0.0688673
250,0.0784315
251,0.0801458
252,0.14351
253,0.0711466
254,0.0711466
255,0.0711466
256,0.0286063
257,0.140071
258,0.140071
259,0.070913
260,0.070913
261,0.070913
262,0.070913
263,0.203201
264,0.145124
265,0.145124
266,0.258971
267,0.0417605
268,0.0417605
269,0.0874832
270,0.168702
271,0.0885196
272,0.0885196
273,0.0885196
274,0.163059
275,0.27304
276,0.27304
277,0.103349
278,0.165102
279,0.0134507
280,0.0234914
281,0.0748031
282,0.154191
283,0.207866
284,0.207866
285,0.15587
286,0.150898
287,0.150898
288,0.096112
289,0.0574857
290,0.15758
291,0.0605034
292,0.075034
293,0.0656956
294,0.0656956
295,0.143344
296,0.173159
297,0.0957673
298,0.110859
299,0.110859
300,0.110859
301,0.0498957
302,0.0480445
303,0.0480445
304,0.0492398
305,0.0492398
306,0.0960831
307,0.0782013
308,0.2417
309,0.146805
310,0.113571
311,0.137146
312,0.137146
313,0.0833305
314,0.069052
315,0.0668487
316,0.159508
317,0.110366
318,0.0533397
319,0.0533397
320,0.0533397
321,0.0437397
322,0.00917711
323,0.120116
324,0.126623
325,0.126623
326,0.09986
327,0.0378908
328,0.0378908
329,0.0818969
330,0.0555043
331,0.0875236
332,0.102925
333,0.0717202
334,0.14675
335,0.0493169
336,0.0493169
337,0.0493169
338,0.09258
339,0.0667969
340,0.123322
341,0.123322
342,0.180736
343,0.180736
344,0.180736
345,0.0715186
346,0.12742
347,0.12742
348,0.264693
349,0.0569619
350,0.0569619
351,0.0366607
352,0.14845
353,0.0354374
354,0.0812633
355,0.116871
356,0.012419
357,0.0640387
358,0.0723337
359,0.233012
360,0.123926
361,0.0337955
362,0.106902
363,0.106902
364,0.0523785
365,0.0523785
366,0.0677664
367,0.0326747
368,0.102589
369,0.0972093
370,0.140858
371,0.15903
372,0.0510949
373,0.0441325
374,0.0481827
375,0.102369
376,0.0577742
377,0.0857901
378,0.136804
379,0.052155
380,0.129073
381,0.0660813
382,0.0176612
383,0.194248
384,0.194248
385,0.075516
386,0.0628023
387,0.0438908
388,0.0838757
389,0.0353427
390,0.0728276
391,0.0779602
392,0.0779602
393,0.134331
394,0.134331
395,0.0202813
396,0.120574
397,0.120574
398,0.120574
399,0.0455543
400,0.0817387
401,0.192601
402,0.192601
403,0.12024
404,0.0755885
405,0.0716357
406,0.0716357
407,0.0778012
408,0.0778012
409,0.0778012
410,0.0777892
411,0.00443168
412,0.0254161
413,0.0568371
414,0.0856626
415,0.0856626
416,0.0856626
417,0.0525307
418,0.0792497
419,0.0792497
420,0.0792497
421,0.108409
422,0.0564619
423,0.0665922
424,0.0665922
425,0.0665922
426,0.0161867
427,0.0161867
428,0.0333193
429,0.107407
430,0.139679
431,0.151924
432,0.0950962
433,0.00973666
434,0.0954351
435,0.0546939
436,0.114236
437,0.0511942
438,0.0703986
439,0.0854864
440,0.0469238
441,0.124202
442,0.124202
443,0.123848
444,0.150514
445,0.150514
446,0.0638308
447,0.0638308
448,0.0317273
449,0.0999401
450,0.0833435
451,0.121741
452,0.0974365
453,0.0750172
454,0.103064
455,0.103064
456,0.0628274
457,0.0959896
458,0.0948715
459,0.0948715
460,0.0386186
461,0.249641
462,0.0720071
463,0.120315
464,0.0907049
465,0.0907049
466,0.0466121
467,0.262406
468,0.196125
469,0.196125
470,0.196125
471,0.0424119
472,0.0726277
473,0.149574
474,0.0443326
475,0.111301
476,0.111301
477,0.111301
478,0.111301
479,0.0707355
480,0.210257
481,0.0821616
482,0.0472451
483,0.136364
484,0.100767
485,0.105856
486,0.08116
487,0.0956852
488,0.0988149
489,0.0531458
490,0.0531458
491,0.0739749
492,0.181886
493,0.181886
494,0.09627
495,0.0413094
496,0.099842
497,0.132125
498,0.180546
499,0.0911149
500,0.232676
501,0.151798
502,0.291586
503,0.16009
504,0.0220298
505,0.0707034
506,0.121479
507,0.182815
508,0.0516563
509,0.0516563
510,0.0516563
511,0.0516563
512,0.100632
513,0.125469
514,0.0666568
515,0.0666568
516,0.0666568
517,0.0666568
518,0.0703046
519,0.113081
520,0.0669841
521,0.0669841
522,0.118903
523,0.126737
524,0.0971745
525,0.0971745
526,0.0971745
527,0.0165788
528,0.199185
529,0.199185
530,0.144554
531,0.0303627
532,0.125282
533,0.0231355
534,0.0699305
535,0.22395
536,0.22395
537,0.0733246
538,0.0647436
539,0.0345518
540,0.0260582
541,0.0536482
542,0.134971
543,0.0811859
544,0.022792
545,0.219669
546,0.0816428
547,0.0816428
548,0.0816428
549,0.0373137
550,0.0164748
551,0.0508646
552,0.0396978
553,0.0390252
554,0.0831842
555,0.0669726
556,0.0669726
557,0.0375107
558,0.151586
559,0.151586
560,0.151586
561,0.0164767
562,0.0591584
563,0.146527
564,0.119036
565,0.119036
566,0.119036
567,0.0774344
568,0.113049
569,0.113049
570,0.083063
571,0.0368439
572,0.0688025
573,0.0688025
574,0.0432336
575,0.123063
576,0.123063
577,0.0451299
578,0.124003
579,0.0955332
580,0.180616
581,0.0305522
582,0.0271325
583,0.0271325
584,0.0271325
585,0.163032
586,0.0832122
587,0.00871863
588,0.0284946
589,0.187572
590,0.095706
591,0.181955
592,0.181955
593,0.245485
594,0.216125
595,0.0598912
596,0.0598912
597,0.0367178
598,0.141151
599,0.107183
600,0.0893133
601,0.0720399
602,0.0720399
603,0.0911664
604,0.0598627
605,0.0560786
606,0.117514
607,0.128659
608,0.165422
609,0.0539881
610,0.0622431
611,0.0852106
612,0.0831468
613,0.13595
614,0.114551
615,0.114551
616,0.256264
617,0.256264
618,0.256264
619,0.249428
620,0.149688
621,0.149688
622,0.149688
623,0.0968774
624,0.0968774
625,0.0968774
626,0.139965
627,0.016979
628,0.0408983
629,0.0943445
630,0.0536979
631,0.14389
632,0.14389
633,0.14389
634,0.0654284
635,0.0786857
636,0.0170511
637,0.0170511
638,0.0170511
639,0.19001
640,0.0461663
641,0.0886248
642,0.0886248
643,0.0491614
644,0.0491614
645,0.128636
646,0.154303
647,0.169063
648,0.218067
649,0.218067
650,0.270634
651,0.107606
652,0.107606
653,0.0849297
654,0.0959575
655,0.0579437
656,0.0489597
657,0.0489597
658,0.0701449
659,0.0701449
660,0.111793
661,0.105266
662,0.0818147
663,0.098488
664,0.057262
665,0.142085
666,0.0507598
667,0.0507598
668,0.21234
669,0.0301752
670,0.0301752
671,0.0301752
672,0.0607151
673,0.107229
674,0.0408298
675,0.0304202
676,0.103538
677,0.103538
678,0.0105112
679,0.0593364
680,0.0442716
681,0.101889
682,0.0278124
683,0.0637451
684,0.0637451
685,0.0875908
686,0.076158
687,0.0804946
688,0.142444
689,0.124727
690,0.157975
691,0.159293
692,0.100023
693,0.100023
694,0.0855276
695,0.0770026
696,0.126074
697,0.0206382
698,0.135727
699,0.135727
700,0.102587
701,0.102587
702,0.102587
703,0.126641
704,0.146069
705,0.0457426
706,0.101127
707,0.0911749
708,0.0911749
709,0.0515863
710,0.0122186
711,0.0122186
712,0.011955
713,0.0976941
714,0.133654
715,0.0648169
716,0.0937073
717,0.0858139
718,0.180047
719,0.180047
720,0.180047
721,0.25792
722,0.182754
723,0.182754
724,0.0447097
725,0.123997
726,0.123997
727,0.0708397
728,0.0987412
729,0.035971
730,0.035971
731,0.035971
732,0.111725
733,0.081274
734,0.0687741
735,0.11542
736,0.0917094
737,0.152503
738,0.165043
739,0.077907
740,0.134907
741,0.133329
742,0.0298976
743,0.0298976
744,0.0098753
745,0.155453
746,0.0854136
747,0.16846
748,0.222383
749,0.117636
750,0.0408661
751,0.0408661
752,0.0856704
753,0.0754173
754,0.0771479
755,0.0479892
756,0.0996125
757,0.0996125
758,0.0110273
759,0.0666166
760,0.0666166
761,0.145056
762,0.0273941
763,0.125124
764,0.125124
765,0.125124
766,0.0894596
767,0.061329
768,0.107824
769,0.0147968
770,0.0160152
771,0.0550096
772,0.0490309
773,0.0393816
774,0.18167
775,0.0480414
776,0.0526577
777,0.0281183
778,0.0813142
779,0.147176
780,0.175607
781,0.138608
782,0.0330756
783,0.0545526
784,0.0928784
785,0.187139
786,0.0971983
787,0.0971983
788,0.0393843
789,0.0393843
790,0.0561542
791,0.117248
792,0.117248
793,0.0137716
794,0.0777784
795,0.0949376
796,0.0949376
797,0.063878
798,0.169477
799,0.0858354
800,0.0727294
801,0.0727294
802,0.207272
803,0.13769
804,0.090723
805,0.0796241
806,0.041568
807,0.041568
808,0.024051
809,0.0817216
810,0.0508925
811,0.0508925
812,0.0508925
813,0.0508925
814,0.0508925
815,0.0821947
816,0.0821947
817,0.0936404
818,0.0936404
819,0.0279467
820,0.0880419
821,0.150313
822,0.0846909
823,0.225661
824,0.0552769
825,0.0552769
826,0.0552769
827,0.225562
828,0.108947
829,0.066776
830,0.066776
831,0.192959
832,0.144607
833,0.0993852
834,0.0993852
835,0.143443
836,0.0198279
837,0.0198279
838,0.0324689
839,0.142112
840,0.0631292
841,0.0631292
842,0.0684903
843,0.0684903
844,0.0684903
845,0.156296
846,0.0213326
847,0.161755
848,0.161755
849,0.1351
850,0.0629174
851,0.06366
852,0.0544004
853,0.0914766
854,0.122855
855,0.145758
856,0.145758
857,0.0947893
858,0.0947893
859,0.0403237
860,0.0403237
861,0.0590901
862,0.0951632
863,0.0203546
864,0.157246
865,0.0787006
866,0.0787006
867,0.0787006
868,0.0787006
869,0.0214138
870,0.170073
871,0.170073
872,0.0332851
873,0.0444648
874,0.0728893
875,0.0613047
876,0.116381
877,0.0440845
878,0.0598279
879,0.0404278
880,0.0603663
881,0.141427
882,0.0664154
883,0.0664154
884,0.0664154
885,0.07455
886,0.119319
887,0.165538
888,0.165538
889,0.165538
890,0.213797
891,0.12519
892,0.0837204
893,0.0686767
894,0.0686767
895,0.172465
896,0.0490075
897,0.0961976
898,0.0961976
899,0.0961976
900,0.109882
901,0.0890825
902,0.148326
903,0.148326
904,0.160311
905,0.168298
906,0.0961202
907,0.0842698
908,0.0891104
909,0.062739
910,0.062739
911,0.062739
912,0.062739
913,0.062739
914,0.062739
915,0.0173374
916,0.0517708
917,0.129286
918,0.149467
919,0.0536216
920,0.176092
921,0.0636351
922,0.0430807
923,0.0778487
924,0.164038
925,0.182347
926,0.182347
927,0.0428035
