MDTU,link
1,1.01476
2,1.00629
3,1.00292
4,0.998427
5,0.998427
6,0.995108
7,0.995108
8,0.984011
9,0.984011
10,0.98976
11,0.989189
12,0.997683
13,0.994909
14,0.996048
15,1.01195
16,1.01047
17,1.01002
18,1.00712
19,1.0097
20,1.00168
21,1.00053
22,1.00053
23,1.00164
24,1.0008
25,0.99998
26,0.99998
27,0.99998
28,0.99998
29,1.00352
30,1.00352
31,1.00352
32,0.997697
33,1.00394
34,1.00974
35,1.00621
36,1.01429
37,1.01311
38,1.01906
39,1.01981
40,1.02125
41,1.00944
42,1.00698
43,1.00788
44,1.01346
45,1.01793
46,1.01793
47,1.00603
48,1.00603
49,1.01166
50,1.00341
51,1.00341
52,1.013
53,1.01139
54,1.01012
55,1.01012
56,1.0104
57,1.00181
58,1.00412
59,1.00481
60,1.01308
61,1.00929
62,1.00174
63,1.00174
64,1.00174
65,1.00176
66,1.00334
67,1.00334
68,1.01247
69,0.999358
70,1.00831
71,1.00139
72,1.0047
73,1.00208
74,1.00064
75,1.00488
76,1.00596
77,1.00606
78,1.00606
79,1.0174
80,1.01875
81,1.01177
82,1.01177
83,1.00747
84,1.00489
85,1.00317
86,1.00506
87,0.996884
88,1.0019
89,1.0019
90,1.0019
91,0.994386
92,0.99514
93,0.983485
94,0.983485
95,0.997949
96,0.999917
97,0.996297
98,0.996297
99,0.996297
100,1.00085
101,1.00825
102,1.00459
103,1.00645
104,1.00268
105,0.994723
106,0.994723
107,1.00317
108,0.996499
109,0.986404
110,0.993724
111,1.00264
112,1.00264
113,1.0031
114,1.00549
115,1.00536
116,1.00536
117,1.00916
118,1.01347
119,1.01659
120,1.00878
121,1.00769
122,1.00995
123,1.00762
124,1.0009
125,0.994917
126,0.994917
127,0.998198
128,0.998198
129,0.99773
130,1.00515
131,1.00922
132,1.00581
133,1.0104
134,1.0104
135,1.0104
136,1.0104
137,1.01565
138,1.01888
139,1.01428
140,1.01848
141,1.01848
142,1.01671
143,1.01691
144,1.01749
145,1.01344
146,1.01344
147,1.00946
148,1.00946
149,1.00946
150,1.00838
151,1.0112
152,1.01091
153,1.01416
154,1.01416
155,1.0209
156,1.0209
157,1.01663
158,1.02227
159,1.01735
160,1.02092
161,1.0196
162,1.02449
163,1.02727
164,1.02727
165,1.0192
166,1.0192
167,1.01445
168,1.01445
169,1.02177
170,1.02234
171,1.01676
172,1.01111
173,1.01111
174,1.01259
175,1.01733
176,1.01498
177,1.01496
178,1.01706
179,1.02219
180,1.01841
181,1.02289
182,1.02514
183,1.02314
184,1.02314
185,1.02819
186,1.02942
187,1.02265
188,1.02201
189,1.01609
190,1.01528
191,1.02308
192,1.01451
193,1.01898
194,1.01898
195,1.00638
196,1.00813
197,1.0137
198,1.01764
199,1.01764
200,1.02717
201,1.01627
202,1.02099
203,1.02099
204,1.02094
205,1.02094
206,1.01611
207,1.0084
208,1.00893
209,1.00706
210,0.995163
211,0.993433
212,1.00218
213,1.00171
214,1.00145
215,1.00145
216,0.998686
217,0.99988
218,0.999684
219,0.999684
220,0.999684
221,1.00672
222,1.01096
223,1.00841
224,1.00091
225,0.995339
226,0.995339
227,1.00291
228,1.00229
229,1.00826
230,0.995126
231,0.992403
232,0.990454
233,0.995035
234,0.996126
235,0.997528
236,0.998458
237,1.0017
238,1.00529
239,1.00645
240,1.00949
241,1.01003
242,1.01003
243,1.01207
244,1.0099
245,1.01379
246,1.01379
247,1.01379
248,1.01548
249,1.01259
250,1.01133
251,1.00126
252,1.01548
253,1.01409
254,1.01409
255,1.01409
256,1.01027
257,1.01311
258,1.01311
259,1.01485
260,1.01485
261,1.01485
262,1.01485
263,1.01096
264,1.01538
265,1.01538
266,1.01565
267,1.01931
268,1.01931
269,1.01845
270,1.02218
271,1.02409
272,1.02409
273,1.02409
274,1.02017
275,1.02234
276,1.02234
277,1.02569
278,1.02254
279,1.0126
280,1.00643
281,1.00133
282,0.998083
283,1.01624
284,1.01624
285,1.01091
286,1.02159
287,1.02159
288,1.02349
289,1.02065
290,1.01937
291,1.01144
292,1.01429
293,1.00911
294,1.00911
295,1.0144
296,1.0124
297,1.02416
298,1.02916
299,1.02916
300,1.02916
301,1.02008
302,1.02235
303,1.02235
304,1.02808
305,1.02808
306,1.0163
307,1.01592
308,1.01499
309,1.02462
310,1.02063
311,1.01497
312,1.01497
313,1.01944
314,1.02322
315,1.02031
316,1.01656
317,1.0203
318,1.0206
319,1.0206
320,1.0206
321,1.02125
322,1.00771
323,1.01313
324,1.01181
325,1.01181
326,1.00381
327,1.01452
328,1.01452
329,1.01028
330,1.00979
331,1.01128
332,1.01076
333,1.01308
334,1.01195
335,1.01533
336,1.01533
337,1.01533
338,1.00976
339,1.00089
340,0.994484
341,0.994484
342,0.997176
343,0.997176
344,0.997176
345,1.00452
346,1.01515
347,1.01515
348,1.01836
349,1.01986
350,1.01986
351,1.01802
352,1.01795
353,1.01627
354,1.01631
355,1.00742
356,1.0036
357,1.01529
358,1.00921
359,1.01287
360,1.01149
361,1.01111
362,1.01156
363,1.01156
364,1.02537
365,1.02537
366,1.01868
367,1.01523
368,1.02
369,1.01097
370,1.01049
371,1.00431
372,1.00535
373,1.01003
374,1.00438
375,1.01095
376,1.0112
377,1.01833
378,1.00876
379,1.00797
380,1.0058
381,1.00921
382,1.00353
383,1.00933
384,1.00933
385,1.00911
386,1.01257
387,1.01512
388,1.00481
389,1.00466
390,1.0063
391,0.999875
392,0.999875
393,1.00685
394,1.00685
395,1.00223
396,0.997437
397,0.997437
398,0.997437
399,0.994912
400,1.00212
401,1.00241
402,1.00241
403,1.0008
404,0.998154
405,0.993226
406,0.993226
407,0.99875
408,0.99875
409,0.99875
410,0.996494
411,1.00104
412,0.993569
413,0.995402
414,0.989813
415,0.989813
416,0.989813
417,0.998805
418,0.995737
419,0.995737
420,0.995737
421,1.00297
422,1.00216
423,1.008
424,1.008
425,1.008
426,1.00258
427,1.00258
428,1.00763
429,1.01214
430,1.01165
431,1.00945
432,1.00749
433,1.006
434,1.01294
435,1.01115
436,1.00087
437,1.00197
438,0.995416
439,0.999749
440,1.00086
441,1.00701
442,1.00701
443,1.01228
444,1.01794
445,1.01794
446,1.01456
447,1.01456
448,1.02067
449,1.01655
450,1.01145
451,1.00792
452,1.01784
453,1.01015
454,1.01361
455,1.01361
456,1.01024
457,1.01341
458,1.01789
459,1.01789
460,1.02071
461,1.00985
462,1.01133
463,1.01834
464,1.00985
465,1.00985
466,1.0064
467,1.01444
468,1.01477
469,1.01477
470,1.01477
471,1.00981
472,0.998163
473,1.00953
474,0.996433
475,1.00043
476,1.00043
477,1.00043
478,1.00043
479,1.00852
480,1.01492
481,1.01677
482,1.01928
483,1.02424
484,1.01646
485,1.01888
486,1.01706
487,1.00851
488,1.00699
489,1.00801
490,1.00801
491,1.01047
492,1.01303
493,1.01303
494,1.00872
495,1.00517
496,1.00562
497,1.00476
498,1.01075
499,1.01038
500,1.01295
501,1.00979
502,1.00397
503,1.00319
504,1.00473
505,1.00275
506,1.00362
507,0.997077
508,0.992228
509,0.992228
510,0.992228
511,0.992228
512,1.00028
513,0.99787
514,0.993362
515,0.993362
516,0.993362
517,0.993362
518,1.00022
519,1.00387
520,1.00272
521,1.00272
522,1.00344
523,1.00761
524,1.00488
525,1.00488
526,1.00488
527,1.01899
528,1.01173
529,1.01173
530,1.00818
531,1.0073
532,1.00233
533,1.00447
534,0.998228
535,0.998416
536,0.998416
537,0.990584
538,0.992981
539,0.999762
540,1.00119
541,1.00883
542,1.00324
543,1.00384
544,1.00107
545,1.00439
546,1.00334
547,1.00334
548,1.00334
549,1.00983
550,1.00792
551,1.01169
552,1.00766
553,1.00794
554,0.999906
555,1.00219
556,1.00219
557,1.0003
558,0.99746
559,0.99746
560,0.99746
561,1.0052
562,1.01705
563,1.01004
564,1.0182
565,1.0182
566,1.0182
567,1.01754
568,1.01732
569,1.01732
570,1.02028
571,1.02272
572,1.0225
573,1.0225
574,1.02469
575,1.02733
576,1.02733
577,1.0277
578,1.03278
579,1.02326
580,1.02355
581,1.02459
582,1.01703
583,1.01703
584,1.01703
585,1.02152
586,1.00793
587,1.00716
588,1.00157
589,1.0017
590,1.01377
591,1.00971
592,1.00971
593,1.01184
594,1.01085
595,1.00863
596,1.00863
597,1.01072
598,1.00702
599,1.00515
600,1.00133
601,0.992113
602,0.992113
603,0.997462
604,0.993536
605,0.992046
606,0.998238
607,1.00729
608,1.00967
609,1.00613
610,1.01008
611,1.00613
612,1.00935
613,1.01117
614,1.01011
615,1.01011
616,1.0153
617,1.0153
618,1.0153
619,1.0169
620,1.00792
621,1.00792
622,1.00792
623,1.01072
624,1.01072
625,1.01072
626,1.00428
627,1.01153
628,1.01483
629,1.01043
630,1.01655
631,1.01733
632,1.01733
633,1.01733
634,1.016
635,1.02123
636,1.01757
637,1.01757
638,1.01757
639,1.0152
640,1.01726
641,1.0221
642,1.0221
643,1.02195
644,1.02195
645,1.01571
646,1.01432
647,1.0137
648,1.02273
649,1.02273
650,1.02678
651,1.02694
652,1.02694
653,1.01738
654,1.0109
655,1.01498
656,1.01677
657,1.01677
658,1.01267
659,1.01267
660,1.0157
661,1.01192
662,1.00808
663,1.01311
664,1.01905
665,1.02615
666,1.02031
667,1.02031
668,1.02083
669,1.0083
670,1.0083
671,1.0083
672,1.0065
673,1.00894
674,0.996294
675,0.993936
676,0.996221
677,0.996221
678,1.00188
679,0.99947
680,0.998115
681,0.988838
682,1.00044
683,1.00286
684,1.00286
685,1.01078
686,1.00156
687,1.00184
688,1.00249
689,1.00595
690,1.00241
691,1.00708
692,1.01197
693,1.01197
694,1.02259
695,1.01967
696,1.02161
697,1.01625
698,1.01936
699,1.01936
700,1.02187
701,1.02187
702,1.02187
703,1.02081
704,1.01813
705,1.00374
706,1.00917
