MDTU,min_min,min_max,max_min,max_max5
1,-0.114262,-0.0179027,0.0326792,0.123408
2,-0.11621,-0.0179587,0.0179294,0.107071
3,-0.126243,-0.0284883,0.0210181,0.103602
4,-0.132186,-0.0271081,0.0241523,0.100966
5,-0.132186,-0.0271081,0.0241523,0.100966
6,-0.1327,-0.0264085,0.0132219,0.107075
7,-0.1327,-0.0264085,0.0132219,0.107075
8,-0.12805,-0.0303216,0.0075702,0.0968977
9,-0.12805,-0.0303216,0.0075702,0.0968977
10,-0.137767,-0.031606,0.0170868,0.0984501
11,-0.138935,-0.0245242,0.0139709,0.0973109
12,-0.112792,-0.0302914,0.0294578,0.0975858
13,-0.136249,-0.0310039,0.0181744,0.101852
14,-0.130206,-0.0281481,0.0257369,0.0983164
15,-0.117502,-0.0286022,0.0315119,0.11294
16,-0.13669,-0.0165889,0.0227756,0.1085
17,-0.113031,-0.0245906,0.0277893,0.104392
18,-0.117809,-0.0255704,0.0307592,0.103351
19,-0.119578,-0.0221335,0.0300313,0.115571
20,-0.110101,-0.0275805,0.0282281,0.109271
21,-0.120988,-0.0232714,0.0203479,0.108496
22,-0.120988,-0.0232714,0.0203479,0.108496
23,-0.113978,-0.018991,0.0199343,0.102779
24,-0.13149,-0.0205694,0.0214061,0.106189
25,-0.125873,-0.0178639,0.0245692,0.10268
26,-0.125873,-0.0178639,0.0245692,0.10268
27,-0.125873,-0.0178639,0.0245692,0.10268
28,-0.125873,-0.0178639,0.0245692,0.10268
29,-0.122641,-0.0281224,0.0275766,0.101621
30,-0.122641,-0.0281224,0.0275766,0.101621
31,-0.122641,-0.0281224,0.0275766,0.101621
32,-0.122842,-0.0206621,0.0226517,0.106544
33,-0.116548,-0.0277904,0.0282853,0.100628
34,-0.116329,-0.0238436,0.0247333,0.104605
35,-0.112792,-0.0200941,0.0233494,0.106898
36,-0.100298,-0.020953,0.0324774,0.101915
37,-0.115692,-0.0143426,0.0330015,0.105848
38,-0.111642,-0.0170904,0.0318196,0.11219
39,-0.103597,-0.0163872,0.0346116,0.109121
40,-0.126051,-0.00938808,0.0304618,0.109251
41,-0.120451,-0.0125591,0.0240118,0.108712
42,-0.129081,-0.0150727,0.0237852,0.111668
43,-0.120815,-0.0128504,0.0168284,0.10513
44,-0.106538,-0.0126549,0.0288787,0.108977
45,-0.0962499,-0.0202306,0.0273648,0.10365
46,-0.0962499,-0.0202306,0.0273648,0.10365
47,-0.108326,-0.0265059,0.0353958,0.0977362
48,-0.108326,-0.0265059,0.0353958,0.0977362
49,-0.117265,-0.0158706,0.029799,0.0967375
50,-0.124294,-0.0194331,0.0248711,0.101535
51,-0.124294,-0.0194331,0.0248711,0.101535
52,-0.115093,-0.0114012,0.0311237,0.106282
53,-0.133702,-0.0144066,0.0251599,0.115716
54,-0.104489,-0.0172264,0.0274083,0.10391
55,-0.104489,-0.0172264,0.0274083,0.10391
56,-0.0975374,-0.0255981,0.0291327,0.103602
57,-0.120371,-0.0203943,0.037334,0.103356
58,-0.131011,-0.01851,0.0311806,0.113995
59,-0.128945,-0.0192363,0.0256009,0.108458
60,-0.115743,-0.0211486,0.0224395,0.115223
61,-0.118851,-0.015288,0.026528,0.106053
62,-0.14658,-0.0170733,0.0207651,0.103282
63,-0.14658,-0.0170733,0.0207651,0.103282
64,-0.14658,-0.0170733,0.0207651,0.103282
65,-0.126172,-0.0239798,0.0246374,0.1033
66,-0.142637,-0.00783961,0.0239398,0.11241
67,-0.142637,-0.00783961,0.0239398,0.11241
68,-0.108342,-0.0199741,0.0238336,0.110995
69,-0.13134,-0.0272725,0.0169361,0.106445
70,-0.12225,-0.0203527,0.0206519,0.111412
71,-0.127366,-0.022642,0.0258771,0.101472
72,-0.120578,-0.0232926,0.0207254,0.107132
73,-0.127434,-0.0184121,0.0153405,0.116163
74,-0.119197,-0.0206405,0.0210805,0.0976596
75,-0.117311,-0.0224797,0.0232058,0.101234
76,-0.116045,-0.0298467,0.0283122,0.10343
77,-0.116854,-0.024134,0.0245625,0.106768
78,-0.116854,-0.024134,0.0245625,0.106768
79,-0.108831,-0.0202877,0.0380684,0.111134
80,-0.115221,-0.0264548,0.0343888,0.099571
81,-0.102307,-0.026715,0.0274568,0.101282
82,-0.102307,-0.026715,0.0274568,0.101282
83,-0.113845,-0.0280216,0.0313091,0.108731
84,-0.111486,-0.0309701,0.0274813,0.0974032
85,-0.110728,-0.0237545,0.0249135,0.103955
86,-0.117043,-0.0147375,0.0171678,0.105646
87,-0.137775,-0.023777,0.0214677,0.104272
88,-0.121631,-0.0247351,0.0247371,0.11012
89,-0.121631,-0.0247351,0.0247371,0.11012
90,-0.121631,-0.0247351,0.0247371,0.11012
91,-0.130176,-0.0286718,0.0186139,0.0984078
92,-0.133949,-0.0153242,0.0155539,0.108515
93,-0.128581,-0.0295298,0.0107527,0.0902497
94,-0.128581,-0.0295298,0.0107527,0.0902497
95,-0.12648,-0.0182992,0.0156247,0.10144
96,-0.112127,-0.0258651,0.0241739,0.0970248
97,-0.121021,-0.025539,0.0253279,0.098224
98,-0.121021,-0.025539,0.0253279,0.098224
99,-0.121021,-0.025539,0.0253279,0.098224
100,-0.120904,-0.0267524,0.016158,0.106717
101,-0.112699,-0.0248789,0.033801,0.108533
102,-0.123632,-0.017007,0.0226079,0.10524
103,-0.126388,-0.0228449,0.0259925,0.106017
104,-0.124531,-0.0224384,0.0312441,0.100684
105,-0.135549,-0.0227858,0.0130391,0.102937
106,-0.135549,-0.0227858,0.0130391,0.102937
107,-0.11726,-0.0257829,0.0263947,0.102036
108,-0.126115,-0.0250484,0.028977,0.10062
109,-0.135863,-0.0288366,0.0183932,0.0932046
110,-0.126711,-0.0385248,0.0208257,0.103024
111,-0.127901,-0.0216316,0.0228243,0.104948
112,-0.127901,-0.0216316,0.0228243,0.104948
113,-0.131888,-0.0265393,0.0173038,0.110754
114,-0.126508,-0.0245694,0.0284499,0.104558
115,-0.129154,-0.0187215,0.0194886,0.116953
116,-0.129154,-0.0187215,0.0194886,0.116953
117,-0.121955,-0.0204923,0.024755,0.105514
118,-0.109749,-0.0131836,0.0285408,0.105444
119,-0.105505,-0.0110305,0.0260359,0.117376
120,-0.103564,-0.0308878,0.032603,0.104051
121,-0.114317,-0.0176245,0.026647,0.108467
