t,deltaS
567,0.3835
568,0.4204
569,0.1694
570,-0.78
571,-0.4161
572,0.7083
573,1.349
574,0.415
575,0.07023
576,1.237
577,-0.2953
578,-0.07775
579,0.2678
580,0.8622
581,-1.023
582,-0.7251
583,0.5208
584,0.9726
585,0.1445
586,-0.643
587,-0.0848
588,-0.3845
589,0.4646
590,-0.2697
591,0.106
592,0.4602
593,-0.9566
594,-0.1873
595,-0.0578
596,1.044
597,-0.7431
598,1.026
599,0.1901
600,0.2169
601,-0.5634
602,0.4607
603,-0.02699
604,-0.08757
605,0.6529
606,1.105
607,-0.6965
608,0.1027
609,-0.1926
610,-0.8254
611,0.5548
612,0.3297
613,0.576
614,0.5122
615,0.6984
616,-0.7287
617,0.9697
618,1.711
619,0.311
620,0.9189
621,0.7269
622,1.647
623,0.1064
624,0.5783
625,1.824
626,0.5511
627,0.181
628,-0.2251
629,1.135
630,-0.3716
631,0.1323
632,1.174
633,1.032
634,1.191
635,-0.2241
636,-0.5463
637,0.9635
638,0.06912
639,0.6272
640,0.03127
641,1.08
642,0.4484
643,0.2735
644,0.6751
645,-0.03282
646,-0.8286
647,-0.1227
648,-1.042
649,0.8192
650,-1.005
651,0.6787
652,0.5545
653,0.2651
654,-1.015
655,0.09368
656,-0.3131
657,1.239
658,0.1212
659,1.837
660,-0.04443
661,-0.1897
662,0.5502
663,-1.266
664,-1.201
665,0.1997
666,-0.2704
667,1.253
668,0.2835
669,0.6537
670,0.7229
671,0.531
672,-0.6196
673,0.3069
674,-0.3095
675,0.1254
676,-1.512
677,0.4583
678,-0.2794
679,-0.1662
680,-0.8003
681,0.8344
682,-0.7732
683,-0.2801
684,1.429
685,-0.07432
686,-0.2364
687,0.2414
688,-0.07666
689,0.07151
690,0.2306
691,0.6395
692,-0.8229
693,0.3919
694,0.3359
695,0.6162
696,-0.212
697,0.1967
698,0.8968
699,1.461
700,-0.09182
701,1.124
702,1.268
703,-1.179
704,-0.305
705,1.113
706,0.6392
707,-0.2835
708,0.4042
709,-0.2631
710,0.6378
711,0.388
712,-0.1931
713,-0.34
714,-0.721
715,-0.4314
716,-0.3366
717,-0.8675
718,-1.053
719,0.5088
720,1.005
721,-0.2597
722,-0.2673
723,0.94
724,0.2369
725,0.2537
726,1.527
727,2.029
728,0.3569
729,-0.4246
730,0.4891
731,0.2706
732,0.1417
733,-0.03171
734,0.7403
735,-1.175
736,0.3806
737,-0.4748
738,1.24
739,-0.09521
740,0.2989
741,0.8876
742,0.4769
743,0.361
744,-0.4675
745,0.16
746,-0.6842
747,-1.01
748,-1.564
749,-0.5341
750,0.3503
751,0.5977
752,-0.07921
753,0.6115
754,0.1243
755,0.0307
756,-0.3746
757,0.7205
758,0.1888
759,0.437
760,0.8525
761,-0.3911
762,-0.1192
763,0.1008
764,0.4808
765,1.312
766,-0.02638
767,-0.4763
768,-0.1375
769,0.1503
770,0.7456
771,-0.4702
772,-0.8225
773,-0.2481
774,-0.3249
775,-0.1216
776,-0.2472
777,1.077
778,0.539
779,0.01304
780,-0.1899
781,-0.981
782,-0.5214
783,-0.957
784,-0.5541
785,-0.384
786,-0.05996
787,0.4618
788,-0.03297
789,1.471
790,-0.1893
791,-0.4153
792,0.7315
793,0.2053
794,0.2804
795,-0.206
796,1.707
797,-1.043
798,0.8278
799,0.2846
800,0.1574
801,1.438
802,-1.078
803,0.1041
804,0.2984
805,-0.2033
806,1.356
807,0.9908
808,0.3729
809,0.2539
810,-0.3534
811,0.7242
812,0.8395
813,0.683
814,0.819
815,-0.321
816,2.052
817,0.3435
818,1.064
819,0.34
820,-0.592
821,-0.3717
822,-0.7789
823,0.3879
824,-0.2475
825,1.23
826,0.4776
827,0.5466
828,-0.01691
829,0.7676
830,0.7506
831,0.1734
832,-0.2803
833,0.2894
834,1.747
835,0.07221
836,0.1261
837,1.646
838,0.449
839,1.506
840,0.2144
841,1.999
842,-0.3956
843,0.8559
844,0.2932
845,0.8609
846,0.1867
847,-0.671
848,0.8738
849,-0.2292
850,-0.3132
851,0.2074
852,0.03122
853,0.5785
854,0.4016
855,1.993
856,0.5963
857,0.5247
858,1.382
859,-0.0161
860,0.6926
861,-0.9105
862,-0.4113
863,-0.09428
864,0.9674
865,-0.2382
866,0.9987
867,0.4929
868,0.7961
869,-0.8887
870,-0.5352
871,1.1
872,-0.6848
873,-0.9539
874,0.01788
875,-0.662
876,-0.4911
877,0.4563
878,-0.2741
879,1.073
880,0.1331
881,-0.2909
882,-0.3193
883,0.5809
884,1.358
885,-0.4594
886,-0.03288
887,0.5618
888,1.803
889,0.268
890,-1.004
891,-1.047
892,0.3002
893,0.2194
894,0.7811
895,-0.589
896,0.08321
897,-0.04388
898,0.6799
899,1.61
900,-0.5134
901,0.7809
902,-0.5745
903,0.805
904,-0.06304
905,0.1361
906,-0.204
907,-0.2576
908,-0.8175
909,-0.2622
910,0.7727
911,0.836
912,0.6125
913,0.8036
914,1.061
915,-0.339
916,0.08719
917,0.4425
918,-0.588
919,0.4151
920,0.07406
921,-0.009206
922,0.1609
923,0.8832
924,0.5272
925,0.2581
926,0.1116
927,0.7496
928,1.231
929,-0.09961
930,1.005
931,0.1163
932,-0.04258
933,0.1273
934,0.5689
935,0.9509
936,-0.3264
937,-1.625
938,0.2117
939,-0.1964
940,-0.9662
941,0.701
942,0.6177
943,0.03954
944,-0.5112
945,1.117
946,-1.314
947,-0.05702
948,-0.8373
949,-0.452
950,1.173
951,-0.1421
952,0.1196
953,-0.5142
954,-0.7156
955,0.5857
956,0.9285
957,0.4102
958,-0.1828
959,-0.5829
960,1.223
961,0.02875
962,0.9386
963,0.9885
964,0.2768
965,0.0586
966,1.328
967,-0.4432
968,0.6366
969,-0.2475
970,-0.3113
971,-0.03672
972,0.6677
973,0.3988
974,-0.7804
975,-0.1929
976,0.5818
977,-0.2209
978,1.308
979,0.8021
980,-0.2322
981,-1.03
982,0.7791
983,0.7743
984,-0.076
985,0.5841
986,0.7002
987,1.083
988,0.3345
989,0.5344
990,0.7844
991,-1.169
992,0.3902
993,1.081
994,-0.0222
995,-0.1827
996,-1.523
997,-1.216
998,0.08577
999,0.575
1000,-1.248
1001,0.005832
1002,0.3826
1003,-0.2155
1004,-0.4813
1005,0.001535
1006,0.1358
1007,-0.5285
1008,0.9234
1009,-0.1537
1010,0.82
1011,-0.2046
1012,1.024
1013,-0.5687
1014,-1.477
1015,-1.598
1016,-0.4343
1017,1.151
1018,0.2499
1019,-0.08286
1020,0.1262
1021,0.4513
1022,1.05
1023,1.584
1024,-0.3893
1025,0.7571
1026,-0.2596
1027,-0.2727
1028,1.716
1029,0.1996
1030,1.215
1031,0.2533
1032,-0.316
1033,0.9668
1034,0.3701
1035,0.3302
1036,1.081
1037,0.6226
1038,-1.375
1039,0.1702
1040,0.7703
1041,-0.1244
1042,0.08269
1043,1.015
1044,0.6496
1045,0.03244
1046,0.6323
1047,0.1411
1048,0.4672
1049,0.2405
1050,0.8932
1051,0.3679
1052,1.216
1053,0.2234
1054,-0.6077
1055,0.4722
1056,0.4852
1057,0.4907
1058,-0.8394
1059,0.06829
1060,-0.6759
1061,1.286
1062,-0.05829
1063,0.2275
1064,0.1801
1065,0.409
1066,-0.1523
1067,0.3731
1068,1.165
1069,1.226
1070,-0.3426
1071,0.1151
1072,0.5819
1073,0.2877
1074,-0.4977
1075,-0.04177
1076,-0.1976
1077,0.3045
1078,0.9352
1079,-0.7014
1080,-0.4052
1081,1.063
1082,0.5921
1083,0.7647
1084,0.1755
1085,-0.6383
1086,0.2799
1087,0.3369
1088,0.171
1089,0.259
1090,1.388
1091,-0.3488
1092,-1.42
1093,-0.19
1094,0.5371
1095,0.1292
1096,-0.3227
1097,-0.5488
1098,0.8993
1099,1.232
1100,0.07572
1101,0.367
1102,0.353
1103,0.5894
1104,1.399
1105,-0.2534
1106,-0.4567
1107,1.443
1108,0.5929
1109,0.5681
1110,-0.153
1111,0.6733
1112,-0.02113
1113,0.2302
1114,0.4347
1115,0.3709
1116,0.05194
1117,0.4698
1118,-0.8085
1119,-0.2203
1120,0.09048
1121,-0.113
1122,-0.02061
1123,0.08189
1124,0.5593
1125,-0.2559
1126,0.7639
1127,0.01116
1128,-0.4819
1129,0.4212
1130,-0.1212
1131,1.086
1132,0.415
1133,-0.2274
1134,1.006
1135,0.2936
1136,0.4259
1137,0.7526
1138,1.086
1139,0.325
1140,0.651
1141,0.9036
1142,1.24
1143,-0.2262
1144,1.072
1145,0.6205
1146,1.114
1147,0.3318
1148,-1.324
1149,0.6019
1150,0.1489
1151,2.202
1152,-1.077
1153,0.6637
1154,0.512
1155,-0.4491
1156,0.9458
1157,1.082
1158,-0.5328
1159,-0.5
1160,0.6534
1161,1.673
1162,-0.1299
1163,-1.233
1164,0.5244
1165,-0.5656
1166,0.8622
1167,-0.4784
1168,-0.1428
1169,-0.5301
1170,0.1975
1171,0.3668
1172,-0.7245
1173,0.902
1174,-0.1157
1175,-0.06649
1176,-0.2545
1177,0.3937
1178,-0.1667
1179,-0.1154
1180,-0.5236
1181,0.7872
1182,-0.09791
1183,-0.2691
1184,0.01369
1185,0.3296
1186,0.5938
1187,-0.6798
1188,0.04976
1189,1.249
1190,-0.08813
1191,0.9608
1192,0.06368
1193,-0.09319
1194,0.1778
1195,0.4089
1196,-0.7573
1197,0.04138
1198,0.1821
1199,0.6996
1200,0.3483
1201,-0.273
1202,0.895
1203,0.3721
1204,-0.8891
1205,0.5206
1206,-0.3947
1207,0.2364
1208,0.6738
1209,0.4651
1210,-0.7753
1211,0.4147
1212,0.3577
1213,-0.9769
1214,0.08476
1215,1.014
1216,-0.06467
1217,0.6141
1218,0.3092
1219,0.4246
1220,0.9846
1221,1.156
1222,1.354
1223,0.1354
1224,0.5322
1225,0.03591
1226,0.1997
1227,-0.6866
1228,-0.09713
1229,-0.1152
1230,-0.2343
1231,0.971
1232,-0.5089
1233,1.823
1234,0.01115
1235,-0.4968
1236,-0.1575
1237,0.6659
1238,-0.08953
1239,0.2192
1240,1.021
1241,0.2635
1242,0.2018
1243,-0.527
1244,0.2338
1245,-0.4364
1246,0.2705
1247,-0.5848
1248,0.4205
1249,1.508
1250,-0.05672
1251,0.7018
1252,0.2339
1253,0.02253
1254,0.6861
1255,1.029
1256,0.1071
1257,0.1645
1258,-0.2278
1259,0.9227
1260,-0.6771
1261,0.9634
1262,-0.5843
1263,0.5122
1264,0.09597
1265,0.2523
1266,0.4328
1267,-0.4815
1268,1.429
1269,0.2808
1270,0.1661
1271,0.5147
1272,-0.211
1273,-0.1524
1274,0.06575
1275,-0.3186
1276,0.09123
1277,-1.408
1278,-0.2626
1279,1.257
1280,-0.8792
1281,-0.5778
1282,-1.272
1283,-0.1164
1284,1.61
1285,0.2428
1286,1.771
1287,0.5089
1288,0.6887
1289,0.05275
1290,0.3892
1291,0.2746
1292,0.611
1293,1.108
1294,0.5461
1295,0.9854
1296,0.5095
1297,0.6453
1298,-0.2296
1299,-0.06717
1300,-0.2406
1301,-0.4914
1302,0.6465
1303,-0.6746
1304,1.459
1305,-0.5315
1306,0.5552
1307,-0.363
1308,0.4491
1309,1.171
1310,0.759
1311,-0.09844
1312,-0.3639
1313,0.688
1314,0.3817
1315,0.8099
1316,1.248
1317,1.461
1318,0.3721
1319,0.4658
1320,1.299
1321,0.5349
1322,-0.08407
1323,-0.5954
1324,-0.3115
1325,0.4085
1326,1.245
1327,-0.06371
1328,0.1957
1329,0.1908
1330,0.2835
1331,0.7734
1332,0.191
1333,-0.637
1334,-1.096
1335,-0.9623
1336,0.3732
1337,0.8046
1338,-0.5665
1339,-0.1913
1340,-0.175
1341,0.7121
1342,-0.192
1343,0.2402
1344,0.2682
1345,1.287
1346,0.5782
1347,1.25
1348,0.4454
1349,-0.06662
1350,0.8393
1351,-0.08141
1352,-0.4624
1353,0.6114
1354,0.8281
1355,0.0948
1356,-0.2959
1357,1.894
1358,1.336
1359,-0.2542
1360,-1.286
1361,-0.5199
1362,0.1956
1363,-0.3673
1364,0.3959
1365,-1.186
1366,-0.7949
1367,0.4119
1368,0.8555
1369,0.3227
1370,0.7264
1371,0.9998
1372,-0.6489
1373,0.2332
1374,-0.02605
1375,0.957
1376,0.521
1377,0.6378
1378,1.31
1379,-0.04077
1380,-0.7629
1381,-0.07441
1382,-0.1688
1383,-0.5421
1384,-0.4031
1385,0.1976
1386,-0.06165
1387,0.4717
1388,-0.725
1389,-0.05262
1390,1.563
1391,-0.2729
1392,-0.9976
1393,0.4055
1394,-0.2708
1395,-0.3665
1396,-0.7938
1397,-0.7085
1398,0.638
1399,0.04906
1400,-0.9681
1401,0.1731
1402,0.7132
1403,1.065
1404,0.6286
1405,-0.09629
1406,0.05668
1407,0.13
1408,0.5121
1409,-0.454
1410,0.5418
1411,0.9439
1412,0.4456
1413,0.7118
1414,0.6031
1415,0.8916
1416,0.4933
1417,-0.02048
1418,-1.349
1419,0.4408
1420,0.2116
1421,0.2521
1422,1.138
1423,0.1689
1424,-0.4516
1425,-0.2881
1426,0.5157
1427,0.8336
1428,0.04007
1429,0.4194
1430,-0.5683
1431,-0.4857
1432,0.6978
1433,0.1846
1434,-0.5111
1435,-0.1369
1436,0.5247
1437,0.002436
1438,-0.1061
1439,0.2293
1440,0.1449
1441,0.3765
1442,-0.983
1443,-0.6614
1444,2.061
1445,0.5007
1446,0.1232
1447,1.507
1448,0.004448
1449,-0.2616
1450,0.1479
1451,0.7189
1452,0.1667
1453,-0.4816
1454,0.9985
1455,0.2682
1456,1.328
1457,-0.1468
1458,-0.6259
1459,-0.9164
1460,1.2
1461,0.5006
1462,0.133
1463,1.31
1464,1.277
1465,-0.8912
1466,-0.468
1467,-0.5641
1468,0.8282
1469,-0.02701
1470,-0.2107
1471,-0.1401
1472,-2.145
1473,0.2577
1474,0.8937
1475,-0.2301
1476,0.529
1477,-0.8332
1478,1.584
1479,1.357
1480,0.8461
1481,0.4092
1482,1.16
1483,0.0726
1484,0.2259
1485,-0.3261
1486,0.4271
1487,-0.09038
1488,-0.4463
1489,1.792
1490,-0.004171
1491,1.65
1492,-0.6465
1493,0.2651
1494,0.6084
1495,-0.2605
1496,0.1426
1497,1.758
1498,-0.04461
1499,-0.06677
1500,0.4741
1501,0.2374
1502,0.72
1503,0.08566
1504,-0.2458
1505,0.06106
1506,0.5226
1507,1.281
1508,0.02953
1509,-0.3226
1510,0.6935
1511,0.1132
1512,0.6839
1513,1.379
1514,-0.1037
1515,0.8153
1516,-0.1774
1517,0.3583
1518,0.248
1519,0.1207
1520,-0.08263
1521,0.5962
1522,0.01617
1523,-0.2119
1524,0.7494
1525,-0.5998
1526,0.3109
1527,0.3587
1528,0.3018
1529,0.5505
1530,0.4834
1531,0.0127
1532,0.4488
1533,1.426
1534,0.342
1535,0.5526
1536,1.005
1537,-0.2601
1538,-0.171
1539,-0.4601
1540,-0.563
1541,-0.5698
1542,0.305
1543,-0.9799
1544,0.5115
1545,0.744
1546,-0.4097
1547,-0.2618
1548,0.8608
1549,0.6046
1550,-0.5257
1551,0.5098
1552,-0.398
1553,0.3239
1554,-0.429
1555,-1.016
1556,-0.2638
1557,-1.65
1558,-0.6482
1559,-0.6183
1560,-0.1366
1561,0.9328
1562,-0.9484
1563,0.9326
1564,-0.3364
1565,-0.5684
1566,-1.224
1567,0.4098
1568,0.3502
1569,0.223
1570,1.006
1571,0.5037
1572,0.297
1573,-0.4515
1574,0.4133
1575,0.3761
1576,1.158
1577,-0.7033
1578,-0.004897
1579,-0.02422
1580,-0.5777
1581,0.1538
1582,-0.5404
1583,0.6555
1584,1.185
1585,0.3512
1586,1.005
1587,0.2179
1588,-0.9056
1589,0.5772
1590,0.4245
1591,-0.8497
1592,0.2323
1593,0.2295
1594,0.9692
1595,-0.465
1596,0.1236
1597,0.6311
1598,0.6541
1599,0.2473
1600,0.81
1601,-1.423
1602,-0.6149
1603,1.023
1604,0.4883
1605,-0.1919
1606,-0.1204
1607,1.257
1608,1.036
1609,0.06143
1610,0.466
1611,-0.4047
1612,-0.1068
1613,-0.1274
1614,0.6596
1615,1.675
1616,-0.1836
1617,0.6322
1618,-1.14
1619,1.228
1620,-0.2244
1621,0.4829
1622,0.5571
1623,0.43
1624,-1.226
1625,-1.646
1626,-0.1171
1627,0.4308
1628,-0.1333
1629,1.052
1630,0.5828
1631,0.3587
1632,-0.5802
1633,-0.5897
1634,0.6214
1635,-0.3966
1636,0.8768
1637,0.1467
1638,0.3102
1639,0.3758
1640,-0.1529
1641,0.7769
1642,-0.5615
1643,1.187
1644,0.4276
1645,0.1596
1646,-0.7152
1647,0.9527
1648,-0.1509
1649,-0.6743
1650,0.3981
1651,0.1701
1652,-0.5381
1653,-0.4336
1654,0.4582
1655,1.041
1656,1.862
1657,1.149
1658,1.001
1659,0.7121
1660,0.4599
1661,-0.9642
1662,0.6909
1663,-0.9175
1664,0.847
1665,0.883
1666,0.3
1667,0.6643
1668,0.893
1669,-1.353
1670,-0.4053
1671,1.338
1672,0.5641
1673,-0.1832
1674,0.5054
1675,0.22
1676,0.9576
1677,-0.002809
1678,0.3677
1679,1.595
1680,0.3418
1681,0.4617
1682,-0.183
1683,-0.3644
1684,1.853
1685,0.4287
1686,0.7294
1687,-0.3532
1688,0.5115
1689,0.2757
1690,0.1481
1691,-0.05304
1692,-0.5757
1693,0.4801
1694,-1.495
1695,0.9327
1696,-0.7319
1697,-0.4811
1698,0.6101
1699,-0.7147
1700,0.475
1701,-0.8543
1702,-0.333
1703,0.2974
1704,0.6337
1705,-0.7103
1706,1.258
1707,0.5183
1708,0.7991
1709,0.1235
1710,0.7713
1711,-0.03729
1712,0.02564
1713,0.1722
1714,0.2211
1715,0.1509
1716,0.8865
1717,0.3207
1718,-1.024
1719,-0.3209
1720,-0.6896
1721,0.9042
1722,2.002
1723,-0.1241
1724,0.02167
1725,0.3885
1726,0.5784
1727,-0.4598
1728,0.5231
1729,0.9261
1730,-0.7514
1731,1.305
1732,1.229
1733,-0.0926
1734,-0.1415
1735,0.4357
1736,-0.6784
1737,0.6465
1738,0.5213
1739,-1.311
1740,-0.57
1741,0.4499
1742,-0.9698
1743,1.406
1744,-0.228
1745,0.203
1746,-0.2832
1747,1.003
1748,-0.04572
1749,0.02499
1750,1.142
1751,-0.09224
1752,0.2322
1753,0.2721
1754,1.812
1755,0.03878
1756,-0.3186
1757,0.3541
1758,0.0819
1759,-0.301
1760,-1.408
1761,1.764
1762,0.2432
1763,-0.1674
1764,-0.3507
1765,-2.209
1766,-0.4371
1767,0.9014
1768,0.8602
1769,0.3236
1770,0.7501
1771,0.9204
1772,-0.3387
1773,0.9835
1774,0.2306
1775,-0.2719
1776,0.3527
1777,2.074
1778,-0.483
1779,0.5946
1780,-0.307
1781,-0.1756
1782,0.1457
1783,0.02136
1784,-0.4276
1785,-0.7742
1786,0.7587
1787,-0.03265
1788,-0.1937
1789,-0.276
1790,0.1869
1791,0.3421
1792,1.445
1793,-0.41
1794,0.4504
1795,1.084
1796,-0.5108
1797,0.3421
1798,0.8901
1799,0.6881
1800,-0.08445
1801,0.6551
1802,-0.4738
1803,1.355
1804,0.08648
1805,0.8731
1806,0.9673
1807,0.8476
1808,1.087
1809,-0.0621
1810,0.5947
1811,1.121
1812,-0.4936
1813,0.7628
1814,2.363
1815,0.6913
1816,-0.6607
1817,0.09214
1818,-0.4895
1819,0.05226
1820,1.078
1821,-0.207
1822,0.06307
1823,-0.08617
1824,1.336
1825,0.6734
1826,-0.6706
1827,0.8569
1828,-0.8929
1829,1.263
1830,-0.1245
1831,0.8617
1832,-1.05
1833,-0.4966
1834,-0.878
1835,0.4697
1836,0.2371
1837,1.203
