t,cost
10,4.0458
20,4.0542
30,4.0314
40,4.0416
50,4.035
60,4.0344
70,4.0314
80,4.05
90,4.0362
100,4.0434
110,4.0314
120,4.0344
130,4.0398
140,4.0422
150,4.035
160,4.0692
170,4.0518
180,4.0446
190,4.0338
200,4.0404
210,4.0392
220,4.0446
230,4.0476
240,4.0248
250,4.0578
260,4.0398
270,4.047
280,4.0356
290,4.0428
300,4.0554
310,4.0572
320,4.038
330,4.0272
340,4.0374
350,4.0368
360,4.0398
370,4.0464
380,4.0542
390,4.0542
400,4.0422
410,4.0386
420,4.0386
430,4.0572
440,4.0458
450,4.038
460,4.0338
470,4.05
480,4.0476
490,4.0212
500,4.053
510,4.0506
520,4.0392
530,4.0338
540,4.0488
550,4.0446
560,4.0416
570,4.0668
580,4.0326
590,4.0266
600,4.0674
610,4.0464
620,4.0476
630,4.0362
640,4.0194
650,4.0452
660,4.0296
670,4.05
680,4.041
690,4.0542
700,4.0656
710,4.035
720,4.0404
730,4.0554
740,4.0566
750,4.0494
760,4.0494
770,4.0392
780,4.059
790,4.0608
800,4.0542
810,4.05
820,4.047
830,4.0518
840,4.0416
850,4.041
860,4.0542
870,4.0482
880,4.0434
890,4.065
900,4.0716
910,4.0746
920,4.0572
930,4.0548
940,4.0302
950,4.0602
960,4.053
970,4.0446
980,4.0578
990,4.0638
1000,4.059
1010,4.0494
1020,4.0602
1030,4.0662
1040,4.0518
1050,4.0464
1060,4.0374
1070,4.065
1080,4.0578
1090,4.0788
1100,4.0836
1110,4.0536
1120,4.0512
1130,4.059
1140,4.0584
1150,4.0644
1160,4.0332
1170,4.0866
1180,4.0692
1190,4.0722
1200,4.0698
1210,4.0446
1220,4.0704
1230,4.0602
1240,4.0506
1250,4.0554
1260,4.0626
1270,4.044
1280,4.0638
1290,4.0644
1300,4.0542
1310,4.0518
1320,4.0692
1330,4.0848
1340,4.0572
1350,4.0674
1360,4.0812
1370,4.0686
1380,4.0686
1390,4.0578
1400,4.0782
1410,4.0704
1420,4.0758
1430,4.0944
1440,4.0776
1450,4.0632
1460,4.0896
1470,4.0662
1480,4.0656
1490,4.0674
1500,4.0788
1510,4.0932
1520,4.0842
1530,4.0866
1540,4.092
1550,4.0614
1560,4.074
1570,4.0878
1580,4.0794
1590,4.0836
1600,4.0866
1610,4.1106
1620,4.0884
1630,4.0776
1640,4.077
1650,4.1208
1660,4.1064
1670,4.0974
1680,4.1136
1690,4.0926
1700,4.0758
1710,4.1208
1720,4.0956
1730,4.0764
1740,4.0968
1750,4.1244
1760,4.0998
1770,4.0824
1780,4.1148
1790,4.0926
1800,4.1136
1810,4.0998
1820,4.1592
1830,4.101
1840,4.1076
1850,4.1136
1860,4.125
1870,4.1172
1880,4.1496
1890,4.0944
1900,4.1214
1910,4.125
1920,4.146
1930,4.113
1940,4.1178
1950,4.1418
1960,4.0914
1970,4.0998
1980,4.155
1990,4.116
2000,4.092
2010,4.1202
2020,4.1208
2030,4.1268
2040,4.1226
2050,4.176
2060,4.1262
2070,4.0932
2080,4.1616
2090,4.113
2100,4.1352
2110,4.1682
2120,4.1358
2130,4.1394
2140,4.2036
2150,4.1076
2160,4.1406
2170,4.1856
2180,4.143
2190,4.1388
2200,4.1442
2210,4.1568
2220,4.1568
2230,4.1622
2240,4.182
2250,4.1664
2260,4.1754
2270,4.17
2280,4.1556
2290,4.1814
2300,4.1544
2310,4.1604
2320,4.1496
2330,4.1904
2340,4.1628
2350,4.2246
2360,4.1604
2370,4.1856
2380,4.2456
2390,4.1598
2400,4.1778
2410,4.2612
2420,4.1772
2430,4.1862
2440,4.2498
2450,4.1784
2460,4.1802
2470,4.2396
2480,4.1814
2490,4.1772
2500,4.2672
2510,4.176
2520,4.1994
2530,4.2786
2540,4.2282
2550,4.2996
2560,4.2084
2570,4.2072
2580,4.2942
2590,4.203
2600,4.1958
2610,4.302
2620,4.2312
2630,4.3146
2640,4.2282
2650,4.2306
2660,4.3164
2670,4.2174
2680,4.2456
2690,4.3086
2700,4.2156
2710,4.35
2720,4.2318
2730,4.2504
2740,4.3482
2750,4.2504
2760,4.374
2770,4.2426
2780,4.2612
2790,4.365
2800,4.2516
2810,4.3566
2820,4.278
2830,4.2408
2840,4.3716
2850,4.2738
2860,4.3986
2870,4.2798
2880,4.2918
2890,4.3164
2900,4.2816
2910,4.3806
2920,4.2714
2930,4.3452
2940,4.2834
2950,4.272
2960,4.4196
2970,4.2858
2980,4.4454
2990,4.3032
3000,4.4094
3010,4.2948
3020,4.3068
3030,4.4388
3040,4.3152
3050,4.4502
3060,4.3164
3070,4.4682
3080,4.311
3090,4.371
3100,4.3596
3110,4.3278
3120,4.4796
3130,4.3398
3140,4.4748
3150,4.353
3160,4.4886
3170,4.3038
3180,4.5
3190,4.3692
3200,4.5024
3210,4.3464
3220,4.4454
3230,4.3734
3240,4.3572
3250,4.4814
3260,4.3512
3270,4.5114
3280,4.3656
3290,4.5306
3300,4.3674
3310,4.5348
3320,4.3722
3330,4.5366
3340,4.3662
3350,4.5672
3360,4.3896
3370,4.551
3380,4.3902
3390,4.5768
3400,4.3848
3410,4.5786
3420,4.3806
3430,4.545
3440,4.3878
3450,4.5618
3460,4.4304
3470,4.6104
3480,4.4334
3490,4.5852
3500,4.4172
